,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1275479,Introduction to robotics: mechanics and control. 3/E,2009,John J Craig,,,,,Pearson Education India,,True,_3rYEzQAAAAJ:u5HHmVD_uO8C,12695,,13084824873474102217,/scholar?cites=13084824873474102217,,,,0,0,0
1275480,Hybrid position/force control of manipulators,1981,Marc H Raibert and John J Craig,103,,2,126-133,,,True,_3rYEzQAAAAJ:u-x6o8ySG0sC,3717,,6330733849753503222,/scholar?cites=6330733849753503222,,,,0,0,0
1275481,Articulated hands: Force control and kinematic issues,1982,J Kenneth Salisbury and John J Craig,1,The International journal of Robotics research,1,4-17,SAGE Publications,,True,_3rYEzQAAAAJ:9yKSN-GCB0IC,1940,,16478607378879826746,/scholar?cites=16478607378879826746,,,,0,0,0
1275482,Adaptive control of mechanical manipulators,1987,John J Craig and Ping Hsu and S Shankar Sastry,6,The International Journal of Robotics Research,2,16-28,Sage Publications,,True,_3rYEzQAAAAJ:d1gkVwhDpl0C,1435,,523113859323770216,/scholar?cites=523113859323770216,,,,0,0,0
1275483,Adaptive control of mechanical manipulators,1986,J Craig and Ping Hsu and Shankar Sastry,3,,,190-195,IEEE,,True,_3rYEzQAAAAJ:mB3voiENLucC,613,,3200414193131055981,/scholar?cites=3200414193131055981,,,,0,0,0
1275484,Adaptive control of manipulators through repeated trials,1984,John J Craig,,American Control Conference,21,1566-1573,,,True,_3rYEzQAAAAJ:2osOgNQ5qMEC,355,,1553536909099688898,/scholar?cites=1553536909099688898,,,,0,0,0
1275485,A systematic method of hybrid position/force control of a manipulator,1979,John J Craig and Marc H Raibert,,,,446-451,IEEE,,True,_3rYEzQAAAAJ:qjMakFHDy7sC,208,,17570863770079021219,/scholar?cites=17570863770079021219,,,,0,0,0
1275486,Wprowadzenie do robotyki: mechanika i sterowanie,1995,John J Craig,,,,,Wydawnictwa Naukowo-Techniczne,,True,_3rYEzQAAAAJ:UeHWp8X0CEIC,129,,7744447861056776910,/scholar?cites=7744447861056776910,,,,0,0,0
1275487,The robotics review,1989,DE Koditschek and O Khatib and JJ Craig,,,,,,,True,_3rYEzQAAAAJ:4JMBOYKVnBMC,110,,6764018193222476419,/scholar?cites=6764018193222476419,,,,0,0,0
1275488,机器人学导论,2005,John J Craig,,,,,China Machine Press,,True,_3rYEzQAAAAJ:7PzlFSSx8tAC,99,,6226563784812854355,/scholar?cites=6226563784812854355,,,,0,0,0
1275489,Solutions Manual to Accompany Introduction to Robotics: Mechanics & Control,1986,John J Craig,,,,,Addison-Wesley,,True,_3rYEzQAAAAJ:BqipwSGYUEgC,87,,1168647613148178963,/scholar?cites=1168647613148178963,,,,0,0,0
1275490,A survey on visual surveillance of object motion and behaviors,2004,Weiming Hu and Tieniu Tan and Liang Wang and Steve Maybank,34,,3,334-352,IEEE,,True,gpyHJmcAAAAJ:u5HHmVD_uO8C,2962,,13554257951643335535,/scholar?cites=13554257951643335535,,,,0,0,0
1275491,Camera self-calibration: Theory and experiments,1992,Olivier D Faugeras and Q-T Luong and Stephen J Maybank,,,,321-334,Springer. Berlin. Heidelberg,,True,gpyHJmcAAAAJ:qUcmZB5y_30C,1424,,14698995443945234538,/scholar?cites=14698995443945234538,,,,0,0,0
1275492,A theory of self-calibration of a moving camera,1992,Stephen J Maybank and Olivier D Faugeras,8,International journal of computer vision,2,123-151,Kluwer Academic Publishers,,True,gpyHJmcAAAAJ:-f6ydRqryjwC,1261,,7590067499195144664,/scholar?cites=7590067499195144664,,,,0,0,0
1275493,General tensor discriminant analysis and gabor features for gait recognition,2007,Dacheng Tao and Xuelong Li and Xindong Wu and Stephen J Maybank,29,IEEE transactions on pattern analysis and machine intelligence,10,1700-1715,IEEE,,True,gpyHJmcAAAAJ:HDshCWvjkbEC,1250,,1061143657772560779,/scholar?cites=1061143657772560779,,,,0,0,0
1275494,MCMC-based particle filtering for tracking a variable number of interacting targets,2005,Zia Khan and Tucker Balch and Frank Dellaert,27,IEEE transactions on pattern analysis and machine intelligence,11,1805-1819,IEEE,,True,gpyHJmcAAAAJ:FPJr55Dyh1AC,1045,,12476324639800330976,/scholar?cites=12476324639800330976,,,,0,0,0
1275495,On plane-based camera calibration: A general algorithm. singularities. applications,1999,Peter F Sturm and Stephen J Maybank,1,,,432-437,IEEE,,True,gpyHJmcAAAAJ:hFOr9nPyWt4C,788,,16307248013695256582,/scholar?cites=16307248013695256582,,,,0,0,0
