,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
10099020,The sequence of the human genome,2001,J Craig Venter and Mark D Adams and Eugene W Myers and Peter W Li and Richard J Mural and Granger G Sutton and Hamilton O Smith and Mark Yandell and Cheryl A Evans and Robert A Holt and Jeannine D Gocayne and Peter Amanatides and Richard M Ballew and Daniel H Huson and Jennifer Russo Wortman and Qing Zhang and Chinnappa D Kodira and Xiangqun H Zheng and Lin Chen and Marian Skupski and Gangadharan Subramanian and Paul D Thomas and Jinghui Zhang and George L Gabor Miklos and Catherine Nelson and Samuel Broder and Andrew G Clark and Joe Nadeau and Victor A McKusick and Norton Zinder and Arnold J Levine and Richard J Roberts and Mel Simon and Carolyn Slayman and Michael Hunkapiller and Randall Bolanos and Arthur Delcher and Ian Dew and Daniel Fasulo and Michael Flanigan and Liliana Florea and Aaron Halpern and Sridhar Hannenhalli and Saul Kravitz and Samuel Levy and Clark Mobarry and Knut Reinert and Karin Remington and Jane Abu-Threideh and Ellen Beasley and Kendra Biddick and Vivien Bonazzi and Rhonda Brandon and Michele Cargill and Ishwar Chandramouliswaran and Rosane Charlab and Kabir Chaturvedi and Zuoming Deng and Valentina Di Francesco and Patrick Dunn and Karen Eilbeck and Carlos Evangelista and Andrei E Gabrielian and Weiniu Gan and Wangmao Ge and Fangcheng Gong and Zhiping Gu and Ping Guan and Thomas J Heiman and Maureen E Higgins and Rui-Ru Ji and Zhaoxi Ke and Karen A Ketchum and Zhongwu Lai and Yiding Lei and Zhenya Li and Jiayin Li and Yong Liang and Xiaoying Lin and Fu Lu and Gennady V Merkulov and Natalia Milshina and Helen M Moore and Ashwinikumar K Naik and Vaibhav A Narayan and Beena Neelam and Deborah Nusskern and Douglas B Rusch and Steven Salzberg and Wei Shao and Bixiong Shue and Jingtao Sun and Zhen Yuan Wang and Aihui Wang and Xin Wang and Jian Wang and Ming-Hui Wei and Ron Wides and Chunlin Xiao and Chunhua Yan and Alison Yao and Jane Ye and Ming Zhan and Weiqing Zhang and Hongyu Zhang and Qi Zhao and Liansheng Zheng and Fei Zhong and Wenyan Zhong and Shiaoping C Zhu and Shaying Zhao and Dennis Gilbert and Suzanna Baumhueter and Gene Spier and Christine Carter and Anibal Cravchik and Trevor Woodage and Feroze Ali and Huijin An and Aderonke Awe and Danita Baldwin and Holly Baden and Mary Barnstead and Ian Barrow and Karen Beeson and Dana Busam and Amy Carver and Angela Center and Ming Lai Cheng and Liz Curry and Steve Danaher and Lionel Davenport and Raymond Desilets and Susanne Dietz and Kristina Dodson and Lisa Doup and Steven Ferriera and Neha Garg and Andres Gluecksmann and Brit Hart and Jason Haynes and Charles Haynes and Cheryl Heiner and Suzanne Hladun and Damon Hostin and Jarrett Houck and Timothy Howland and Chinyere Ibegwam and Jeffery Johnson and Francis Kalush,291,,5507,1304-1351,American Association for the Advancement of Science,A 2.91-billion base pair (bp) consensus sequence of the euchromatic portion of the human genome was generated by the whole-genome shotgun sequencing method. The 14.8-billion bp DNA sequence was generated over 9 months from 27.271.853 high-quality sequence reads (5.11-fold coverage of the genome) from both ends of plasmid clones made from the DNA of five individuals. Two assembly strategies—a whole-genome assembly and a regional chromosome assembly—were used. each combining sequence data from Celera and the publicly funded genome effort. The public data were shredded into 550-bp segments to create a 2.9-fold coverage of those genome regions that had been sequenced. without including biases inherent in the cloning and assembly procedure used by the publicly funded group. This brought the effective coverage in the assemblies to eightfold. reducing the number and size of …,True,nUDzsZsAAAAJ:u5HHmVD_uO8C,17554,https://science.sciencemag.org/content/291/5507/1304.abstract,12230377424309310152,/scholar?cites=12230377424309310152,,http://publications.imp.fu-berlin.de/411/1/Science_2001_VenterThe_sequence_of_the_human.pdf,0,0,0
10099021,An integrated encyclopedia of DNA elements in the human genome,2012,ENCODE Project Consortium,489,Nature,,57-74,,The human genome encodes the blueprint of life. but the function of the vast majority of its nearly three billion bases is unknown. The Encyclopedia of DNA Elements (ENCODE) project has systematically mapped regions of transcription. transcription factor association. chromatin structure and histone modification. These data enabled us to assign biochemical functions for 80% of the genome. in particular outside of the well-studied protein-coding regions. Many discovered candidate regulatory elements are physically associated with one another and with expressed genes. providing new insights into the mechanisms of gene regulation. The newly identified elements also show a statistical correspondence to sequence variants linked to human disease. and can thereby guide interpretation of this variation. Overall. the project provides new insights into the organization and regulation of our genes and genome. and is …,True,nUDzsZsAAAAJ:LgRImbQfgY4C,11549,https://www.nature.com/articles/nature11247,13001593243986802887,/scholar?cites=13001593243986802887,,https://www.nature.com/articles/nature11247,0,0,0
10099022,Initial sequencing and comparative analysis of the mouse genome,2002,Robert H Waterston and Lior Pachter,420,,6915,520-562,Nature Publishing Group,The sequence of the mouse genome is a key informational tool for understanding the contents of the human genome and a key experimental tool for biomedical research. Here. we report the results of an international collaboration to produce a high-quality draft sequence of the mouse genome. We also present an initial comparative analysis of the mouse and human genomes. describing some of the insights that can be gleaned from the two sequences. We discuss topics including the analysis of the evolutionary forces shaping the size. structure and sequence of the genomes; the conservation of large-scale synteny across most of the genomes; the much lower extent of sequence orthology covering less than half of the genomes; the proportions of the genomes under selection; the number of protein-coding genes; the expansion of gene families related to reproduction and immunity; the evolution of proteins; and the identification of intraspecies polymorphism.,True,nUDzsZsAAAAJ:u-x6o8ySG0sC,7287,https://authors.library.caltech.edu/74965/,16670093264954569382,/scholar?cites=16670093264954569382,,https://authors.library.caltech.edu/74965/2/nature01262-s1.doc,0,0,0
10099023,Identification and analysis of functional elements in 1% of the human genome by the ENCODE pilot project,2007,ENCODE Project Consortium,447,,7146,799,Nature Publishing Group,We report the generation and analysis of functional data from multiple. diverse experiments performed on a targeted 1% of the human genome as part of the pilot phase of the ENCODE Project. These data have been further integrated and augmented by a number of evolutionary and computational analyses. Together. our results advance the collective knowledge about human genome function in several major areas. First. our studies provide convincing evidence that the genome is pervasively transcribed. such that the majority of its bases can be found in primary transcripts. including non-protein-coding transcripts. and those that extensively overlap one another. Second. systematic examination of transcriptional regulation has yielded new understanding about transcription start sites. including their relationship to specific regulatory sequences and features of chromatin accessibility and histone modification. Third. a …,True,nUDzsZsAAAAJ:d1gkVwhDpl0C,5275,https://www.nature.com/articles/nature05874,3133499281496043388,/scholar?cites=3133499281496043388,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2212820/,0,0,0
10099024,Landscape of transcription in human cells,2012,Sarah Djebali and Carrie A Davis and Angelika Merkel and Alex Dobin and Timo Lassmann and Ali Mortazavi and Andrea Tanzer and Julien Lagarde and Wei Lin and Felix Schlesinger and Chenghai Xue and Georgi K Marinov and Jainab Khatun and Brian A Williams and Chris Zaleski and Joel Rozowsky and Maik Röder and Felix Kokocinski and Rehab F Abdelhamid and Tyler Alioto and Igor Antoshechkin and Michael T Baer and Nadav S Bar and Philippe Batut and Kimberly Bell and Ian Bell and Sudipto Chakrabortty and Xian Chen and Jacqueline Chrast and Joao Curado and Thomas Derrien and Jorg Drenkow and Erica Dumais and Jacqueline Dumais and Radha Duttagupta and Emilie Falconnet and Meagan Fastuca and Kata Fejes-Toth and Pedro Ferreira and Sylvain Foissac and Melissa J Fullwood and Hui Gao and David Gonzalez and Assaf Gordon and Harsha Gunawardena and Cedric Howald and Sonali Jha and Rory Johnson and Philipp Kapranov and Brandon King and Colin Kingswood and Oscar J Luo and Eddie Park and Kimberly Persaud and Jonathan B Preall and Paolo Ribeca and Brian Risk and Daniel Robyr and Michael Sammeth and Lorian Schaffer and Lei-Hoon See and Atif Shahab and Jorgen Skancke and Ana Maria Suzuki and Hazuki Takahashi and Hagen Tilgner and Diane Trout and Nathalie Walters and Huaien Wang and John Wrobel and Yanbao Yu and Xiaoan Ruan and Yoshihide Hayashizaki and Jennifer Harrow and Mark Gerstein and Tim Hubbard and Alexandre Reymond and Stylianos E Antonarakis and Gregory Hannon and Morgan C Giddings and Yijun Ruan and Barbara Wold and Piero Carninci and Roderic Guigó and Thomas R Gingeras,489,Nature,7414,101-108,Nature Publishing Group,Eukaryotic cells make many types of primary and processed RNAs that are found either in specific subcellular compartments or throughout the cells. A complete catalogue of these RNAs is not yet available and their characteristic subcellular localizations are also poorly understood. Because RNA represents the direct output of the genetic information encoded by genomes and a significant proportion of a cell’s regulatory capabilities are focused on its synthesis. processing. transport. modification and translation. the generation of such a catalogue is crucial for understanding genome function. Here we report evidence that three-quarters of the human genome is capable of being transcribed. as well as observations about the range and levels of expression. localization. processing fates. regulatory regions and modifications of almost all currently annotated and thousands of previously unannotated RNAs. These …,True,nUDzsZsAAAAJ:ye4kPcJQO24C,3923,https://www.nature.com/articles/nature11233?message-global=remove&page=53,4031754755740352119,/scholar?cites=4031754755740352119,,https://www.nature.com/articles/nature11233?message-global=remove&page=53,0,0,0
10099025,The genotype-tissue expression (GTEx) project,2013,John Lonsdale and Jeffrey Thomas and Mike Salvatore and Rebecca Phillips and Edmund Lo and Saboor Shad and Richard Hasz and Gary Walters and Fernando Garcia and Nancy Young and Barbara Foster and Mike Moser and Ellen Karasik and Bryan Gillard and Kimberley Ramsey and Susan Sullivan and Jason Bridge and Harold Magazine and John Syron and Johnelle Fleming and Laura Siminoff and Heather Traino and Maghboeba Mosavel and Laura Barker and Scott Jewell and Dan Rohrer and Dan Maxim and Dana Filkins and Philip Harbach and Eddie Cortadillo and Bree Berghuis and Lisa Turner and Eric Hudson and Kristin Feenstra and Leslie Sobin and James Robb and Phillip Branton and Greg Korzeniewski and Charles Shive and David Tabor and Liqun Qi and Kevin Groch and Sreenath Nampally and Steve Buia and Angela Zimmerman and Anna Smith and Robin Burges and Karna Robinson and Kim Valentino and Deborah Bradbury and Mark Cosentino and Norma Diaz-Mayoral and Mary Kennedy and Theresa Engel and Penelope Williams and Kenyon Erickson and Kristin Ardlie and Wendy Winckler and Gad Getz and David DeLuca and Daniel MacArthur and Manolis Kellis and Alexander Thomson and Taylor Young and Ellen Gelfand and Molly Donovan and Yan Meng and George Grant and Deborah Mash and Yvonne Marcus and Margaret Basile and Jun Liu and Jun Zhu and Zhidong Tu and Nancy J Cox and Dan L Nicolae and Eric R Gamazon and Hae Kyung Im and Anuar Konkashbaev and Jonathan Pritchard and Matthew Stevens and Timothèe Flutre and Xiaoquan Wen and Emmanouil T Dermitzakis and Tuuli Lappalainen and Roderic Guigo and Jean Monlong and Michael Sammeth and Daphne Koller and Alexis Battle and Sara Mostafavi and Mark McCarthy and Manual Rivas and Julian Maller and Ivan Rusyn and Andrew Nobel and Fred Wright and Andrey Shabalin and Mike Feolo and Nataliya Sharopova and Anne Sturcke and Justin Paschal and James M Anderson and Elizabeth L Wilder and Leslie K Derr and Eric D Green and Jeffery P Struewing and Gary Temple and Simona Volpi and Joy T Boyer and Elizabeth J Thomson and Mark S Guyer and Cathy Ng and Assya Abdallah and Deborah Colantuoni and Thomas R Insel and Susan E Koester and A Roger Little and Patrick K Bender and Thomas Lehner and Yin Yao and Carolyn C Compton and Jimmie B Vaught and Sherilyn Sawyer and Nicole C Lockhart and Joanne Demchok and Helen F Moore,45,Nature genetics,6,580-585,Nature Publishing Group,Genome-wide association studies have identified thousands of loci for common diseases. but. for the majority of these. the mechanisms underlying disease susceptibility remain unknown. Most associated variants are not correlated with protein-coding changes. suggesting that polymorphisms in regulatory regions probably contribute to many disease phenotypes. Here we describe the Genotype-Tissue Expression (GTEx) project. which will establish a resource database and associated tissue bank for the scientific community to study the relationship between genetic variation and gene expression in human tissues.,True,nUDzsZsAAAAJ:URolC5Kub84C,3843,https://www.nature.com/articles/ng.2653?report=reader,63038959008730260,/scholar?cites=63038959008730260,,https://www.nature.com/articles/ng.2653?report=reader,0,0,0
10099026,GENCODE: the reference human genome annotation for The ENCODE Project,2012,Jennifer Harrow and Adam Frankish and Jose M Gonzalez and Electra Tapanari and Mark Diekhans and Felix Kokocinski and Bronwen L Aken and Daniel Barrell and Amonida Zadissa and Stephen Searle and If Barnes and Alexandra Bignell and Veronika Boychenko and Toby Hunt and Mike Kay and Gaurab Mukherjee and Jeena Rajan and Gloria Despacio-Reyes and Gary Saunders and Charles Steward and Rachel Harte and Michael Lin and Cédric Howald and Andrea Tanzer and Thomas Derrien and Jacqueline Chrast and Nathalie Walters and Suganthi Balasubramanian and Baikang Pei and Michael Tress and Jose Manuel Rodriguez and Iakes Ezkurdia and Jeltje Van Baren and Michael Brent and David Haussler and Manolis Kellis and Alfonso Valencia and Alexandre Reymond and Mark Gerstein and Roderic Guigó and Tim J Hubbard,22,Genome research,9,1760-1774,Cold Spring Harbor Lab,The GENCODE Consortium aims to identify all gene features in the human genome using a combination of computational analysis. manual annotation. and experimental validation. Since the first public release of this annotation data set. few new protein-coding loci have been added. yet the number of alternative splicing transcripts annotated has steadily increased. The GENCODE 7 release contains 20.687 protein-coding and 9640 long noncoding RNA loci and has 33.977 coding transcripts not represented in UCSC genes and RefSeq. It also has the most comprehensive annotation of long noncoding RNA (lncRNA) loci publicly available with the predominant transcript form consisting of two exons. We have examined the completeness of the transcript annotation and found that 35% of transcriptional start sites are supported by CAGE clusters and 62% of protein-coding genes have annotated polyA sites. Over one …,True,nUDzsZsAAAAJ:LjlpjdlvIbIC,3824,https://genome.cshlp.org/content/22/9/1760.short,3254256649307584602,/scholar?cites=3254256649307584602,,https://genome.cshlp.org/content/22/9/1760.full.pdf,0,0,0
10099027,The GENCODE v7 catalog of human long noncoding RNAs: analysis of their gene structure. evolution. and expression,2012,Thomas Derrien and Rory Johnson and Giovanni Bussotti and Andrea Tanzer and Sarah Djebali and Hagen Tilgner and Gregory Guernec and David Martin and Angelika Merkel and David G Knowles and Julien Lagarde and Lavanya Veeravalli and Xiaoan Ruan and Yijun Ruan and Timo Lassmann and Piero Carninci and James B Brown and Leonard Lipovich and Jose M Gonzalez and Mark Thomas and Carrie A Davis and Ramin Shiekhattar and Thomas R Gingeras and Tim J Hubbard and Cedric Notredame and Jennifer Harrow and Roderic Guigó,22,Genome research,9,1775-1789,Cold Spring Harbor Lab,The human genome contains many thousands of long noncoding RNAs (lncRNAs). While several studies have demonstrated compelling biological and disease roles for individual examples. analytical and experimental approaches to investigate these genes have been hampered by the lack of comprehensive lncRNA annotation. Here. we present and analyze the most complete human lncRNA annotation to date. produced by the GENCODE consortium within the framework of the ENCODE project and comprising 9277 manually annotated genes producing 14.880 transcripts. Our analyses indicate that lncRNAs are generated through pathways similar to that of protein-coding genes. with similar histone-modification profiles. splicing signals. and exon/intron lengths. In contrast to protein-coding genes. however. lncRNAs display a striking bias toward two-exon transcripts. they are predominantly localized in the …,True,nUDzsZsAAAAJ:VL0QpB8kHFEC,3728,https://genome.cshlp.org/content/22/9/1775.short,6797291506488636136,/scholar?cites=6797291506488636136,,https://genome.cshlp.org/content/22/9/1775.full.pdf,0,0,0
10099028,The Genotype-Tissue Expression (GTEx) pilot analysis: Multitissue gene regulation in humans,2015,GTEx Consortium,348,Science,6235,648-660,American Association for the Advancement of Science,Understanding the functional consequences of genetic variation. and how it affects complex human disease and quantitative traits. remains a critical challenge for biomedicine. We present an analysis of RNA sequencing data from 1641 samples across 43 tissues from 175 individuals. generated as part of the pilot phase of the Genotype-Tissue Expression (GTEx) project. We describe the landscape of gene expression across tissues. catalog thousands of tissue-specific and shared regulatory expression quantitative trait loci (eQTL) variants. describe complex network relationships. and identify signals from genome-wide association studies explained by eQTLs. These findings provide a systematic understanding of the cellular and biological consequences of human genetic variation and of the heterogeneity of such effects among a diverse set of human tissues.,True,nUDzsZsAAAAJ:HtS1dXgVpQUC,2877,https://science.sciencemag.org/content/348/6235/648.abstract,11118511400587581405,/scholar?cites=11118511400587581405,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4547484/,0,0,0
10099029,Sequence and comparative analysis of the chicken genome provide unique perspectives on vertebrate evolution.,2004,International Chicken Genome Sequencing Consortium,432,,7018,695-716,,We present here a draft genome sequence of the red jungle fowl. Gallus gallus. Because the chicken is a modern descendant of the dinosaurs and the first non-mammalian amniote to have its genome sequenced. the draft sequence of its genome--composed of approximately one billion base pairs of sequence and an estimated 20.000-23.000 genes--provides a new perspective on vertebrate genome evolution. while also improving the annotation of mammalian genomes. For example. the evolutionary distance between chicken and human provides high specificity in detecting functional elements. both non-coding and coding. Notably. many conserved non-coding sequences are far from genes and cannot be assigned to defined functional classes. In coding regions the evolutionary dynamics of protein domains and orthologous groups illustrate processes that distinguish the lineages leading to birds and mammals. The distinctive properties of avian microchromosomes. together with the inferred patterns of conserved synteny. provide additional insights into vertebrate chromosome architecture.,True,nUDzsZsAAAAJ:kz9GbA2Ns4gC,2402,https://escholarship.org/uc/item/44v0c3r5,15094887754131039129,/scholar?cites=15094887754131039129,,https://escholarship.org/content/qt44v0c3r5/qt44v0c3r5.pdf,0,0,0
