,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1051805,Use of colour parameters for roasted coffee assessment,2012,Natalina Cavaco Bicho and António Eduardo Leitão and José Cochicho Ramalho and Fernando Cebola Lidon,32,Food Science and Technology,3,436-442,,Fast and non-destructive indicators were evaluated as tools to measure the technological quality of Arabica and Robusta coffee. Accordingly. considering the roasting intensity in highly valuable commercial samples. volume. mass. apparent density. moisture. total ash. ash insoluble in hydrochloric acid. and ether extract were characterized. The chromatic parameters L*. C*. Hº were measured using illuminants D 65 and C. It was found that in roasted coffee beans. the parameters L*. C*. Hº. and coordinate b* had an antagonist interaction due to an increase in the roasting intensity. whereas after milling. only L* and Hº decreased progressively. Considering that the parameters L* and Hº followed similar patterns using both illuminants. D 65 and C. it can be concluded that they are appropriate to evaluate coffee colour changes during roasting. enabling a relationship with coffee quality.,True,XaILEtAAAAAJ:qjMakFHDy7sC,43,https://www.scielo.br/scielo.php?pid=S0101-20612012000300004&script=sci_abstract&tlng=es,10368939346651398732,/scholar?cites=10368939346651398732,,https://www.scielo.br/pdf/cta/v32n3/aop_cta_5400.pdf,0,0,0
1051806,Identification of chemical clusters discriminators of the roast degree in Arabica and Robusta coffee beans,2011,Natalina Cavaco Bicho and António Eduardo Leitao and José Cochicho Ramalho and Fernando Cebola Lidon,233,European Food Research and Technology,2,303-311,Springer-Verlag,To identify chemical parameters that might be used as discriminators. pH. soluble solids. caffeine. trigonelline. total caffeoylquinic acids. 3-O-caffeoylquinic acid. 4-O-caffeoylquinic acid. 5-O-caffeoylquinic acid. total dicaffeoylquinic acids. 3.4-O-dicaffeoylquinic acid. 3.5-O-dicaffeoylquinic acid. 4.5-O-dicaffeoylquinic acid. total feruloylquinic acids. 3-O-feruloylquinic acid. and 5-O-feruloylquinic acid were measured in Arabica and Robusta coffees submitted to three roasting levels. It was found that the fraction of soluble solids increased with roasting level. being slightly higher in Robusta roasted coffee. The contents of caffeine did not vary significantly between roasting degrees within the Arabica and Robusta samples. respectively. revealing a considerable stability during browning. The contents of trigonelline in Arabica and Robusta coffee decreased significantly with browning intensification. Overall. the …,True,XaILEtAAAAAJ:u-x6o8ySG0sC,38,https://link.springer.com/article/10.1007/s00217-011-1518-5,15584110533209769528,/scholar?cites=15584110533209769528,,https://www.researchgate.net/profile/Antonio_Leitao3/publication/226718719_Identification_of_chemical_clusters_discriminators_of_the_roast_degree_in_Arabica_and_Robusta_coffee_beans/links/0912f50ae084eb74cd000000/Identification-of-chemical-clusters-discriminators-of-the-roast-degree-in-Arabica-and-Robusta-coffee-beans.pdf,0,0,0
1051808,Impact of roasting time on the sensory profile of Arabica and Robusta coffee,2013,Natalina Cavaco Bicho and António Eduardo Leitão and José Cochicho Ramalho and Nuno Bartolomeu de Alvarenga and Fernando Cebola Lidon,52,Ecology of food and nutrition,2,163-177,Taylor & Francis Group,Roasted coffee samples of the two major trade species (Coffea arabica and C. canephora) were studied to identify sensory descriptors that might be used to determine blends production and evaluation. following the expectations of consumers. Coffee beans were roasted at 220 + 10 °C. for 7. 9. and 11 min. and the sensory profiles of the beverages were assessed. From descriptive analysis the eigenvalues allowed the identification of two principal components (PCs). being the variance between samples 68.9% and 21.1%. In the first PC the characteristic odor. astringency. body. bitter flavor. burned aroma. and residual. typical. and burned tastes prevailed. The correlation coefficient between the second PC and citric acid flavor and aroma reached 0.96 and 0.78. respectively. It was concluded that in beverages of these species. the descriptors of both components can be separated according to bean roasting time …,True,XaILEtAAAAAJ:9yKSN-GCB0IC,36,https://www.tandfonline.com/doi/abs/10.1080/03670244.2012.706061,2355231605553850012,/scholar?cites=2355231605553850012,,,0,0,0
1051810,Identification of chemical clusters discriminators of Arabica and Robusta green coffee,2013,Natalina Cavaco Bicho and António Eduardo Leitão and José Cochicho Ramalho and Nuno Bartolomeu de Alvarenga and Fernando Cebola Lidon,16,International Journal of Food Properties,4,895-904,Taylor & Francis Group,The chemical parameters pH. soluble solids. caffeine. trigonelline. total chlorogenic acids. total caffeoylquinic acids. 3-O-caffeoylquinic acid. 4-O-caffeoylquinic acid. 5-O-caffeoylquinic acid. total dicaffeoylquinic acids. 3.4-O-dicaffeoylquinic acid. 3.5-O-dicaffeoylquinic acid. 4.5-O-dicaffeoylquinic acid. total feruloylquinic acids. 3-O-feruloylquinic acid. and 5-O-feruloylquinic acid were measured in Arabica (C. arabica) and Robusta (C. canephora) green coffees in order to determine discrimination parameters. In general. Robusta green coffee showed higher values for pH. soluble solids. caffeine. total caffeoylquinic acids. total dicaffeoylquinic acid. and total feruloylquinic acid. but the content of soluble solids was not significantly different in both species of green coffee. Through application of a multivariate analysis. it was concluded that these chemicals form three clusters. being the group of caffeine. trigonelline. 3-O …,True,XaILEtAAAAAJ:d1gkVwhDpl0C,31,https://www.tandfonline.com/doi/abs/10.1080/10942912.2011.573114,12894464430867014862,/scholar?cites=12894464430867014862,,https://www.tandfonline.com/doi/pdf/10.1080/10942912.2011.573114,0,0,0
1051811,Identification of nutritional descriptors of roasting intensity in beverages of Arabica and Robusta coffee beans,2011,Natalina Cavaco Bicho and Antóanto Eduardo Leitão and José Cochicho Ramalho and Nuno Bartolomeu De Alvarenga and Fernando Cebola Lidon,62,International Journal of Food Sciences and Nutrition,8,865-871,Taylor & Francis,Arabica and Robusta coffee beans were roasted at 220 ± 10°C for 7. 9 and 11 min to identify chemical descriptors in the beverages. The pH of the beverages showed the lowest value in the medium roasting level. In each degree of browning. the soluble solids content remained slightly higher in Arabica drinks. The contents of caffeine did not vary. but trigonelline decreased with burning up intensity. Chlorogenic acids also decreased with increasing roasting time. The 5-O-caffeoylquinic acid prevailed in Arabica and Robusta beverages. but the isomers of dicaffeoylquinic and feruolilquínic acids remained higher in Robusta. It was concluded that trigonelline and total caffeoylquinic. fatty dicaffeoylquinic and fatty feruolilquínic acids detached the beverages according to roasting intensity. Caffeine and pH allowed drinks separation between both species. Soluble solids take apart Arabica and Robusta drinks in each …,True,XaILEtAAAAAJ:u5HHmVD_uO8C,27,https://www.tandfonline.com/doi/abs/10.3109/09637486.2011.588594,6363906874985138409,/scholar?cites=6363906874985138409,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1002.775&rep=rep1&type=pdf,0,0,0
1051812,Quality assessment of Arabica and Robusta green and roasted coffees-A review,2013,Natalina Cavaco Bicho and Fernando Cebola Lidon and José Cochicho Ramalho and António Eduardo Leitão,25,Emirates Journal of Food and Agriculture,12,945-950,United Arab Emirates University,This review is a synopsis on coffee quality assessment of green and roasted coffee beans of Coffea arabica and Coffea canephora. The particle size. medium sieve. most frequent sieve. share split. cumulative calibration. trade homogeneity. mass of 1000 beans. apparent density. strange bodies and defects. mass losses on drying. olfactory and visual parameters. chromatic parameters. soluble solids. pH and chemical characterization (chlorogenic acids. caffeine and trigonelline) is described and evaluated. considering the most important factor associated to the coffee trade. according to a technological perspective.,True,XaILEtAAAAAJ:WF5omc3nYNoC,23,http://www.ejfa.me/index.php/journal/article/view/1252,5127012136921375280,/scholar?cites=5127012136921375280,,https://www.ejfa.me/index.php/journal/article/download/1252/924/,0,0,0
1051814,Application of colour parameters for assessing the quality of Arabica and Robusta green coffee,2014,Natalina Cavaco Bicho and António Eduardo Leitão and José Cochicho Ramalho and Fernando Cebola Lidon,26,Emirates Journal of Food and Agriculture,1,09-17,United Arab Emirates University. Faculty of Food and Agriculture,This work aims to achieve fast and non-destructive indicators that enable the definition of the quality of green coffee from Coffea arabica and C. canephora. respectively Arabica and Robusta. in high commercial samples (which displayed. respectively. medium sieve between 17.4 and 19.2. trade homogeneity of 94.3% and 97.0%. mass of 1000 beans with values of 213.16 g and 151.36 g. apparent densities of green coffee not significantly different. showing values of 0.629 and 0.630 g cm-3 and moisture ranging between 9.056 and 9.243%). Being these samples within the established range of the international market. and ensuring good storage conditions. the chromatic parameters L*(lightness). C*(chroma) and Hº (tone or hue angle) of these samples were assessed using illuminants D65 and C. It was concluded that through the application of colour parameters the quality of green coffee can be assessed. Yet. as coordinate a*(contribution of red or green) strongly affects tone of the green coffee. the illuminant type used in the measurement must be defined and/or combined in order to accurately characterize product quality.,True,XaILEtAAAAAJ:ufrVoPGSRksC,12,http://ejfa.me/index.php/journal/article/download/346/237,14037576410949561705,/scholar?cites=14037576410949561705,,http://ejfa.me/index.php/journal/article/download/346/237,0,0,0
1051815,O café - origens. produção. processamento e definição de qualidade (Coffee – Origins. Production. Processing and Quality Definition),2011,Natalina C Cavaco Bicho and J F Santos Oliveira and F J Cebola Lidon and J Cochicho Ramalho and A Eduardo Leitão,1,,,180,Escolar Editora. Portugal,,True,XaILEtAAAAAJ:IjCSPb-OGe4C,10,http://scholar.google.com/scholar?cluster=4637263809628274601&hl=en&oi=scholarr,4638658617626157124,/scholar?cites=4638658617626157124,,,0,0,0
1051817,Colour and quality of green coffee.,2008,NC Cavaco-Bicho and FC Lidon and JC Ramalho and JF Santos Oliveira and MJ Silva and AE Leitão,,,,588-592,Association Scientifique Internationale du Café,see more details. aroma and flavour). Grain colour is an important criterion for its valorisation. acceptance or rejection. Procedures normally used for colour evaluation are quite subjective. and many authors suggest objective methods for this purpose. In the present work. evaluation of green coffee colour through visual and colorimetric methods was carried out. concomitantly with the quality analysis. in terms of contents on caffeine caffeine Subject Category: Chemicals and Chemical Groups,True,XaILEtAAAAAJ:UeHWp8X0CEIC,8,https://www.cabdirect.org/cabdirect/abstract/20093174740,7401957428885013824,/scholar?cites=7401957428885013824,,,0,0,0
1051819,Qualidade e segurança alimentar no café verde e aclimatação do género Coffea em condições de stress ambiental (Food quality and safety in green coffee and acclimation of the …,2005,Natalina Conceição Cavaco Bicho,1,,1,,,,True,XaILEtAAAAAJ:zYLM7Y9cAGgC,7,,15898856346318544872,/scholar?cites=15898856346318544872,,,0,0,0
1051821,Chemical descriptors for sensory and parental origin of commercial Coffea genotypes,2012,Natalina Cavaco Bicho and António Eduardo Leitão and José Cochicho Ramalho and Fernando Cebola Lidon,63,International journal of food sciences and nutrition,7,835-842,Taylor & Francis,To attain chemical descriptors responsible for sensory characteristics linked to the botanical origin of five Brazilian coffee genotypes. a chemical survey was carried out. Highest and lowest amounts of caffeine were found in Apoatã and Obatã. Coffea dewevrei showed the lowest contents of 5-CQA and 3-CQA. 3.5-diCQA was higher for Apoatã and minimum values were detected in Icatu. Apoatã showed the highest contents of 3.4-diCQA and 4.5-diCQA. Catuaí. Icatu and Obatã revealed lower values of 4.5-diCQA. Among hydroxycinnamic acids ferulic acid prevailed in all genotypes. with lower values in Icatu and Obatã. 3.4-DCA remained significantly higher in Apoatã. C. dewevrei and Catuaí. Caffeic acid and p-coumaric acid did not vary significantly. It was concluded that Apoatã was most adequate for the decaffeinated industry; Catuaí. Icatu and Obatã were identified as producers of good beverages. Apoatã and C …,True,XaILEtAAAAAJ:2osOgNQ5qMEC,6,https://www.tandfonline.com/doi/abs/10.3109/09637486.2012.676027,4589231448418006343,/scholar?cites=4589231448418006343,,,0,0,0
1051823,Utilização dos parâmetros de cor para avaliação do café torrado,2012,NC Bicho and AE Leitão and JC Ramalho and FC Lidon,32,Food Sci. Technol,,436-442,,,True,XaILEtAAAAAJ:MXK_kJrjxJIC,2,http://scholar.google.com/scholar?cluster=13127144313705368422&hl=en&oi=scholarr,13127144313705368422,/scholar?cites=13127144313705368422,,,0,0,0
1051824,Quality assessment of coffee genotypes from Brazil,2010,N C Cavaco Bicho and FC Lidon and JC Ramalho and AE Leitão,2,,,713-719 - ISBN: 978-1-61839-210-7,Association for Science and Information on Coffee,,True,XaILEtAAAAAJ:W7OEmFMy1HYC,2,http://scholar.google.com/scholar?cluster=9627322263678405454&hl=en&oi=scholarr,9627322263678405454,/scholar?cites=9627322263678405454,,,0,0,0
1051826,Estudo de alguns parâmetros cromáticos. sensoriais. tecnológicos e químicos do grão de café,2009,Natalina Conceição Cavaco Bicho,,,,,,,True,XaILEtAAAAAJ:roLk4NBRz8UC,2,http://scholar.google.com/scholar?cluster=18441348143304596061&hl=en&oi=scholarr,18441348143304596061,/scholar?cites=18441348143304596061,,,0,0,0
1051828,Caracterização física do café verde numa perspectiva da qualidade alimentar e do valor comercial.,2005,N. Cavaco Bicho and F. Cebola Lidon and J.Cochicho Ramalho and A. Eduardo Leitão and J. F. Santos Oliveira,2,Biologia Vegetal e Agro-Industrial,1,269-292,Edições Sílabo,Actualmente. a produção de café atravessa um período crítico. decorrente do decréscimo da mais valia económica. e de múltiplos factores correlacionados com a qualidade e segurança deste alimento. Correspondendo a uma exigência crescente para assegurar a saúde pública. neste estudo efectuou-se uma caracterização física em cinco genótipos de “café pergaminho”. tendo-se verificado que podem ser indicadoras da qualidade (comercial e da bebida). implicando ainda a segurança alimentar do café verde. No âmbito deste estudo. foram caracterizados cinco genótipos (C. canephora cv. Apoatã. C. dewevrei cv. Excelsa. C. arabica cv. Catuaí. Icatu (híbrido de C. canephora x C. arabica) e Obatã (híbrido de Villa Sarchi x Híbrido de Timor).,True,XaILEtAAAAAJ:Tyk-4Ss8FVUC,1,https://www.researchgate.net/profile/Fernando_Lidon/publication/281649968_Caracterizacao_fisica_do_cafe_verde_numa_perspectiva_da_qualidade_alimentar_e_do_valor_comercial_Physical_characterization_of_green_coffee_considering_food_quality_and_commerial_value/links/55f2f07208ae7a10cf866f80/Caracterizacao-fisica-do-cafe-verde-numa-perspectiva-da-qualidade-alimentar-e-do-valor-comercial-Physical-characterization-of-green-coffee-considering-food-quality-and-commerial-value.pdf,2809182143665753811,/scholar?cites=2809182143665753811,,https://www.researchgate.net/profile/Fernando_Lidon/publication/281649968_Caracterizacao_fisica_do_cafe_verde_numa_perspectiva_da_qualidade_alimentar_e_do_valor_comercial_Physical_characterization_of_green_coffee_considering_food_quality_and_commerial_value/links/55f2f07208ae7a10cf866f80/Caracterizacao-fisica-do-cafe-verde-numa-perspectiva-da-qualidade-alimentar-e-do-valor-comercial-Physical-characterization-of-green-coffee-considering-food-quality-and-commerial-value.pdf,0,0,0
1051829,Tabela Periódica Uma das ferramentas mais importantes na história da ciência,2019,Artur Batista e Natalina Cavaco,23,Escola Informação (Digital),1,26-28 Depósito legal: 9157/85 . ICS: 109,Sindicato dos Professores da Grande Lisboa - SPGL,,True,XaILEtAAAAAJ:3fE2CSJIrl8C,0,,,,,,0,0,0
1051830,Caracterização de diferentes genótipos de cafeeiro e estudo da influência do grau de torra na qualidade do café,2012,Natalina C. Cavaco Bicho and António Eduardo Leitão and José Cochcicho Ramalho and Fernando Cebola Lidon,,,,,Instituto de Investigação Cientifica e Tropical. IICT. Portugal,,True,XaILEtAAAAAJ:UebtZRa9Y70C,0,,,,,,0,0,0
1051831,A cor enquanto referencial para definição da qualidade no café verde,2006,N. Cavaco Bicho and A.Eduardo Leitão and J.Cochicho Ramalho and F.Cebola Lidon and J.F. Santos Oliveira,,,,9,FCT/UNL. Monte da Caparica. Portugal,,True,XaILEtAAAAAJ:eQOLeE2rZwMC,0,,,,,,0,0,0
