,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1286084,On the performance of VSI Shewhart control chart for monitoring the coefficient of variation in the presence of measurement errors,2019,Huu Du Nguyen and Quoc Thong Nguyen and Kim Phuc Tran and Dang Phuc Ho,104,The International Journal of Advanced Manufacturing Technology,1,211-243,Springer London,In this paper. we propose a variable sampling interval Shewhart control chart to monitor the coefficient of variation (CV) squared. denoted by VSI SH-γ2. The new model overcomes the ARL-biased (average run length) property of the control chart monitoring the CV in a previous study by designing two one-sided charts rather than one two-sided chart. Moreover. the effect of measurement error on the performance of the VSI SH-γ2 control chart is investigated. The incorrect formula for the distribution of the CV in the presence of measurement error in a former study is fixed. Numerical simulations show that the precision errors and accuracy errors do have negative influences on the VSI SH-γ2 chart. An appropriate strategy based on the obtained results is suggested to reduce these negative effects.,True,z-CXulMAAAAJ:zYLM7Y9cAGgC,23,https://link.springer.com/article/10.1007/s00170-019-03352-7,16993879647687712395,/scholar?cites=16993879647687712395,,,https://hal.archives-ouvertes.fr/hal-02005536/file/MS_JAMT.pdf,0,0,0
1286085,Monitoring the ratio of two normal variables using variable sampling interval exponentially weighted moving average control charts,2018,Huu Du Nguyen and Kim Phuc Tran and Cédric Heuchenne,35,Quality and Reliability Engineering International,1,439-460,Wiley Online Library,We investigate in this paper a new type of control chart called VSI EWMA‐RZ by integrating the variable sampling interval feature (VSI) with the exponentially weighted moving average (EWMA) scheme to monitor the ratio of two normal random variables. Because the distribution of the ratio is skewed. we suggest designing two separated one‐sided charts instead of one two‐sided chart. A new coefficient is introduced allowing us to be free to choose a sampling interval provided that it optimizes the performance of the control chart. We also make a direct comparison between the VSI EWMA‐RZ charts and standard EWMA‐RZ control charts. The numerical simulations show that the proposed charts outperform the standard EWMA charts in detecting process shifts. An application is illustrated for the implementation of the VSI EWMA‐RZ control charts in the food industry.,True,z-CXulMAAAAJ:d1gkVwhDpl0C,17,https://onlinelibrary.wiley.com/doi/abs/10.1002/qre.2412,16017199694137519843,/scholar?cites=16017199694137519843,,,https://onlinelibrary.wiley.com/doi/pdf/10.1002/qre.2412,0,0,0
1286086,On the performance of CUSUM control charts for monitoring the coefficient of variation with measurement errors,2019,Kim Phuc Tran and Huu Du Nguyen and Phuong Hanh Tran and Cédric Heuchenne,104,The International Journal of Advanced Manufacturing Technology,5,1903-1917,Springer London,In this paper. we investigate the effect of the measurement error on the performance of the cumulative sum (CUSUM) control charts monitoring the coefficient of variation. The measurement errors are supposed to follow a linear covariate error model. The obtained results show that the precision error ratio and the accuracy error have negative impact on the chart performance. Moreover. in order to overcome the difficulty in predetermining a specific value for the process shift size. we suggest to optimize the parameters of the charts according to the random shift size in a given interval. The robustness of the proposed method is studied. An example is given to illustrate the use of the CUSUM charts on a real quality control problem from sintering process.,True,z-CXulMAAAAJ:Tyk-4Ss8FVUC,13,https://link.springer.com/article/10.1007/s00170-019-03987-6,18002330652424537192,/scholar?cites=18002330652424537192,,,https://hal.archives-ouvertes.fr/hal-02562709/document,0,0,0
1286087,One-sided synthetic control charts for monitoring the coefficient of variation with measurement errors,2018,Kim Phuc Tran and HD Nguyen and Quoc Thong Nguyen and Wichai Chattinnawat,,,,1667-1671,IEEE,In this paper. we present a method to monitor the coefficient of variation (CV) squared using two one-sided synthetic control charts. The numerical results show that our design outperforms the two-sided synthetic control chart monitoring the CV. The steady-state. which is have practical meaning in many situations. is also considered. We use a Markov chain method to evaluate the statistical performance of the proposed charts. Furthermore. the effect of measurement errors on synthetic control charts monitoring the CV squared is firstly investigated.,True,z-CXulMAAAAJ:qjMakFHDy7sC,13,https://ieeexplore.ieee.org/abstract/document/8607320/,13681699085037164896,/scholar?cites=13681699085037164896,,,,0,0,0
1286088,Forecasting and Anomaly Detection approaches using LSTM and LSTM Autoencoder techniques with the applications in supply chain management,2021,HD Nguyen and Kim Phuc Tran and S Thomassey and M Hamad,57,International Journal of Information Management,,102282,Pergamon,Making appropriate decisions is indeed a key factor to help companies facing challenges from supply chains nowadays. In this paper. we propose two data-driven approaches that allow making better decisions in supply chain management. In particular. we suggest a Long Short Term Memory (LSTM) network-based method for forecasting multivariate time series data and an LSTM Autoencoder network-based method combined with a one-class support vector machine algorithm for detecting anomalies in sales. Unlike other approaches. we recommend combining external and internal company data sources for the purpose of enhancing the performance of forecasting algorithms using multivariate LSTM with the optimal hyperparameters. In addition. we also propose a method to optimize hyperparameters for hybrid algorithms for detecting anomalies in time series data. The proposed approaches will be applied to …,True,z-CXulMAAAAJ:mB3voiENLucC,9,https://www.sciencedirect.com/science/article/pii/S026840122031481X,576346040852555986,/scholar?cites=576346040852555986,,,https://hal.archives-ouvertes.fr/hal-03083642/document,0,0,0
1286089,On the effect of the measurement error on Shewhart t and EWMA t control charts,2020,Huu Du Nguyen and Kim Phuc Tran and Giovanni Celano and Petros E Maravelakis and Philippe Castagliola,107,The International Journal of Advanced Manufacturing Technology,9,4317-4332,Springer London,In the industrial practice. control charts are frequently implemented assuming that the quality characteristic of interest can be accurately measured without errors. In general. this assumption is not realistic: measurement error always exists in quality control applications and may considerably affect the performance of control charts in detecting the occurrence of an out-of-control condition. In this paper. the effect of measurement error on the statistical performance of Shewhart t and EWMA t control charts is investigated. Several tables are provided to show how the statistical performance of these control charts changes with different sources of the measurement error. The obtained results show that the measurement errors have a significant influence on the performance of both the Shewhart t and EWMA t control charts. Two examples in the analytical chemistry and food industry are presented to illustrate the use of the …,True,z-CXulMAAAAJ:4TOpqqG69KYC,7,https://link.springer.com/article/10.1007/s00170-020-05222-z,1834668026650553315,/scholar?cites=1834668026650553315,,,,0,0,0
1286090,Wearable sensor data based human activity recognition using machine learning: a new approach,2019,HD Nguyen and Kim Phuc Tran and Xianyi Zeng and Ludovic Koehl and Guillaume Tartare,,arXiv preprint arXiv:1905.03809,,,,Recent years have witnessed the rapid development of human activity recognition (HAR) based on wearable sensor data. One can find many practical applications in this area. especially in the field of health care. Many machine learning algorithms such as Decision Trees. Support Vector Machine. Naive Bayes. K-Nearest Neighbor. and Multilayer Perceptron are successfully used in HAR. Although these methods are fast and easy for implementation. they still have some limitations due to poor performance in a number of situations. In this paper. we propose a novel method based on the ensemble learning to boost the performance of these machine learning methods for HAR.,True,z-CXulMAAAAJ:_FxGoFyzp5QC,7,https://arxiv.org/abs/1905.03809,10847028240779304278,/scholar?cites=10847028240779304278,,,https://arxiv.org/pdf/1905.03809,0,0,0
1286091,CUSUM control charts with variable sampling interval for monitoring the ratio of two normal variables,2020,Huu Du Nguyen and Kim Phuc Tran and Henri L Heuchenne,36,Quality and Reliability Engineering International,2,474-497,,In many industrial manufacturing processes. the ratio between two normal random variables plays a key role in ensuring quality of products. Thus.  monitoring this ratio is an important task that is well worth considering. In this paper. we combine a variable sampling interval (VSI) strategy with a cumulative sum (CUSUM) scheme to create a new type of control chart for purpose of tracking the ratio between two normal variables. The average time to signal (ATS) and the expected average time to signal (EATS) criteria are used to evaluate the performance of the new VSI CUSUM RZ control chart. The  numerical results show that the proposed control chart has much more attractive performance in comparison with the standard CUSUM‐RZ control chart and the VSI EWMA‐RZ control chart.,True,z-CXulMAAAAJ:3fE2CSJIrl8C,6,https://onlinelibrary.wiley.com/doi/abs/10.1002/qre.2595,11290185466690992236,/scholar?cites=11290185466690992236,,,https://hal.archives-ouvertes.fr/hal-02562718/document,0,0,0
1286092,Variable sampling interval Shewhart control charts for monitoring the multivariate coefficient of variation,2019,Quoc Thong Nguyen and Kim Phuc Tran and Henri L Heuchenne and Thi Hien Nguyen and Huu Du Nguyen,35,Applied Stochastic Models in Business and Industry,5,1253-1268,,In many industrial manufacturing processes. the ratio of the variance to the mean of a quantity of interest is an important characteristic to ensure the quality of the processes. This ratio is called the coefficient of variation (CV). A lot of control charts have been designed for monitoring the CV of univariate quantity in the literature. However. the CV control charts for multivariate quantity have not received much attention yet. In this paper. we investigate a variable sampling interval (VSI) Shewhart control chart for monitoring multivariate CV. The time between two consecutive samples is allowed to vary according to the previous value of the multivariate CV. which will help the chart to detect the process shifts faster. The comparison with the fixed sampling interval Shewhart chart is implemented to highlight the advantage of the VSI method. Finally. an illustrative example is demonstrated on real data.,True,z-CXulMAAAAJ:Y0pCki6q_DkC,6,https://onlinelibrary.wiley.com/doi/abs/10.1002/asmb.2472,1162636767657481573,/scholar?cites=1162636767657481573,,,,0,0,0
1286093,Maximum likelihood and Bayesian inference for common-cause of failure model,2019,HD Nguyen and Evans Gouno,182,Reliability Engineering & System Safety,,56-62,Elsevier,This paper considers the statistical analysis of the Binomial Failure Rate (BFR) common-cause model in detail. Computational aspects of maximum likelihood and Bayesian methods are investigated. An Expectation-maximization (EM) algorithm to obtain maximum likelihood estimates is suggested to deal with missing data inherent for common-cause failures. A Bayesian approach is developed and the modified-Beta distribution is defined to characterize the posterior distribution for one of the model parameters. The different methods are applied and compared on both simulated and real data.,True,z-CXulMAAAAJ:u-x6o8ySG0sC,6,https://www.sciencedirect.com/science/article/pii/S0951832017308396,6000498904041885798,/scholar?cites=6000498904041885798,,,,0,0,0
