,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1122345,Shading simulation of the courtyard form in different climatic regions,2006,Ahmed S Muhaisen,41,Building and Environment,12,1731-1741,Pergamon,This paper presents a modelling study carried out into the effect of rectangular courtyard proportions on the shading and exposure conditions produced on the internal envelope of the form in four different locations. These locations. Kuala Lumpur. Cairo. Rome and Stockholm. were chosen to represent the climatic regions of hot humid. hot dry. temperate and cold climates. respectively. The study highlights the effect of the climatic conditions on the suggested courtyard ratios and heights to achieve a reasonable annual performance in the examined locations. Also. it clarifies the variation in the courtyard daily shading and exposure performances as a result of changing the location latitude and consequently the sun's position in the sky. The study suggests guidelines and general rules for efficient courtyard design in the considered climatic regions. Furthermore. it states the ranges within which the parameters of the …,True,gnTTWTAAAAAJ:u5HHmVD_uO8C,145,https://www.sciencedirect.com/science/article/pii/S0360132305002830,6696908788734614201,/scholar?cites=6696908788734614201,,,0,0,0
1122346,Effect of courtyard proportions on solar heat gain and energy requirement in the temperate climate of Rome,2006,Ahmed S Muhaisen and Mohamed B Gadi,41,Building and Environment,3,245-253,Pergamon,The present study focuses mainly on the effect of solar heat gain on the energy demand of courtyard building form with different proportions. Several methods can be employed to improve the building's utilization of solar heat gain. This includes using light colours for the external surfaces to reduce the solar radiation absorption in summer. using shading devices and improving the thermal properties of the external walls and roof. However. it is of great importance before using any of these methods to have the courtyard building's architectural design adapted to have full advantage of the available solar heat gain. Therefore. the main objective of the present examination was to find out to what extent the building's solar heat gain and consequently the energy requirements are influenced by the building's configurations. A computer Tool (IES) was used to carry out the investigation taking Rome as an empirical …,True,gnTTWTAAAAAJ:u-x6o8ySG0sC,110,https://www.sciencedirect.com/science/article/pii/S0360132305000491,11228236279973770527,/scholar?cites=11228236279973770527,,,0,0,0
1122347,Shading performance of polygonal courtyard forms,2006,Ahmed S Muhaisen and Mohamed B Gadi,41,Building and Environment,8,1050-1059,Pergamon,This paper examines the shading performance of polygonal courtyard forms with pentagonal. hexagonal. heptagonal and octagonal plans. In order to carry out the investigation. a computer program was developed to calculate the shaded and sunlit areas generated in any of the examined geometries with any dimensions. The computer model is based on a set of equations. which were derived through analysing the relationship between the sun location at any time and the courtyard form. A parametrical study. carried out by the designed model. showed that the courtyard proportions and geometry have a considerable influence on the shading performance of courtyard forms.,True,gnTTWTAAAAAJ:d1gkVwhDpl0C,81,https://www.sciencedirect.com/science/article/pii/S0360132305001666,18028037384463071576,/scholar?cites=18028037384463071576,,,0,0,0
1122348,Mathematical model for calculating the shaded and sunlit areas in a circular courtyard geometry,2005,Ahmed S Muhaisen and Mohamed B Gadi,40,Building and environment,12,1619-1625,Pergamon,This paper presents a mathematical model that was developed specifically to calculate the produced shaded and sunlit areas in a circular courtyard geometry. It examines the interaction taking place between the sun at any time throughout the year and a circular courtyard form with any dimensions and proportions in any place on the earth. This model was included in a new computer program. which allowed detailed investigation to be undertaken into the effect of circular courtyard proportions on the generated wall and floor exposed and shaded areas. The results showed that changing the form's proportions significantly influences the shading or exposure potential of the internal courtyard envelope.,True,gnTTWTAAAAAJ:9yKSN-GCB0IC,44,https://www.sciencedirect.com/science/article/pii/S0360132304003713,3891730492460420998,/scholar?cites=3891730492460420998,,,0,0,0
1122349,Studying the impact of orientation. size. and glass material of windows on heating and cooling energy demand of the Gaza strip buildings,2013,Ahmed S Muhaisen and Hazem R Dabboor,27,J. Archit. Plan,,,,Window design has a significant impact on heating and cooling energy demand due to the fact that it causes a large part of heat loss or heat gain that enters through the building envelope. The critical issue is how to design windows that minimize heat gain in summer and heat loss in winter. The study aims to examine the impact of orientation. size. and thermal properties of the glass material of windows on heating and cooling energy demand. A parametrical study is carried out using “IES virtual environment” and “ECOTECT” software to estimate the effect of these three parameters on a typical residential building and room models in the climatic conditions of the Gaza Strip. It has been concluded that the appropriate window design of the Gaza Strip buildings in accordance with the environmental conditions can effectively lead to reduce the energy demand and to meet the requirements of thermal comfort. It is also found that the optimal window size for all facades is the minimum percentage of (10%) from the total wall area. The direct impact of south window is considered the worst. as it causes the large energy consumption. In addition. the study emphasized that using advanced glazing materials with low U-value is an important factor in reducing the energy demand.,True,gnTTWTAAAAAJ:W7OEmFMy1HYC,20,https://195.189.210.17/handle/20.500.12358/24536,4951595848447993066,/scholar?cites=4951595848447993066,,https://195.189.210.17/bitstream/handle/20.500.12358/24536/Muhaisen%2C%20Ahmed%20S._4.pdf?sequence=1&isAllowed=y,0,0,0
1122350,Towards sustainable construction and green jobs in the Gaza Strip,2012,Ahmed S Muhaisen and Johan Ahlbäck,,,,,ILO,In response to the diverse challenges facing the Gaza strip. the International Labour Organization (ILO). in cooperation with other organizations and agencies. are working towards promoting sustainable construction and green jobs in Gaza. Sustainable construction provides opportunities to address and alleviate several challenges and needs currently experienced in Gaza. including the increasing housing demand. limited availability of construction materials. insufficient energy and water provision. inadequate sanitation. as well as severe unemployment. This assessment has been carried out...[+] Show more,True,gnTTWTAAAAAJ:qjMakFHDy7sC,16,https://195.189.210.17/handle/20.500.12358/24494,2043886351345514130,/scholar?cites=2043886351345514130,,https://195.189.210.17/bitstream/handle/20.500.12358/24494/wcms_184265.pdf?sequence=1&isAllowed=y,0,0,0
1122351,Effect of wall thermal properties on the energy consumption of buildings in the Gaza strip,2015,Ahmed S Muhaisen,,"2nd International Sustainable Buildings Symposium (ISBS 2015), Gazi University, Turkey",,,,Improving the energy efficiency of buildings is proposed worldwide to be considered as part of the overall solution to the problems associated with the use of conventional energy in buildings. The tendency of producing more energy efficient buildings has. additionally. special importance in the Gaza strip. considering the severe energy deficit that has been suffering from in recent years. It is evident that buildings sector consumes the main bulk of electricity supplied to the Gaza strip. Accordingly. this research aims to find out the potential of reducing the energy consumption of buildings through the proper selection of wall construction materials. For this purpose. the research examines the effect of the thermal properties of various wall combinations on the annual required energy for heating and cooling. Computer programs were used to simulate the various cases and to calculate the amount of energy required. This includes. a simple calculator developed by the author based on the steady state method of Cooling Load Temperature Difference (CLTD). In addition. Ecotect program was used also to carry out the simulation and validate the results. The outcome of the research reveals clearly that the thermal properties of wall building materials have a significant effect on the amount of energy consumed by buildings. It was concluded that applying the U-value of walls (1.8 W/m2. k) recommended by the local Energy Code results in a reduction of 22% in the required heating and cooling energy of residential buildings in the Gaza strip.,True,gnTTWTAAAAAJ:0EnyYjriUFMC,10,https://195.189.210.17/handle/20.500.12358/24598,16265035210395046565,/scholar?cites=16265035210395046565,,https://195.189.210.17/bitstream/handle/20.500.12358/24598/Muhaisen%2C%20Ahmed%20S._6.pdf?sequence=1&isAllowed=y,0,0,0
1122352,Effect of urban geometry and spacing on the thermal performance in the Mediterranean climate of the Gaza Strip,2014,Ahmed S Muhaisen and Huda M Abed,26,Journal of Architecture and Planning,1,,,This paper studies the thermal performance of different forms of the housing units located in the Mediterranean climate of the Gaza Strip and within different urban configurations. The paper is carried out using the computer programs ECOTECT and IES. The results indicate significant thermal effects due to the urban geometry. The paper concluded that the spacing ratio (L1/L2) equals 0.1 and aspect ratio (H/W) equals 0.5 is the preferable option in the (EW) street in the Gaza Strip. However. the more preferable option in the (NS) street has a spacing ratio (L1/L2) equals 1.2. and aspect ratio (H/W) equals 4.0. Therefore. Building’s proportions have to be determined with a full understanding to their relations with the urban morphology. It is also recommended to utilize the advantages of the mutual vertical arrangements of building in achieving shading on the roof and building’s façades by using different heights of buildings.,True,gnTTWTAAAAAJ:YsMSGLbcyi4C,7,https://195.189.210.17/handle/20.500.12358/24568,8274464713351057300,/scholar?cites=8274464713351057300,,https://195.189.210.17/bitstream/handle/20.500.12358/24568/Muhaisen%2C%20Ahmed%20S._8.pdf?sequence=1&isAllowed=y,0,0,0
1122353,the energy problem in Gaza Strip and its potential solution,2007,Ahmed S Muhaisen,,"Proceedings of Energy and Environmental Protection in Sustainable Development (ICEEP), Hebron, Palestine",,,,This paper outlines the energy problem prevalent in Gaza strip. with special focus on the electricity crisis that the Palestinians have been suffering from. It clarifies its causes and effects on the normal life and local economy. and also it highlights the actions that have been carried out by the Palestinian Authority to tackle it. The potential of using renewable energy sources available in Gaza strip as free and clean substitutes was also examined. The paper was carried out through analysing and reproducing data obtained from different sources according to which some measures were recommended to overcome the energy problem. It is recommended to develop sustainable energy development plan to ensure adequate energy supply without comromising the environmental quality. In this regard. the paper suggests actions to promote using renewable energy technologies and encouraging applying energy …,True,gnTTWTAAAAAJ:5nxA0vEk-isC,7,https://195.189.210.17/bitstream/handle/20.500.12358/24792/GazaenergyproblemAhmedMuhaisen.pdf?sequence=1&isAllowed=y,9025933135657243689,/scholar?cites=9025933135657243689,,https://195.189.210.17/bitstream/handle/20.500.12358/24792/GazaenergyproblemAhmedMuhaisen.pdf?sequence=1&isAllowed=y,0,0,0
1122354,Solar performance of courtyard buildings,2010,Ahmed S Muhaisen,,,,,VDM Verlag,Our professional services was released with a aspire to serve as a total on-line digital library that o ers usage of great number of PDF file publication collection. You could find many kinds of epublication and also other literatures from my documents database. Distinct well-liked topics that distribute on our catalog are popular books. solution key. exam test question and solution. information example. skill guide. test test. user guide. owner's guidance. support instructions. fix manual. and many others.,True,gnTTWTAAAAAJ:_kc_bZDykSQC,4,https://puso.pw/solarperformanceofcourtyard.pdf,1500022448859770323,/scholar?cites=1500022448859770323,,,0,0,0
