,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1303713,Three-dimensional superhydrophobic nanowire networks for enhancing condensation heat transfer,2018,Rongfu Wen and Shanshan Xu and Xuehu Ma and Yung-Cheng Lee and Ronggui Yang,2,Joule,2,269-279,Cell Press,Spontaneous droplet jumping on nanostructured surfaces can potentially enhance condensation heat transfer by accelerating droplet removal. However. uncontrolled nucleation in the micro-defects of nanostructured superhydrophobic surfaces could lead to the formation of large pinned droplets. which greatly degrades the performance. Here. we experimentally demonstrate for the first time stable and efficient jumping droplet condensation on a superhydrophobic surface with three-dimensional (3D) copper nanowire networks. Due to the formation of interconnections among nanowires. the micro-defects are eliminated while the spacing between nanowires is reduced. which results in the formation of highly mobile droplets. By preventing flooding on 3D nanowire networks. we experimentally demonstrate a 100% higher heat flux compared with that on the state-of-the-art hydrophobic surface over a wide range of …,True,5ejlQaYAAAAJ:ufrVoPGSRksC,85,https://www.sciencedirect.com/science/article/pii/S2542435117301812,3961744748288110351,/scholar?cites=3961744748288110351,,,https://www.sciencedirect.com/science/article/pii/S2542435117301812,0,0,0
1303714,Effect of filler loading. geometry. dispersion and temperature on thermal conductivity of polymer nanocomposites,2017,Addis Tessema and Dan Zhao and Joseph Moll and Shansan Xu and Ronggui Yang and Chen Li and Sanat K Kumar and Addis Kidane,57,Polymer Testing,,101-106,Elsevier,Using a unidirectional heat transfer apparatus. the roles of nanoparticle geometry. loading. dispersion and temperature on the thermal conductivity of polymer nanocomposites are investigated. The polymer nanocomposites (PNC) consist of epoxy matrices filled with silica nanopowder and carbon nanotubes. respectively. as well as poly (2-vinylpyridine) (P2VP) matrices loaded with silica nanoparticles. First. it is shown that thermal conductivity generally increases with nanofiller loading. These results are also reasonably described by the three phase Lewis-Nielsen or Halpin-Tsai analytical models. More importantly. it has been also demonstrated that the thermal conductivity of the polymer nanocomposites greatly depends on the dispersion state of the nanofillers. Furthermore. the effect of temperature on the thermal behavior of PNCs is briefly discussed. These results emphasize the important role of nanoparticles …,True,5ejlQaYAAAAJ:eQOLeE2rZwMC,85,https://www.sciencedirect.com/science/article/pii/S0142941816308558,2200189807360327870,/scholar?cites=2200189807360327870,,,https://www.sciencedirect.com/science/article/am/pii/S0142941816308558,0,0,0
1303715,Hierarchical superhydrophobic surfaces with micropatterned nanowire arrays for high-efficiency jumping droplet condensation,2017,Rongfu Wen and Shanshan Xu and Dongliang Zhao and Yung-Cheng Lee and Xuehu Ma and Ronggui Yang,9,ACS applied materials & interfaces,51,44911-44921,American Chemical Society,Self-propelled droplet jumping on nanostructured superhydrophobic surfaces is of interest for a variety of industrial applications including self-cleaning. water harvesting. power generation. and thermal management systems. However. the uncontrolled nucleation-induced Wenzel state of condensed droplets at large surface subcooling (high heat flux) leads to the formation of unwanted large pinned droplets. which results in the flooding phenomenon and greatly degrades the heat transfer performance. In this work. we present a novel strategy to manipulate droplet behaviors during the process from the droplet nucleation to growth and departure through a combination of spatially controlling initial nucleation for mobile droplets by closely spaced nanowires and promoting the spontaneous outward movement of droplets for rapid removal using micropatterned nanowire arrays. Through the optical visualization …,True,5ejlQaYAAAAJ:WF5omc3nYNoC,59,https://pubs.acs.org/doi/abs/10.1021/acsami.7b14960,8172613703828410644,/scholar?cites=8172613703828410644,,,https://www.osti.gov/servlets/purl/1415123,0,0,0
1303716,Thin flexible thermal ground planes: fabrication and scaling characterization,2015,Ryan Lewis and Shanshan Xu and Li-Anne Liew and Collin Coolidge and Ronggui Yang and Yung-Cheng Lee,24,Journal of Microelectromechanical Systems,6,2040-2048,IEEE,Thermal ground planes (TGPs) are passive thermal management devices that utilize the latent heat associated with phase change to achieve high effective thermal conductance. similar to heat pipes. In this paper. we develop flexible TGPs with an ultra-thin thickness of 0.5 mm using copper-cladded polyimide as the encasing material. woven copper mesh as a wick. and electroplated copper pillars to support a vapor core. The lowest thermal resistance of one TGP is characterized to be only 1/3 that of an equivalently sized copper heat spreader. The effects of size scaling of evaporator and condenser. and overall TGP sizes on the thermal resistances of TGPs are experimentally characterized. A simple series thermal resistance model. which accounts for vapor core thermal resistance. is developed to predict the measured results. This experimentally validated model can be used for the design of TGPs with varying …,True,5ejlQaYAAAAJ:u-x6o8ySG0sC,34,https://ieeexplore.ieee.org/abstract/document/7276985/,9045335302343987395,/scholar?cites=9045335302343987395,,,https://www.researchgate.net/profile/Ronggui_Yang/publication/283196589_Thin_Flexible_Thermal_Ground_Planes_Fabrication_and_Scaling_Characterization/links/56e884bf08aea51e7f3b54c4.pdf,0,0,0
1303717,Optimized Silicon Electrode Architecture. Interface. and Microgeometry for Next‐Generation Lithium‐Ion Batteries,2016,Daniela Molina Piper and Tyler Evans and Shanshan Xu and Seul Cham Kim and Sang Sub Han and Ken Liang Liu and Kyu Hwan Oh and Ronggui Yang and Se‐Hee Lee,28,Advanced Materials,1,188-193,,Optimized performance of silicon‐ionic‐liquid lithium‐ion batteries through the implementation of a new electrode‐microgeometry. The incorporation of 1D silicon nanowires into the cyclized‐polyacrylonitrile‐based electrode‐architecture allows for greatly improved active material utilization. higher rate capabilities. and reduced interfacial reactions.,True,5ejlQaYAAAAJ:d1gkVwhDpl0C,33,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201503633,12142877499289368620,/scholar?cites=12142877499289368620,,,https://www.academia.edu/download/57480752/Piper_et_al-2015-Advanced_Materials.pdf,0,0,0
1303718,Capillary-driven liquid film boiling heat transfer on hybrid mesh wicking structures,2018,Rongfu Wen and Shanshan Xu and Yung-Cheng Lee and Ronggui Yang,51,Nano Energy,,373-382,Elsevier,Thermal management of high power electronic systems such as advanced lasers. light emitting diodes. radars. microprocessors. electrical machines. and power inverters. is becoming critical in defense. space. and commercial applications. As a liquid-vapor phase-change process. capillary evaporation on wicking structures has received increased interest owing to its capability dissipating high heat flux by increasing the effective evaporation area and sustaining the liquid supply. However. the approaches based on capillary evaporation suffer from intrinsic tradeoffs between the low thermal resistance for heat flow and the high wicking flow rate for liquid supply. which make it challenging to optimize both heat transfer coefficient (HTC) and critical heat flux (CHF) on the same wicking structure. Here. we present a cost-effective hybrid wicking structure. that can be scalably manufactured using commercial copper …,True,5ejlQaYAAAAJ:LkGwnXOMwfcC,32,https://www.sciencedirect.com/science/article/pii/S2211285518304580,12270006105581417031,/scholar?cites=12270006105581417031,,,https://www.academia.edu/download/57480739/nano_energy_capillay_evaporation.pdf,0,0,0
1303719,Microfabricated ultra-thin all-polymer thermal ground planes,2015,Ryan Lewis and Li-Anne Liew and Shanshan Xu and Yung-Cheng Lee and Ronggui Yang,60,Science Bulletin,7,701-706,Science China Press,Thermal ground planes. or planar heat pipes. can provide highly effective heat transfer by utilizing phase change of an encapsulated fluid. In this article. a flexible thermal ground plane (FTGP) was fabricated using polymer materials. Kapton was employed as a casing material while micropatterned SU-8 was used to provide both a liquid wicking structure and pillars to support the casing over a vapor core. An ultra-thin TiO2 film was deposited over the SU-8 and Kapton via atomic layer deposition. which acted as both a moisture barrier and a hydrophilic coating on polymer surfaces. The assembled FTGP has a thickness of 0.30 mm. an active area of 20 mm × 60 mm. heater area of 20 mm × 10 mm. and can operate with a heat load up to 9.54 W. with an effective thermal conductivity up to 541 W/(m K).,True,5ejlQaYAAAAJ:u5HHmVD_uO8C,21,https://link.springer.com/article/10.1007/s11434-015-0760-9,9385978918134373137,/scholar?cites=9385978918134373137,,,https://www.academia.edu/download/57480765/science_bulletin.pdf,0,0,0
1303720,Sustaining enhanced condensation on hierarchical mesh-covered surfaces,2018,Rongfu Wen and Shanshan Xu and Dongliang Zhao and Lixin Yang and Xuehu Ma and Wei Liu and Yung-Cheng Lee and Ronggui Yang,5,National Science Review,6,878-887,Oxford University Press,Controlling the solid–liquid–vapor tri-phase interface is of fundamental importance for a broad range of industrial applications including biomedical engineering. energy production and utilization. environmental control. water production. and thermal management. Although a lot of progress has been made over the past few decades on surface manipulation for promoting droplet removal. it is challenging to accelerate both droplet growth and surface refreshing for enhancing vapor-to-liquid condensation. Here we present a superhydrophobic hierarchical mesh-covered (hi-mesh) surface to enable continuous sucking flow of liquid condensate. which achieves fourfold-higher droplet growth and 36.8% faster surface refreshing compared to the state-of-the-art dropwise condensation. Unprecedented enhanced condensation heat transfer is observed to be sustained over a wide range of surface subcooling on the hi …,True,5ejlQaYAAAAJ:Se3iqnhoufwC,19,https://academic.oup.com/nsr/article-abstract/5/6/878/5096024,14446729825005983720,/scholar?cites=14446729825005983720,,,https://academic.oup.com/nsr/article/5/6/878/5096024,0,0,0
1303721,Development of ultra-thin thermal ground planes by using stainless-steel mesh as wicking structure,2016,Shanshan Xu and Ryan J Lewis and Li-Anne Liew and Yung-Cheng Lee and Ronggui Yang,25,Journal of Microelectromechanical Systems,5,842-844,IEEE,Ultra-thin thermal ground planes (TGPs). which utilize phase-change heat transfer to achieve high performance heat spreading. are of great importance for thermal management of thickness-constrained microsystems. However. both fabrication challenges and performance limitation are encountered when the TGP thickness reduces to 0.5 mm. In this letter. we introduce an ultra-thin TGP by bonding single-layer stainless steel mesh with copper micropillars via electroplating to form a hybrid wicking structure. which enables both high capillary pressure and low flow resistance. Copper-cladded kapton is used as the casing material. and electroplated copper pillars are used to support the casing over a vapor space. The assembled TGP has an active area of 10 cm × 5 cm with a total thickness of 0.28 mm. This TGP can operate with a heat load up to 7.9 W over a heating area of 8 mm × 8 mm. rendering an effective …,True,5ejlQaYAAAAJ:Tyk-4Ss8FVUC,12,https://ieeexplore.ieee.org/abstract/document/7534867/,5389507649687359197,/scholar?cites=5389507649687359197,,,https://www.researchgate.net/profile/Shanshan_Xu13/publication/305922133_Development_of_Ultra-Thin_Thermal_Ground_Planes_by_Using_Stainless-Steel_Mesh_as_Wicking_Structure/links/59e7b418458515c3630fa7e3/Development-of-Ultra-Thin-Thermal-Ground-Planes-by-Using-Stainless-Steel-Mesh-as-Wicking-Structure.pdf,0,0,0
1303722,Micropillar-enabled thermal ground plane,2020,Ryan John Lewis and Li-anne Liew and Ching-yi Lin and Collin Jennings Coolidge and Shanshan Xu and Ronggui Yang and Yung-cheng Lee,,,,,,A thermal ground plane (TGP) is disclosed. A TGP may include a first planar substrate member configured to enclose a working fluid; a second planar substrate member configured to enclose the working fluid; a plurality of wicking structures disposed on the first planar substrate; and one or more planar spacers disposed on the second planar substrate. The first planar substrate and the second planar substrate are may be hermetically sealed.,True,5ejlQaYAAAAJ:2osOgNQ5qMEC,6,https://patents.google.com/patent/US10731925B2/en,12071434227122687522,/scholar?cites=12071434227122687522,,,https://patentimages.storage.googleapis.com/3b/48/c9/86ae77cf91805e/US10731925.pdf,0,0,0
