,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1300300,Comparison of integrated clustering methods for accurate and stable prediction of building energy consumption data,2015,David Hsu,160,Applied Energy,,153-163,Elsevier,Clustering methods are often used to model energy consumption for two reasons. First. clustering is often used to process data and to improve the predictive accuracy of subsequent energy models. Second. stable clusters that are reproducible with respect to non-essential changes can be used to group. target. and interpret observed subjects. However. it is well known that clustering methods are highly sensitive to the choice of algorithms and variables. This can lead to misleading assessments of predictive accuracy and mis-interpretation of clusters in policymaking.This paper therefore introduces two methods to the modeling of energy consumption in buildings: clusterwise regression. also known as latent class regression. which integrates clustering and regression simultaneously; and cluster validation methods to measure stability. Using a large dataset of multifamily buildings in New York City. clusterwise …,True,bZ98GoIAAAAJ:blknAaTinKkC,118,https://www.sciencedirect.com/science/article/pii/S0306261915010624,3364963657817466761,/scholar?cites=3364963657817466761,,,https://www.sciencedirect.com/science/article/pii/S0306261915010624,0,0,0
1300301,How much information disclosure of building energy performance is necessary?,2014,David Hsu,64,Energy Policy,,263-272,Elsevier,Many different governments have begun to require disclosure of building energy performance. in order to allow owners and prospective buyers to incorporate this information into their investment decisions. These policies. known as disclosure or information policies. require owners to benchmark their buildings and sometimes conduct engineering audits. However. given substantial variation in the cost to disclose different types of information. it is natural to ask: how much and what kind of information about building energy performance should be disclosed. and for what purposes? To answer this question. this paper assembles and cleans a comprehensive panel dataset of New York City multifamily buildings. and analyzes its predictive power using a Bayesian multilevel regression model. Analysis of variance (ANOVA) reveals that building-level variation is the most important factor in explaining building energy use …,True,bZ98GoIAAAAJ:u5HHmVD_uO8C,88,https://www.sciencedirect.com/science/article/pii/S0301421513008987,11450124937004592742,/scholar?cites=11450124937004592742,,,https://www.sciencedirect.com/science/article/pii/S0301421513008987,0,0,0
1300302,Identifying key variables and interactions in statistical models of building energy consumption using regularization,2015,David Hsu,83,Energy,,144-155,Elsevier,Statistical models can only be as good as the data put into them. Data about energy consumption continues to grow. particularly its non-technical aspects. but these variables are often interpreted differently among disciplines. datasets. and contexts. Selecting key variables and interactions is therefore an important step in achieving more accurate predictions. better interpretation. and identification of key subgroups for further analysis.This paper therefore makes two main contributions to the modeling and analysis of energy consumption of buildings. First. it introduces regularization. also known as penalized regression. for principled selection of variables and interactions. Second. this approach is demonstrated by application to a comprehensive dataset of energy consumption for commercial office and multifamily buildings in New York City. Using cross-validation. this paper finds that a newly-developed method …,True,bZ98GoIAAAAJ:iH-uZ7U-co4C,65,https://www.sciencedirect.com/science/article/pii/S0360544215001590,8836080033517436494,/scholar?cites=8836080033517436494,,,https://www.sciencedirect.com/science/article/pii/S0360544215001590,0,0,0
1300303,Improving energy benchmarking with self-reported data,2014,David Hsu,42,Building Research & Information,5,641-656,Taylor & Francis,Energy benchmarking for buildings has become increasingly important in government policy and industry practice for energy efficiency. The questions of how energy benchmarking is currently conducted. and how it might be improved using rapidly growing quantities of self-reported data. are examined. A case study of commercial office buildings in New York City demonstrates how the rapid growth in self-reported data presents both new opportunities and challenges for energy benchmarking for buildings. A critique is presented for the scoring methodology and data sources for Energy Star. one of the largest and most successful benchmarking certification schemes. Findings from recent studies are examined to illustrate how this certification currently works in the marketplace. Self-reported building energy data are rapidly growing in Portfolio Manager (the user interface to Energy Star) due to mandatory energy …,True,bZ98GoIAAAAJ:4JMBOYKVnBMC,39,https://www.tandfonline.com/doi/abs/10.1080/09613218.2014.887612,3543306015981912563,/scholar?cites=3543306015981912563,,,https://www.tandfonline.com/doi/pdf/10.1080/09613218.2014.887612,0,0,0
1300304,Information and communication technologies and climate change adaptation in Latin America and the Caribbean: a framework for action,2015,Hallie Eakin and Pedro M Wightman and David Hsu and Vladimir R Gil Ramón and Eduardo Fuentes-Contreras and Megan P Cox and Tracy-Ann N Hyman and Carlos Pacas and Fernando Borraz and Claudia González-Brambila and Diego Ponce de León Barido and Daniel M Kammen,7,Climate and Development,3,208-222,Taylor & Francis,Despite ongoing interest in deploying information and communication technologies (ICTs) for sustainable development. their use in climate change adaptation remains understudied. Based on the integration of adaptation theory and the existing literature on the use of ICTs in development. we present an analytical model for conceptualizing the contribution of existing ICTs to adaptation. and a framework for evaluating ICT success. We apply the framework to four case studies of ICTs in use for early warning systems and managing extreme events in the Latin American and the Caribbean countries. We propose that existing ICTs can support adaptation through enabling access to critical information for decision-making. coordinating actors and building social capital. ICTs also allow actors to communicate and disseminate their decision experience. thus enhancing opportunities for collective learning and continual …,True,bZ98GoIAAAAJ:j3f4tGmQtD8C,32,https://www.tandfonline.com/doi/abs/10.1080/17565529.2014.951021,1538368764373369497,/scholar?cites=1538368764373369497,,,https://www.unisdr.org/preventionweb/files/45244_ictclimatechangeadaptationlatinamer.pdf,0,0,0
1300305,Estimating energy savings from benchmarking policies in New York City,2017,Ting Meng and David Hsu and Albert Han,133,Energy,,415-423,Elsevier,A growing number of governments have begun to implement benchmarking or energy disclosure policies. By requiring owners to measure and disclose their energy use. these policies are intended to transform the market for energy-efficient investments in existing buildings. To improve future policy efforts. two critical questions are: first. how much energy do these policies save? and second. what particular aspects of these policies are most effective? To answer these questions. this study explores how different aspects of these policies were phased-in to different groups of buildings over the first four years of the City of New York's benchmarking ordinance. By applying a novel difference-in-differences strategy. we can causally attribute observed declines in energy consumption to specific owner behaviors and policy mechanisms. Our analysis indicates that in comparison with the control group and before the policies …,True,bZ98GoIAAAAJ:ns9cj8rnVeAC,27,https://www.sciencedirect.com/science/article/pii/S0360544217309209,4593833720790033364,/scholar?cites=4593833720790033364,,,https://dspace.mit.edu/bitstream/handle/1721.1/123985/EGY-D-16-05666R1%20Meng%20Hsu%20Han%20accepted%20manuscript.pdf?sequence=1&isAllowed=y,0,0,0
1300306,Estimation of temperature setpoints and heat transfer coefficients among residential buildings in Denmark based on smart meter data,2018,Panagiota Gianniou and Christoph Reinhart and David Hsu and Alfred Heller and Carsten Rode,139,Building and Environment,,125-133,Elsevier,Thermal comfort preferences of occupants and their interactions with building systems are top influential factors of residential space heating demand. Consequently. housing stock models are sensitive to assumptions made on heating temperatures. This study proposes a heat balance approach. inspired by the classical degree-day method. applied to an extensive urban dataset. The goal of this analysis is to determine heterogeneous characteristics. such as temperature setpoints of heating systems and thermal envelope characteristics from an overall population of residential buildings. Measured energy data are utilized for the purpose of the study from the city of Aarhus. Denmark. where the energy usage for heating of circa 14.000 households was monitored over time via smart meters. These data are combined with actual weather data as well as data extracted by a national building database. Using linear …,True,bZ98GoIAAAAJ:vV6vV6tmYwMC,15,https://www.sciencedirect.com/science/article/pii/S0360132318302762,3827714378362120636,/scholar?cites=3827714378362120636,,,https://orbit.dtu.dk/files/192405100/Gianniou_et_al_manuscript_v2_clean.pdf,0,0,0
1300307,Roles for government and other sectors in the governance of green infrastructure in the U.S.,2018,Elise Harrington and David Hsu,88,Environmental Science & Policy,,104-115,,This paper argues that government leadership both at the federal and local levels remains central to implementing green infrastructure for stormwater management. We conducted interviews with more than forty city. federal. and regional staff on how and why they work to implement green infrastructure. and interpreted the material using literature from environmental governance and water management. We found that government and non-governmental actors tend to act in different ways to support green infrastructure. Government actors at federal and local levels often take the lead role in driving green infrastructure via policy and political support. and coordinating measurement of green infrastructure practices. while non-governmental actors lead in information sharing. We also found that government and non-governmental actors work together to build local capacity by providing resources to support local …,True,bZ98GoIAAAAJ:35N4QoGY0k4C,13,https://www.sciencedirect.com/science/article/pii/S146290111730583X,8362836782544917342,/scholar?cites=8362836782544917342,,,https://dspace.mit.edu/bitstream/handle/1721.1/128377/201031%20ESP%20Harrington%20Hsu%20R2%20FINAL.pdf?sequence=2&isAllowed=y,0,0,0
1300308,Stated preferences for smart green infrastructure in stormwater management,2019,Ting Meng and David Hsu,187,Landscape and Urban Planning,,1-10,Elsevier,Many smart technologies have been proposed to improve existing or new infrastructures by adding sensing. controls. communications and computing. but it is not well understood which actual functions and capabilities are desired by potential users. Since water systems in the United States are largely run by public sector agencies. this study conducted a national survey with officials in water utilities and agencies to understand what kinds and capabilities of smart green infrastructure are desired for stormwater management. Analyzing the stated preferences of these users using a discrete choice model. our results indicate that these officials are willing to invest more upfront in smart technologies if they lower the costs associated over time with construction. maintenance. and labor. For example. in a typical rain garden. water agencies are willing to pay 12.1% more for construction to reduce maintenance costs by 20 …,True,bZ98GoIAAAAJ:70eg2SAEIzsC,10,https://www.sciencedirect.com/science/article/pii/S0169204618304614,6477031452032001958,/scholar?cites=6477031452032001958,,,https://www.sciencedirect.com/science/article/am/pii/S0169204618304614,0,0,0
1300309,Characterizing energy use in New York City commercial and multifamily buildings,2012,David Hsu,,,,,,Many cities have recently developed and passed benchmarking laws (also known as energy disclosure. information. or transparency laws) to make energy information available for individual buildings. This building-level micro-data can be used to better design and develop municipal policies for energy efficiency.Based on benchmarking data collected by the City of New York. this paper presents a comprehensive portrait of energy use in New York City commercial and multifamily buildings. including the distribution and concentration of energy uses and building types within the overall population. First. this paper describes energy and building characteristics for the overall population of over 10.000 buildings. comprising over 1.5 billion square feet. Second. using model-based clustering methods. this paper then identifies key clusters of energy use and building characteristics in the multifamily sector. The paper finds that these clustering methods describe sub-groups in the population in intuitive ways. Third. using multivariate regression. the identified clusters are then used to improve predictions of building energy use and the targeting of prospective efficiency efforts. These methods and results should be of interest to energy and policy researchers in New York and other cities.,True,bZ98GoIAAAAJ:u-x6o8ySG0sC,10,https://www.aceee.org/files/proceedings/2012/data/papers/0193-000067.pdf,15965492890370050190,/scholar?cites=15965492890370050190,,,https://www.aceee.org/files/proceedings/2012/data/papers/0193-000067.pdf,0,0,0
1300310,Further opportunities to reduce the energy use and greenhouse gas emissions of buildings,2017,David Hsu and Ting Meng and Albert Han and Daniel Suh,39,Journal of Planning Education and Research,3,315-331,SAGE Publications,Buildings and energy systems are shaped within many different kinds of departments and agencies throughout local governments. This article argues that further opportunities exist to reduce the energy use of buildings and their associated greenhouse gas (GHG) emissions through the existing powers and jurisdiction of local governments. We use the example of New York City. where buildings produced 73 percent of all GHG emissions in 2014. By analyzing a data set of almost four thousand large buildings. we identify new opportunities for planners and other professionals to reduce energy use and GHG emissions by focusing on different mechanisms and/or collaborations.,True,bZ98GoIAAAAJ:lSLTfruPkqcC,9,https://journals.sagepub.com/doi/abs/10.1177/0739456X17739674,1209918681178767751,/scholar?cites=1209918681178767751,,,https://journals.sagepub.com/doi/pdf/10.1177/0739456X17739674,0,0,0
