,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1024693,Structure of limonene synthase. a simple model for terpenoid cyclase catalysis,2007,David C Hyatt and Buhyun Youn and Yuxin Zhao and Bindu Santhamma and Robert M Coates and Rodney B Croteau and ChulHee Kang,104,Proceedings of the National Academy of Sciences,13,5360-5365,National Academy of Sciences,The crystal structure of (4S)-limonene synthase from Mentha spic ata. a metal ion-dependent monoterpene cyclase that catalyzes the coupled isomerization and cyclization of geranyl diphosphate. is reported at 2.7-Å; resolution in two forms liganded to the substrate and intermediate analogs. 2-fluorogeranyl diphosphate and 2-fluorolinalyl diphosphate. respectively. The implications of these findings are described for domain interactions in the homodimer and for changes in diphosphate–metal ion coordination and substrate binding conformation in the course of the multistep reaction.,True,jShD7dUAAAAJ:u5HHmVD_uO8C,205,https://www.pnas.org/content/104/13/5360.short,15805576911741207770,/scholar?cites=15805576911741207770,,https://www.pnas.org/content/pnas/104/13/5360.full.pdf,0,0,0
1024694,Comparing skeletal and cardiac calsequestrin structures and their calcium binding: a proposed mechanism for coupled calcium binding and protein polymerization,2004,HaJeung Park and Il Yeong Park and EunJung Kim and Buhyun Youn and Kelly Fields and A Keith Dunker and ChulHee Kang,279,Journal of Biological Chemistry,17,18026-18033,Elsevier,Calsequestrin. the major calcium storage protein of both cardiac and skeletal muscle. binds and releases large numbers of Ca2+ ions for each contraction and relaxation cycle. Here we show that two crystal structures for skeletal and cardiac calsequestrin are nearly superimposable not only for their subunits but also their front-to-front-type dimers. Ca2+ binding curves were measured using atomic absorption spectroscopy. This method enables highly accurate measurements even for Ca2+ bound to polymerized protein. The binding curves for both skeletal and cardiac calsequestrin were complex. with binding increases that correlated with protein dimerization. tetramerization. and oligomerization. The Ca2+ binding capacities of skeletal and cardiac calsequestrin are directly compared for the first time. with ∼80 Ca2+ ions bound per skeletal calsequestrin and ∼60 Ca2+ ions per cardiac calsequestrin. as compared …,True,jShD7dUAAAAJ:u-x6o8ySG0sC,147,https://www.sciencedirect.com/science/article/pii/S0021925819756403,12011914722411115569,/scholar?cites=12011914722411115569,,https://www.sciencedirect.com/science/article/pii/S0021925819756403,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1024695,Rhamnetin and cirsiliol induce radiosensitization and inhibition of epithelial-mesenchymal transition (EMT) by miR-34a-mediated suppression of Notch-1 expression in non-small …,2013,JiHoon Kang and EunGi Kim and Wanyeon Kim and Ki Moon Seong and HyeSook Youn and Jung Woo Kim and Joon Kim and BuHyun Youn,288,Journal of Biological Chemistry,38,27343-27357,Elsevier,Radioresistance is a major cause of decreasing the efficiency of radiotherapy for non-small cell lung cancer (NSCLC). To understand the radioresistance mechanisms in NSCLC. we focused on the radiation-induced Notch-1 signaling pathway involved in critical cell fate decisions by modulating cell proliferation. In this study. we investigated the use of Notch-1-regulating flavonoid compounds as novel therapeutic drugs to regulate radiosensitivity in NSCLC cells. NCI-H1299 and NCI-H460. with different levels of radioresistance. Rhamnetin and cirsiliol were selected as candidate Notch-1-regulating radiosensitizers based on the results of assay screening for activity and pharmacological properties. Treatment with rhamnetin or cirsiliol reduced the proliferation of NSCLC cells through the suppression of radiation-induced Notch-1 expression. Indeed. rhamnetin and cirsiliol increased the expression of tumor …,True,jShD7dUAAAAJ:5nxA0vEk-isC,138,https://www.sciencedirect.com/science/article/pii/S0021925820490015,10194372954417394203,/scholar?cites=10194372954417394203,,https://www.sciencedirect.com/science/article/pii/S0021925820490015,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1024696,The role of tumor microenvironment in therapeutic resistance,2017,Beomseok Son and Sungmin Lee and HyeSook Youn and EunGi Kim and Wanyeon Kim and BuHyun Youn,8,,3,3933,Impact Journals. LLC,Cancer cells undergo unlimited progression and survival owing to activation of oncogenes. However. support of the tumor microenvironment is essential to the formation of clinically relevant tumors. Recent evidence indicates that the tumor microenvironment is a critical regulator of immune escape. progression. and distant metastasis of cancer. Moreover. the tumor microenvironment is known to be involved in acquired resistance of tumors to various therapies. Despite significant advances in chemotherapy and radiotherapy. occurrence of therapeutic resistance leads to reduced efficacy. This review highlights myeloid cells. cancer-associated fibroblasts. and mesenchymal stem cells consisting of the tumor microenvironment. as well as the relevant signaling pathways that eventually render cancer cells to be therapeutically resistant.,True,jShD7dUAAAAJ:Xnn2mF3JXD4C,108,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5354804/,14451883062867181140,/scholar?cites=14451883062867181140,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5354804/,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1024697,Crystal structures of pinoresinol-lariciresinol and phenylcoumaran benzylic ether reductases and their relationship to isoflavone reductases,2003,Tongpil Min and Hiroyuki Kasahara and Diana L Bedgar and Buhyun Youn and Paulraj K Lawrence and David R Gang and Steven C Halls and HaJeung Park and Jacqueline L Hilsenbeck and Laurence B Davin and Norman G Lewis and ChulHee Kang,278,Journal of Biological Chemistry,50,50714-50723,Elsevier,Despite the importance of plant lignans and isoflavonoids in human health protection (e.g. for both treatment and prevention of onset of various cancers) as well as in plant biology (e.g. in defense functions and in heartwood development). systematic studies on the enzymes involved in their biosynthesis have only recently begun. In this investigation. three NADPH-dependent aromatic alcohol reductases were comprehensively studied. namely pinoresinol-lariciresinol reductase (PLR). phenylcoumaran benzylic ether reductase (PCBER). and isoflavone reductase (IFR). which are involved in central steps to the various important bioactive lignans and isoflavonoids. Of particular interest was in determining how differing regio- and enantiospecificities are achieved with the different enzymes. despite each apparently going through similar enone intermediates. Initially. the three-dimensional x-ray crystal structures of both …,True,jShD7dUAAAAJ:9yKSN-GCB0IC,97,https://www.sciencedirect.com/science/article/pii/S002192582075595X,11585055261667698279,/scholar?cites=11585055261667698279,,https://www.sciencedirect.com/science/article/pii/S002192582075595X,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
