,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091200,Pathogen recognition and innate immunity,2006,"['S Akira', 'S Uematsu', 'O Takeuchi']",0TG2laoAAAAJ |  | V8JiuA0AAAAJ,,,,,,Microorganisms that invade a vertebrate host are initially recognized by the innate immune system through germline-encoded pattern-recognition receptors (PRRs). Several classes of PRRs. including Toll-like receptors and cytoplasmic receptors. recognize distinct microbial,False,,11881,https://www.sciencedirect.com/science/article/pii/S0092867406001905,,"/scholar?cites=14742408706547850320&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867406001905,0,0,0
1091201,Signaling to NF-κB,2004,"['MS Hayden', 'S Ghosh']",M3-rj3AAAAAJ | SyQ-MLQAAAAJ,,,,,,The transcription factor NF-κB has been the focus of intense investigation for nearly two decades. Over this period. considerable progress has been made in determining the function and regulation of NF-κB. although there are nuances in this important signaling,False,,4580,http://genesdev.cshlp.org/content/18/18/2195.short,,"/scholar?cites=3716213714211097631&as_sdt=5,33&sciodt=0,33&hl=en",http://genesdev.cshlp.org/content/18/18/2195.full.pdf,0,0,0
1091202,NF-κB-dependent induction of microRNA miR-146. an inhibitor targeted to signaling proteins of innate immune responses,2006,"['KD Taganov', 'MP Boldin', 'KJ Chang']", |  | HkyvmGoAAAAJ,,,,,,Activation of mammalian innate and acquired immune responses must be tightly regulated by elaborate mechanisms to control their onset and termination. MicroRNAs have been implicated as negative regulators controlling diverse biological processes at the level of,False,,4282,https://www.pnas.org/content/103/33/12481.short,,"/scholar?cites=7890088929250870342&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/103/33/12481.full.pdf,0,0,0
1091203,Toll-like receptors in innate immunity,2005,"['K Takeda', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Functional characterization of Toll-like receptors (TLRs) has established that innate immunity is a skillful system that detects invasion of microbial pathogens. Recognition of microbial components by TLRs initiates signal transduction pathways. which triggers,False,,4141,https://academic.oup.com/intimm/article-abstract/17/1/1/721976,,"/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/intimm/article/17/1/1/721976,0,0,0
1091204,Cellular and molecular mechanisms of fibrosis,2008,['TA Wynn'],,,,,,,Fibrosis is defined by the overgrowth. hardening. and/or scarring of various tissues and is attributed to excess deposition of extracellular matrix components including collagen. Fibrosis is the end result of chronic inflammatory reactions induced by a variety of stimuli,False,,3841,https://onlinelibrary.wiley.com/doi/abs/10.1002/path.2277,,"/scholar?cites=15902881143486557296&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1002/path.2277,0,0,0
1091205,Differential roles of MDA5 and RIG-I helicases in the recognition of RNA viruses,2006,"['H Kato', 'O Takeuchi', 'S Sato', 'M Yoneyama']", | V8JiuA0AAAAJ |  | z6NenD4AAAAJ,,,,,,The innate immune system senses viral infection by recognizing a variety of viral components (including double-stranded (ds) RNA) and triggers antiviral responses 1. 2. The cytoplasmic helicase proteins RIG-I (retinoic-acid-inducible protein I. also known as Ddx58),False,,3602,https://www.nature.com/articles/nature04734,,"/scholar?cites=17092403120378469193&as_sdt=5,33&sciodt=0,33&hl=en","https://groups.molbiosci.northwestern.edu/horvath/journClubArticles/JC_for_April%2021,%202006.pdf",0,0,0
1091206,Identification and characterization of MAVS. a mitochondrial antiviral signaling protein that activates NF-κB and IRF3,2005,"['RB Seth', 'L Sun', 'CK Ea', 'ZJ Chen']", | 1KhUp8QAAAAJ |  | ,,,,,,Viral infection triggers host innate immune responses through activation of the transcription factors NF-κB and IRF3. which coordinately regulate the expression of type-I interferons such as interferon-β (IFN-β). Herein. we report the identification of a novel protein termed,False,,2967,https://www.sciencedirect.com/science/article/pii/S0092867405008160,,"/scholar?cites=15923631943370068201&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867405008160,0,0,0
1091207,Physiology of microglia,2011,"['H Kettenmann', 'UK Hanisch', 'M Noda']",9Blw_uMAAAAJ |  | ,,,,,,Microglial cells are the resident macrophages in the central nervous system. These cells of mesodermal/mesenchymal origin migrate into all regions of the central nervous system. disseminate through the brain parenchyma. and acquire a specific ramified morphological,False,,2824,https://journals.physiology.org/doi/abs/10.1152/physrev.00011.2010,,"/scholar?cites=9714654951938897534&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/full/10.1152/physrev.00011.2010,0,0,0
1091208,IPS-1. an adaptor triggering RIG-I-and Mda5-mediated type I interferon induction,2005,"['T Kawai', 'K Takahashi', 'S Sato', 'C Coban', 'H Kumar']", |  |  |  | FmH7LksAAAAJ,,,,,,Type I interferons are central mediators for antiviral responses. Using high-throughput functional screening of interferon inducers. we have identified here a molecule we call interferon-β promoter stimulator 1 (IPS-1). Overexpression of IPS-1 induced type I interferon,False,,2656,https://www.nature.com/articles/ni1243,,"/scholar?cites=12291346584864946757&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/49773469/IPS-1_an_adaptor_triggering_RIG-I-_and_M20161021-23701-1dkhbv8.pdf,0,0,0
1091209,Cardif is an adaptor protein in the RIG-I antiviral pathway and is targeted by hepatitis C virus,2005,"['E Meylan', 'J Curran', 'K Hofmann', 'D Moradpour']",_dwwoIwAAAAJ |  | Otca7jkAAAAJ | ,,,,,,Antiviral immunity against a pathogen is mounted upon recognition by the host of virally associated structures. One of these viral 'signatures'. double-stranded (ds) RNA. is a replication product of most viruses within infected cells and is sensed by Toll-like receptor 3,False,,2543,https://www.nature.com/articles/nature04193,,"/scholar?cites=3186878992804006161&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Marco_Binder/publication/7585785_Cardif_is_an_adaptor_protein_in_the_RIG-I_antiviral_pathway_and_is_targeted_by_hepatitis_C_virus/links/09e4150b31c8c067fe000000.pdf,0,0,0
