,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278018,The FLARE™ intraoperative near-infrared fluorescence imaging system: a first-in-human clinical trial in breast cancer sentinel lymph node mapping,2009,Susan L Troyan and Vida Kianzad and Summer L Gibbs-Strauss and Sylvain Gioux and Aya Matsui and Rafiou Oketokoun and Long Ngo and Ali Khamene and Fred Azar and John V Frangioni,16,Annals of Surgical Oncology,10,2943-2952,Springer New York,Invisible NIR fluorescent light can provide high sensitivity. high-resolution. and real-time image-guidance during oncologic surgery. but imaging systems that are presently available do not display this invisible light in the context of surgical anatomy. The FLARE™ imaging system overcomes this major obstacle.Color video was acquired simultaneously. and in real-time. along with two independent channels of NIR fluorescence. Grayscale NIR fluorescence images were converted to visible “pseudo-colors” and overlaid onto the color video image. Yorkshire pigs weighing 35 kg (n = 5) were used for final preclinical validation of the imaging system. A six-patient pilot study was conducted in women undergoing sentinel lymph node (SLN) mapping for breast cancer. Subjects received 99mTc-sulfur colloid lymphoscintigraphy. In addition …,True,j41ocikAAAAJ:u-x6o8ySG0sC,691,https://link.springer.com/article/10.1245/s10434-009-0594-2,16604290576264846668,/scholar?cites=16604290576264846668,,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2772055/,0,0,0
1278019,Automatic CT-ultrasound registration for diagnostic imaging and image-guided intervention,2008,Wolfgang Wein and Shelby Brunke and Ali Khamene and Matthew R Callstrom and Nassir Navab,12,Medical Image Analysis,5,577-585,Elsevier,The fusion of tracked ultrasound with CT has benefits for a variety of clinical applications. however extensive manual effort is usually required for correct registration. We developed new methods that allow one to simulate medical ultrasound from CT in real-time. reproducing the majority of ultrasonic imaging effects. They are combined with a robust similarity measure that assesses the correlation of a combination of signals extracted from CT with ultrasound. without knowing the influence of each signal. This serves as the foundation of a fully automatic registration. that aligns a 3D ultrasound sweep with the corresponding tomographic modality using a rigid or an affine transformation model. without any manual interaction.These techniques were evaluated in a study involving 25 patients with indeterminate lesions in liver and kidney. The clinical setup. acquisition and registration workflow is described. along with the …,True,j41ocikAAAAJ:9yKSN-GCB0IC,470,https://www.sciencedirect.com/science/article/pii/S1361841508000637,16782031562727993010,/scholar?cites=16782031562727993010,,,https://www.researchgate.net/profile/Ali_Kamen/publication/272352969_wein2008ctusfusion/links/54e26ef30cf2edaea092ea91/wein2008ctusfusion.pdf,0,0,0
1278020,A new method for the extraction of fetal ECG from the composite abdominal signal,2000,Ali Khamene and Shahriar Negahdaripour,47,IEEE Transactions on Biomedical Engineering,4,507-516,IEEE,We developed a wavelet transform-based method to extract the fetal electrocardiogram (ECG) from the composite abdominal signal. This is based on the detection of the singularities obtained from the composite abdominal signal. using the modulus maxima in the wavelet domain. Modulus maxima locations of the abdominal signal are used to discriminate between maternal and fetal ECG signals. Two different approaches have been considered. In the first approach. at least one thoracic signal is used as the a prior to perform the classification whereas in the second approach no thoracic signal is needed. A reconstruction method is utilized to obtain the fetal ECG signal from the detected fetal modulus maxima. The proposed technique is different from the classical time-domain methods. in that we exploit the most distinct features of the signal. leading to more robustness with respect to signal perturbations. Results of …,True,j41ocikAAAAJ:u5HHmVD_uO8C,255,https://ieeexplore.ieee.org/abstract/document/828150/,14309528410263199158,/scholar?cites=14309528410263199158,,,,0,0,0
1278021,Method and apparatus for ultrasound guidance of needle biopsies,2004,Frank Sauer and Gianluca Paladini and Ali Khamene,,,,,,An ultrasound scanning system having an ultrasound transducer (10) which provides ultrasound images (33). a computer to process the ultrasound information and to render the ultrasound image (33) correctly positioned and scaled for display on a flat panel monitor (29) which has a display size similar to the actual physical size of the ultrasound image (33). A half silvered mirror (30) redirects the image (33) so that the user (32) perceives the image (33) as if it occupied the actual physical location of the structures (34. 35) appearing in the image (33). An illumination (22) unit projects onto a patient (13) a line of light (3) that is within the imaging plane (4) projected by the ultrasound transducer (10) into the patient (13). Alternatively a video camera may be used to display a guide line (15) that is coplanar with the imaging plane (4). A mechanical mount (16) combines the transducer (10). monitor (29). mirror (30). and …,True,j41ocikAAAAJ:PZE8UkGerEcC,182,https://patents.google.com/patent/US6689067B2/en,14302400050318200263,/scholar?cites=14302400050318200263,,,https://patentimages.storage.googleapis.com/77/45/46/e95c73c328bda3/US6689067B2.pdf,0,0,0
1278022,Automatic registration of portal images and volumetric CT for patient positioning in radiation therapy,2006,Ali Khamene and Peter Bloch and Wolfgang Wein and Michelle Svatos and Frank Sauer,10,Medical Image Analysis,1,96-112,Elsevier,The efficacy of radiation therapy treatment depends on the patient setup accuracy at each daily fraction. A significant problem is reproducing the patient position during treatment planning for every fraction of the treatment process. We propose and evaluate an intensity based automatic registration method using multiple portal images and the pre-treatment CT volume. We perform both geometric and radiometric calibrations to generate high quality digitally reconstructed radiographs (DRRs) that can be compared against portal images acquired right before treatment dose delivery. We use a graphics processing unit (GPU) to generate the DRRs in order to gain computational efficiency. We also perform a comparative study on various similarity measures and optimization procedures. Simple similarity measure such as local normalized correlation (LNC) performs best as long as the radiometric calibration is carefully …,True,j41ocikAAAAJ:3BvdIg-l-ZAC,176,https://www.sciencedirect.com/science/article/pii/S1361841505000678,13057669431817763733,/scholar?cites=13057669431817763733,,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.205.4506&rep=rep1&type=pdf,0,0,0
1278023,System and method for augmented reality navigation in a medical intervention procedure,2010,Frank Sauer and Ali Khamene and Sebastian Vogt,,,,,,A method for augmented reality navigation of a medical intervention includes providing a stereoscopic head mounted display. the display including a pair of stereo viewing cameras. at least one tracking camera. and a stereoscopic guidance display. During a medical intervention on a patient. the patient's body pose is determined from a rigid body transformation between the tracking camera and frame markers on the scanning table. and the pose of an intervention instrument with respect to the table is determined. A visual representation of the patient overlaid with an image of the intervention target. the instrument. and a path for guiding the instrument to perform said medical intervention is displayed in the stereoscopic guidance display.,True,j41ocikAAAAJ:1xBWf43XMUgC,147,https://patents.google.com/patent/US7774044B2/en,16907489873381176067,/scholar?cites=16907489873381176067,,,https://patentimages.storage.googleapis.com/a9/c2/47/9facf399b51262/US7774044.pdf,0,0,0
1278024,An Augmented Reality System for MR Image–guided Needle Biopsy: Initial Results in a Swine Model1,2006,Frank K Wacker and Sebastian Vogt and Ali Khamene and John A Jesberger and Sherif G Nour and Daniel R Elgort and Frank Sauer and Jeffrey L Duerk and Jonathan S Lewin,238,Radiology,2,497-504,Radiological Society of North America,Purpose: To evaluate an augmented reality (AR) system in combination with a 1.5-T closed-bore magnetic resonance (MR) imager as a navigation tool for needle biopsies.Materials and Methods: The experimental protocol had institutional animal care and use committee approval. Seventy biopsies were performed in phantoms by using 20 tube targets. each with a diameter of 6 mm. and 50 virtual targets. The position of the needle tip in AR and MR space was compared in multiple imaging planes. and virtual and real needle tip localization errors were calculated. Ten AR-guided biopsies were performed in three pigs. and the duration of each procedure was determined. After successful puncture. the distance to the target was measured on MR images. The confidence limits for the achieved in-plane hit rate and for lateral deviation were calculated. A repeated measures analysis of variance was used to determine …,True,j41ocikAAAAJ:MGPUR4WVBMEC,138,https://pubs.rsna.org/doi/abs/10.1148/radiol.2382041441,15047803332825271729,/scholar?cites=15047803332825271729,,,,0,0,0
1278025,An artificial agent for robust image registration,2017,Rui Liao and Shun Miao and Pierre de Tournemire and Sasa Grbic and Ali Kamen and Tommaso Mansi and Dorin Comaniciu,,,,,,"3-D image registration. which involves aligning two or more images. is a critical step in a variety of medical applications from diagnosis to therapy. Image registration is commonly performed by optimizing an image matching metric as a cost function. However this task is challenging due to the non-convex nature of the matching metric over the plausible registration parameter space and insufficient approches for a robust optimization. As a result. current approaches are often customized to a specific problem and sensitive to image quality and artifacts. In this paper. we propose a completely different approach to image registration. inspired by how experts perform the task. We first cast the image registration problem as a"" strategic learning"" process. where the goal is to find the best sequence of motion actions (eg up. down. etc) that yields image alignment. Within this approach. an artificial agent is learned. modeled using deep convolutional neural networks. with 3D raw image data as the input. and the next optimal action as the output. To copy with the dimensionality of the problem. we propose a greedy supervised approach for an end-to-end training. coupled with attention-driven hierarchical strategy. The resulting registration approach inherently encodes both a data-driven matching metric and an optimal registration strategy (policy). We demonstrate on two 3-D/3-D medical image registration examples with drastically different nature of challenges. that the artificial agent outperforms several state-of-the-art registration methods by a large margin in terms of both accuracy and robustness.",True,j41ocikAAAAJ:T_0gP6tLVL0C,133,https://ojs.aaai.org/index.php/AAAI/article/view/11230,13789426669412137738,/scholar?cites=13789426669412137738,,,https://ojs.aaai.org/index.php/AAAI/article/download/11230/11089,0,0,0
1278026,Robust non-rigid registration through agent-based action learning,2017,Julian Krebs and Tommaso Mansi and Hervé Delingette and Li Zhang and Florin C Ghesu and Shun Miao and Andreas K Maier and Nicholas Ayache and Rui Liao and Ali Kamen,,,,344-352,Springer. Cham,Robust image registration in medical imaging is essential for comparison or fusion of images. acquired from various perspectives. modalities or at different times. Typically. an objective function needs to be minimized assuming specific a priori deformation models and predefined or learned similarity measures. However. these approaches have difficulties to cope with large deformations or a large variability in appearance. Using modern deep learning (DL) methods with automated feature design. these limitations could be resolved by learning the intrinsic mapping solely from experience. We investigate in this paper how DL could help organ-specific (ROI-specific) deformable registration. to solve motion compensation or atlas-based segmentation problems for instance in prostate diagnosis. An artificial agent is trained to solve the task of non-rigid registration by exploring the parametric space of a statistical …,True,j41ocikAAAAJ:Dmoar05iI2YC,120,https://link.springer.com/chapter/10.1007/978-3-319-66182-7_40,6297155798520631821,/scholar?cites=6297155798520631821,,,https://hal.inria.fr/hal-01569447/document,0,0,0
1278027,System and method for patient positioning for radiotherapy in the presence of respiratory motion,2010,Frank Sauer and Ali Khamene,,,,,,A system and method for positioning a patient for radiotherapy is provided. The method comprises: acquiring a first x-ray image sequence of a target inside the patient at a first angle; acquiring first respiratory signals of the patient while acquiring the first x-ray image sequence; acquiring a second x-ray image sequence of the target at a second angle; acquiring second respiratory signals of the patient while acquiring the second x-ray image sequence; synchronizing the first and second x-ray image sequences with the first and second respiratory signals to form synchronized first and second x-ray image sequences; identifying the target in the synchronized first and second x-ray image sequences; and determining three-dimensional (3D) positions of the target through time in the synchronized first and second x-ray image sequences.,True,j41ocikAAAAJ:VjBpw8Hezy4C,113,https://patents.google.com/patent/US7853308B2/en,1491842018390446951,/scholar?cites=1491842018390446951,,,https://patentimages.storage.googleapis.com/a2/d1/f5/d87aebab200264/US7853308.pdf,0,0,0
