1092666,Toll-like receptor 4–dependent contribution of the immune system to anticancer chemotherapy and radiotherapy,2007,"['L Apetoh', 'F Ghiringhelli', 'A Tesniere', 'M Obeid', 'C Ortiz']", |  | RQhN_XEAAAAJ | jHpAr-8AAAAJ | ,,,,,,Conventional cancer treatments rely on radiotherapy and chemotherapy. Such treatments supposedly mediate their effects via the direct elimination of tumor cells. Here we show that the success of some protocols for anticancer therapy depends on innate and adaptive,False,,2558,https://www.nature.com/articles/nm1622,,"/scholar?cites=9923629672607394639&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Guido_Kroemer/publication/232804242_Toll-like_receptor_4-dependent_contribution_of_the_immune_system_to_anticancer_chemotherapy_and_radiotherapy/links/00b7d5289a8427ad7b000000.pdf,0,0,0
1092667,Plasmacytoid dendritic cells sense self-DNA coupled with antimicrobial peptide,2007,"['R Lande', 'J Gregorio', 'V Facchinetti', 'B Chatterjee']",08pewtMAAAAJ |  |  | ,,,,,,Plasmacytoid dendritic cells (pDCs) sense viral and microbial DNA through endosomal Toll-like receptors to produce type 1 interferons. pDCs do not normally respond to self-DNA. but this restriction seems to break down in human autoimmune disease by an as yet poorly,False,,1742,https://www.nature.com/articles/nature06116,,"/scholar?cites=4873276442442879918&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michel_Gilliet/publication/5968826_Plasmacytoid_dendritic_cells_sense_self-DNA_coupled_with_antimicrobial_peptide/links/02bfe50ef291e9741b000000.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092668,Cancer immunotherapy via dendritic cells,2012,"['K Palucka', 'J Banchereau']", | ,,,,,,Cancer immunotherapy attempts to harness the power and specificity of the immune system to treat tumours. The molecular identification of human cancer-specific antigens has allowed the development of antigen-specific immunotherapy. In one approach. autologous antigen,False,,1757,https://www.nature.com/articles/nrc3258,,"/scholar?cites=3820316189932290139&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3433802/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092669,Therapeutic potential of Toll-like receptor 9 activation,2006,['AM Krieg'],RrY0SpUAAAAJ,,,,,,In the decade since the discovery that mouse B cells respond to certain unmethylated CpG dinucleotides in bacterial DNA. a specific receptor for these'CpG motifs' has been identified. Toll-like receptor 9 (TLR9). and a new approach to immunotherapy has moved into the clinic,False,,1717,https://www.nature.com/articles/nrd2059,,"/scholar?cites=5989831950977292958&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Arthur_Krieg/publication/7018980_Krieg_AM_Therapeutic_potential_of_Toll-like_receptor_9_activation_Nat_Rev_Drug_Discov_5_471-484/links/561431c708aec62244100ff9/Krieg-AM-Therapeutic-potential-of-Toll-like-receptor-9-activation-Nat-Rev-Drug-Discov-5-471-484.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092670,Toll-like receptor 9–dependent activation by DNA-containing immune complexes is mediated by HMGB1 and RAGE,2007,"['J Tian', 'AM Avalos', 'SY Mao', 'B Chen', 'K Senthil']", |  |  |  | ,,,,,,Increased concentrations of DNA-containing immune complexes in the serum are associated with systemic autoimmune diseases such as lupus. Stimulation of Toll-like receptor 9 (TLR9) by DNA is important in the activation of plasmacytoid dendritic cells and B,False,,1370,https://www.nature.com/articles/ni1457,,"/scholar?cites=2741783446867733378&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Eicke_Latz/publication/6404246_Toll-like_receptor_9-dependent_activation_by_DNA-containing_immune_complexes_is_mediated_by_HMGB1_and_RAGE/links/00b7d53246340d0113000000.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092671,Plasmacytoid dendritic cells: sensing nucleic acids in viral infection and autoimmune diseases,2008,"['M Gilliet', 'W Cao', 'YJ Liu']",LO2b5k4AAAAJ | G0YeaoAAAAAJ | EfpBkNAAAAAJ,,,,,,Plasmacytoid dendritic cells (pDCs) are important mediators of antiviral immunity through their ability to produce large amounts of type I interferons (IFNs) on viral infection. This function of pDCs is linked to their expression of Toll-like receptor 7 (TLR7) and TLR9. which,False,,1222,https://www.nature.com/articles/nri2358/briefing/signup/,,"/scholar?cites=6035982537057941006&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michel_Gilliet/publication/51415729_Plasmacytoid_dendritic_cells_Sensing_nucleic_acids_in_viral_infection_and_autoimmune_diseases/links/02bfe50ef291c4afaf000000/Plasmacytoid-dendritic-cells-Sensing-nucleic-acids-in-viral-infection-and-autoimmune-diseases.pdf,0,0,0
