,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1045000,Role of glucocorticoids in the physiopathology of excessive fat deposition and insulin resistance,2004,Cedric Asensio and Patrick Muzzin and Françoise Rohner-Jeanrenaud,28,,4,S45-S52,Nature Publishing Group,Glucocorticoids are important hormones in the regulation of metabolic homeostasis. We infused normal rats with dexamethasone given intracerebroventricularly (icv) for 3 days. This resulted in hyperphagia. hyperinsulinemia. and marked insulin resistance. Similar metabolic defects were observed following icv infusion of neuropeptide Y (NPY) in normal rats. As central dexamethasone infusion enhanced NPY content in the arcuate nucleus. it suggested that its metabolic effects are mediated by NPY. Moreover. due to the lack of effects observed in vagotomized animals. activation of the parasympathetic nervous system by central dexamethasone infusion is proposed. Glucocorticoid action is known to involve prereceptor metabolism by enzymes such as 11β-HSD-1 that converts inactive into active glucocorticoids. Mice overexpressing 11β-HSD-1 in adipose tissue were shown to be obese and insulin resistant. We …,True,3cdu-YwAAAAJ:eQOLeE2rZwMC,151,https://www.nature.com/articles/0802856,16010462295412117375,/scholar?cites=16010462295412117375,,,0,0,0
1045001,Interleukin-1 receptor antagonist is upregulated during diet-induced obesity and regulates insulin sensitivity in rodents,2006,E Somm and P Cettour-Rose and C Asensio and A Charollais and M Klein and C Theander-Carrillo and CE Juge-Aubry and J-M Dayer and MJH Nicklin and P Meda and F Rohner-Jeanrenaud and CA Meier,49,Diabetologia,2,387-393,Springer-Verlag,The IL-1 receptor antagonist (IL-1Ra) is an anti-inflammatory cytokine known to antagonise the actions of IL-1. We have previously shown that IL-1Ra is markedly upregulated in the serum of obese patients. is correlated with BMI and insulin resistance. and is overexpressed in the white adipose tissue (WAT) of obese humans. The aim of this study was to examine the role of IL-1Ra in the regulation of glucose homeostasis in rodents.We assessed the expression of genes related to IL-1 signalling in the WAT of mice fed a high-fat diet. as well as the effect of Il1rn (the gene for IL-1Ra) deletion and treatment with IL-1Ra on glucose homeostasis in rodents.We show that the expression of Il1rn and the gene encoding the inhibitory type II IL-1 receptor was upregulated in diet-induced obesity …,True,3cdu-YwAAAAJ:YsMSGLbcyi4C,126,https://link.springer.com/article/10.1007/s00125-005-0046-x,17322591669136301592,/scholar?cites=17322591669136301592,,https://link.springer.com/article/10.1007/s00125-005-0046-x,0,0,0
1045002,Efficient. Complete Deletion of Synaptic Proteins using CRISPR,2014,Salvatore Incontro and Cedric S. Asensio and Robert H. Edwards and Roger A. Nicoll,,Neuron,,,,One of the most powerful ways to test the function of a protein is to characterize the consequences of its deletion. In the past. this has involved inactivation of the gene by homologous recombination either in the germline or later through conditional deletion. RNA interference (RNAi) provides an alternative way to knock down proteins. but both of these approaches have their limitations. Recently. the CRISPR/Cas9 system has suggested another way to selectively inactivate genes. We have now tested this system in postmitotic neurons by targeting two well-characterized synaptic proteins. the obligatory GluN1 subunit of the NMDA receptor and the GluA2 subunit of the AMPA receptor. Expression of CRISPR/Cas9 in hippocampal slice cultures completely eliminated NMDA receptor and GluA2 function. CRISPR/Cas9 thus provides a powerful tool to study the function of synaptic proteins.,True,3cdu-YwAAAAJ:_kc_bZDykSQC,101,https://www.sciencedirect.com/science/article/pii/S0896627314006758,17652204187272690976,/scholar?cites=17652204187272690976,,https://www.sciencedirect.com/science/article/pii/S0896627314006758,0,0,0
1045003,Hypothyroidism in rats decreases peripheral glucose utilisation. a defect partially corrected by central leptin infusion,2005,P Cettour-Rose and C Theander-Carrillo and C Asensio and Mark Klein and TJ Visser and AG Burger and CA Meier and Francoise Rohner-Jeanrenaud,48,Diabetologia,4,624-633,Springer-Verlag,Aims/hypothesis The aims of this work were to determine the effect of hypothyroidism on insulin-stimulated glucose turnover and to unravel the potential mechanisms involved in such an effect. Methods Hypothyroidism was induced by administration of propylthiouracil. with partial T4 substitution. Euglycaemic–hyperinsulinaemic clamps. associated with the labelled 2-deoxy-d-glucose technique for measuring tissue-specific glucose utilisation. were used. To assess a possible involvement of leptin in the modulation of glucose metabolism by hypothyroidism. leptin was infused intracerebroventricularly for 6 days. A group of leptin-infused rats was treated with rT3 to determine a potential role of T3 in mediating the leptin effects. Results Compared with euthyroid rats. hypothyroid animals exhibited decreased overall glucose turnover and decreased glucose utilisation indices in skeletal muscle and adipose tissue …,True,3cdu-YwAAAAJ:ufrVoPGSRksC,101,https://link.springer.com/article/10.1007/s00125-005-1696-4,9974331027487447884,/scholar?cites=9974331027487447884,,https://link.springer.com/article/10.1007/s00125-005-1696-4,0,0,0
1045004,Changes in glycemia by leptin administration or high-fat feeding in rodent models of obesity/type 2 diabetes suggest a link between resistin expression and control of glucose …,2004,Cédric Asensio and Philippe Cettour-Rose and Claudia Theander-Carrillo and Françoise Rohner-Jeanrenaud and Patrick Muzzin,145,Endocrinology,5,2206-2213,Oxford University Press,Resistin is an adipose-derived hormone that has been proposed as a link among obesity. insulin resistance. and diabetes. In agreement with a role of resistin in insulin resistance. the administration of recombinant resistin led to glucose intolerance in mice and impaired insulin action in rat liver. However. the regulation of resistin expression by physiological conditions. hormones. or agents known to modulate insulin sensitivity does not always support the association between resistin and obesity-induced insulin resistance. In the present study we investigated the effects of leptin administration on adipose resistin expression in insulin-resistant and obese ob/ob mice. We show that the expression of resistin mRNA and protein in adipose tissue is lower in ob/ob than in wild-type control mice. in agreement with the reduced adipocyte resistin mRNA level reported in several models of obesity. Leptin administration in …,True,3cdu-YwAAAAJ:WF5omc3nYNoC,88,https://academic.oup.com/endo/article-abstract/145/5/2206/2878044,2670109941070197041,/scholar?cites=2670109941070197041,,https://academic.oup.com/endo/article/145/5/2206/2878044,0,0,0
1045005,RNAi screen identifies a role for adaptor protein AP-3 in sorting to the regulated secretory pathway,2010,Cédric S Asensio and Daniel W Sirkis and Robert H Edwards,191,Journal of Cell Biology,6,1173-1187,The Rockefeller University Press,The regulated release of proteins depends on their inclusion within large dense-core vesicles (LDCVs) capable of regulated exocytosis. LDCVs form at the trans-Golgi network (TGN). but the mechanism for protein sorting to this regulated secretory pathway (RSP) and the cytosolic machinery involved in this process have remained poorly understood. Using an RNA interference screen in Drosophila melanogaster S2 cells. we now identify a small number of genes. including several subunits of the heterotetrameric adaptor protein AP-3. which are required for sorting to the RSP. In mammalian neuroendocrine cells. loss of AP-3 dysregulates exocytosis due to a primary defect in LDCV formation. Previous work implicated AP-3 in the endocytic pathway. but we find that AP-3 promotes sorting to the RSP within the biosynthetic pathway at the level of the TGN. Although vesicles with a dense core still form in the absence of …,True,3cdu-YwAAAAJ:roLk4NBRz8UC,55,https://rupress.org/jcb/article/191/6/1173/36218,9769427009092304004,/scholar?cites=9769427009092304004,,https://rupress.org/jcb/article/191/6/1173/36218,0,0,0
1045006,The CaMKII/NMDA receptor complex controls hippocampal synaptic transmission by kinase-dependent and independent mechanisms,2018,Salvatore Incontro and Javier Díaz-Alonso and Jillian Iafrati and Marta Vieira and Cedric S Asensio and Vikaas S Sohal and Katherine W Roche and Kevin J Bender and Roger A Nicoll,9,Nature communications,1,1-21,Nature Publishing Group,CaMKII is one of the most studied synaptic proteins. but many critical issues regarding its role in synaptic function remain unresolved. Using a CRISPR-based system to delete CaMKII and replace it with mutated forms in single neurons. we have rigorously addressed its various synaptic roles. In brief. basal AMPAR and NMDAR synaptic transmission both require CaMKIIα. but not CaMKIIβ. indicating that. even in the adult. synaptic transmission is determined by the ongoing action of CaMKIIα. While AMPAR transmission requires kinase activity. NMDAR transmission does not. implying a scaffolding role for the CaMKII protein instead. LTP is abolished in the absence of CaMKIIα and/or CaMKIIβ and with an autophosphorylation impaired CaMKIIα (T286A). With the exception of NMDAR synaptic currents. all aspects of CaMKIIα signaling examined require binding to the NMDAR. emphasizing the essential role of this …,True,3cdu-YwAAAAJ:ZeXyd9-uunAC,47,https://www.nature.com/articles/s41467-018-04439-7,9557254531927593900,/scholar?cites=9557254531927593900,,https://www.nature.com/articles/s41467-018-04439-7,0,0,0
1045007,Self-assembly of VPS41 promotes sorting required for biogenesis of the regulated secretory pathway,2013,Cédric S Asensio and Daniel W Sirkis and James W Maas Jr and Kiyoshi Egami and Tsz-Leung To and Frances M Brodsky and Xiaokun Shu and Yifan Cheng and Robert H Edwards,27,Developmental cell,4,425-437,Cell Press,The regulated release of polypeptides has a central role in physiology. behavior. and development. but the mechanisms responsible for production of the large dense core vesicles (LDCVs) capable of regulated release have remained poorly understood. Recent work has implicated cytosolic adaptor protein AP-3 in the recruitment of LDCV membrane proteins that confer regulated release. However. AP-3 in mammals has been considered to function in the endolysosomal pathway and in the biosynthetic pathway only in yeast. We now find that the mammalian homolog of yeast VPS41. a member of the homotypic fusion and vacuole protein sorting (HOPS) complex that delivers biosynthetic cargo to the endocytic pathway in yeast. promotes LDCV formation through a common mechanism with AP-3. indicating a conserved role for these proteins in the biosynthetic pathway. VPS41 also self-assembles into a lattice …,True,3cdu-YwAAAAJ:YOwf2qJgpHMC,47,https://www.sciencedirect.com/science/article/pii/S1534580713006047,16664196111156457022,/scholar?cites=16664196111156457022,,https://www.sciencedirect.com/science/article/pii/S1534580713006047,0,0,0
1045008,The lack of β-adrenoceptors results in enhanced insulin sensitivity in mice exhibiting increased adiposity and glucose intolerance,2005,Cédric Asensio and Maria Jimenez and Françoise Kühne and Françoise Rohner-Jeanrenaud and Patrick Muzzin,54,Diabetes,12,3490-3495,American Diabetes Association,We and others have previously shown that triple knockout mice lacking the β1/β2/β3-adrenoceptors (β-less mice) developed a progressive obesity at adulthood. Here. we studied the glucose homeostasis in β-less mice before the onset of obesity. We show that β-less mice have increased fat mass and are glucose intolerant. In addition. we observed that β-less mice have impaired glucose-induced insulin secretion and exhibit an increase in liver PEPCK gene expression in the fed state. suggesting that they have increased gluconeogenesis. Although these characteristics are usually associated with insulin resistance. β-less mice exhibit enhanced insulin sensitivity during insulin tolerance tests. This is keeping with the results obtained during euglycemic-hyperinsulinemic clamps showing that β-less mice display increased insulin responsiveness with normal suppression of hepatic glucose production. Altogether. our …,True,3cdu-YwAAAAJ:LkGwnXOMwfcC,46,https://diabetes.diabetesjournals.org/content/54/12/3490.short,8128756869107480577,/scholar?cites=8128756869107480577,,https://diabetes.diabetesjournals.org/content/diabetes/54/12/3490.full.pdf,0,0,0
1045009,The control of UCP1 is dissociated from that of PGC-1α or of mitochondriogenesis as revealed by a study using β-less mouse brown adipocytes in culture,2006,Lorenz Lehr and Kriss Canola and Cedric Asensio and Maria Jimenez and Françoise Kuehne and Jean-Paul Giacobino and Patrick Muzzin,580,FEBS letters,19,4661-4666,No longer published by Elsevier,In rodent brown adipose tissue. the β-adrenergic signaling is believed. by an action on PGC-1α. to control UCP1 expression and mitochondriogenesis. We addressed this hypothesis using β1/β2/β3-adrenoceptor knockout (β-less) brown adipocytes in primary culture. In these cells: (a) proliferation and differentiation into multilocular cells were normal; (b) UCP1 mRNA expression was dramatically decreased (by 93%). whereas PGC-1α and mtTFA mRNA expressions were not; (c) UCP1. PGC-1α and COX IV protein expressions were decreased by 97%. 62% and 22%. respectively. Altogether the data show a dissociation between the control of UCP1. which is mostly β-adrenoceptor-dependent and that of PGC-1α and of mitochondriogenesis which are not.,True,3cdu-YwAAAAJ:_FxGoFyzp5QC,33,https://www.sciencedirect.com/science/article/pii/S0014579306008878,11431948634207765096,/scholar?cites=11431948634207765096,,https://www.sciencedirect.com/science/article/pii/S0014579306008878,0,0,0
