,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
117474,TNFα and the TNF receptor superfamily: Structure‐function relationship (s),2000,Haitham T Idriss and James H Naismith,50,,3,184-195,John Wiley & Sons. Inc.,Tumour Necrosis Factor α (TNFα). is an inflammatory cytokine produced by macrophages/monocytes during acute inflammation and is responsible for a diverse range of signalling events within cells. leading to necrosis or apoptosis. The protein is also important for resistance to infection and cancers. TNFα exerts many of its effects by binding. as a trimer. to either a 55 kDa cell membrane receptor termed TNFR‐1 or a 75 kDa cell membrane receptor termed TNFR‐2. Both these receptors belong to the so‐called TNF receptor superfamily. The superfamily includes FAS. CD40. CD27. and RANK. The defining trait of these receptors is an extra cellular domain comprised of two to six repeats of cysteine rich motifs. Additionally. a number of structurally related “decoy receptors” exist that act to sequester TNF molecules. thereby rescuing cells from apoptosis. The crystal structures of TNFα. TNFβ. the extracellular domain of …,True,fLmKKQMAAAAJ:u-x6o8ySG0sC,875,https://onlinelibrary.wiley.com/doi/abs/10.1002/1097-0029(20000801)50:3%3C184::AID-JEMT2%3E3.0.CO;2-H,16588359949124517286,/scholar?cites=16588359949124517286,,,0,0,0
117475,Polymeric chains of SUMO-2 and SUMO-3 are conjugated to protein substrates by SAE1/SAE2 and Ubc9,2001,Michael H Tatham and Ellis Jaffray and Owen A Vaughan and Joana MP Desterro and Catherine H Botting and James H Naismith and Ronald T Hay,276,Journal of Biological Chemistry,38,35368-35374,Elsevier,Conjugation of the small ubiquitin-like modifier SUMO-1/SMT3C/Sentrin-1 to proteins in vitro is dependent on a heterodimeric E1 (SAE1/SAE2) and an E2 (Ubc9). Although SUMO-2/SMT3A/Sentrin-3 and SUMO-3/SMT3B/Sentrin-2 share 50% sequence identity with SUMO-1. they are functionally distinct. Inspection of the SUMO-2 and SUMO-3 sequences indicates that they both contain the sequence ψKXE. which represents the consensus SUMO modification site. As a consequence SAE1/SAE2 and Ubc9 catalyze the formation of polymeric chains of SUMO-2 and SUMO-3 on protein substrates in vitro. and SUMO-2 chains are detectedin vivo. The ability to form polymeric chains is not shared by SUMO-1. and although all SUMO species use the same conjugation machinery. modification by SUMO-1 and SUMO-2/-3 may have distinct functional consequences.,True,fLmKKQMAAAAJ:u5HHmVD_uO8C,867,https://www.sciencedirect.com/science/article/pii/S0021925819587932,9237196136712858054,/scholar?cites=9237196136712858054,,https://www.sciencedirect.com/science/article/pii/S0021925819587932,0,0,0
117476,An efficient one-step site-directed deletion. insertion. single and multiple-site plasmid mutagenesis protocol,2008,Huanting Liu and James H Naismith,8,BMC biotechnology,1,1-10,BioMed Central,Mutagenesis plays an essential role in molecular biology and biochemistry. It has also been used in enzymology and protein science to generate proteins which are more tractable for biophysical techniques. The ability to quickly and specifically mutate a residue(s) in protein is important for mechanistic and functional studies. Although many site-directed mutagenesis methods have been developed. a simple. quick and multi-applicable method is still desirable. We have developed a site-directed plasmid mutagenesis protocol that preserved the simple one step procedure of the QuikChange™ site-directed mutagenesis but enhanced its efficiency and extended its capability for multi-site mutagenesis. This modified protocol used a new primer design that promoted primer-template annealing by eliminating primer dimerization and also permitted the newly synthesized DNA to be used as the template in subsequent amplification cycles. These two factors we believe are the main reasons for the enhanced amplification efficiency and for its applications in multi-site mutagenesis. Our modified protocol significantly increased the efficiency of single mutation and also allowed facile large single insertions. deletions/truncations and multiple mutations in a single experiment. an option incompatible with the standard QuikChange™. Furthermore the new protocol required significantly less parental DNA which facilitated the DpnI digestion after the PCR amplification and enhanced the overall efficiency and reliability. Using our protocol. we generated single site. multiple single-site mutations and a combined insertion/deletion mutations. The results demonstrated …,True,fLmKKQMAAAAJ:hC7cP41nSMkC,728,https://bmcbiotechnol.biomedcentral.com/articles/10.1186/1472-6750-8-91?optIn=false,10337138347660768668,/scholar?cites=10337138347660768668,,https://bmcbiotechnol.biomedcentral.com/articles/10.1186/1472-6750-8-91?optIn=false,0,0,0
117477,Structure of a RING E3 ligase and ubiquitin-loaded E2 primed for catalysis,2012,Anna Plechanovová and Ellis G Jaffray and Michael H Tatham and James H Naismith and Ronald T Hay,489,Nature,7414,115-120,Nature Publishing Group,Ubiquitin modification is mediated by a large family of specificity determining ubiquitin E3 ligases. To facilitate ubiquitin transfer. RING E3 ligases bind both substrate and a ubiquitin E2 conjugating enzyme linked to ubiquitin via a thioester bond. but the mechanism of transfer has remained elusive. Here we report the crystal structure of the dimeric RING domain of rat RNF4 in complex with E2 (UbcH5A) linked by an isopeptide bond to ubiquitin. While the E2 contacts a single protomer of the RING. ubiquitin is folded back onto the E2 by contacts from both RING protomers. The carboxy-terminal tail of ubiquitin is locked into an active site groove on the E2 by an intricate network of interactions. resulting in changes at the E2 active site. This arrangement is primed for catalysis as it can deprotonate the incoming substrate lysine residue and stabilize the consequent tetrahedral transition-state intermediate.,True,fLmKKQMAAAAJ:dQ2og3OwTAUC,387,https://www.nature.com/articles/nature11376,7404435262008538337,/scholar?cites=7404435262008538337,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3442243/,0,0,0
117478,Structure and mechanism of the CMR complex for CRISPR-mediated antiviral immunity,2012,Jing Zhang and Christophe Rouillon and Melina Kerou and Judith Reeks and Kim Brugger and Shirley Graham and Julia Reimann and Giuseppe Cannone and Huanting Liu and Sonja-Verena Albers and James H Naismith and Laura Spagnolo and Malcolm F White,45,Molecular cell,3,303-313,Cell Press,The prokaryotic clusters of regularly interspaced palindromic repeats (CRISPR) system utilizes genomically encoded CRISPR RNA (crRNA). derived from invading viruses and incorporated into ribonucleoprotein complexes with CRISPR-associated (CAS) proteins. to target and degrade viral DNA or RNA on subsequent infection. RNA is targeted by the CMR complex. In Sulfolobus solfataricus. this complex is composed of seven CAS protein subunits (Cmr1-7) and carries a diverse “payload” of targeting crRNA. The crystal structure of Cmr7 and low-resolution structure of the complex are presented. S. solfataricus CMR cleaves RNA targets in an endonucleolytic reaction at UA dinucleotides. This activity is dependent on the 8 nt repeat-derived 5′ sequence in the crRNA. but not on the presence of a protospacer-associated motif (PAM) in the target. Both target and guide RNAs can be cleaved. although a single …,True,fLmKKQMAAAAJ:K3LRdlH-MEoC,385,https://www.sciencedirect.com/science/article/pii/S1097276511009579,15130808839094309850,/scholar?cites=15130808839094309850,,https://www.sciencedirect.com/science/article/pii/S1097276511009579,0,0,0
117479,Wza the translocon for E. coli capsular polysaccharides defines a new class of membrane protein,2006,Changjiang Dong and Konstantinos Beis and Jutta Nesper and Anne L Brunkan-LaMontagne and Bradley R Clarke and Chris Whitfield and James H Naismith,444,Nature,7116,226-229,Nature Publishing Group,Many types of bacteria produce extracellular polysaccharides (EPSs). Some are secreted polymers and show only limited association with the cell surface. whereas others are firmly attached to the cell surface and form a discrete structural layer. the capsule. which envelopes the cell and allows the bacteria to evade or counteract the host immune system 1. EPSs have critical roles in bacterial colonization of surfaces 2. such as epithelia and medical implants; in addition some EPSs have important industrial and biomedical applications in their own right 3. Here we describe the 2.26 Å resolution structure of the 340 kDa octamer of Wza. an integral outer membrane lipoprotein. which is essential for group 1 capsule export in Escherichia coli. The transmembrane region is a novel α-helical barrel. The bulk of the Wza structure is located in the periplasm and comprises three novel domains forming a large central cavity …,True,fLmKKQMAAAAJ:UeHWp8X0CEIC,361,https://www.nature.com/articles/nature05267,11241143064971780105,/scholar?cites=11241143064971780105,,https://europepmc.org/articles/pmc3315050/bin/nihms47411-supplement-01.pdf,0,0,0
117480,Modularity in the TNF-receptor family,1998,James H Naismith and Stephen R Sprang,23,,2,74-79,Elsevier Current Trends,,True,fLmKKQMAAAAJ:9yKSN-GCB0IC,346,,15855290728952200072,/scholar?cites=15855290728952200072,,,0,0,0
117481,Tryptophan 7-halogenase (PrnA) structure suggests a mechanism for regioselective chlorination,2005,Changjiang Dong and Silvana Flecks and Susanne Unversucht and Caroline Haupt and Karl-Heinz Van Pee and James H Naismith,309,Science,5744,2216-2219,American Association for the Advancement of Science,,True,fLmKKQMAAAAJ:qjMakFHDy7sC,344,,576148343530096337,/scholar?cites=576148343530096337,,,0,0,0
117482,Structural basis of trimannoside recognition by concanavalin A,1996,James H Naismith and Robert A Field,271,Journal of Biological Chemistry,2,972-976,Elsevier,,True,fLmKKQMAAAAJ:d1gkVwhDpl0C,323,,4640327761973203541,/scholar?cites=4640327761973203541,,,0,0,0
117483,Crystal structure and mechanism of a bacterial fluorinating enzyme,2004,Changjiang Dong and Fanglu Huang and Hai Deng and Christoph Schaffrath and Jonathan B Spencer and David O'hagan and James H Naismith,427,Nature,6974,561-565,Nature Publishing Group,Fluorine is the thirteenth most abundant element in the earth's crust. but fluoride concentrations in surface water are low and fluorinated metabolites are extremely rare 1. 2. The fluoride ion is a potent nucleophile in its desolvated state. but is tightly hydrated in water and effectively inert. Low availability and a lack of chemical reactivity have largely excluded fluoride from biochemistry: in particular. fluorine's high redox potential precludes the haloperoxidase-type mechanism 3. 4 used in the metabolic incorporation of chloride and bromide ions. But fluorinated chemicals are growing in industrial importance. with applications in pharmaceuticals. agrochemicals and materials products 5. 6. 7. Reactive fluorination reagents requiring specialist process technologies are needed in industry and. although biological catalysts for these processes are highly sought after. only one enzyme that can convert fluoride to organic …,True,fLmKKQMAAAAJ:IjCSPb-OGe4C,297,https://www.nature.com/articles/nature02280,12652417889523341580,/scholar?cites=12652417889523341580,,,0,0,0
