,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1276117,Integrative analysis of complex cancer genomics and clinical profiles using the cBioPortal,2013,Jianjiong Gao and Bülent Arman Aksoy and Ugur Dogrusoz and Gideon Dresdner and Benjamin Gross and S Onur Sumer and Yichao Sun and Anders Jacobsen and Rileen Sinha and Erik Larsson and Ethan Cerami and Chris Sander and Nikolaus Schultz,6,Science signaling,269,pl1-pl1,American Association for the Advancement of Science,The cBioPortal for Cancer Genomics (http://cbioportal.org) provides a Web resource for exploring. visualizing. and analyzing multidimensional cancer genomics data. The portal reduces molecular profiling data from cancer tissues and cell lines into readily understandable genetic. epigenetic. gene expression. and proteomic events. The query interface combined with customized data storage enables researchers to interactively explore genetic alterations across samples. genes. and pathways and. when available in the underlying data. to link these to clinical outcomes. The portal provides graphical summaries of gene-level data from multiple platforms. network visualization and analysis. survival analysis. patient-centric queries. and software programmatic access. The intuitive Web interface of the portal makes complex cancer genomics profiles accessible to researchers and clinicians without requiring …,True,zCsVb4IAAAAJ:u5HHmVD_uO8C,7709,https://stke.sciencemag.org/content/6/269/pl1.short,825652708373249998,/scholar?cites=825652708373249998,,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4160307/,0,0,0
1276118,Integrated genomic characterization of endometrial carcinoma,2013,Douglas A Levine,497,Nature,7447,67-73,Nature Publishing Group,We performed an integrated genomic. transcriptomic and proteomic characterization of 373 endometrial carcinomas using array-and sequencing-based technologies. Uterine serous tumours and∼ 25% of high-grade endometrioid tumours had extensive copy number alterations. few DNA methylation changes. low oestrogen receptor/progesterone receptor levels. and frequent TP53 mutations. Most endometrioid tumours had few copy number alterations or TP53 mutations. but frequent mutations in PTEN. CTNNB1. PIK3CA. ARID1A and KRAS and novel mutations in the SWI/SNF chromatin remodelling complex gene ARID5B. A subset of endometrioid tumours that we identified had a markedly increased transversion mutation frequency and newly identified hotspot mutations in POLE. Our results classified endometrial cancers into four categories: POLE ultramutated. microsatellite instability hypermutated. copy …,True,zCsVb4IAAAAJ:d1gkVwhDpl0C,2808,https://www.nature.com/articles/nature12113,11384515426975270944,/scholar?cites=11384515426975270944,,,https://www.nature.com/articles/nature12113,0,0,0
1276119,Comprehensive molecular characterization of urothelial bladder carcinoma,2014,Cancer Genome Atlas Research Network,507,Nature,7492,315,NIH Public Access,Urothelial carcinoma of the bladder is a common malignancy that causes approximately 150.000 deaths per year worldwide. To date. no molecularly targeted agents have been approved for the disease. As part of The Cancer Genome Atlas project. we report here an integrated analysis of 131 urothelial carcinomas to provide a comprehensive landscape of molecular alterations. There were statistically significant recurrent mutations in 32 genes. including multiple genes involved in cell cycle regulation. chromatin regulation. and kinase signaling pathways. as well as 9 genes not previously reported as significantly mutated in any cancer. RNA sequencing revealed four expression subtypes. two of which (papillary-like and basal/squamous-like) were also evident in miRNA sequencing and protein data. Whole-genome and RNA sequencing identified recurrent in-frame activating FGFR3-TACC3 fusions and expression …,True,zCsVb4IAAAAJ:IjCSPb-OGe4C,1800,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3962515/,6693677122521287203,/scholar?cites=6693677122521287203,,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3962515/,0,0,0
1276120,Integrated genomic characterization of papillary thyroid carcinoma,2014,Nishant Agrawal and Rehan Akbani and B Arman Aksoy and Adrian Ally and Harindra Arachchi and Sylvia L Asa and J Todd Auman and Miruna Balasundaram and Saianand Balu and Stephen B Baylin and Madhusmita Behera and Brady Bernard and Rameen Beroukhim and Justin A Bishop and Aaron D Black and Tom Bodenheimer and Lori Boice and Moiz S Bootwalla and Jay Bowen and Reanne Bowlby and Christopher A Bristow and Robin Brookens and Denise Brooks and Robert Bryant and Elizabeth Buda and Yaron SN Butterfield and Tobias Carling and Rebecca Carlsen and Scott L Carter and Sally E Carty and Timothy A Chan and Amy Y Chen and Andrew D Cherniack and Dorothy Cheung and Lynda Chin and Juok Cho and Andy Chu and Eric Chuah and Kristian Cibulskis and Giovanni Ciriello and Amanda Clarke and Gary L Clayman and Leslie Cope and John A Copland and Kyle Covington and Ludmila Danilova and Tanja Davidsen and John A Demchok and Daniel DiCara and Noreen Dhalla and Rajiv Dhir and Sheliann S Dookran and Gideon Dresdner and Jonathan Eldridge and Greg Eley and Adel K El-Naggar and Stephanie Eng and James A Fagin and Timothy Fennell and Robert L Ferris and Sheila Fisher and Scott Frazer and Jessica Frick and Stacey B Gabriel and Ian Ganly and Jianjiong Gao and Levi A Garraway and Julie M Gastier-Foster and Gad Getz and Nils Gehlenborg and Ronald Ghossein and Richard A Gibbs and Thomas J Giordano and Karen Gomez-Hernandez and Jonna Grimsby and Benjamin Gross and Ranabir Guin and Angela Hadjipanayis and Hollie A Harper and D Neil Hayes and David I Heiman and James G Herman and Katherine A Hoadley and Matan Hofree and Robert A Holt and Alan P Hoyle and Franklin W Huang and Mei Huang and Carolyn M Hutter and Trey Ideker and Lisa Iype and Anders Jacobsen and Stuart R Jefferys and Corbin D Jones and Steven JM Jones and Katayoon Kasaian and Electron Kebebew and Fadlo R Khuri and Jaegil Kim and Roger Kramer and Richard Kreisberg and Raju Kucherlapati and David J Kwiatkowski and Marc Ladanyi and Phillip H Lai and Peter W Laird and Eric Lander and Michael S Lawrence and Darlene Lee and Eunjung Lee and Semin Lee and William Lee and Kristen M Leraas and Tara M Lichtenberg and Lee Lichtenstein and Pei Lin and Shiyun Ling and Jinze Liu and Wenbin Liu and Yingchun Liu and Virginia A LiVolsi and Yiling Lu and Yussanne Ma and Harshad S Mahadeshwar and Marco A Marra and Michael Mayo and David G McFadden and Shaowu Meng and Matthew Meyerson and Piotr A Mieczkowski and Michael Miller and Gordon Mills and Richard A Moore and Lisle E Mose and Andrew J Mungall and Bradley A Murray and Yuri E Nikiforov and Michael S Noble and Akinyemi I Ojesina and Taofeek K Owonikoko and Bradley A Ozenberger and Angeliki Pantazi and Michael Parfenov and Peter J Park and Joel S Parker and Evan O Paull and Chandra Sekhar Pedamallu and Charles M Perou and Jan F Prins and Alexei Protopopov,159,Cell,3,676-690,Cell Press,Papillary thyroid carcinoma (PTC) is the most common type of thyroid cancer. Here. we describe the genomic landscape of 496 PTCs. We observed a low frequency of somatic alterations (relative to other carcinomas) and extended the set of known PTC driver alterations to include EIF1AX. PPM1D. and CHEK2 and diverse gene fusions. These discoveries reduced the fraction of PTC cases with unknown oncogenic driver from 25% to 3.5%. Combined analyses of genomic variants. gene expression. and methylation demonstrated that different driver groups lead to different pathologies with distinct signaling and differentiation characteristics. Similarly. we identified distinct molecular subgroups of BRAF-mutant tumors. and multidimensional analyses highlighted a potential involvement of oncomiRs in less-differentiated subgroups. Our results propose a reclassification of thyroid cancers into molecular subtypes that …,True,zCsVb4IAAAAJ:UeHWp8X0CEIC,1426,https://www.sciencedirect.com/science/article/pii/S0092867414012380,1300577726801350223,/scholar?cites=1300577726801350223,,,https://www.sciencedirect.com/science/article/pii/S0092867414012380,0,0,0
1276121,Characterization of HPV and host genome interactions in primary head and neck cancers,2014,Michael Parfenov and Chandra Sekhar Pedamallu and Nils Gehlenborg and Samuel S Freeman and Ludmila Danilova and Christopher A Bristow and Semin Lee and Angela G Hadjipanayis and Elena V Ivanova and Matthew D Wilkerson and Alexei Protopopov and Lixing Yang and Sahil Seth and Xingzhi Song and Jiabin Tang and Xiaojia Ren and Jianhua Zhang and Angeliki Pantazi and Netty Santoso and Andrew W Xu and Harshad Mahadeshwar and David A Wheeler and Robert I Haddad and Joonil Jung and Akinyemi I Ojesina and Natalia Issaeva and Wendell G Yarbrough and D Neil Hayes and Jennifer R Grandis and Adel K El-Naggar and Matthew Meyerson and Peter J Park and Lynda Chin and JG Seidman and Peter S Hammerman and Raju Kucherlapati and Cancer Genome Atlas Network,111,Proceedings of the National Academy of Sciences,43,15544-15549,National Academy of Sciences,Previous studies have established that a subset of head and neck tumors contains human papillomavirus (HPV) sequences and that HPV-driven head and neck cancers display distinct biological and clinical features. HPV is known to drive cancer by the actions of the E6 and E7 oncoproteins. but the molecular architecture of HPV infection and its interaction with the host genome in head and neck cancers have not been comprehensively described. We profiled a cohort of 279 head and neck cancers with next generation RNA and DNA sequencing and show that 35 (12.5%) tumors displayed evidence of high-risk HPV types 16. 33. or 35. Twenty-five cases had integration of the viral genome into one or more locations in the human genome with statistical enrichment for genic regions. Integrations had a marked impact on the human genome and were associated with alterations in DNA copy number. mRNA transcript …,True,zCsVb4IAAAAJ:Tyk-4Ss8FVUC,265,https://www.pnas.org/content/111/43/15544.short,7611388731983909317,/scholar?cites=7611388731983909317,,,https://www.pnas.org/content/pnas/111/43/15544.full.pdf,0,0,0
1276122,Boosting Black Box Variational Inference,2018,Francesco* Locatello and Gideon* Dresdner and Rajiv Khanna and Isabel Valera and Gunnar Rätsch,,,,3405-3415,,Approximating a probability density in a tractable manner is a central task in Bayesian statistics. Variational Inference (VI) is a popular technique that achieves tractability by choosing a relatively simple variational family. Borrowing ideas from the classic boosting framework. recent approaches attempt to\emph {boost} VI by replacing the selection of a single density with a greedily constructed mixture of densities. In order to guarantee convergence. previous works impose stringent assumptions that require significant effort for practitioners. Specifically. they require a custom implementation of the greedy step (called the LMO) for every probabilistic model with respect to an unnatural variational family of truncated distributions. Our work fixes these issues with novel theoretical and algorithmic insights. On the theoretical side. we show that boosting VI satisfies a relaxed smoothness assumption which is sufficient for the convergence of the functional Frank-Wolfe (FW) algorithm. Furthermore. we rephrase the LMO problem and propose to maximize the Residual ELBO (RELBO) which replaces the standard ELBO optimization in VI. These theoretical enhancements allow for black box implementation of the boosting subroutine. Finally. we present a stopping criterion drawn from the duality gap in the classic FW analyses and exhaustive experiments to illustrate the usefulness of our theoretical and algorithmic contributions.,True,zCsVb4IAAAAJ:ufrVoPGSRksC,19,https://arxiv.org/abs/1806.02185,493456481295082921,/scholar?cites=493456481295082921,,,https://arxiv.org/pdf/1806.02185,0,0,0
1276123,PiHelper: an open source framework for drug-target and antibody-target data,2013,Bülent Arman Aksoy and Jianjiong Gao and Gideon Dresdner and Weiqing Wang and Alex Root and Xiaohong Jing and Ethan Cerami and Chris Sander,29,Bioinformatics,16,2071-2072,Oxford University Press, Motivation: The interaction between drugs and their targets. often proteins. and between antibodies and their targets. is important for planning and analyzing investigational and therapeutic interventions in many biological systems. Although drug-target and antibody-target datasets are available in separate databases. they are not publicly available in an integrated bioinformatics resource. As medical therapeutics. especially in cancer. increasingly uses targeted drugs and measures their effects on biomolecular profiles. there is an unmet need for a user-friendly toolset that allows researchers to comprehensively and conveniently access and query information about drugs. antibodies and their targets. Summary: The PiHelper framework integrates human drug-target and antibody-target associations from publicly available resources to help meet the needs of researchers in systems pharmacology …,True,zCsVb4IAAAAJ:u-x6o8ySG0sC,18,https://academic.oup.com/bioinformatics/article-abstract/29/16/2071/204715,9156077462434808835,/scholar?cites=9156077462434808835,,,https://academic.oup.com/bioinformatics/article/29/16/2071/204715,0,0,0
1276124,Scalable gaussian processes on discrete domains,2018,Vincent Fortuin and Gideon Dresdner and Heiko Strathmann and Gunnar Rätsch,,arXiv preprint arXiv:1810.10368,,,,Kernel methods on discrete domains have shown great promise for many challenging data types. for instance. biological sequence data and molecular structure data. Scalable kernel methods like Support Vector Machines may offer good predictive performances but do not intrinsically provide uncertainty estimates. In contrast. probabilistic kernel methods like Gaussian Processes offer uncertainty estimates in addition to good predictive performance but fall short in terms of scalability. We present the first sparse Gaussian Process approximation framework on discrete input domains. Our framework achieves good predictive performance as well as uncertainty estimates using discrete optimization techniques. We present competitive results comparing our framework to baseline methods such as Support Vector Machines and full Gaussian Processes on synthetic data as well as on challenging real-world DNA sequence data.,True,zCsVb4IAAAAJ:_FxGoFyzp5QC,7,https://arxiv.org/abs/1810.10368,3487819691170697416,/scholar?cites=3487819691170697416,,,https://arxiv.org/pdf/1810.10368,0,0,0
1276125,Stochastic Frank-Wolfe for constrained finite-sum minimization,2020,Geoffrey Négiar and Gideon Dresdner and Alicia Tsai and Laurent El Ghaoui and Francesco Locatello and Robert Freund and Fabian Pedregosa,,,,7253-7262,PMLR,We propose a novel Stochastic Frank-Wolfe (aka conditional gradient) algorithm for constrained smooth finite-sum minimization with a generalized linear prediction/structure. This class of problems includes empirical risk minimization with sparse. low-rank. or other structured constraints. The proposed method is simple to implement. does not require step-size tuning. and has a constant per-iteration cost that is independent of the dataset size. Furthermore. as a byproduct of the method we obtain a stochastic estimator of the Frank-Wolfe gap that can be used as a stopping criterion. Depending on the setting. the proposed method matches or improves on the best computational guarantees for Stochastic Frank-Wolfe algorithms. Benchmarks on several datasets highlight different regimes in which the proposed method exhibits a faster empirical convergence than related methods. Finally. we provide an implementation of all considered methods in an open-source package.,True,zCsVb4IAAAAJ:LkGwnXOMwfcC,6,http://proceedings.mlr.press/v119/negiar20a.html,611899428047262705,/scholar?cites=611899428047262705,,,http://proceedings.mlr.press/v119/negiar20a/negiar20a.pdf,0,0,0
1276126,The cbioportal for cancer genomics as a clinical decision support tool,2014,JianJiong Gao and B Arman Aksoy and Benjamin Gross and Gideon Dresdner and Yichao Sun and S Onur Sumer and Chris Sander and Nikolaus Schultz,74,,19 Supplement,4271-4271,American Association for Cancer Research,As sequencing of tumor samples is entering clinical practice. there is an urgent need for new tools that facilitate the interpretation of sequence data so that they can effectively inform treatment decisions. To this end. we are evolving the cBioPortal for Cancer Genomics into a clinical decision support tool. The cBioPortal is a web-based visualization and analysis engine that makes complex cancer genomics data accessible to a wide range of cancer researchers and clinicians.To transition the cBioPortal towards use in clinical practice. we have recently developed the following new functions:1. Filtering of oncogenic mutations: By using information about the known or likely oncogenic effects of specific mutations. the portal can now filter out passenger events and highlight known and potentially druggable drivers.2. Clinical timelines: Compact and interactive visualization of a patient9s clinical and treatment history3 …,True,zCsVb4IAAAAJ:2osOgNQ5qMEC,4,https://cancerres.aacrjournals.org/content/74/19_Supplement/4271.short,12849838594593000122,/scholar?cites=12849838594593000122,,,,0,0,0
