1092146,The hypothalamic–pituitary–adrenal axis and immune-mediated inflammation,1995,['GP Chrousos'],rMgCyBUAAAAJ,,,,,,Celsus described four of the five cardinal signs of inflammation 2000 years ago. and Eustachio discovered the adrenal glands almost 500 years ago. but not until 1936 did Selye note that in rats exposed to stressors. the adrenal glands were enlarged. and the thymus,False,,3136,https://www.nejm.org/doi/full/10.1056/NEJM199505183322008,,"/scholar?cites=495710774871014506&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/George_Chrousos/publication/15482832_The_Hypothalamic-Pituitary-Adrenal_Axis_and_Immune-Mediated_Inflammation/links/55b53fc908ae9289a08a6937.pdf,0,0,0
1092147,CpG motifs present in bacteria DNA rapidly induce lymphocytes to secrete interleukin 6. interleukin 12. and interferon gamma,1996,"['DM Klinman', 'AK Yi', 'SL Beaucage']", |  | ZufrkcoAAAAJ,,,,,,Bacterial infection stimulates the host to mount a rapid inflammatory response. A 6-base DNA motif consisting of an unmethylated CpG dinucleotide flanked by two 59 purines and two 39 pyrimidines was shown to contribute to this response by inducing polygonal B-cell,False,,1881,https://www.pnas.org/content/93/7/2879.short,,"/scholar?cites=5358613882552323611&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/93/7/2879.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092148,Interleukin-6 in biology and medicine,1993,"['S Akira', 'T Taga', 'T Kishimoto']",0TG2laoAAAAJ |  | ,,,,,,Publisher Summary This chapter focuses on structure and expression of interleukin-6 (IL-6). which is a cytokine with pleiotropic activities that plays a central role in host defense. IL-6 can exert growth-inducing. growth-inhibitory. and differentiation-inducing activities,False,,1746,https://www.sciencedirect.com/science/article/pii/S0065277608605325,,"/scholar?cites=948467718796194483&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092149,IL-6 in inflammation. immunity. and disease,2014,"['T Tanaka', 'M Narazaki']", | ouwDJYsAAAAJ,,,,,,Interleukin 6 (IL-6). promptly and transiently produced in response to infections and tissue injuries. contributes to host defense through the stimulation of acute phase responses. hematopoiesis. and immune reactions. Although its expression is strictly controlled by,False,,1465,https://cshperspectives.cshlp.org/content/6/10/a016295.short,,"/scholar?cites=4464990971350781379&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/6/10/a016295.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092150,Role of IL-6 and its soluble receptor in induction of chemokines and leukocyte recruitment,1997,"['M Romano', 'M Sironi', 'C Toniatti', 'N Polentarutti']", |  |  | ,,,,,,IL-6−/− mice showed impaired leukocyte accumulation in subcutaneous air pouches. Defective leukocyte accumulation was not due to a reduced migratory capacity of IL-6−/− leukocytes and was associated with a reduced in situ production of chemokines,False,,1218,https://www.sciencedirect.com/science/article/pii/S1074761300803349,,"/scholar?cites=9130472209102830764&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761300803349,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092151,Interleukin 6 induces the expression of vascular endothelial growth factor,1996,"['T Cohen', 'D Nahari', 'LW Cerem', 'G Neufeld']",M5kKZXIAAAAJ |  |  | yuWzKpIAAAAJ,,,,,,Angiogenesis. the formation of new blood vessels. is induced by various growth factors and cytokines that act either directly or indirectly. Vascular endothelial growth factor (VEGF) is a specific mitogen for vascular endothelial cells and therefore has a central role in,False,,1203,https://www.sciencedirect.com/science/article/pii/S0021925818954943,,"/scholar?cites=1760265567957049215&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925818954943,0,0,0
