,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1054642,Hesperidin. an antioxidant flavonoid. prevents acrylonitrile‐induced oxidative stress in rat brain,2008,El‐Sayed M El‐Sayed and Osama M Abo‐Salem and Mohamed F Abd‐Ellah and Gamil M Abd‐Alla,22,Journal of biochemical and molecular toxicology,4,268-273,Wiley Subscription Services. Inc.. A Wiley Company,Acrylonitrile (ACN) is a volatile. toxic liquid used as a monomer in the manufacture of synthetic rubber. styrene plastics. acrylic fiber. and adhesives. ACN is a potent neurotoxin. A role for free radical mediated lipid peroxidation in the toxicity of ACN has been suggested. We examined the ability of hesperidin. an antioxidant flavonoid. to attenuate ACN‐induced alterations in lipid peroxidation in rat brains. The daily oral administration of ACN to male albino rats in a dose of 50 mg/kg bwt for a period of 28 days produced a significant elevation in brain lipid peroxides measured as malondialdehyde (MDA) amounting to 107%. accompanied by a marked decrease in brain‐reduced glutathione (GSH) content reaching 63%. In addition. ACN administration resulted in significant reductions in the enzymatic antioxidant parameters of brain; superoxide dismutase (SOD). catalase (CAT). glutathione peroxidase (GSH‐Px). and …,True,P_wb79MAAAAJ:9yKSN-GCB0IC,60,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbt.20237,14584795116294542208,/scholar?cites=14584795116294542208,,https://www.researchgate.net/profile/El_Sayed_El-Sayed4/publication/312653147_Hesperidin_an_antioxidant_flavonoid_prevents_acrylonitrile-induced_oxidative_stress_in_rat_brain/links/5a96c5d2a6fdccecff0a37df/Hesperidin-an-antioxidant-flavonoid-prevents-acrylonitrile-induced-oxidative-stress-in-rat-brain.pdf,0,0,0
1054643,Protective effect of dietary flavonoid quercetin against lipemic-oxidative hepatic injury in hypercholesterolemic rats,2012,Amr D Mariee and Gamil M Abd-Allah and Hesham A El-Beshbishy,50,Pharmaceutical biology,8,1019-1025,Taylor & Francis,Context: Quercetin. a dietary-derived flavonoid. is ubiquitous in fruits and vegetables and plays important roles in human health by virtue of its antioxidant activity.Objective: This study was conducted to investigate the possible modulatory effect of quercetin against hepatic lipemic-oxidative injury in rats fed with a high cholesterol diet (HCD). and to highlight the underlying mechanisms of such effect.Materials and methods: Different groups of male Sprague–Dawley rats were used; one group was treated by gavage with HCD cocktail (1 mL/100 g) whereas another group was orally administered HCD-enriched with quercetin (15 mg/kg). Corresponding control animals were also used.Results: Quercetin administration significantly decreased liver triglycerides (24%). liver total cholesterol (TC) (22%). serum TC (20%). serum low-density lipoprotein cholesterol (31%). and duplicated serum high-density lipoprotein …,True,P_wb79MAAAAJ:d1gkVwhDpl0C,46,https://www.tandfonline.com/doi/abs/10.3109/13880209.2012.655424,4703498618986993252,/scholar?cites=4703498618986993252,,https://www.tandfonline.com/doi/pdf/10.3109/13880209.2012.655424,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1054644,Effect of lead toxicity on coenzyme Q levels in rat tissues,2010,Gamil M Abdallah and El-Sayed M El-Sayed and Osama M Abo-Salem,48,Food and chemical toxicology,6,1753-1756,Pergamon,Lead is a persistent and common environmental contaminant. which chiefly plays a significant role in modern industry. Coenzyme Q acts as electron and proton carrier in mitochondria and functions as an antioxidant in its reduced form (ubiquinol). To investigate the hazardous effects of lead on the coenzyme Q level. rats were injected i.p. with lead acetate (5 mg/kg b.wt. daily for 6 weeks). Our results showed that the levels of both oxidized (ubiquinone) and reduced (ubiquinol) forms of coenzyme Q9 and Q10 in serum. brain. liver and kidney of lead-treated rats are quite different depending on the organ tissue type.,True,P_wb79MAAAAJ:2osOgNQ5qMEC,42,https://www.sciencedirect.com/science/article/pii/S0278691510002206,3953631268477868329,/scholar?cites=3953631268477868329,,https://www.researchgate.net/profile/El_Sayed_El-Sayed4/publication/43130409_Effect_of_lead_toxicity_on_coenzyme_Q_levels_in_rat_tissues/links/5a96c435a6fdccecff0a376e/Effect-of-lead-toxicity-on-coenzyme-Q-levels-in-rat-tissues.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1054645,Renal oxidative stress and nitric oxide production in streptozotocin‐induced diabetic nephropathy in rats: the possible modulatory effects of garlic (Allium sativum L.),2009,Amr D Mariee and Gamil M Abd‐Allah and Mohamad F El‐Yamany,52,Biotechnology and applied biochemistry,3,227-232,Blackwell Publishing Ltd,The purpose of the present study was to investigate the effects of garlic (Allium sativum L.) on the diabetic nephropathy and oxidative stress induced by STZ (streptozotocin) in rats. Diabetes was induced in Male Sprague–Dawley rats by administering a single intraperitoneal injection of STZ (60 mg/kg of body weight). Administration of garlic. prepared as FGH (fresh garlic homogenate) significantly attenuated STZ‐induced diabetic nephropathy as evaluated by assessment of serum glucose. insulin. total TAG (triacylglycerol). TC (total cholesterol) and Ccr (creatinine clearance) in control and STZ‐induced diabetic rats. Urinary excretions of albumin and NAG (N‐acetyl‐β‐D‐glucosaminidase) were also reduced following the treatment with FGH. In addition. significant inhibition of TBARSs (thiobarbituric acid‐reacting substances) with a marked improvement of GSH content in the kidney homogenates was also observed …,True,P_wb79MAAAAJ:u5HHmVD_uO8C,36,https://iubmb.onlinelibrary.wiley.com/doi/abs/10.1042/BA20080086,17779102441734410549,/scholar?cites=17779102441734410549,,https://www.academia.edu/download/63482179/ba2008008620200531-2643-1shcf5c.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1054646,Modulator effects of meloxicam against doxorubicin‐induced nephrotoxicity in mice,2014,Memy H Hassan and Mohamed Ghobara and Gamil M Abd‐Allah,28,Journal of biochemical and molecular toxicology,8,337-346,,Doxorubicin‐induced renal toxicity overshadows its anticancer effectiveness. This study is aimed at assessing the possible modulator effects of meloxicam. a cyclooxigenase‐2 inhibitor. on doxorubicin‐induced nephrotoxicity in mice and exploring some of the modulator mechanisms. Forty male mice were divided for treatment. for 2 weeks. with saline. meloxicam (daily). doxorubicin (twice/week). or both meloxicam and doxorubicin. Doxorubicin induced a significant increase in relative kidney weight to body weight. kidney lipid perooxidation. plasma levels of interleukin‐6 and tumor necrosis factor‐α. kidney caspase‐3 activity. and kidney prostaglandin E2 (PGE2) content. Doxorubicin disturbed kidney histology. abrogated renal function tests (serum creatinine. uric acid. and blood urea nitrogen). induced a significant decrease in antioxidant enzyme activities (superoxide dismutase. glutathione peroxidase. and …,True,P_wb79MAAAAJ:UebtZRa9Y70C,22,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbt.21570,18089505304272687177,/scholar?cites=18089505304272687177,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
