,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1262939,Phytochemical. pharmacological and toxicological aspects of Hibiscus sabdariffa L.: a review,2005,Badreldin H Ali and Naser Al Wabel and Gerald Blunden,19,,5,369-375,John Wiley & Sons. Ltd.,,True,of_R7AoAAAAJ:XD-gHx7UXLsC,561,,17348259049011642608,/scholar?cites=17348259049011642608,,,,0,0,0
1262940,Evaluation of some physical–chemical properties of wheat. cassava. maize and cowpea flours for bread making,2010,OO Oladunmoye and R Akinoso and AA Olapade,33,Journal of Food Quality,6,693-708,Blackwell Publishing Inc,,True,of_R7AoAAAAJ:HoB7MX3m0LUC,99,,16958195715895992516,/scholar?cites=16958195715895992516,,,,0,0,0
1262941,Effects of moisture content and heat treatment on peroxide value and oxidative stability of un-refined sesame oil,2010,Rahman Akinoso and SA Aboaba and TMA Olayanju,10,"African Journal of Food, Agriculture, Nutrition and Development",10,,,,True,of_R7AoAAAAJ:ZHo1McVdvXMC,57,,16955078991799979423,/scholar?cites=16955078991799979423,,,,0,0,0
1262942,Nutrient composition and effect of processing treatments on anti nutritional factors of Nigerian sesame (Sesamum indicum Linn) cultivars,2013,FM Makinde and R Akinoso,20,International Food Research Journal,5,2293,Universiti Putra Malaysia. Faculty of Food Science & Technology,,True,of_R7AoAAAAJ:4OULZ7Gr8RgC,54,,15095828775156629016,/scholar?cites=15095828775156629016,,,,0,0,0
1262943,Physical properties of fruit. nut and kernel of oil palm,2011,R Akinoso and AO Raji,25,International Agrophysics,1,,-,,True,of_R7AoAAAAJ:SeFeTyx0c_EC,53,,17944690590051577471,/scholar?cites=17944690590051577471,,,,0,0,0
1262944,Effects of compressive stress. feeding rate and speed of rotation on palm kernel oil yield,2009,R Akinoso and AO Raji and JC Igbeka,93,Journal of Food Engineering,4,427-430,Elsevier,,True,of_R7AoAAAAJ:rO6llkc54NcC,43,,2411810633982937109,/scholar?cites=2411810633982937109,,,,0,0,0
1262945,Comparison between the nutritional quality of flour obtained from raw. roasted and fermented sesame (Sesamum indicum L.) seed grown in Nigeria,2014,Folasade Maria Makinde and Rahman Akinoso,13,Acta Scientiarum Polonorum Technologia Alimentaria,3,309-319,,,True,of_R7AoAAAAJ:NhqRSupF_l8C,41,,4754852484716578964,/scholar?cites=4754852484716578964,,,,0,0,0
1262946,Proximate composition and sensory qualities of snacks produced from breadfruit flour,2012,Alice O Ajani and OF Oshundahunsi and R Akinoso and KA Arowora and AA Abiodun and PO Pessu,12,Global Journal of Science Frontier Research Biological Sciences,7,1-9,,,True,of_R7AoAAAAJ:D03iK_w7-QYC,41,,3514561407160178821,/scholar?cites=3514561407160178821,,,,0,0,0
1262947,Physical. nutritional and sensory qualities of bread samples made with wheat and black sesame (Sesamum indicum Linn) flours,2014,FM Makinde and R Akinoso,21,International Food Research Journal,4,1635,Universiti Putra Malaysia. Faculty of Food Science & Technology,,True,of_R7AoAAAAJ:Y5dfb0dijaUC,40,,13258067110931832558,/scholar?cites=13258067110931832558,,,,0,0,0
1262948,Optimization of oil extraction from locust bean using response surface methodology,2011,Rahman Akinoso and Akeem Olayemi Raji,113,European Journal of Lipid Science and Technology,2,245-252,WILEY‐VCH Verlag,,True,of_R7AoAAAAJ:u_35RYKgDlwC,38,,9079070388362322435,/scholar?cites=9079070388362322435,,,,0,0,0
1262949,Process optimization of oil expression from sesame seed (Sesamum indicum Linn.),2006,R Akinoso and Joseph C Igbeka and TM A Olayanju,,Agricultural Engineering International: CIGR Journal,,,,,True,of_R7AoAAAAJ:zA6iFVUQeVQC,38,,2091597181312800014,/scholar?cites=2091597181312800014,,,,0,0,0
1262950,Effect of wormshaft speed. moisture content and variety on oil recovery from expelled beniseed,2006,TM A Olayanju and R Akinoso and MO Oresanya,,Agricultural Engineering International: CIGR Journal,,,,,True,of_R7AoAAAAJ:dfsIfKJdRG4C,33,,17500175323368434197,/scholar?cites=17500175323368434197,,,,0,0,0
1262951,Effects of moisture content. roasting duration and temperature on yield and quality of palm kernel (Elaeis guineensis) and sesame (sesamum indicum) oils,2006,R Akinoso,,"A PhD Thesis, the University of Ibadan, Nigeria",,,,,True,of_R7AoAAAAJ:cFHS6HbyZ2cC,29,,2158240232104379903,/scholar?cites=2158240232104379903,,,,0,0,0
