,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1232215,Comprehensive molecular portraits of human breast tumours,2012,Cancer Genome Atlas Network,490,Nature,7418,61,Nature Publishing Group,We analysed primary breast cancers by genomic DNA copy number arrays. DNA methylation. exome sequencing. messenger RNA arrays. microRNA sequencing and reverse-phase protein arrays. Our ability to integrate information across platforms provided key insights into previously defined gene expression subtypes and demonstrated the existence of four main breast cancer classes when combining data from five platforms. each of which shows significant molecular heterogeneity. Somatic mutations in only three genes (TP53. PIK3CA and GATA3) occurred at> 10% incidence across all breast cancers; however. there were numerous subtype-associated and novel gene mutations including the enrichment of specific mutations in GATA3. PIK3CA and MAP3K1 with the luminal A subtype. We identified two novel protein-expression-defined subgroups. possibly produced by stromal/microenvironmental elements …,True,heCFUDcAAAAJ:MbTKqoTs-1EC,7464,https://www.nature.com/articles/nature11412,9261474742361229653,/scholar?cites=9261474742361229653,,https://www.nature.com/articles/nature11412,0,0,0
1232216,Comprehensive molecular characterization of gastric adenocarcinoma,2014,Cancer Genome Atlas Research Network,513,Nature,7517,202,Nature Publishing Group,Gastric cancer is a leading cause of cancer deaths. but analysis of its molecular and clinical characteristics has been complicated by histological and aetiological heterogeneity. Here we describe a comprehensive molecular evaluation of 295 primary gastric adenocarcinomas as part of The Cancer Genome Atlas (TCGA) project. We propose a molecular classification dividing gastric cancer into four subtypes: tumours positive for Epstein–Barr virus. which display recurrent PIK3CA mutations. extreme DNA hypermethylation. and amplification of JAK2. CD274 (also known as PD-L1) and PDCD1LG2 (also known as PD-L2); microsatellite unstable tumours. which show elevated mutation rates. including mutations of genes encoding targetable oncogenic signalling proteins; genomically stable tumours. which are enriched for the diffuse histological variant and mutations of RHOA or fusions involving RHO-family GTPase …,True,heCFUDcAAAAJ:xyzrkeHX5M4C,2911,https://www.nature.com/articles/nature13480,7914248384065740963,/scholar?cites=7914248384065740963,,https://www.nature.com/articles/nature13480,0,0,0
1232217,Comprehensive genomic characterization of head and neck squamous cell carcinomas,2015,Cancer Genome Atlas Network,517,Nature,7536,576,Nature Publishing Group,The Cancer Genome Atlas profiled 279 head and neck squamous cell carcinomas (HNSCCs) to provide a comprehensive landscape of somatic genomic alterations. Here we show that human-papillomavirus-associated tumours are dominated by helical domain mutations of the oncogene PIK3CA. novel alterations involving loss of TRAF3. and amplification of the cell cycle gene E2F1. Smoking-related HNSCCs demonstrate near universal loss-of-function TP53 mutations and CDKN2A inactivation with frequent copy number alterations including amplification of 3q26/28 and 11q13/22. A subgroup of oral cavity tumours with favourable clinical outcomes displayed infrequent copy number alterations in conjunction with activating mutations of HRAS or PIK3CA. coupled with inactivating mutations of CASP8. NOTCH1 and TP53. Other distinct subgroups contained loss-of-function alterations of the chromatin modifier …,True,heCFUDcAAAAJ:C2yK8tfAHAgC,1827,https://www.nature.com/articles/nature14129,14504964919655355822,/scholar?cites=14504964919655355822,,https://www.nature.com/articles/nature14129,0,0,0
1232218,The Cancer Genome Atlas (TCGA): an immeasurable source of knowledge,2015,Katarzyna Tomczak and Patrycja Czerwińska and Maciej Wiznerowicz,19,,1A,A68,Termedia Publishing,The Cancer Genome Atlas (TCGA) is a public funded project that aims to catalogue and discover major cancer-causing genomic alterations to create a comprehensive “atlas” of cancer genomic profiles. So far. TCGA researchers have analysed large cohorts of over 30 human tumours through large-scale genome sequencing and integrated multi-dimensional analyses. Studies of individual cancer types. as well as comprehensive pan-cancer analyses have extended current knowledge of tumorigenesis. A major goal of the project was to provide publicly available datasets to help improve diagnostic methods. treatment standards. and finally to prevent cancer. This review discusses the current status of TCGA Research Network structure. purpose. and achievements.,True,heCFUDcAAAAJ:Tyk-4Ss8FVUC,1506,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4322527/,5208376398390930790,/scholar?cites=5208376398390930790,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4322527/,0,0,0
1232219,Genomic classification of cutaneous melanoma,2015,Rehan Akbani and Kadir C Akdemir and B Arman Aksoy and Monique Albert and Adrian Ally and Samirkumar B Amin and Harindra Arachchi and Arshi Arora and J Todd Auman and Brenda Ayala and Julien Baboud and Miruna Balasundaram and Saianand Balu and Nandita Barnabas and John Bartlett and Pam Bartlett and Boris C Bastian and Stephen B Baylin and Madhusmita Behera and Dmitry Belyaev and Christopher Benz and Brady Bernard and Rameen Beroukhim and Natalie Bir and Aaron D Black and Tom Bodenheimer and Lori Boice and Genevieve M Boland and Riccardo Bono and Moiz S Bootwalla and Marcus Bosenberg and Jay Bowen and Reanne Bowlby and Christopher A Bristow and Laura Brockway-Lunardi and Denise Brooks and Jakub Brzezinski and Wiam Bshara and Elizabeth Buda and William R Burns and Yaron SN Butterfield and Michael Button and Tiffany Calderone and Giancarlo Antonini Cappellini and Candace Carter and Scott L Carter and Lynn Cherney and Andrew D Cherniack and Aaron Chevalier and Lynda Chin and Juok Cho and Raymond J Cho and Yoon-La Choi and Andy Chu and Sudha Chudamani and Kristian Cibulskis and Giovanni Ciriello and Amanda Clarke and Stephen Coons and Leslie Cope and Daniel Crain and Erin Curley and Ludmila Danilova and Stefania D’Atri and Tanja Davidsen and Michael A Davies and Keith A Delman and John A Demchok and Qixia A Deng and Yonathan Lissanu Deribe and Noreen Dhalla and Rajiv Dhir and Daniel DiCara and Michael Dinikin and Michael Dubina and J Stephen Ebrom and Sophie Egea and Greg Eley and Jay Engel and Jennifer M Eschbacher and Konstantin V Fedosenko and Ina Felau and Timothy Fennell and Martin L Ferguson and Sheila Fisher and Keith T Flaherty and Scott Frazer and Jessica Frick and Victoria Fulidou and Stacey B Gabriel and Jianjiong Gao and Johanna Gardner and Levi A Garraway and Julie M Gastier-Foster and Carmelo Gaudioso and Nils Gehlenborg and Giannicola Genovese and Mark Gerken and Jeffrey E Gershenwald and Gad Getz and Carmen Gomez-Fernandez and Thomas Gribbin and Jonna Grimsby and Benjamin Gross and Ranabir Guin and Tony Gutschner and Angela Hadjipanayis and Ruth Halaban and Benjamin Hanf and David Haussler and Lauren E Haydu and D Neil Hayes and Nicholas K Hayward and David I Heiman and Lynn Herbert and James G Herman and Peter Hersey and Katherine A Hoadley and Eran Hodis and Robert A Holt and Dave SB Hoon and Susan Hoppough and Alan P Hoyle and Franklin W Huang and Mei Huang and Sharon Huang and Carolyn M Hutter and Matthew Ibbs and Lisa Iype and Anders Jacobsen and Valerie Jakrot and Alyssa Janning and William R Jeck and Stuart R Jefferys and Mark A Jensen and Corbin D Jones and Steven JM Jones and Zhenlin Ju and Hojabr Kakavand and Hyojin Kang and Richard F Kefford and Fadlo R Khuri and Jaegil Kim and John M Kirkwood and Joachim Klode and Anil Korkut and Konstanty Korski and Michael Krauthammer and Raju Kucherlapati and Lawrence N Kwong,161,Cell,7,1681-1696,Cell Press,We describe the landscape of genomic alterations in cutaneous melanomas through DNA. RNA. and protein-based analysis of 333 primary and/or metastatic melanomas from 331 patients. We establish a framework for genomic classification into one of four subtypes based on the pattern of the most prevalent significantly mutated genes: mutant BRAF. mutant RAS. mutant NF1. and Triple-WT (wild-type). Integrative analysis reveals enrichment of KIT mutations and focal amplifications and complex structural rearrangements as a feature of the Triple-WT subtype. We found no significant outcome correlation with genomic classification. but samples assigned a transcriptomic subclass enriched for immune gene expression associated with lymphocyte infiltrate on pathology review and high LCK protein expression. a T cell marker. were associated with improved patient survival. This clinicopathological and multi …,True,heCFUDcAAAAJ:QndmRo8phpgC,1489,https://www.sciencedirect.com/science/article/pii/S0092867415006340,2493514939036282057,/scholar?cites=2493514939036282057,,https://www.sciencedirect.com/science/article/pii/S0092867415006340,0,0,0
1232220,The immune landscape of cancer,2018,Vésteinn Thorsson and David L Gibbs and Scott D Brown and Denise Wolf and Dante S Bortone and Tai-Hsien Ou Yang and Eduard Porta-Pardo and Galen F Gao and Christopher L Plaisier and James A Eddy and Elad Ziv and Aedin C Culhane and Evan O Paull and IK Ashok Sivakumar and Andrew J Gentles and Raunaq Malhotra and Farshad Farshidfar and Antonio Colaprico and Joel S Parker and Lisle E Mose and Nam Sy Vo and Jianfang Liu and Yuexin Liu and Janet Rader and Varsha Dhankani and Sheila M Reynolds and Reanne Bowlby and Andrea Califano and Andrew D Cherniack and Dimitris Anastassiou and Davide Bedognetti and Younes Mokrab and Aaron M Newman and Arvind Rao and Ken Chen and Alexander Krasnitz and Hai Hu and Tathiane M Malta and Houtan Noushmehr and Chandra Sekhar Pedamallu and Susan Bullman and Akinyemi I Ojesina and Andrew Lamb and Wanding Zhou and Hui Shen and Toni K Choueiri and John N Weinstein and Justin Guinney and Joel Saltz and Robert A Holt and Charles S Rabkin and Samantha J Caesar-Johnson and John A Demchok and Ina Felau and Melpomeni Kasapi and Martin L Ferguson and Carolyn M Hutter and Heidi J Sofia and Roy Tarnuzzer and Zhining Wang and Liming Yang and Jean C Zenklusen and Jiashan Julia Zhang and Sudha Chudamani and Jia Liu and Laxmi Lolla and Rashi Naresh and Todd Pihl and Qiang Sun and Yunhu Wan and Ye Wu and Juok Cho and Timothy DeFreitas and Scott Frazer and Nils Gehlenborg and Gad Getz and David I Heiman and Jaegil Kim and Michael S Lawrence and Pei Lin and Sam Meier and Michael S Noble and Gordon Saksena and Doug Voet and Hailei Zhang and Brady Bernard and Nyasha Chambwe and Theo Knijnenburg and Roger Kramer and Kalle Leinonen and Michael Miller and Sheila Reynolds and Ilya Shmulevich and Vesteinn Thorsson and Wei Zhang and Rehan Akbani and Bradley M Broom and Apurva M Hegde and Zhenlin Ju and Rupa S Kanchi and Anil Korkut and Jun Li and Han Liang and Shiyun Ling and Wenbin Liu and Yiling Lu and Gordon B Mills and Kwok-Shing Ng and Michael Ryan and Jing Wang and Jiexin Zhang and Adam Abeshouse and Joshua Armenia and Debyani Chakravarty and Walid K Chatila and Ino de Bruijn and Jianjiong Gao and Benjamin E Gross and Zachary J Heins and Ritika Kundra and Konnor La and Marc Ladanyi and Augustin Luna and Moriah G Nissan and Angelica Ochoa and Sarah M Phillips and Ed Reznik and Francisco Sanchez-Vega and Chris Sander and Nikolaus Schultz and Robert Sheridan and S Onur Sumer and Yichao Sun and Barry S Taylor and Jioajiao Wang and Hongxin Zhang and Pavana Anur and Myron Peto and Paul Spellman and Christopher Benz and Joshua M Stuart and Christopher K Wong and Christina Yau and D Neil Hayes and Matthew D Wilkerson and Adrian Ally and Miruna Balasundaram and Denise Brooks and Rebecca Carlsen and Eric Chuah,48,Immunity,4,812-830. e14,Cell Press,We performed an extensive immunogenomic analysis of more than 10.000 tumors comprising 33 diverse cancer types by utilizing data compiled by TCGA. Across cancer types. we identified six immune subtypes—wound healing. IFN-γ dominant. inflammatory. lymphocyte depleted. immunologically quiet. and TGF-β dominant—characterized by differences in macrophage or lymphocyte signatures. Th1:Th2 cell ratio. extent of intratumoral heterogeneity. aneuploidy. extent of neoantigen load. overall cell proliferation. expression of immunomodulatory genes. and prognosis. Specific driver mutations correlated with lower (CTNNB1. NRAS. or IDH1) or higher (BRAF. TP53. or CASP8) leukocyte levels across all cancers. Multiple control modalities of the intracellular and extracellular networks (transcription. microRNAs. copy number. and epigenetic processes) were involved in tumor-immune cell interactions. both across …,True,heCFUDcAAAAJ:o4Qvs5Y5TLQC,1231,https://www.sciencedirect.com/science/article/pii/S1074761318301213,13783378738038676676,/scholar?cites=13783378738038676676,,https://www.sciencedirect.com/science/article/pii/S1074761318301213,0,0,0
1232221,Comprehensive molecular portraits of invasive lobular breast cancer,2015,Giovanni Ciriello and Michael L Gatza and Andrew H Beck and Matthew D Wilkerson and Suhn K Rhie and Alessandro Pastore and Hailei Zhang and Michael McLellan and Christina Yau and Cyriac Kandoth and Reanne Bowlby and Hui Shen and Sikander Hayat and Robert Fieldhouse and Susan C Lester and MK Gary and Rachel E Factor and Laura C Collins and Kimberly H Allison and Yunn-Yi Chen and Kristin Jensen and Nicole B Johnson and Steffi Oesterreich and Gordon B Mills and Andrew D Cherniack and Gordon Robertson and Christopher Benz and Chris Sander and Peter W Laird and Katherine A Hoadley and Tari A King and Rehan Akbani and J Todd Auman and Miruna Balasundaram and Saianand Balu and Thomas Barr and Andrew Beck and Stephen Benz and Mario Berrios and Rameen Beroukhim and Tom Bodenheimer and Lori Boice and Moiz S Bootwalla and Jay Bowen and Denise Brooks and Lynda Chin and Juok Cho and Sudha Chudamani and Tanja Davidsen and John A Demchok and Jennifer B Dennison and Li Ding and Ina Felau and Martin L Ferguson and Scott Frazer and Stacey B Gabriel and JianJiong Gao and Julie M Gastier-Foster and Nils Gehlenborg and Mark Gerken and Gad Getz and William J Gibson and D Neil Hayes and David I Heiman and Andrea Holbrook and Robert A Holt and Alan P Hoyle and Hai Hu and Mei Huang and Carolyn M Hutter and E Shelley Hwang and Stuart R Jefferys and Steven JM Jones and Zhenlin Ju and Jaegil Kim and Phillip H Lai and Michael S Lawrence and Kristen M Leraas and Tara M Lichtenberg and Pei Lin and Shiyun Ling and Jia Liu and Wenbin Liu and Laxmi Lolla and Yiling Lu and Yussanne Ma and Dennis T Maglinte and Elaine Mardis and Jeffrey Marks and Marco A Marra and Cynthia McAllister and Shaowu Meng and Matthew Meyerson and Richard A Moore and Lisle E Mose and Andrew J Mungall and Bradley A Murray and Rashi Naresh and Michael S Noble and Olufunmilayo Olopade and Joel S Parker and Charles M Perou and Todd Pihl and Gordon Saksena and Steven E Schumacher and Kenna R Mills Shaw and Nilsa C Ramirez and W Kimryn Rathmell and Jeffrey Roach and A Gordon Robertson and Jacqueline E Schein and Nikolaus Schultz and Margi Sheth and Yan Shi and Juliann Shih and Carl Simon Shelley and Craig Shriver and Janae V Simons and Heidi J Sofia and Matthew G Soloway and Carrie Sougnez and Charlie Sun and Roy Tarnuzzer and Daniel G Tiezzi and David J Van Den Berg and Doug Voet and Yunhu Wan and Zhining Wang and John N Weinstein and Daniel J Weisenberger and Richard Wilson and Lisa Wise and Maciej Wiznerowicz and Junyuan Wu and Ye Wu and Liming Yang and Travis I Zack and Jean C Zenklusen and Jiashan Zhang and Erik Zmuda,163,Cell,2,506-519,Cell Press,Invasive lobular carcinoma (ILC) is the second most prevalent histologic subtype of invasive breast cancer. Here. we comprehensively profiled 817 breast tumors. including 127 ILC. 490 ductal (IDC). and 88 mixed IDC/ILC. Besides E-cadherin loss. the best known ILC genetic hallmark. we identified mutations targeting PTEN. TBX3. and FOXA1 as ILC enriched features. PTEN loss associated with increased AKT phosphorylation. which was highest in ILC among all breast cancer subtypes. Spatially clustered FOXA1 mutations correlated with increased FOXA1 expression and activity. Conversely. GATA3 mutations and high expression characterized luminal A IDC. suggesting differential modulation of ER activity in ILC and IDC. Proliferation and immune-related signatures determined three ILC transcriptional subtypes associated with survival differences. Mixed IDC/ILC cases were molecularly classified as ILC-like and …,True,heCFUDcAAAAJ:LLUdpdcEW3AC,1105,https://www.sciencedirect.com/science/article/pii/S0092867415011952,17959690123197756861,/scholar?cites=17959690123197756861,,https://www.sciencedirect.com/science/article/pii/S0092867415011952,0,0,0
1232222,Comprehensive characterization of cancer driver genes and mutations,2018,Matthew H Bailey and Collin Tokheim and Eduard Porta-Pardo and Sohini Sengupta and Denis Bertrand and Amila Weerasinghe and Antonio Colaprico and Michael C Wendl and Jaegil Kim and Brendan Reardon and Patrick Kwok-Shing Ng and Kang Jin Jeong and Song Cao and Zixing Wang and Jianjiong Gao and Qingsong Gao and Fang Wang and Eric Minwei Liu and Loris Mularoni and Carlota Rubio-Perez and Niranjan Nagarajan and Isidro Cortés-Ciriano and Daniel Cui Zhou and Wen-Wei Liang and Julian M Hess and Venkata D Yellapantula and David Tamborero and Abel Gonzalez-Perez and Chayaporn Suphavilai and Jia Yu Ko and Ekta Khurana and Peter J Park and Eliezer M Van Allen and Han Liang and Samantha J Caesar-Johnson and John A Demchok and Ina Felau and Melpomeni Kasapi and Martin L Ferguson and Carolyn M Hutter and Heidi J Sofia and Roy Tarnuzzer and Zhining Wang and Liming Yang and Jean C Zenklusen and Jiashan Julia Zhang and Sudha Chudamani and Jia Liu and Laxmi Lolla and Rashi Naresh and Todd Pihl and Qiang Sun and Yunhu Wan and Ye Wu and Juok Cho and Timothy DeFreitas and Scott Frazer and Nils Gehlenborg and Gad Getz and David I Heiman and Michael S Lawrence and Pei Lin and Sam Meier and Michael S Noble and Gordon Saksena and Doug Voet and Hailei Zhang and Brady Bernard and Nyasha Chambwe and Varsha Dhankani and Theo Knijnenburg and Roger Kramer and Kalle Leinonen and Yuexin Liu and Michael Miller and Sheila Reynolds and Ilya Shmulevich and Vesteinn Thorsson and Wei Zhang and Rehan Akbani and Bradley M Broom and Apurva M Hegde and Zhenlin Ju and Rupa S Kanchi and Anil Korkut and Jun Li and Shiyun Ling and Wenbin Liu and Yiling Lu and Gordon B Mills and Kwok-Shing Ng and Arvind Rao and Michael Ryan and Jing Wang and John N Weinstein and Jiexin Zhang and Adam Abeshouse and Joshua Armenia and Debyani Chakravarty and Walid K Chatila and Ino de Bruijn and Benjamin E Gross and Zachary J Heins and Ritika Kundra and Konnor La and Marc Ladanyi and Augustin Luna and Moriah G Nissan and Angelica Ochoa and Sarah M Phillips and Ed Reznik and Francisco Sanchez-Vega and Chris Sander and Nikolaus Schultz and Robert Sheridan and S Onur Sumer and Yichao Sun and Barry S Taylor and Jioajiao Wang and Hongxin Zhang and Pavana Anur and Myron Peto and Paul Spellman and Christopher Benz and Joshua M Stuart and Christopher K Wong and Christina Yau and D Neil Hayes and Joel S Parker and Matthew D Wilkerson and Adrian Ally and Miruna Balasundaram and Reanne Bowlby and Denise Brooks and Rebecca Carlsen and Eric Chuah and Noreen Dhalla and Robert Holt and Steven JM Jones and Katayoon Kasaian and Darlene Lee and Yussanne Ma and Marco A Marra and Michael Mayo and Richard A Moore and Andrew J Mungall and Karen Mungall and A Gordon Robertson and Sara Sadeghi and Jacqueline E Schein,173,Cell,2,371-385. e18,Cell Press,Identifying molecular cancer drivers is critical for precision oncology. Multiple advanced algorithms to identify drivers now exist. but systematic attempts to combine and optimize them on large datasets are few. We report a PanCancer and PanSoftware analysis spanning 9.423 tumor exomes (comprising all 33 of The Cancer Genome Atlas projects) and using 26 computational tools to catalog driver genes and mutations. We identify 299 driver genes with implications regarding their anatomical sites and cancer/cell types. Sequence- and structure-based analyses identified >3.400 putative missense driver mutations supported by multiple lines of evidence. Experimental validation confirmed 60%–85% of predicted mutations as likely drivers. We found that >300 MSI tumors are associated with high PD-1/PD-L1. and 57% of tumors analyzed harbor putative clinically actionable events. Our study represents the most …,True,heCFUDcAAAAJ:-XtG2q47PdUC,965,https://www.sciencedirect.com/science/article/pii/S009286741830237X,13652555077877046210,/scholar?cites=13652555077877046210,,https://www.sciencedirect.com/science/article/pii/S009286741830237X,0,0,0
1232223,Conditional suppression of cellular genes: lentivirus vector-mediated drug-inducible RNA interference,2003,Maciej Wiznerowicz and Didier Trono,77,Journal of virology,16,8957-8951,American Society for Microbiology Journals,RNA interference has emerged as a powerful technique to downregulate the expression of specific genes in cells and in animals. thus opening new perspectives in fields ranging from developmental genetics to molecular therapeutics. Here. we describe a method that significantly expands the potential of RNA interference by permitting the conditional suppression of genes in mammalian cells. Within a lentivirus vector background. we subjected the polymerase III promoter-dependent production of small interfering RNAs to doxycycline-controllable transcriptional repression. The resulting system can achieve the highly efficient and completely drug-inducible knockdown of cellular genes. As lentivirus vectors can stably transduce a wide variety of targets both in vitro and in vivo and can be used to generate transgenic animals. the present system should have broad applications.,True,heCFUDcAAAAJ:u5HHmVD_uO8C,869,https://jvi.asm.org/content/77/16/8957.short,7080222965197048119,/scholar?cites=7080222965197048119,,https://jvi.asm.org/content/jvi/77/16/8957.full.pdf,0,0,0
1232224,Oncogenic signaling pathways in the cancer genome atlas,2018,Francisco Sanchez-Vega and Marco Mina and Joshua Armenia and Walid K Chatila and Augustin Luna and Konnor C La and Sofia Dimitriadoy and David L Liu and Havish S Kantheti and Sadegh Saghafinia and Debyani Chakravarty and Foysal Daian and Qingsong Gao and Matthew H Bailey and Wen-Wei Liang and Steven M Foltz and Ilya Shmulevich and Li Ding and Zachary Heins and Angelica Ochoa and Benjamin Gross and Jianjiong Gao and Hongxin Zhang and Ritika Kundra and Cyriac Kandoth and Istemi Bahceci and Leonard Dervishi and Ugur Dogrusoz and Wanding Zhou and Hui Shen and Peter W Laird and Gregory P Way and Casey S Greene and Han Liang and Yonghong Xiao and Chen Wang and Antonio Iavarone and Alice H Berger and Trever G Bivona and Alexander J Lazar and Gary D Hammer and Thomas Giordano and Lawrence N Kwong and Grant McArthur and Chenfei Huang and Aaron D Tward and Mitchell J Frederick and Frank McCormick and Matthew Meyerson and Samantha J Caesar-Johnson and John A Demchok and Ina Felau and Melpomeni Kasapi and Martin L Ferguson and Carolyn M Hutter and Heidi J Sofia and Roy Tarnuzzer and Zhining Wang and Liming Yang and Jean C Zenklusen and Jiashan Julia Zhang and Sudha Chudamani and Jia Liu and Laxmi Lolla and Rashi Naresh and Todd Pihl and Qiang Sun and Yunhu Wan and Ye Wu and Juok Cho and Timothy DeFreitas and Scott Frazer and Nils Gehlenborg and Gad Getz and David I Heiman and Jaegil Kim and Michael S Lawrence and Pei Lin and Sam Meier and Michael S Noble and Gordon Saksena and Doug Voet and Hailei Zhang and Brady Bernard and Nyasha Chambwe and Varsha Dhankani and Theo Knijnenburg and Roger Kramer and Kalle Leinonen and Yuexin Liu and Michael Miller and Sheila Reynolds and Vesteinn Thorsson and Wei Zhang and Rehan Akbani and Bradley M Broom and Apurva M Hegde and Zhenlin Ju and Rupa S Kanchi and Anil Korkut and Jun Li and Shiyun Ling and Wenbin Liu and Yiling Lu and Gordon B Mills and Kwok-Shing Ng and Arvind Rao and Michael Ryan and Jing Wang and John N Weinstein and Jiexin Zhang and Adam Abeshouse and Ino de Bruijn and Benjamin E Gross and Zachary J Heins and Konnor La and Marc Ladanyi and Moriah G Nissan and Sarah M Phillips and Ed Reznik and Chris Sander and Nikolaus Schultz and Robert Sheridan and S Onur Sumer and Yichao Sun and Barry S Taylor and Jioajiao Wang and Pavana Anur and Myron Peto and Paul Spellman and Christopher Benz and Joshua M Stuart and Christopher K Wong and Christina Yau and D Neil Hayes and Joel S Parker and Matthew D Wilkerson and Adrian Ally and Miruna Balasundaram and Reanne Bowlby and Denise Brooks and Rebecca Carlsen and Eric Chuah and Noreen Dhalla and Robert Holt and Steven JM Jones and Katayoon Kasaian and Darlene Lee and Yussanne Ma and Marco A Marra,173,Cell,2,321-337. e10,Cell Press,Genetic alterations in signaling pathways that control cell-cycle progression. apoptosis. and cell growth are common hallmarks of cancer. but the extent. mechanisms. and co-occurrence of alterations in these pathways differ between individual tumors and tumor types. Using mutations. copy-number changes. mRNA expression. gene fusions and DNA methylation in 9.125 tumors profiled by The Cancer Genome Atlas (TCGA). we analyzed the mechanisms and patterns of somatic alterations in ten canonical pathways: cell cycle. Hippo. Myc. Notch. Nrf2. PI-3-Kinase/Akt. RTK-RAS. TGFβ signaling. p53 and β-catenin/Wnt. We charted the detailed landscape of pathway alterations in 33 cancer types. stratified into 64 subtypes. and identified patterns of co-occurrence and mutual exclusivity. Eighty-nine percent of tumors had at least one driver alteration in these pathways. and 57% percent of tumors had at least one …,True,heCFUDcAAAAJ:AOwgc6nnr1EC,847,https://www.sciencedirect.com/science/article/pii/S0092867418303593,15718830125417810135,/scholar?cites=15718830125417810135,,https://www.sciencedirect.com/science/article/pii/S0092867418303593,0,0,0
