,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1267368,Efficient inkjet printing of graphene,2013,Jiantong Li and Fei Ye and Sam Vaziri and Mamoun Muhammed and Max C Lemme and Mikael Östling,25,Advanced materials,29,3985-3992,WILEY‐VCH Verlag,An efficient and mature inkjet printing technology is introduced for mass production of coffee‐ring‐free patterns of high‐quality graphene at high resolution (unmarked scale bars are 100 μm). Typically. several passes of printing and a simple baking allow fabricating a variety of good‐performance electronic devices. including transparent conductors. embedded resistors. thin film transistors. and micro‐supercapacitors.,True,t3Z4qNUAAAAJ:qUcmZB5y_30C,384,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201300361,12850996224372355617,/scholar?cites=12850996224372355617,,,https://www.researchgate.net/profile/Max_Lemme/publication/237005011_Efficient_Inkjet_Printing_of_Graphene/links/5e3e749a458515072d88de83/Efficient-Inkjet-Printing-of-Graphene.pdf,0,0,0
1267369,Biodegradable polymeric vesicles containing magnetic nanoparticles. quantum dots and anticancer drugs for drug delivery and imaging,2014,Fei Ye and Åsa Barrefelt and Heba Asem and Manuchehr Abedi-Valugerdi and Ibrahim El-Serafi and Maryam Saghafian and Khalid Abu-Salah and Salman Alrokayan and Mamoun Muhammed and Moustapha Hassan,35,Biomaterials,12,3885-3894,Elsevier,We have developed biodegradable polymeric vesicles as a nanocarrier system for multimodal bio-imaging and anticancer drug delivery. The poly (lactic-co-glycolic acid)(PLGA) vesicles were fabricated by encapsulating inorganic imaging agents of superparamagnetic iron oxide nanoparticles (SPION). manganese-doped zinc sulfide (Mn: ZnS) quantum dots (QDs) and the anticancer drug busulfan into PLGA nanoparticles via an emulsion-evaporation method. T 2∗-weighted magnetic resonance imaging (MRI) of PLGA–SPION–Mn: ZnS phantoms exhibited enhanced negative contrast with r 2∗ relaxivity of approximately 523 s− 1 mM− 1 Fe. Murine macrophage (J774A) cellular uptake of PLGA vesicles started fluorescence imaging at 2 h and reached maximum intensity at 24 h incubation. The drug delivery ability of PLGA vesicles was demonstrated in vitro by release of busulfan. PLGA vesicle degradation was …,True,t3Z4qNUAAAAJ:zA6iFVUQeVQC,187,https://www.sciencedirect.com/science/article/pii/S014296121400057X,5332964026955188767,/scholar?cites=5332964026955188767,,,"https://rp.ksu.edu.sa/sites/rp.ksu.edu.sa/files/res-files/Biodegradable%20polymeric%20vesicles%20containing%20magnetic%20nanoparticles,%20quantum%20dots%20and%20anticancer%20drugs%20for%20drug%20delivery%20and%20imaging.pdf",0,0,0
1267370,Efficient internalization of silica-coated iron oxide nanoparticles of different sizes by primary human macrophages and dendritic cells,2011,Andrea Kunzmann and Britta Andersson and Carmen Vogt and Neus Feliu and Fei Ye and Susanne Gabrielsson and Muhammet S Toprak and Tina Buerki-Thurnherr and Sophie Laurent and Marie Vahter and Harald Krug and Mamoun Muhammed and Annika Scheynius and Bengt Fadeel,253,Toxicology and applied pharmacology,2,81-93,Academic Press,Engineered nanoparticles are being considered for a wide range of biomedical applications. from magnetic resonance imaging to “smart” drug delivery systems. The development of novel nanomaterials for biomedical applications must be accompanied by careful scrutiny of their biocompatibility. In this regard. particular attention should be paid to the possible interactions between nanoparticles and cells of the immune system. our primary defense system against foreign invasion. On the other hand. labeling of immune cells serves as an ideal tool for visualization. diagnosis or treatment of inflammatory processes. which requires the efficient internalization of the nanoparticles into the cells of interest. Here. we compare novel monodispersed silica-coated iron oxide nanoparticles with commercially available dextran-coated iron oxide nanoparticles. The silica-coated iron oxide nanoparticles displayed excellent …,True,t3Z4qNUAAAAJ:2osOgNQ5qMEC,165,https://www.sciencedirect.com/science/article/pii/S0041008X11000974,11486688888364202847,/scholar?cites=11486688888364202847,,,https://www.diva-portal.org/smash/record.jsf?pid=diva2:428893,0,0,0
1267371,Biodegradation of single‐walled carbon nanotubes by eosinophil peroxidase,2013,Fernando T Andón and Alexandr A Kapralov and Naveena Yanamala and Weihong Feng and Arjang Baygan and Benedict J Chambers and Kjell Hultenby and Fei Ye and Muhammet S Toprak and Birgit D Brandner and Andrea Fornara and Judith Klein‐Seetharaman and Gregg P Kotchey and Alexander Star and Anna A Shvedova and Bengt Fadeel and Valerian E Kagan,9,Small,16,2721-2729,WILEY‐VCH Verlag,Eosinophil peroxidase (EPO) is one of the major oxidant‐producing enzymes during inflammatory states in the human lung. The degradation of single‐walled carbon nanotubes (SWCNTs) upon incubation with human EPO and H2O2 is reported. Biodegradation of SWCNTs is higher in the presence of NaBr. but neither EPO alone nor H2O2 alone caused the degradation of nanotubes. Molecular modeling reveals two binding sites for SWCNTs on EPO. one located at the proximal side (same side as the catalytic site) and the other on the distal side of EPO. The oxidized groups on SWCNTs in both cases are stabilized by electrostatic interactions with positively charged residues. Biodegradation of SWCNTs can also be executed in an ex vivo culture system using primary murine eosinophils stimulated to undergo degranulation. Biodegradation is proven by a range of methods including transmission electron …,True,t3Z4qNUAAAAJ:mVmsd5A6BfQC,143,https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.201202508,2933091477353211859,/scholar?cites=2933091477353211859,,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4039041/,0,0,0
1267372,Uniform mesoporous silica coated iron oxide nanoparticles as a highly efficient. nontoxic MRI T2 contrast agent with tunable proton relaxivities,2012,Fei Ye and Sophie Laurent and Andrea Fornara and Laura Astolfi and Jian Qin and Alain Roch and Alessandro Martini and Muhammet S Toprak and Robert N Muller and Mamoun Muhammed,7,Contrast media & molecular imaging,5,460-468,John Wiley & Sons. Ltd,Monodisperse mesoporous silica (mSiO2) coated superparamagnetic iron oxide (Fe3O4@mSiO2) nanoparticles (NPs) have been developed as a potential magnetic resonance imaging (MRI) T2 contrast agent. To evaluate the effect of surface coating on MRI contrast efficiency. we examined the proton relaxivities of Fe3O4@mSiO2 NPs with different coating thicknesses. It was found that the mSiO2 coating has a significant impact on the efficiency of Fe3O4 NPs for MRI contrast enhancement. The efficiency increases with the thickness of mSiO2 coating and is much higher than that of the commercial contrast agents. Nuclear magnetic resonance (NMR) relaxometry of Fe3O4@mSiO2 further revealed that mSiO2 coating is partially permeable to water molecules and therefore induces the decrease of longitudinal relaxivity. r1. Biocompatibility evaluation of various sized (ca. 35–95 nm) Fe3O4@mSiO2 NPs was tested …,True,t3Z4qNUAAAAJ:4DMP91E08xMC,98,https://onlinelibrary.wiley.com/doi/abs/10.1002/cmmi.1473,15060377763928788065,/scholar?cites=15060377763928788065,,,https://onlinelibrary.wiley.com/doi/pdf/10.1002/cmmi.1473,0,0,0
1267373,A simple route towards high-concentration surfactant-free graphene dispersions,2012,Jiantong Li and Fei Ye and Sam Vaziri and Mamoun Muhammed and Max C Lemme and Mikael Östling,50,Carbon,8,3113-3116,Pergamon,A simple solvent exchange method is introduced to prepare high-concentration and surfactant-free graphene liquid dispersion. Natural graphite flakes are first exfoliated into graphene in dimethylformamide (DMF). DMF is then exchanged by terpineol through distillation. relying on their large difference in boiling points. Graphene can then be concentrated thanks to the volume difference between DMF and terpineol. The concentrated graphene dispersions are used to fabricate transparent conductive thin films. which possess comparable properties to those prepared by more complex methods.,True,t3Z4qNUAAAAJ:7PzlFSSx8tAC,54,https://www.sciencedirect.com/science/article/pii/S0008622312002424,15029139177548340441,/scholar?cites=15029139177548340441,,,https://arxiv.org/pdf/1203.1884,0,0,0
1267374,Light absorber based on nano-spheres on a substrate reflector,2013,Jin Dai and Fei Ye and Yiting Chen and Mamoun Muhammed and Min Qiu and Min Yan,21,Optics express,6,6697-6706,Optical Society of America,We systematically study a type of plasmonic light absorber based on a monolayer of gold nano-spheres with less than 30 nm in diameters deposited on top of a continuous gold substrate. The influences of particle size. inter-particle distance. particle-substrate spacer size etc on the resonance are studied thoroughly with a 3D finite-element method. We identified that the high-absorption resonance is mainly due to gap plasmon (coupled through particle bodies) when the separation between neighboring nano-spheres is small enough. such as close to 1 nm; at larger particle separations. the resonance is dominated by particle dipoles (coupled through the host dielectric). Experimentally. an absorber was fabricated based on chemically-synthesized gold nanoparticles coated with silica shell. The absorber shows a characteristic absorption band around 810 nm with a maximum absorbance of approximately 90%. which …,True,t3Z4qNUAAAAJ:IWHjjKOFINEC,45,https://www.osapublishing.org/abstract.cfm?uri=oe-21-6-6697,9928159434788934134,/scholar?cites=9928159434788934134,,,https://www.osapublishing.org/viewmedia.cfm?uri=oe-21-6-6697&seq=0,0,0,0
1267375,Advances in nanotechnology for cancer biomarkers,2018,Fei Ye and Ying Zhao and Ramy El-Sayed and Mamoun Muhammed and Moustapha Hassan,18,Nano Today,,103-123,Elsevier,Cancer biomarkers with high selectivity. specificity and reproducibility play essential role in diagnosis. prognosis and prediction of treatment efficacy in cancer patients. However. the current biomarker assays used in clinics could be improved due to low sensitivity and specificity. Nanoparticle-based assays are emerging as an upcoming approach. providing ultra-high sensitivity and specificity in cancer biomarker detection. The current survey presents an overview of strategies used in the development and integration of nanoparticles for cancer biomarker detection. including mass spectrometry. optical and electrical detection methods. Moreover. we discuss the future trends in the field in correlation to new approaches from fundamental and practical standpoints.,True,t3Z4qNUAAAAJ:wGzT3bKASkAC,40,https://www.sciencedirect.com/science/article/pii/S1748013217304486,17987253107243609859,/scholar?cites=17987253107243609859,,,,0,0,0
1267376,Biodistribution. kinetics. and biological fate of SPION microbubbles in the rat,2013,Åsa Barrefelt and Maryam Saghafian and Raoul Kuiper and Fei Ye and Gabriella Egri and Moritz Klickermann and Torkel B Brismar and Peter Aspelin and Mamoun Muhammed and Lars Dähne and Moustapha Hassan,8,International journal of nanomedicine,,3241,Dove Press,BackgroundIn the present investigation. we studied the kinetics and biodistribution of a contrast agent consisting of poly (vinyl alcohol)(PVA) microbubbles containing superparamagnetic iron oxide (SPION) trapped between the PVA layers (SPION microbubbles).MethodsThe biological fate of SPION microbubbles was determined in Sprague-Dawley rats after intravenous administration. Biodistribution and elimination of the microbubbles were studied in rats using magnetic resonance imaging for a period of 6 weeks. The rats were sacrificed and perfusion-fixated at different time points. The magnetic resonance imaging results obtained were compared with histopathologic findings in different organs.ResultsSPION microbubbles could be detected in the liver using magnetic resonance imaging as early as 10 minutes post injection. The maximum signal was detected between 24 hours and one week post injection …,True,t3Z4qNUAAAAJ:r0BpntZqJG4C,39,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3767493/,10703423800690869468,/scholar?cites=10703423800690869468,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3767493/,0,0,0
1267377,Chitosan Nanocomposite Coatings for Food. Paints. and Water Treatment Applications,2019,Santosh Kumar and Fei Ye and Sergey Dobretsov and Joydeep Dutta,9,Applied Sciences,12,2409,MDPI,Worldwide. millions of tons of crustaceans are produced every year and consumed as protein-rich seafood. However. the shells of the crustaceans and other non-edible parts constituting about half of the body mass are usually discarded as waste. These discarded crustacean shells are a prominent source of polysaccharide (chitin) and protein. Chitosan is a de-acetylated form of chitin obtained from the crustacean waste that has attracted attention for applications in food. biomedical. and paint industries due to its characteristic properties. like solubility in weak acids. film-forming ability. pH-sensitivity. biodegradability. and biocompatibility. We present an overview of the application of chitosan in composite coatings for applications in food. paint. and water treatment. In the context of food industries. the main focus is on fabrication and application of chitosan-based composite films and coatings for prolonging the post-harvest life of fruits and vegetables. whereas anti-corrosion and self-healing properties are the main properties considered for antifouling applications in paints in this review. View Full-Text,True,t3Z4qNUAAAAJ:BW2nPTmhBn4C,36,https://www.mdpi.com/2076-3417/9/12/2409,12732068825614761089,/scholar?cites=12732068825614761089,,,https://www.mdpi.com/2076-3417/9/12/2409/pdf,0,0,0
