,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
122603,The complete genome sequence of the gram-positive bacterium Bacillus subtilis,1997,F Kunst and N Ogasawara and I Moszer and AM Albertini and GO Alloni and Vasco Azevedo and MG Bertero and Philippe Bessières and A Bolotin and Sea Borchert and R Borriss and L Boursier and A Brans and Marie Braun and SC Brignell and S Bron and S Brouillet and CV Bruschi and B Caldwell and Va Capuano and NM Carter and S-K Choi and J-J Codani and IF Connerton and NJ Cummings and RA Daniel and F Denizot and KM Devine and A Düsterhöft and SD Ehrlich and PT Emmerson and KD Entian and J Errington and C Fabret and E Ferrari and D Foulger and C Fritz and M Fujita and Y Fujita and S Fuma and A Galizzi and N Galleron and S-Y Ghim and P Glaser and A Goffeau and EJ Golightly and G Grandi and G Guiseppi and BJ Guy and K Haga and J Haiech and CR Harwood and A Henaut and H Hilbert and S Holsappel and S Hosono and M-F Hullo and Mitsuhiro Itaya and L Jones and B Joris and D Karamata and Y Kasahara and M Klaerr-Blanchard and C Klein and Y Kobayashi and P Koetter and G Koningstein and S Krogh and M Kumano and K Kurita and A Lapidus and S Lardinois and J Lauber and V Lazarevic and S-M Lee and A Levine and H Liu and S Masuda and C Mauel and C Medigue and N Medina and RP Mellado and M Mizuno and D Moestl and S Nakai and M Noback and D Noone and M O'reilly and K Ogawa and A Ogiwara and B Oudega and S-H Park and V Parro and TM Pohl and D Portetelle and S Porwollik and AM Prescott and E Presecan and P Pujic and B Purnelle and G Rapoport and M Rey and S Reynolds and M Rieger and C Rivolta and E Rocha and B Roche and M Rose and Y Sadaie and T Sato and E Scanlan and S Schleich and R Schroeter and F Scoffone and J Sekiguchi and A Sekowska and SJ Seror and P Serror and B-S Shin and B Soldo and A Sorokin and E Tacconi and T Takagi and H Takahashi and K Takemaru and M Takeuchi and A Tamakoshi and T Tanaka and P Terpstra and A Tognoni and V Tosato and S Uchiyama and M Vandenbol and F Vannier and A Vassarotti and A Viari and R Wambutt and E Wedler and H Wedler and T Weitzenegger and P Winters and A Wipat and H Yamamoto and K Yamane and K Yasumoto and K Yata and K Yoshida and H-F Yoshikawa and E Zumstein and H Yoshikawa,390,Nature,6657,249-256,Nature Publishing Group,Bacillus subtilis is the best-characterized member of the Gram-positive bacteria. Its genome of 4.214.810 base pairs comprises 4.100 protein-coding genes. Of these protein-coding genes. 53% are represented once. while a quarter of the genome corresponds to several gene families that have been greatly expanded by gene duplication. the largest family containing 77 putative ATP-binding transport proteins. In addition. a large proportion of the genetic capacity is devoted to the utilization of a variety of carbon sources. including many plant-derived molecules. The identification of five signal peptidase genes. as well as several genes for components of the secretion apparatus. is important given the capacity of Bacillus strains to secrete large amounts of industrially important enzymes. Many of the genes are involved in the synthesis of secondary metabolites. including antibiotics. that are more typically associated with …,True,WGNJsS4AAAAJ:u5HHmVD_uO8C,4293,https://www.nature.com/articles/36786,2795965077390753374,/scholar?cites=2795965077390753374,,https://www.nature.com/articles/36786,0,0,0
122604,The Spo0A regulon of Bacillus subtilis,2003,Virginie Molle and Masaya Fujita and Shane T Jensen and Patrick Eichenberger and José E González‐Pastor and Jun S Liu and Richard Losick,50,Molecular microbiology,5,1683-1701,Blackwell Science Ltd,The master regulator for entry into sporulation in Bacillus subtilis is the DNA‐binding protein Spo0A. which has been found to influence. directly or indirectly. the expression of over 500 genes during the early stages of development. To search on a genome‐wide basis for genes under the direct control of Spo0A. we used chromatin immunoprecipitation in combination with gene microarray analysis to identify regions of the chromosome at which an activated form of Spo0A binds in vivo. This information in combination with transcriptional profiling using gene microarrays. gel electrophoretic mobility shift assays. using the DNA‐binding domain of Spo0A. and bioinformatics enabled us to assign 103 genes to the Spo0A regulon in addition to 18 previously known members. Thus. in total. 121 genes. which are organized as 30 single‐gene units and 24 operons. are likely to be under the direct control of Spo0A. Forty of …,True,WGNJsS4AAAAJ:u-x6o8ySG0sC,559,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2958.2003.03818.x,6959103688042881430,/scholar?cites=6959103688042881430,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1046/j.1365-2958.2003.03818.x,0,0,0
122605,High-and low-threshold genes in the Spo0A regulon of Bacillus subtilis,2005,Masaya Fujita and José Eduardo González-Pastor and Richard Losick,187,Journal of bacteriology,4,1357-1368,American Society for Microbiology Journals,The master regulator for entry into sporulation in Bacillus subtilis is the response regulator Spo0A. which directly governs the expression of about 121 genes. Using cells in which the synthesis of Spo0A was under the control of an inducible promoter or in which production of the regulatory protein was impaired by a promoter mutation. we found that sporulation required a high (threshold) level of Spo0A and that many genes in the regulon differentially responded to high and low doses of the regulator. We distinguished four categories of genes. as follows: (i) those that required a high level of Spo0A to be activated. (ii) those that required a high level of Spo0A to be repressed. (iii) those that were activated at a low level of the regulator. and (iv) those that were repressed at a low dose of the regulator. Genes that required a high dose of Spo0A to be activated were found to have low binding constants for the DNA-binding …,True,WGNJsS4AAAAJ:d1gkVwhDpl0C,433,https://jb.asm.org/content/187/4/1357.short,7252865560194112899,/scholar?cites=7252865560194112899,,https://jb.asm.org/content/jb/187/4/1357.full.pdf,0,0,0
122606,The program of gene transcription for a single differentiating cell type during sporulation in Bacillus subtilis,2004,Patrick Eichenberger and Masaya Fujita and Shane T Jensen and Erin M Conlon and David Z Rudner and Stephanie T Wang and Caitlin Ferguson and Koki Haga and Tsutomu Sato and Jun S Liu and Richard Losick,2,,10,e328,Public Library of Science,Asymmetric division during sporulation by Bacillus subtilis generates a mother cell that undergoes a 5-h program of differentiation. The program is governed by a hierarchical cascade consisting of the transcription factors: σE. σK. GerE. GerR. and SpoIIID. The program consists of the activation and repression of 383 genes. The σE factor turns on 262 genes. including those for GerR and SpoIIID. These DNA-binding proteins downregulate almost half of the genes in the σE regulon. In addition. SpoIIID turns on ten genes. including genes involved in the appearance of σK. Next. σK activates 75 additional genes. including that for GerE. This DNA-binding protein. in turn. represses half of the genes that had been activated by σK while switching on a final set of 36 genes. Evidence is presented that repression and activation contribute to proper morphogenesis. The program of gene expression is driven forward by its hierarchical organization and by the repressive effects of the DNA-binding proteins. The logic of the program is that of a linked series of feed-forward loops. which generate successive pulses of gene transcription. Similar regulatory circuits could be a common feature of other systems of cellular differentiation.,True,WGNJsS4AAAAJ:9yKSN-GCB0IC,382,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.0020328,11183912197911847015,/scholar?cites=11183912197911847015,,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.0020328,0,0,0
122607,Evidence that entry into sporulation in Bacillus subtilis is governed by a gradual increase in the level and activity of the master regulator Spo0A,2005,Masaya Fujita and Richard Losick,19,Genes & development,18,2236-2244,Cold Spring Harbor Lab,The transcription factor Spo0A is a master regulator for entry into sporulation in the bacterium Bacillus subtilis. but it has been uncertain whether activation of Spo0A is sufficient to trigger development. Spo0A. a member of the response regulator family of gene-control proteins. is activated by phosphorylation via a multicomponent phosphorelay in response to conditions of nutrient limitation. We now report that sporulation can be triggered with high efficiency in cells in the exponential phase of growth in rich medium by artificial induction of the synthesis of any one of three histidine kinases that feed phosphoryl groups into the relay. We further show that the levels of Spo0A protein and activity increase gradually over the first 2 h of sporulation both under conditions of nutrient limitation and in response to induction of kinase synthesis. Evidence indicates that this gradual increase in Spo0A protein and activity plays a …,True,WGNJsS4AAAAJ:2osOgNQ5qMEC,300,http://genesdev.cshlp.org/content/19/18/2236.short,17763947816257207028,/scholar?cites=17763947816257207028,,http://genesdev.cshlp.org/content/19/18/2236.full.pdf,0,0,0
122608,The σE regulon and the identification of additional sporulation genes in Bacillus subtilis,2003,Patrick Eichenberger and Shane T Jensen and Erin M Conlon and Christiaan Van Ooij and Jessica Silvaggi and Jose-Eduardo Gonzalez-Pastor and Masaya Fujita and Sigal Ben-Yehuda and Patrick Stragier and Jun S Liu and Richard Losick,327,,5,945-972,Academic Press,We report the identification and characterization on a genome-wide basis of genes under the control of the developmental transcription factor σE in Bacillus subtilis. The σE factor governs gene expression in the larger of the two cellular compartments (the mother cell) created by polar division during the developmental process of sporulation. Using transcriptional profiling and bioinformatics we show that 253 genes (organized in 157 operons) appear to be controlled by σE. Among these. 181 genes (organized in 121 operons) had not been previously described as members of this regulon. Promoters for many of the newly identified genes were located by transcription start site mapping. To assess the role of these genes in sporulation. we created null mutations in 98 of the newly identified genes and operons. Of the resulting mutants. 12 (in prkA. ybaN. yhbH. ykvV. ylbJ. ypjB. yqfC. yqfD. ytrH. ytrI. ytvI and yunB …,True,WGNJsS4AAAAJ:qjMakFHDy7sC,261,https://www.sciencedirect.com/science/article/pii/S0022283603002055,11365758819260033979,/scholar?cites=11365758819260033979,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.502.8934&rep=rep1&type=pdf,0,0,0
122609,Paradoxical DNA repair and peroxide resistance gene conservation in Bacillus pumilus SAFR-032,2007,Jason Gioia and Shailaja Yerrapragada and Xiang Qin and Huaiyang Jiang and Okezie C Igboeli and Donna Muzny and Shannon Dugan-Rocha and Yan Ding and Alicia Hawes and Wen Liu and Lesette Perez and Christie Kovar and Huyen Dinh and Sandra Lee and Lynne Nazareth and Peter Blyth and Michael Holder and Christian Buhay and Madhan R Tirumalai and Yamei Liu and Indrani Dasgupta and Lina Bokhetache and Masaya Fujita and Fathi Karouia and Prahathees Eswara Moorthy and Johnathan Siefert and Akif Uzman and Prince Buzumbo and Avani Verma and Hiba Zwiya and Brian D McWilliams and Adeola Olowu and Kenneth D Clinkenbeard and David Newcombe and Lisa Golebiewski and Joseph F Petrosino and Wayne L Nicholson and George E Fox and Kasthuri Venkateswaran and Sarah K Highlander and George M Weinstock,2,PloS one,9,e928,Public Library of Science,BackgroundBacillus spores are notoriously resistant to unfavorable conditions such as UV radiation. γ-radiation. H2O2. desiccation. chemical disinfection. or starvation. Bacillus pumilus SAFR-032 survives standard decontamination procedures of the Jet Propulsion Lab spacecraft assembly facility. and both spores and vegetative cells of this strain exhibit elevated resistance to UV radiation and H2O2 compared to other Bacillus species.Principal FindingsThe genome of B. pumilus SAFR-032 was sequenced and annotated. Lists of genes relevant to DNA repair and the oxidative stress response were generated and compared to B. subtilis and B. licheniformis. Differences in conservation of genes. gene order. and protein sequences are highlighted because they potentially explain the extreme resistance phenotype of B. pumilus. The B. pumilus genome includes genes not found in B. subtilis or B. licheniformis and conserved genes with sequence divergence. but paradoxically lacks several genes that function in UV or H2O2 resistance in other Bacillus species.SignificanceThis study identifies several candidate genes for further research into UV and H2O2 resistance. These findings will help explain the resistance of B. pumilus and are applicable to understanding sterilization survival strategies of microbes.,True,WGNJsS4AAAAJ:UeHWp8X0CEIC,139,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0000928,16820712499081607249,/scholar?cites=16820712499081607249,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0000928,0,0,0
122610,Cloning and nucleotide sequence of the isoamylase gene from Pseudomonas amyloderamosa SB-15.,1988,Akinori Amemura and Ratna Chakraborty and Masaya Fujita and Takato Noumi and Masamitsu Futai,263,Journal of Biological Chemistry,19,9271-9275,Elsevier,The gene (iam) coding for isoamylase (glycogen 6-glucanohydrolase) of Pseudomonas amyloderamosa SB-15 was cloned. Its nucleotide sequence contained an open reading frame of 2313 nucleotides (771 amino acids) encoding a precursor of secreted isoamylase. The precursor contained a signal peptide of 26 amino acid residues at its amino terminus and three regions homologous with those conserved in alpha-amylases (1.4-alpha-D-glucan 4-glucanohydrolase) of species ranging from prokaryotes to eukaryotes. These homologous regions were also found in another debranching enzyme. pullulanase (pullulan 6-glucanohydrolase) from Klebsiella aerogenes. Sequences of the isoamylase also showed significant homology with those between positions 300 and the carboxyl terminus of pullulanase. The regions required for the specificity of isoamylase were discussed on the basis of a comparison of its …,True,WGNJsS4AAAAJ:IjCSPb-OGe4C,117,https://www.sciencedirect.com/science/article/pii/S0021925819765351,9311702790725531081,/scholar?cites=9311702790725531081,,https://www.sciencedirect.com/science/article/pii/S0021925819765351/pdf?md5=1798eb9b30903eb2a7ed80b30b207eb5&pid=1-s2.0-S0021925819765351-main.pdf,0,0,0
122611,The master regulator for entry into sporulation in Bacillus subtilis becomes a cell-specific transcription factor after asymmetric division,2003,Masaya Fujita and Richard Losick,17,Genes & Development,9,1166-1174,Cold Spring Harbor Lab,Gene transcription at the onset of sporulation in Bacillus subtilis is governed by Spo0A. a member of the response regulator family of transcription factors. Spo0A is traditionally viewed as the master regulator for entry into development. We now report that Spo0A continues to function after the initiation phase of sporulation and that it becomes a cell-specific transcription factor when the sporangium is divided into a mother cell and forespore. We observed that (1) Spo0A and Spo0A-directed gene transcription reached high levels in the mother cell; (2) an activated form of Spo0A impaired sporulation when produced in the forespore but not when produced in the mother cell; and (3) an inhibitor of Spo0A called Spo0A-N impaired sporulation and Spo0A-directed transcription when produced in the mother cell but not when produced in the forespore. Spo0A-N. which corresponds to the NH2-terminal domain of Spo0A. was …,True,WGNJsS4AAAAJ:Tyk-4Ss8FVUC,116,http://genesdev.cshlp.org/content/17/9/1166.short,11727959444669227036,/scholar?cites=11727959444669227036,,http://genesdev.cshlp.org/content/17/9/1166.full.pdf,0,0,0
122612,Defining a centromere-like element in Bacillus subtilis by identifying the binding sites for the chromosome-anchoring protein RacA,2005,Sigal Ben-Yehuda and Masya Fujita and Xiaole Shirley Liu and Boris Gorbatyuk and Dunja Skoko and Jie Yan and John F Marko and Jun S Liu and Patrick Eichenberger and David Z Rudner and Richard Losick,17,Molecular cell,6,773-782,Cell Press,Chromosome segregation during sporulation in Bacillus subtilis involves the anchoring of sister chromosomes to opposite ends of the cell. Anchoring is mediated by RacA. which acts as a bridge between a centromere-like element in the vicinity of the origin of replication and the cell pole. To define this element we mapped RacA binding sites by performing chromatin immunoprecipitation in conjunction with gene microarray analysis. RacA preferentially bound to 25 regions spread over 612 kb across the origin portion of the chromosome. Computational and biochemical analysis identified a GC-rich. inverted 14 bp repeat as the recognition sequence. Experiments with single molecules of DNA demonstrated that RacA can condense nonspecific DNA dramatically against appreciable forces to form a highly stable protein-DNA complex. We propose that interactions between DNA bound RacA molecules cause the …,True,WGNJsS4AAAAJ:lSLTfruPkqcC,109,https://www.sciencedirect.com/science/article/pii/S1097276505011226,1802518132773238811,/scholar?cites=1802518132773238811,,https://www.sciencedirect.com/science/article/pii/S1097276505011226,0,0,0
