,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091512,Pattern recognition receptors and inflammation,2010,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,Infection of cells by microorganisms activates the inflammatory response. The initial sensing of infection is mediated by innate pattern recognition receptors (PRRs). which include Toll-like receptors. RIG-I-like receptors. NOD-like receptors. and C-type lectin receptors. The,False,,6538,https://www.sciencedirect.com/science/article/pii/S0092867410000231,,"/scholar?cites=17429871908973328912&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000231,0,0,0
1091513,Recognition of microorganisms and activation of the immune response,2007,['R Medzhitov'],7oY-qF4AAAAJ,,,,,,The mammalian immune system has innate and adaptive components. which cooperate to protect the host against microbial infections. The innate immune system consists of functionally distinct'modules' that evolved to provide different forms of protection against,False,,2914,https://www.nature.com/articles/nature06246,,"/scholar?cites=18144998660614481635&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nature06246,0,0,0
1091514,5'-Triphosphate RNA is the ligand for RIG-I,2006,"['V Hornung', 'J Ellegast', 'S Kim', 'K Brzózka', 'A Jung']",P2YZnjEAAAAJ |  | g02CgdUAAAAJ |  | ,,,,,,The structural basis for the distinction of viral RNA from abundant self RNA in the cytoplasm of virally infected cells is largely unknown. We demonstrated that the 5′-triphosphate end of RNA generated by viral polymerases is responsible for retinoic acid–inducible protein I (RIG,False,,2548,https://science.sciencemag.org/content/314/5801/994.abstract,,"/scholar?cites=10213648430835281654&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/44785394/-triphosphate_RNA_is_the_ligand_for_RIG20160416-16409-mhxfv.pdf,0,0,0
1091515,Pathogen recognition and inflammatory signaling in innate immune defenses,2009,['TH Mogensen'],,,,,,,The innate immune system constitutes the first line of defense against invading microbial pathogens and relies on a large family of pattern recognition receptors (PRRs). which detect distinct evolutionarily conserved structures on pathogens. termed pathogen-associated,False,,2414,https://cmr.asm.org/content/22/2/240.short,,"/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en",https://cmr.asm.org/content/cmr/22/2/240.full.pdf,0,0,0
1091516,RIG-I-mediated antiviral responses to single-stranded RNA bearing 5'-phosphates,2006,"['A Pichlmair', 'O Schulz', 'CP Tan', 'TI Näslund']", | GANW6A0AAAAJ |  | ,,,,,,Double-stranded RNA (dsRNA) produced during viral replication is believed to be the critical trigger for activation of antiviral immunity mediated by the RNA helicase enzymes retinoic acid–inducible gene I (RIG-I) and melanoma differentiation–associated gene 5 (MDA5). We,False,,2350,https://science.sciencemag.org/content/314/5801/997.abstract,,"/scholar?cites=16864078691002031393&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Friedemann_Weber/publication/6756122_RIG-I-Mediated_Antiviral_Responses_to_Single-Stranded_RNA_Bearing_5'-Phosphates/links/0fcfd5056fa16cf594000000/RIG-I-Mediated-Antiviral-Responses-to-Single-Stranded-RNA-Bearing-5-Phosphates.pdf,0,0,0
1091517,Pathogen recognition by the innate immune system,2011,"['H Kumar', 'T Kawai', 'S Akira']",FmH7LksAAAAJ |  | 0TG2laoAAAAJ,,,,,,Microbial infection initiates complex interactions between the pathogen and the host. Pathogens express several signature molecules. known as pathogen-associated molecular patterns (PAMPs). which are essential for survival and pathogenicity. PAMPs are sensed by,False,,1933,https://www.tandfonline.com/doi/abs/10.3109/08830185.2010.529976,,"/scholar?cites=8668990322115570841&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/48618136/Iljazovic1_1.pdf,0,0,0
1091518,Signaling to NF-κB by Toll-like receptors,2007,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Innate immunity is the first line of defense against invading pathogens. A family of Toll-like receptors (TLRs) acts as primary sensors that detect a wide variety of microbial components and elicit innate immune responses. All TLR signaling pathways culminate in activation of,False,,1925,https://www.sciencedirect.com/science/article/pii/S1471491407001840,,"/scholar?cites=3611371657559445436&as_sdt=5,33&sciodt=0,33&hl=en",https://www.cell.com/trends/molecular-medicine/fulltext/S1471-4914(07)00184-0?code=cell-site&mobileUi=0,0,0,0
1091519,STING is an endoplasmic reticulum adaptor that facilitates innate immune signalling,2008,"['H Ishikawa', 'GN Barber']", | ,,,,,,The cellular innate immune system is essential for recognizing pathogen infection and for establishing effective host defence. But critical molecular determinants responsible for facilitating an appropriate immune response—following infection with DNA and RNA,False,,1913,https://www.nature.com/articles/nature07317,,"/scholar?cites=15460007576503273824&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2804933/,0,0,0
1091520,Interferons and viruses: an interplay between induction. signalling. antiviral responses and virus countermeasures,2008,"['RE Randall', 'S Goodbourn']",wI8WUbIAAAAJ | ,,,,,,The interferon (IFN) system is an extremely powerful antiviral response that is capable of controlling most. if not all. virus infections in the absence of adaptive immunity. However. viruses can still replicate and cause disease in vivo. because they have some strategy for at,False,,1738,https://www.microbiologyresearch.org/content/journal/jgv/10.1099/vir.0.83391-0?TRACK=RSS,,"/scholar?cites=4037988515421431979&as_sdt=5,33&sciodt=0,33&hl=en",https://www.microbiologyresearch.org/content/journal/jgv/10.1099/vir.0.83391-0?TRACK=RSS,0,0,0
1091521,DAI (DLM-1/ZBP1) is a cytosolic DNA sensor and an activator of innate immune response,2007,"['A Takaoka', 'ZC Wang', 'MK Choi', 'H Yanai', 'H Negishi']", |  |  | EXoEyLQAAAAJ | ,,,,,,Central to innate immunity is the sensing of pathogen-associated molecular patterns by cytosolic and membrane-associated receptors 1. 2. 3. 4. In particular. DNA is a potent activator of immune responses during infection or tissue damage 5. 6. 7. and evidence,False,,1690,https://www.nature.com/articles/nature06013,,"/scholar?cites=15761463704554145158&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/9040816/d1takaoka.pdf,0,0,0
1091522,STING regulates intracellular DNA-mediated. type I interferon-dependent innate immunity,2009,"['H Ishikawa', 'Z Ma', 'GN Barber']", | MeENoJMAAAAJ | ,,,,,,The innate immune system is critical for the early detection of invading pathogens and for initiating cellular host defence countermeasures. which include the production of type I interferon (IFN) 1. 2. 3. However. little is known about how the innate immune system is,False,,1704,https://www.nature.com/articles/nature08476,,"/scholar?cites=4101116253446277138&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4664154/,0,0,0
1091523,The roles of TLRs. RLRs and NLRs in pathogen recognition,2009,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The mammalian innate immune system detects the presence of microbial infection through germ line-encoded pattern recognition receptors (PRRs). Toll-like receptors. retinoic acid-inducible gene-I-like receptors and nucleotide-binding oligomerization domain-like,False,,1647,https://academic.oup.com/intimm/article-abstract/21/4/317/738196,,"/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/intimm/article/21/4/317/738196,0,0,0
1091524,Cooperation of Toll-like receptor signals in innate immune defence,2007,"['G Trinchieri', 'A Sher']",csSZxogAAAAJ | ,,,,,,The mechanisms by which the recognition of Toll-like receptor (TLR) ligands leads to host immunity remain poorly defined. It is now thought that to induce an effective immune response. microorganisms must stimulate complex sets of pattern-recognition receptors,False,,1625,https://www.nature.com/articles/nri2038,,"/scholar?cites=3079004358602648866&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Giorgio_Trinchieri/publication/6488412_Cooperation_of_Toll-like_Receptor_Signals_in_Innate_Immune_Defence/links/0912f5122954171dcf000000.pdf,0,0,0
1091525,IRFs: master regulators of signalling by Toll-like receptors and cytosolic pattern-recognition receptors,2006,"['K Honda', 'T Taniguchi']",2mP0zJkAAAAJ | ,,,,,,The interferon-regulatory factor (IRF) family of transcription factors was initially found to be involved in the induction of genes that encode type I interferons. IRFs have now been shown to have functionally diverse roles in the regulation of the immune system. Recently. the,False,,1619,https://www.nature.com/articles/nri1900?message=remove&newwindow=true,,"/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
