,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1070896,Chemical modification. characterization. and application of chicken feathers as novel biosorbent,2013,Muhammad Arshad Khosa and JP Wu and Aman Ullah,,RSC Adv.,,,The Royal Society of Chemistry,The current work exclusively pertains to preparing arsenic removing biosorbents using chicken feathers (CF) as a raw material. CF consist of keratinous proteins with many functional groups. and this paper contributes to the debate on how functional groups. especially –COOH. –NH2 and –S–S–. interact with arsenic species before and after their modification through sorption phenomena. Chemically modified CF biosorbents were investigated regarding their ability to remove As(III) from water. The modification results suggest that reactions occur mainly on the surface with noticeable changes on reactive sites in the interior of the modified chicken feathers (MCF). To prepare the modifications labelled as MCF-I and MCF-II. the feathers were treated with aqueous NaOH and sodium sulfite. respectively. to change their structure and morphology. Then. maleimide terminated poly(N-isopropylacrylamide) (PNIPAM) was …,True,ExnARNoAAAAJ:Tyk-4Ss8FVUC,109,https://pubs.rsc.org/lv/content/articlehtml/2013/ra/c3ra43787f,10204845111719339214,/scholar?cites=10204845111719339214,,https://pubs.rsc.org/lv/content/articlehtml/2013/ra/c3ra43787f,0,0,0
1070898,Microemulsions in enhanced oil recovery: a review,2011,MF Nazar and SS Shah and MA Khosa,29,,13,1353-1365,Taylor & Francis Group,Microemulsions have recently made advances in enhanced oil recovery processes in which chemicals. especially surfactants. are used to recover the oil from natural oil reservoirs. This technique relies on the knowledge of interfacial properties among oil. water. and solid rock reservoirs in the occasional presence of natural gas under extreme conditions. Surfactant-based chemical systems have been reported in many academic studies and their technological implementation is a potential candidate in enhanced oil recovery (EOR) activities. For instance. it was determined that a mobilized buffer (polymer) with viscosity either equal to or greater than the mobilized oil enhanced the recovery efficiency considerably. However. EOR based on chemicals like alkaline–surfactant–polymer (ASP) is a complex technology requiring a high level of expertise for its industrial implementation. The surfactant–polymer interaction is …,True,ExnARNoAAAAJ:u5HHmVD_uO8C,83,https://www.tandfonline.com/doi/abs/10.1080/10916460903502514,2230667286505565424,/scholar?cites=2230667286505565424,,,0,0,0
1070900,In-situ modification. regeneration. and application of keratin biopolymer for arsenic removal,2014,Muhammad A Khosa and Aman Ullah,278,Journal of hazardous materials,,360-371,Elsevier,Chemical modification of chicken feathers (CF) and their subsequent role in arsenic removal from water is presented in this paper. The ground CF were chemically treated with four selective dopants such as poly (ethylene glycol) (PEG) diglycidyl ether. poly (N-isopropylacrylamide) (PNIPAM). allyl alcohol (AA) and TrisilanolCyclohexyl POSS. After modification. the solubilized keratin was regenerated by precipitation at acidic pH. The structural changes and properties of modified biopolymer were compared with untreated CF and confirmed by different characterization techniques such as SEM. FTIR. XRD. and DSC. The TGA data was used to discuss thermal decomposition and kinetic behavior of modified biopolymer exhaustively. The modified biopolymers were further investigated as biosorbents for their application in As(III) removal from water. The AA and POSS supported biosorbents executed high removal …,True,ExnARNoAAAAJ:v1_lew4L6wgC,63,https://www.sciencedirect.com/science/article/pii/S0304389414004804,9999744038760081898,/scholar?cites=9999744038760081898,,,0,0,0
1070902,Overview of wastewater treatment methods with special focus on biopolymer chitin-chitosan,2019,Shruti Sarode and Punita Upadhyay and MA Khosa and Tony Mak and Abdus Shakir and Sandra Song and Aman Ullah,121,,,1086-1100,Elsevier,Heavy metals have substantively high values of half-lives with nonbiodegradable chemical nature. At the same time. their ionic compounds have amazing ability of ionization in aqueous media. Remediation of such metals from wastewaters has been very complex. expensive and a challenging goal for ages. Several methods have been employed to segregate heavy metals and their corresponding anions. and organic contents from wastewaters in industries. In this review. a comparative analysis of various technologies is summarized with their working principle. advantages. and limitations followed by special focus on biosorption. Chitosan. chitin. and their derivatives are significantly important for their excessive availability. cost effectiveness. environment friendliness and biodegradability characteristics. Electrostatic Interactions (EIs) are extremely important in biosorption phenomenon which have been overlooked …,True,ExnARNoAAAAJ:IaI1MmNe2tcC,60,https://www.sciencedirect.com/science/article/pii/S0141813018339588,9784822237439339771,/scholar?cites=9784822237439339771,,https://www.academia.edu/download/57998660/Overview-of-wastewater-treatment-methods-with_2019_International-Journal-of-.pdf,0,0,0
1070904,Groundwater pollution with special focus on arsenic. Dera Ghazi Khan-Pakistan,2011,Muhammad Aslam Malana and Muhammad Arshad Khosa,15,Journal of Saudi Chemical Society,1,39-47,Elsevier,Thirty-two representative samples of groundwater collected randomly from Dera Ghazi Khan (City)-Pakistan were analyzed for physical and chemical quality parameters with special attention to life threatening parameter arsenic (As). The arsenic (As) concentration in groundwater of study area was found from 1 to 29 μg L−1. which lies in the satisfactory range recommended by WHO (i.e. <10 μg L−1). for most of the samples examined except for few ones. This mild enrichment of Arsenic in few sites/wells is the result of most probably microbial contamination. metal leaching from the mine wastes and reduction of hydrous ferric oxide (HFO). The arsenic (As) trend with respect to physicochemical water quality parameters was observed during the study. Apart from arsenic (As). physical parameters (pH. EC. TDS. turbidity) and chemical parameters (alkalinity. CO3. HCO3. Cl. F. NO3. SO4. Na. K. total hardness (TH). Ca …,True,ExnARNoAAAAJ:9yKSN-GCB0IC,57,https://www.sciencedirect.com/science/article/pii/S1319610310001146,10822129010090413388,/scholar?cites=10822129010090413388,,https://www.sciencedirect.com/science/article/pii/S1319610310001146,0,0,0
1070906,A sustainable role of keratin biopolymer in green chemistry: a review,2013,MA Khosa and A Ullah,1,J Food Processing & Beverages,1,8,,A great deal of environmental concerns. oil price hike. and rapid oil consumption with finite nature of oil reserves in addition to consumer demand is driving research into renewable. biodegradable. inexpensive. and abundantly available biopolymers in material chemistry. Poultry feathers consist of keratin protein with several amino acids especially cysteine as a major component. Keratin is an original raw material that has great potential to be used in the development of novel fibrous composite materials. Being very effective biopolymer. keratin possesses numerous functional properties. bioactivities. and chemical applications in material chemistry. for example. keratin based gels. films. nano/micro-particles. and beads are of paramount importance. Modified keratin also serves as a biosorbent for removing toxic metal ions from water resources on account of exceptionally important role of functional groups for keratin-metal binding. This review focuses on the recent advances of keratin in material chemistry including its significant role as biosorbent in green chemistry.,True,ExnARNoAAAAJ:Y0pCki6q_DkC,54,https://www.researchgate.net/profile/Mark_Khosa/publication/257066476_A_Sustainable_Role_of_Keratin_Biopolymer_in_Green_Chemistry_A_Review/links/004635245b6825d70f000000.pdf,7090747864705925227,/scholar?cites=7090747864705925227,,https://www.researchgate.net/profile/Mark_Khosa/publication/257066476_A_Sustainable_Role_of_Keratin_Biopolymer_in_Green_Chemistry_A_Review/links/004635245b6825d70f000000.pdf,0,0,0
1070907,Metal sericin complexation and ultrafiltration of heavy metals from aqueous solution,2014,Muhammad Arshad Khosa and Syed Sakhawat Shah and Xianshe Feng,244,Chemical Engineering Journal,,446-456,Elsevier,This work exclusively confers theoretical insight into ultrafiltration of heavy metal ions (Pb2+. Co2+. Ni2+. Cu2+. Zn2+) from aqueous solution using sericin biopolymer. Sericin is a water soluble bio-macromolecule and has potential to show chemical interaction with metal ions due to protein units containing several amino acids. The functional groups of sericin such as amine (NH2). disulfide linkage (SS) and carboxylic acid (COOH) assign it role of poly dentate ligand (PDL). Provision of negatively charged surface with lone pair of electrons facilitates metal-sericin complexation owing to d-electron deficient metal ions. Sericin-chelated metal ions are retained by pores of membrane when the aqueous solution is subjected to pass through membrane on account of their enhanced size. Metal trapping efficiency of sericin was measured by determining rejection percentage (R%) and permeate flux (J) at three different trans …,True,ExnARNoAAAAJ:NyGDZy8z5eUC,52,https://www.sciencedirect.com/science/article/pii/S1385894714001168,18348338828942016292,/scholar?cites=18348338828942016292,,,0,0,0
1070909,Interaction of azo dye with cationic surfactant under different pH conditions,2010,Muhammad Faizan Nazar and Syed Sakhawat Shah and Muhammad Arshad Khosa,13,Journal of surfactants and detergents,4,529-537,Springer-Verlag,The aggregation induced by Alizarin Yellow R (AYR) in the cationic surfactant. cetyltrimethylammonium bromide (CTAB). was investigated by measuring their UV–visible absorption spectra. Conductance measurements as a function of surfactant concentration below and above the critical micelle concentration (CMC) were studied. CTAB aggregation takes place at the concentration far below its normal CMC in the presence of AYR. Both hydrophobic and electrostatic interactions affect the aggregation process in aqueous solution. The dye effect on the CMC of CTAB was noted by a specific conductivity method as well. AYR–CTAB binding constant (Ks) and water–micelle partition co‐efficient (Kx) were quantified with the help of mathematical models employed to determine the partitioning of organic additives in the micellar phase. The number of dye molecules per micelle was estimated at particular CTAB …,True,ExnARNoAAAAJ:u-x6o8ySG0sC,44,https://aocs.onlinelibrary.wiley.com/doi/abs/10.1007/s11743-009-1177-8,13354434560402530461,/scholar?cites=13354434560402530461,,https://www.academia.edu/download/49231373/Interaction_of_Azo_Dye_with_Cationic_Sur20160930-22290-13o9tob.pdf,0,0,0
1070910,Modified biopolymers as sorbents for the removal of naphthenic acids from oil sands process affected water (OSPW),2016,Muhammad Arshad and MA Khosa and Tariq Siddique and Aman Ullah,163,Chemosphere,,334-341,Pergamon,Oil sands operations consume large volumes of water in bitumen extraction process and produce tailings that express pore water to the surface of tailings ponds known as oil sands process-affected water (OSPW). The OSPW is toxic and cannot be released into the environment without treatment. In addition to metals. dissolved solids. dissolved gases. hydrocarbons and polyaromatic compounds etc.. OSPW also contains a complex mixture of dissolved organic acids. referred to as naphthenic acids (NAs). The NAs are highly toxic and react with metals to develop highly corrosive functionalities which cause corrosion in the oil sands processing and refining processes. We have chemically modified keratin biopolymer using polyhedral oligomeric silsesquioxanes (POSS) nanocages and goethite dopant to unfold keratinous structure for improving functionality. The untreated neat keratin and two modified sorbents were …,True,ExnARNoAAAAJ:LdasjJ6CEcoC,25,https://www.sciencedirect.com/science/article/pii/S0045653516310323,759345298375874490,/scholar?cites=759345298375874490,,,0,0,0
1070911,UV-visible spectrometric study and micellar enhanced ultrafiltration of alizarin red S dye,2011,Muhammad Arshad Khosa and S Sakhawat Shah and Muhammad Faizan Nazar,32,Journal of dispersion science and technology,11,1634-1640,Taylor & Francis Group,Ultraviolet spectrometric study of alizarin red S (ARS) showed the substantial change in dye spectra by cationic CTAB as compared to anionic SDS and nonionic TX-100 surfactant. High spectral change by CTAB confirms the anionic nature of ARS dye and thus ARS-CTAB complex formation takes place due to electrostatic force of attraction. A little spectral change by SDS is the result of similarly charged repulsive forces that overcome weak hydrophobic-hydrophobic interaction between dye and surfactant micelles. TX-100 exhibited moderate spectral effect responsive to weak hydrophobic-hydrophobic interaction alone. MEUF study of ARS dye justified the spectral changes and dye rejection percentage (R) decreases in the following order: cationic > nonionic > anionic surfactant. Permeate flux (J) slightly decreases in presence of CTAB and it remains virtually constant for both SDS and TX-100. Addition of copper …,True,ExnARNoAAAAJ:d1gkVwhDpl0C,24,https://www.tandfonline.com/doi/abs/10.1080/01932691.2010.528338,3235359552563666479,/scholar?cites=3235359552563666479,,,0,0,0
