,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1090863,Review of the ecological composition of wheat phytonematodes and wild cereals in Uzbekistan,2018,Khurramov Alisher Shurkurovich and Soatova Zarina Akvarovna,,European science review,5-6,,Premier Publishing sro,Ecological characteristics of wheat phytonematodes and wild-growing cereals in Uzbekistan are given in the article. During the study. 237 species of phytonematodes belonging to 2 subclasses. 8 orders. 37 families and 83 genera were found. The observed species by ecological groups were distributed as follows: pararisbionts-51 species. eusaprobes-18. devisaprobionts-63. potential parasites-84. present parasites-21 species.,True,mikohrsAAAAJ:UeHWp8X0CEIC,1,https://cyberleninka.ru/article/n/18167518,6773482318911893927,/scholar?cites=6773482318911893927,,https://cyberleninka.ru/article/n/18167518,0,0,0
1090864,Преобразования в аграрном секторе Узбекистана,2004,А Хуррамов,,Экономист,6,61-63,,В статье проанализирована деятельность форм хозяйствования. основанных на негосударственной собственности: сельхозкооперативы (ширкаты). фермерские и декханские хозяйства.,True,mikohrsAAAAJ:zYLM7Y9cAGgC,1,http://scholar.google.com/scholar?cluster=2021436324516775319&hl=en&oi=scholarr,2021436324516775319,/scholar?cites=2021436324516775319,,,0,0,0
1090865,ФИТОПАРАЗИТИЧЕСКИЕ НЕМАТОДЫ – ВРЕДИТЕЛИ ЗЕРНОВЫХ КУЛЬТУР УЗБЕКИСТАНА,2020,Bobokeldiyeva Shaxnoza Abdusamatovna,80,,10,8-12,2020,,True,mikohrsAAAAJ:CHSYGLWDkRkC,0,,,,,,0,0,0
1090866,НЕМАТОДЫ ПШЕНИЦЫ И ДИКОРАСТУЩИХ ЗЛАКОВЫХ РАСТЕНИЙ УЗБЕКИСТАНА,2020,А.Ш. Хуррамов,,,,,,,True,mikohrsAAAAJ:NhqRSupF_l8C,0,,,,,,0,0,0
1090867,ИЗУЧЕНИЕ ФАУНИСТИЧЕСКОГО КОМПЛЕКСА ФИТОНЕМАТОД ДИКОРАСТУЩИХ ЗЛАКОВЫХ РАСТЕНИЙ УЗБЕКИСТАНА,2020,А. Хуррамов,4,THE BOOK OF FULL TEXTS,4,183-194,2020,,True,mikohrsAAAAJ:MXK_kJrjxJIC,0,,,,,,0,0,0
1090868,Комплексное изучения фауны фитонематод пшеничных агроценозов Узбекистана,2020,Bobokeldiyeva Shaxnoza Abdusamatovna,1,,1,93-96,2020,,True,mikohrsAAAAJ:8k81kl-MbHgC,0,,,,,,0,0,0
1090869,Экологический анализ и степень доминирования биоценотических комплексов нематод пшеницы и дикорастущих злаковых растений,2020,Bobokeldiyeva Lobar Abdusamatovna,1,,1,90-93,2020,,True,mikohrsAAAAJ:5nxA0vEk-isC,0,,,,,,0,0,0
1090870,Фауна и экология фитонематод пшеницы и дикорастущих злаковых растений Узбекистана,2020,Bobokeldiyeva Lobar Abdusamatovna,79,Евразийский научный журнал,9,30-36,2020,,True,mikohrsAAAAJ:0EnyYjriUFMC,0,,,,,,0,0,0
1090871,Biodiversity of the faunistic complex of the phytonematodes of the examined wild cereal plants of Uzbekistan,2020,Bobokeldiyeva Lobar Abdusamatovna,8,International journal of advanced research (ijar),9,1004-1009,2020,,True,mikohrsAAAAJ:hqOjcs7Dif8C,0,,,,,,0,0,0
1090872,Comparative Analysis Of Ecological- Faunistic Complexes Of Nematodes Of The Surveyed Wild Cereal Plants Of Uzbekistan,2020,Bobokeldiyeva Lobar Abdusamatovna,2,The American Journal of Applied Sciences,9,304-308,2020,,True,mikohrsAAAAJ:UebtZRa9Y70C,0,,,,,,0,0,0
