,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
100071,Guidelines for the use and interpretation of assays for monitoring autophagy,2012,Daniel J.)[ 1 ] Klionsky and DJ (Klionsky and Fabio C.)[ 4 ] Abdalla and FC (Abdalla and Hagai)[ 5 ] Abeliovich and H (Abeliovich and Robert T.)[ 6 ] Abraham and RT (Abraham and Abraham)[ 7 ] Acevedo-Arozena and A (Acevedo-Arozena and Khosrow)[ 8 ] Adeli and K (Adeli and Lotta)[ 9 ] Agholme and L (Agholme and Maria)[ 10 ] Agnello and M (Agnello and Patrizia)[ 11 ] Agostinis and P (Agostinis and 13 ] Aguirre-Ghiso and JA (Aguirre-Ghiso and Julio A.)[ 12 and Hyung Jun)[ 14 ] Ahn and HJ (Ahn and Ouardia)[ 15 ] Ait-Mohamed and O (Ait-Mohamed and Slimane)[ 15 ] Ait-Si-Ali and S (Ait-Si-Ali and Takahiko)[ 16 ] Akematsu and T (Akematsu and 18 ] Akira and S (Akira and Shizuo)[ 17 and Hesham M.)[ 19 ] Al-Younes and HM (Al-Younes and Munir A.)[ 20 ] Al-Zeer and MA (Al-Zeer and 22 ] Albert and ML (Albert and Matthew L.)[ 21 and 24 ] Albin and RL (Albin and Roger L.)[ 23 and Javier)[ 25 ] Alegre-Abarrategui and J (Alegre-Abarrategui and Maria Francesca)[ 26 ] Aleo and MF (Aleo and Mehrdad)[ 27 ] Alirezaei and M (Alirezaei and Alexandru)[ 28 ] Almasan and A (Almasan and M (Almonte-Becer Almonte-Becerril,8,Autophagy,4,445-544,TAYLOR & FRANCIS INC. 530 WALNUT STREET. STE 850. PHILADELPHIA. PA 19106 USA,,True,bgnNobAAAAAJ:DrR-2ekChdkC,7331,,5466665393835199140,/scholar?cites=5466665393835199140,,,0,0,0
100072,Guidelines for the use and interpretation of assays for monitoring autophagy (3rd edition),2016,,12,Autophagy,1,1-222,,Many researchers. especially those new to the field. need to determine which criteria are essential for demonstrating autophagy. either for the purposes of their own research. or in the capacity of a manuscript or grant review. 1 Acceptable standards are an important issue. particularly considering that each of us may have his/her own opinion regarding the answer. Unfortunately. the answer is in part a “moving target” as the field evolves. 2 This can be extremely frustrating for researchers who may think they have met those criteria. only to find out that the reviewers of their papers have different ideas. Conversely. as a reviewer. it is tiresome to raise the same objections repeatedly. wondering why researchers have not fulfilled some of the basic requirements for establishing the occurrence of an autophagic process. In addition. drugs that potentially modulate autophagy are increasingly being used in clinical trials. and …,True,bgnNobAAAAAJ:ILKRHgRFtOwC,7213,https://www.tandfonline.com/doi/abs/10.1080/15548627.2015.1100356,5466665393835199140,/scholar?cites=5466665393835199140,,https://www.tandfonline.com/doi/pdf/10.1080/15548627.2015.1100356,0,0,0
100073,Molecular mechanisms of cell death: recommendations of the Nomenclature Committee on Cell Death 2018,2018,Lorenzo Galluzzi and Ilio Vitale and Stuart A Aaronson and John M Abrams and Dieter Adam and Patrizia Agostinis and Emad S Alnemri and Lucia Altucci and Ivano Amelio and David W Andrews and Margherita Annicchiarico-Petruzzelli and Alexey V Antonov and Eli Arama and Eric H Baehrecke and Nickolai A Barlev and Nicolas G Bazan and Francesca Bernassola and Mathieu JM Bertrand and Katiuscia Bianchi and Mikhail V Blagosklonny and Klas Blomgren and Christoph Borner and Patricia Boya and Catherine Brenner and Michelangelo Campanella and Eleonora Candi and Didac Carmona-Gutierrez and Francesco Cecconi and Francis K-M Chan and Navdeep S Chandel and Emily H Cheng and Jerry E Chipuk and John A Cidlowski and Aaron Ciechanover and Gerald M Cohen and Marcus Conrad and Juan R Cubillos-Ruiz and Peter E Czabotar and Vincenzo D’Angiolella and Ted M Dawson and Valina L Dawson and Vincenzo De Laurenzi and Ruggero De Maria and Klaus-Michael Debatin and Ralph J DeBerardinis and Mohanish Deshmukh and Nicola Di Daniele and Francesco Di Virgilio and Vishva M Dixit and Scott J Dixon and Colin S Duckett and Brian D Dynlacht and Wafik S El-Deiry and John W Elrod and Gian Maria Fimia and Simone Fulda and Ana J García-Sáez and Abhishek D Garg and Carmen Garrido and Evripidis Gavathiotis and Pierre Golstein and Eyal Gottlieb and Douglas R Green and Lloyd A Greene and Hinrich Gronemeyer and Atan Gross and Gyorgy Hajnoczky and J Marie Hardwick and Isaac S Harris and Michael O Hengartner and Claudio Hetz and Hidenori Ichijo and Marja Jäättelä and Bertrand Joseph and Philipp J Jost and Philippe P Juin and William J Kaiser and Michael Karin and Thomas Kaufmann and Oliver Kepp and Adi Kimchi and Richard N Kitsis and Daniel J Klionsky and Richard A Knight and Sharad Kumar and Sam W Lee and John J Lemasters and Beth Levine and Andreas Linkermann and Stuart A Lipton and Richard A Lockshin and Carlos López-Otín and Scott W Lowe and Tom Luedde and Enrico Lugli and Marion MacFarlane and Frank Madeo and Michal Malewicz and Walter Malorni and Gwenola Manic and Jean-Christophe Marine and Seamus J Martin and Jean-Claude Martinou and Jan Paul Medema and Patrick Mehlen and Pascal Meier and Sonia Melino and Edward A Miao and Jeffery D Molkentin and Ute M Moll and Cristina Muñoz-Pinedo and Shigekazu Nagata and Gabriel Nuñez and Andrew Oberst and Moshe Oren and Michael Overholtzer and Michele Pagano and Theocharis Panaretakis and Manolis Pasparakis and Josef M Penninger and David M Pereira and Shazib Pervaiz and Marcus E Peter and Mauro Piacentini and Paolo Pinton and Jochen HM Prehn and Hamsa Puthalakath and Gabriel A Rabinovich and Markus Rehm and Rosario Rizzuto and Cecilia MP Rodrigues and David C Rubinsztein and Thomas Rudel and Kevin M Ryan and Emre Sayan and Luca Scorrano and Feng Shao and Yufang Shi and John Silke and Hans-Uwe Simon and Antonella Sistigu and Brent R Stockwell and Andreas Strasser and Gyorgy Szabadkai and Stephen WG Tait and Daolin Tang and Nektarios Tavernarakis and Andrew Thorburn and Yoshihide Tsujimoto and Boris Turk,25,,3,486-541,Nature Publishing Group,Over the past decade. the Nomenclature Committee on Cell Death (NCCD) has formulated guidelines for the definition and interpretation of cell death from morphological. biochemical. and functional perspectives. Since the field continues to expand and novel mechanisms that orchestrate multiple cell death pathways are unveiled. we propose an updated classification of cell death subroutines focusing on mechanistic and essential (as opposed to correlative and dispensable) aspects of the process. As we provide molecularly oriented definitions of terms including intrinsic apoptosis. extrinsic apoptosis. mitochondrial permeability transition (MPT)-driven necrosis. necroptosis. ferroptosis. pyroptosis. parthanatos. entotic cell death. NETotic cell death. lysosome-dependent cell death. autophagy-dependent cell death. immunogenic cell death. cellular senescence. and mitotic catastrophe. we discuss the utility of …,True,bgnNobAAAAAJ:sA9dB-pw3HoC,1599,https://www.nature.com/articles/s41418-017-0012-4,10754073794036367998,/scholar?cites=10754073794036367998,,https://www.nature.com/articles/s41418-017-0012-4,0,0,0
100074,Targeting proteases: successes. failures and future prospects,2006,Boris Turk,5,,9,785-799,Nature Publishing Group,Until fairly recently. proteases were considered primarily to be protein-degrading enzymes. However. this view has dramatically changed and proteases are now seen as extremely important signalling molecules that are involved in numerous vital processes. Protease signalling pathways are strictly regulated. and the dysregulation of protease activity can lead to pathologies such as cardiovascular and inflammatory diseases. cancer. osteoporosis and neurological disorders. Several small-molecule drugs targeting proteases are already on the market and many more are in development. The status of human protease research and prospects for future protease-targeted drugs are reviewed here. with reference to some key examples where protease drugs have succeeded or failed.,True,bgnNobAAAAAJ:MLfJN-KU85MC,1367,https://www.nature.com/articles/nrd2092,7052799210862093742,/scholar?cites=7052799210862093742,,https://www.academia.edu/download/33203951/16955069.pdf,0,0,0
100075,Cysteine cathepsins: from structure. function and regulation to new frontiers,2012,Vito Turk and Veronika Stoka and Olga Vasiljeva and Miha Renko and Tao Sun and Boris Turk and Dušan Turk,1824,,1,68-88,Elsevier,It is more than 50 years since the lysosome was discovered. Since then its hydrolytic machinery. including proteases and other hydrolases. has been fairly well identified and characterized. Among these are the cysteine cathepsins. members of the family of papain-like cysteine proteases. They have unique reactive-site properties and an uneven tissue-specific expression pattern. In living organisms their activity is a delicate balance of expression. targeting. zymogen activation. inhibition by protein inhibitors and degradation. The specificity of their substrate binding sites. small-molecule inhibitor repertoire and crystal structures are providing new tools for research and development. Their unique reactive-site properties have made it possible to confine the targets simply by the use of appropriate reactive groups. The epoxysuccinyls still dominate the field. but now nitriles seem to be the most appropriate “warhead”. The …,True,bgnNobAAAAAJ:oNZyr7d5Mn4C,1035,https://www.sciencedirect.com/science/article/pii/S1570963911002706,9918592075939317061,/scholar?cites=9918592075939317061,,https://www.sciencedirect.com/science/article/pii/S1570963911002706,0,0,0
100076,Lysosomal cysteine proteases: more than scavengers,2000,Boris Turk and Dušan Turk and Vito Turk,1477,,1-2,98-111,Elsevier,Lysosomal cysteine proteases were believed to be mainly involved in intracellular protein degradation. Under special conditions they have been found outside lysosomes resulting in pathological conditions. With the discovery of a series of new cathepsins with restricted tissue distributions. it has become evident that these enzymes must be involved in a range of specific cellular tasks much broader than as simple housekeeping enzymes. It is therefore timely to review and discuss the various physiological roles of mammalian lysosomal papain-like cysteine proteases as well as their mechanisms of action and the regulation of their activity.,True,bgnNobAAAAAJ:lmc2jWPfTJgC,990,https://www.sciencedirect.com/science/article/pii/S0167483899002630,8279616502118522989,/scholar?cites=8279616502118522989,,,0,0,0
100077,Lysosomal cysteine proteases: facts and opportunities,2001,Vito Turk and Boris Turk and Dušan Turk,20,,17,4629-4633,John Wiley & Sons. Ltd,From their discovery in the first half of the 20th century. lysosomal cysteine proteases have come a long way: from being the enzymes non-selectively degrading proteins in lysosomes to being those responsible for a number of important cellular processes. Some of the features and roles of their structures. specificity. regulation and physiology are discussed.,True,bgnNobAAAAAJ:LI9QrySNdTsC,898,https://www.embopress.org/doi/full/10.1093/emboj/20.17.4629,12639379926944727297,/scholar?cites=12639379926944727297,,https://www.embopress.org/doi/full/10.1093/emboj/20.17.4629,0,0,0
100078,Lysosomal protease pathways to apoptosis: cleavage of Bid. not pro-caspases. is the most likely route,2001,Veronika Stoka and Boris Turk and Sharon L Schendel and Tae-Hyoung Kim and Tina Cirman and Scott J Snipas and Lisa M Ellerby and Dale Bredesen and Hudson Freeze and Magnus Abrahamson and Dieter Brömme and Stanislaw Krajewski and John C Reed and Xiao-Ming Yin and Vito Turk and Guy S Salvesen,276,Journal of Biological Chemistry,5,3149-3157,Elsevier,We investigated the mechanism of lysosome-mediated cell death using purified recombinant pro-apoptotic proteins. and cell-free extracts from the human neuronal progenitor cell line NT2. Potential effectors were either isolated lysosomes or purified lysosomal proteases. Purified lysosomal cathepsins B. H. K. L. S. and X or an extract of mouse lysosomes did not directly activate either recombinant caspase zymogens or caspase zymogens present in an NT2 cytosolic extract to any significant extent. In contrast. a cathepsin L-related protease from the protozoan parasiteTrypanosoma cruzi. cruzipain. showed a measurable caspase activation rate. This demonstrated that members of the papain family can directly activate caspases but that mammalian lysosomal members of this family may have been negatively selected for caspase activation to prevent inappropriate induction of apoptosis. Given the lack of evidence for …,True,bgnNobAAAAAJ:VaXvl8Fpj5cC,811,https://www.sciencedirect.com/science/article/pii/S0021925818464897,2826308014601563571,/scholar?cites=2826308014601563571,,https://www.sciencedirect.com/science/article/pii/S0021925818464897,0,0,0
100079,Structural and functional aspects of papain-like cysteine proteinases and their protein inhibitors.,1997,Boris Turk and Vito Turk and Dušan Turk,378,,3-4,141-150,,Cysteine proteinases are widely distributed among living organisms. According to the most recent classifications (Rawlings and Barrett. 1993. 1994). they can be subdivided on the basis of sequence homology into 14 or even 20 different families. the most important being the papain and the calpain families. The papain-like cysteine proteinases are the most abundant among the cysteine proteinases. The family consists of papain and related plant proteinases such as chymopapain. caricain. bromelain. actinidin. ficin. and aleurain. and the lysosomal cathepsins B. H. L. S. C and K. Most of these enzymes are relatively small proteins with Mr values in the range 20000-35000 (reviewed in Brocklehurst et al.. 1987; Polgar. 1989; Rawlings and Barrett. 1994; Berti and Storer. 1995). with the exception of cathepsin C. which is an oligomeric enzyme with Mr approximately 200000 (Metrione et al.. 1970; Dolenc et al.. 1995). A number of cysteine proteinases are located within lysosomes. Four of them. cathepsins B. C. H and L. are ubiquitous in lysosomes of animals. whereas cathepsin S has a more restricted localisation (Barrett and Kirschke. 1981; Kirschke and Wiederanders. 1994). The enzymes. except cathepsin C. are endopeptidases (reviewed in Kirschke et al.. 1995). although cathepsin B was found also to be a dipeptidyl carboxypeptidase (Aronson and Barrett. 1978) and cathepsin H also an aminopeptidase (Koga et al.. 1992). Cathepsin C is a dipeptidyl aminopeptidase. but at higher pH it exhibits also dipeptidyl transferase activity (reviewed in Kirschke et al.. 1995). Among the lysosomal cysteine proteinases. cathepsin L was found to be the most …,True,bgnNobAAAAAJ:k8Z6L05lTy4C,587,https://europepmc.org/article/med/9165064,10567969793621886312,/scholar?cites=10567969793621886312,,,0,0,0
100080,Selective disruption of lysosomes in HeLa cells triggers apoptosis mediated by cleavage of Bid by multiple papain-like lysosomal cathepsins,2004,Tina Cirman and Kristina Orešić and Gabriela Droga Mazovec and Vito Turk and John C Reed and Richard M Myers and Guy S Salvesen and Boris Turk,279,Journal of Biological Chemistry,5,3578-3587,Elsevier,Increasing evidence suggests that lysosomal proteases are actively involved in apoptosis. Using HeLa cells as the model system. we show that selective lysosome disruption with l-leucyl-l-leucine methyl ester results in apoptosis. characterized by translocation of lysosomal proteases into the cytosol and by the cleavage of a proapoptotic Bcl-2-family member Bid. Apoptosis and Bid cleavage. but not translocation of lysosomal proteases to the cytosol. could be prevented by 15 μml-trans-epoxysuccinyl(OEt)-Leu-3-methylbutylamide. an inhibitor of papain-like cysteine proteases. Incubation of cells with 15 μmN-benzoyloxycarbonyl-VAD-fluoromethyl ketone prevented apoptosis but not Bid cleavage. suggesting that cathepsin-mediated apoptosis in this system is caspase-dependent. In vitro experiments performed at neutral pH showed that papain-like cathepsins B. H. L. S. and K cleave Bid predominantly at Arg65 or …,True,bgnNobAAAAAJ:kz9GbA2Ns4gC,543,https://www.sciencedirect.com/science/article/pii/S0021925820751574,15077203660747409140,/scholar?cites=15077203660747409140,,https://www.sciencedirect.com/science/article/pii/S0021925820751574,0,0,0
