,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1212519,Scanning tomographic particle image velocimetry applied to a turbulent jet,2013,TA Casey and J Sakakibara and Sigurdur T Thoroddsen,25,Physics of fluids,2,025102,American Institute of Physics,We introduce a modified tomographic PIV technique using four high-speed video cameras and a scanning pulsed laser-volume. By rapidly illuminating adjacent subvolumes onto separate video frames. we can resolve a larger total volume of velocity vectors. while retaining good spatial resolution. We demonstrate this technique by performing time-resolved measurements of the turbulent structure of a round jet. using up to 9 adjacent volume slices. In essence this technique resolves more velocity planes in the depth direction by maintaining optimal particle image density and limiting the number of ghost particles. The total measurement volumes contain between 1 ×106 and 3 ×106 velocity vectors calculated from up to 1500 reconstructed depthwise image planes. showing time-resolved evolution of the large-scale vortical structures for a turbulent jet of Re up to 10 000.,True,FS0jZm4AAAAJ:UebtZRa9Y70C,37,https://aip.scitation.org/doi/abs/10.1063/1.4790640,15670357122781565796,/scholar?cites=15670357122781565796,,https://repository.kaust.edu.sa/bitstream/handle/10754/552108/1.4790640.pdf?sequence=1,0,0,0
1212520,The i− V curve characteristics of burner-stabilized premixed flames: detailed and reduced models,2017,Jie Han and Memdouh Belhi and Tiernan A Casey and Fabrizio Bisetti and Hong G Im and Jyh-Yuan Chen,36,Proceedings of the Combustion Institute,1,1241-1250,Elsevier,The i− V curve describes the current drawn from a flame as a function of the voltage difference applied across the reaction zone. Since combustion diagnostics and flame control strategies based on electric fields depend on the amount of current drawn from flames. there is significant interest in modeling and understanding i− V curves. We implement and apply a detailed model for the simulation of the production and transport of ions and electrons in one-dimensional premixed flames. An analytical reduced model is developed based on the detailed one. and analytical expressions are used to gain insight into the characteristics of the i− V curve for various flame configurations. In order for the reduced model to capture the spatial distribution of the electric field accurately. the concept of a dead zone region. where voltage is constant. is introduced. and a suitable closure for the spatial extent of the dead zone is proposed …,True,FS0jZm4AAAAJ:2osOgNQ5qMEC,17,https://www.sciencedirect.com/science/article/pii/S1540748916300566,5922994085310277071,/scholar?cites=5922994085310277071,,https://repository.kaust.edu.sa/bitstream/handle/10754/617074/paper.pdf?sequence=1,0,0,0
1212521,Analysis of the current–voltage curves and saturation currents in burner-stabilised premixed flames with detailed ion chemistry and transport models,2018,Memdouh Belhi and Jie Han and Tiernan A Casey and Jyh-Yuan Chen and Hong G Im and S Mani Sarathy and Fabrizio Bisetti,22,Combustion Theory and Modelling,5,939-972,Taylor & Francis,Current-voltage. or i–V. curves are used in combustion to characterise the ionic structure of flames. The objective of this paper is to develop a detailed modelling framework for the quantitative prediction of the i–V curves in methane/air flames. Ion and electron transport coefficients were described using methods appropriate for charged species interactions. An ionic reaction mechanism involving cations. anions and free electrons was used. together with up-to-date rate coefficients and thermodynamic data. Because of the important role of neutral    species in the ion production process. its prediction by the detailed AramcoMech 1.4 mechanism was optimised by using available experimental measurements. Model predictions were evaluated by comparing to i–V curves measured in atmospheric-pressure. premixed. burner-stabilised flames. A detailed evaluation of the reliability of ion kinetic and transport parameters …,True,FS0jZm4AAAAJ:UeHWp8X0CEIC,9,https://www.tandfonline.com/doi/abs/10.1080/13647830.2018.1468033,7301816433834194108,/scholar?cites=7301816433834194108,,https://repository.kaust.edu.sa/bitstream/handle/10754/627992/ctm-paper.pdf?sequence=1,0,0,0
1212522,Uncertainty assessment of octane index framework for stoichiometric knock limits of co-optima gasoline fuel blends,2018,David Vuilleumier and Xun Huan and Tiernan Casey and Magnus Sjöberg,11,SAE International Journal of Fuels and Lubricants,3,247-270,SAE International,This study evaluates the applicability of the Octane Index (OI) framework under conventional spark ignition (SI) and “beyond Research Octane Number (RON)” conditions using nine fuels operated under stoichiometric. knock-limited conditions in a direct injection spark ignition (DISI) engine. supported by Monte Carlo-type simulations which interrogate the effects of measurement uncertainty. Of the nine tested fuels. three fuels are “Tier III” fuel blends. meaning that they are blends of molecules which have passed two levels of screening. and have been evaluated to be ready for tests in research engines. These molecules have been blended into a four-component gasoline surrogate at varying volume fractions in order to achieve a RON rating of 98. The molecules under consideration are isobutanol. 2-butanol. and diisobutylene (which is a mixture of two isomers of octene). The remaining six fuels were research …,True,FS0jZm4AAAAJ:eQOLeE2rZwMC,8,https://www.jstor.org/stable/26554711,10667020208950760173,/scholar?cites=10667020208950760173,,https://www.osti.gov/servlets/purl/1497002,0,0,0
1212523,Simulations of planar non-thermal plasma assisted ignition at atmospheric pressure,2017,Tiernan A Casey and Jie Han and Memdouh Belhi and Paul G Arias and Fabrizio Bisetti and Hong G Im and Jyh-Yuan Chen,36,Proceedings of the Combustion Institute,3,4155-4163,Elsevier,The opportunity for ignition assistance by a pulsed applied voltage is investigated in a canonical one-dimensional configuration. An incipient ignition kernel. formed by localized energy deposition into a lean mixture of methane and air at atmospheric pressure. is subjected to sub-breakdown electric fields (E/N ≈ 100 Td) by a DC potential applied across the domain. resulting in non-thermal behavior of the plasma formed during the discharge. A two-fluid approach is employed to couple thermal neutrals and ions to the non-thermal electrons. A two-temperature plasma mechanism describing gas phase combustion. excitation of neutral species. and high-energy electron kinetics is employed to account for non-thermal effects. Charged species transported from the ignition zone drift rapidly through the domain. augmenting the magnitude of the electric field in the fresh gas during the pulse through a dynamic-electrode …,True,FS0jZm4AAAAJ:Se3iqnhoufwC,8,https://www.sciencedirect.com/science/article/pii/S1540748916304722,15527846620594548246,/scholar?cites=15527846620594548246,,https://www.osti.gov/servlets/purl/1372768,0,0,0
1212524,Estimating the joint distribution of rate parameters across multiple reactions in the absence of experimental data,2019,Tiernan A Casey and Habib N Najm,37,Proceedings of the Combustion Institute,1,797-805,Elsevier,A procedure for determining the joint uncertainty of Arrhenius parameters across multiple combustion reactions of interest is demonstrated. This approach is capable of constructing the joint distribution of the Arrhenius parameters arising from the uncertain measurements performed in specific target experiments without having direct access to the underlying experimental data. The method involves constructing an ensemble of hypothetical data sets with summary statistics consistent with the available information reported by the experimentalists. followed by a fitting procedure that learns the structure of the joint parameter density across reactions using this consistent hypothetical data as evidence. The procedure is formalized in a Bayesian statistical framework. employing maximum-entropy and approximate Bayesian computation methods and utilizing efficient Markov chain Monte Carlo techniques to explore data …,True,FS0jZm4AAAAJ:0EnyYjriUFMC,2,https://www.sciencedirect.com/science/article/pii/S1540748918303766,16829210444696437139,/scholar?cites=16829210444696437139,,https://www.osti.gov/pages/servlets/purl/1465187,0,0,0
1212525,Analysis of the errors associated with molecular transport parameters in combustion modeling and their effects on one-dimensional flame simulations,2017,Daniel I Pineda and Xian Shi and Tiernan A Casey and Jyh-Yuan Chen,,"10th US National Combustion Meeting, The Combustion Institute, College Park, MD",,1-6,,Recent efforts in quantifying the uncertainty of chemical kinetic mechanisms have raised important questions in the combustion community regarding acceptable agreement between models and experiments. Often. the uncertainty in transport data is either not considered or not quantified when validating kinetic mechanisms. Although different methods have been implemented in which molecular parameters are used to calculate the coefficients of diffusion. viscosity. and thermal conductivity subsequently used in chemical kinetic models. the molecular parameters themselves are subject to experimental uncertainty and thus their effects on combustion simulations should be quantified. For this initial framework. we examine decades of experiments in the literature and use Markov Chain Monte Carlo methods to estimate uncertainties on the collision diameters and well depths of molecules frequently encountered in combustion simulations. We then propagate these uncertainties through simulations of laminar methane-air flames. establishing modeling uncertainties on flame speed due to transport.,True,FS0jZm4AAAAJ:YsMSGLbcyi4C,2,http://www.danielipineda.com/Daniel_I._Pineda_files/USnational_2017_transport.pdf,10021586670362446568,/scholar?cites=10021586670362446568,,http://www.danielipineda.com/Daniel_I._Pineda_files/USnational_2017_transport.pdf,0,0,0
1212526,Electric field effects in combustion with non-thermal plasma,2016,Tiernan Albert Casey,,,,,,Chemically reacting zones such as flames act as sources of charged species and can thus be considered as weakly-ionized plasmas. As such. the action of an externally applied electric field has the potential to affect the dynamics of reaction zones by enhancing transport. altering the local chemical composition. activating reaction pathways. and by providing additional thermal energy through the interaction of electrons with neutral molecules. To investigate these effects. one-dimensional simulations of reacting flows are performed including the treatment of charged species transport and non-thermal electron chemistry using a modified reacting fluid solver. A particular area of interest is that of plasma assisted ignition. which is investigated in a canonical one-dimensional configuration. An incipient ignition kernel. formed by localized energy deposition into a lean mixture of methane and air at atmospheric pressure. is subjected to sub-breakdown electric fields by applied voltages across the domain. resulting in non-thermal behavior of the electron sub-fluid formed during the discharge. Strong electric fields cause charged species to be rapidly transported from the ignition zone across the domain in opposite directions as charge fronts. augmenting the magnitude of the electric field in the fresh gas during the pulse through a dynamic-electrode effect. This phenomenon results in an increase in the energy of the electrons in the fresh mixture with increasing time. accelerating electron impact dissociation processes. A semi-analytic model to represent this dynamic electrode effect is constructed to highlight the relative simplicity of the electrodynamic …,True,FS0jZm4AAAAJ:9yKSN-GCB0IC,2,https://escholarship.org/uc/item/9ts42049,5023404758926504915,/scholar?cites=5023404758926504915,,https://escholarship.org/content/qt9ts42049/qt9ts42049.pdf,0,0,0
1212527,Modeling of the effect of an electric field on the distribution of charged species in 1D premixed flames,2015,Jie Han and Tiernan Casey and Memdouh Belhi and Paul G Arias and Fabrizio Bisetti and Hong G Im and Jyh Yuan Chen,,,,,Combustion Institute,https://www. scopus. com/record/display. uri? eid= 2-s2. 0-84947278877&origin= resultslist&sort= plf-f&src= s&st1= Modeling+ of+ the+ effect+ of+ an+ electric+ field+ on+ the+ distribution+ of+ charged+ species+ in+ 1D+ premixed+ flames&st2= &sid= d478986be53c5e910e88de476f50f0e1&sot= b&sdt= b&sl= 119&s= TITLE-ABS-KEY% 28Modeling+ of+ the+ effect+ of+ an+ electric+ field+ on+ the+ distribution+ of+ charged+ species+ in+ 1D+ premixed+ flames% 29&relpos= 0&citeCnt= 2&searchTerm=,True,FS0jZm4AAAAJ:aqlVkmm33-oC,2,https://repository.kaust.edu.sa/handle/10754/666834,14280715052031540758,/scholar?cites=14280715052031540758,,,0,0,0
1212528,Inference of H2O2 thermal decomposition rate parameters from experimental statistics.,2017,Tiernan Casey and Mohammad Khalil and Habib N Najm,,,SAND2017-4535C,,Sandia National Lab.(SNL-CA). Livermore. CA (United States),How uncertainty is reported is crucial. Arrhenius parameter uncertainty is often highly correlated and this is typically not reported Take measurements at some temperature. fit the data with a reaction rate Express the rate constant in Arrhenius form. defines a line in logA-Ea space for that temperature,True,FS0jZm4AAAAJ:hqOjcs7Dif8C,1,https://www.osti.gov/servlets/purl/1456745,16135319514790019555,/scholar?cites=16135319514790019555,,https://www.osti.gov/servlets/purl/1456745,0,0,0
