,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091668,The M1 and M2 paradigm of macrophage activation: time for reassessment,2014,"['FO Martinez', 'S Gordon']",NzybnbUAAAAJ | ,,,,,,Macrophages are endowed with a variety of receptors for lineage-determining growth factors. T helper (Th) cell cytokines. and B cell. host. and microbial products. In tissues. macrophages mature and are activated in a dynamic response to combinations of these,False,,3220,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3944738/,,"/scholar?cites=6497575676711722221&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3944738/,0,0,0
1091669,Macrophages. inflammation. and insulin resistance,2010,"['JM Olefsky', 'CK Glass']",SYYG0d8AAAAJ | DgyRgEUAAAAJ,,,,,,Obesity induces an insulin-resistant state in adipose tissue. liver. and muscle and is a strong risk factor for the development of type 2 diabetes mellitus. Insulin resistance in the setting of obesity results from a combination of altered functions of insulin target cells and the,False,,2507,https://www.annualreviews.org/doi/abs/10.1146/annurev-physiol-021909-135846,,"/scholar?cites=10676654224846653610&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091670,NF-κB activation by reactive oxygen species: fifteen years later,2006,"['G Gloire', 'S Legrand-Poels', 'J Piette']", |  | ,,,,,,The transcription factor NF-κB plays a major role in coordinating innate and adaptative immunity. cellular proliferation. apoptosis and development. Since the discovery in 1991 that NF-κB may be activated by H 2 O 2. several laboratories have put a considerable effort into,False,,1486,https://www.sciencedirect.com/science/article/pii/S0006295206002255,,"/scholar?cites=12462496149782912731&as_sdt=5,33&sciodt=0,33&hl=en",https://orbi.uliege.be/jspui/bitstream/2268/31159/1/manuscript%20file.doc,0,0,0
1091671,Immunity. inflammation. and allergy in the gut,2005,"['TT MacDonald', 'G Monteleone']",L6vD054AAAAJ | VUXIIiIAAAAJ,,,,,,The gut immune system has the challenge of responding to pathogens while remaining relatively unresponsive to food antigens and the commensal microflora. In the developed world. this ability appears to be breaking down. with chronic inflammatory diseases of the,False,,1185,https://science.sciencemag.org/content/307/5717/1920.abstract,,"/scholar?cites=17842495233395712560&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091672,The IRF family transcription factors in immunity and oncogenesis,2008,"['T Tamura', 'H Yanai', 'D Savitsky']", | EXoEyLQAAAAJ | B396ptgAAAAJ,,,,,,The interferon regulatory factor (IRF) family. consisting of nine members in mammals. was identified in the late 1980s in the context of research into the type I interferon system. Subsequent studies over the past two decades have revealed the versatile and critical,False,,1054,https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.26.021607.090400,,"/scholar?cites=11235382970121027942&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091673,Regulation of plasma-cell development,2005,"['M Shapiro-Shelef', 'K Calame']",EyGCUKAAAAAJ | ,,,,,,Plasma cells are the terminally differentiated. non-dividing effector cells of the B-cell lineage. They are cellular factories devoted to the task of synthesizing and secreting thousands of molecules of clonospecific antibody each second. To respond to microbial pathogens with,False,,971,https://www.nature.com/articles/nri1572/briefing/signup/,,"/scholar?cites=2856016116505615168&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/48006133/nri157220160812-21793-9fnfh8.pdf,0,0,0
1091674,Paneth cells directly sense gut commensals and maintain homeostasis at the intestinal host-microbial interface,2008,"['S Vaishnava', 'CL Behrendt', 'AS Ismail']",S1r_qAUAAAAJ |  | ,,,,,,The intestinal epithelium is in direct contact with a vast microbiota. yet little is known about how epithelial cells defend the host against the heavy bacterial load. To address this question we studied Paneth cells. a key small intestinal epithelial lineage. We found that,False,,925,https://www.pnas.org/content/105/52/20858.short,,"/scholar?cites=15762648740075363216&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/105/52/20858.full.pdf,0,0,0
1091675,Immune responses to Listeria monocytogenes,2004,['EG Pamer'],BtcDQ2IAAAAJ,,,,,,Listeria monocytogenes is a Gram-positive bacterium that is often used to study the mammalian immune response to infection because it is easy to culture. is relatively safe to work with and causes a highly predictable infection in laboratory mice. The broad,False,,919,https://www.nature.com/articles/nri1461,,"/scholar?cites=17419534390725277940&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091676,Endogenous ligands of Toll‐like receptors,2004,"['MF Tsan', 'B Gao']", | ,,,,,,Extensive work has suggested that a number of endogenous molecules such as heat shock proteins (hsp) may be potent activators of the innate immune system capable of inducing proinflammatory cytokine production by the monocyte‐macrophage system and the,False,,855,https://jlb.onlinelibrary.wiley.com/doi/abs/10.1189/jlb.0304127,,"/scholar?cites=10278296067512516962&as_sdt=5,33&sciodt=0,33&hl=en",https://jlb.onlinelibrary.wiley.com/doi/pdfdirect/10.1189/jlb.0304127,0,0,0
1091677,Systems biology approaches identify ATF3 as a negative regulator of Toll-like receptor 4,2006,"['M Gilchrist', 'V Thorsson', 'B Li', 'AG Rust', 'M Korb']", |  |  | t2jWNbsAAAAJ | ,,,,,,The innate immune system is absolutely required for host defence. but. uncontrolled. it leads to inflammatory disease. This control is mediated. in part. by cytokines that are secreted by macrophages. Immune regulation is extraordinarily complex. and can be best investigated,False,,765,https://www.nature.com/articles/nature04768,,"/scholar?cites=12633702796085122502&as_sdt=5,33&sciodt=0,33&hl=en",http://strategicgenomics.com/Jared/PDFs/Gilchrist_Nature_2006.pdf,0,0,0
