,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1276695,Sources of Innovation,1988,Eric von Hippel,,,,,Oxford University Press,,True,3cvL3hYAAAAJ:kzcrU_BdoSEC,12614,,15286788638245720137,/scholar?cites=15286788638245720137,,,,0,0,0
1276696,Democratizing innovation: The evolving phenomenon of user innovation,2005,E von Hippel,55,Journal für Betriebswirtschaft,1,63-78,,,True,3cvL3hYAAAAJ:j8SEvjWlNXcC,11161,,5593764903056924899,/scholar?cites=5593764903056924899,,,,0,0,0
1276697,Democratizing Innovation,2005,Eric von Hippel,,,,,MIT Press,,True,3cvL3hYAAAAJ:W5xh706n7nkC,11050,,5593764903056924899,/scholar?cites=5593764903056924899,,,,0,0,0
1276698,Lead users: a source of novel product concepts,1986,Eric Von Hippel,32,Management science,7,791-805,INFORMS,,True,3cvL3hYAAAAJ:d1gkVwhDpl0C,6791,,1668922646894825133,/scholar?cites=1668922646894825133,,,,0,0,0
1276699,"""Sticky Information"" and the Locus of Problem Solving: Implications for Innovation",1994,Eric von Hippel,40,Management Science,4,429-439,,,True,3cvL3hYAAAAJ:NJ774b8OgUMC,5386,,8130405581634485786,/scholar?cites=8130405581634485786,,,,0,0,0
1276700,Open source software and the “private-collective” innovation model: Issues for organization science,2003,Eric von Hippel and Georg von Krogh,14,Organization science,2,209-223,Informs,,True,3cvL3hYAAAAJ:2osOgNQ5qMEC,2898,,14349810808994983066,/scholar?cites=14349810808994983066,,,,0,0,0
1276701,How open source software works:“free” user-to-user assistance,2004,Karim R Lakhani and Eric Von Hippel,,,,303-339,Gabler Verlag,,True,3cvL3hYAAAAJ:9yKSN-GCB0IC,2608,,2056495376795197947,/scholar?cites=2056495376795197947,,,,0,0,0
1276702,The dominant role of users in the scientific instrument innovation process,1976,Eric Von Hippel,5,Research policy,3,212-239,North-Holland,,True,3cvL3hYAAAAJ:IjCSPb-OGe4C,1951,,7293157386774071319,/scholar?cites=7293157386774071319,,,,0,0,0
1276703,Customers as Innovators,2002,Stefan Thomke and Eric Von Hippel,,Harvard Business Review,,5-11,,,True,3cvL3hYAAAAJ:UeHWp8X0CEIC,1890,,14445344565587678869,/scholar?cites=14445344565587678869,,,,0,0,0
1276704,Shifting innovation to users via toolkits,2002,Eric Von Hippel and Ralph Katz,48,Management Science,7,821-833,INFORMS,,True,3cvL3hYAAAAJ:Y0pCki6q_DkC,1712,,4166167998912794530,/scholar?cites=4166167998912794530,,,,0,0,0
1276705,Lead user analyses for the development of new industrial products,1988,Glen L Urban and Eric Von Hippel,34,Management science,5,569-582,INFORMS,,True,3cvL3hYAAAAJ:Tyk-4Ss8FVUC,1687,,699617200008629066,/scholar?cites=699617200008629066,,,,0,0,0
1276706,Profiting from voluntary information spillovers: how users benefit by freely revealing their innovations,2003,Dietmar Harhoff and Joachim Henkel and Eric Von Hippel,32,Research policy,10,1753-1769,North-Holland,,True,hhpJrrMAAAAJ:2osOgNQ5qMEC,1041,,17501165659996099910,/scholar?cites=17501165659996099910,,,,0,0,0
1276707,Selective revealing in open innovation processes: The case of embedded Linux,2006,Joachim Henkel,35,Research policy,7,953-969,North-Holland,,True,hhpJrrMAAAAJ:qjMakFHDy7sC,1001,,10875434397957316709,/scholar?cites=10875434397957316709,,,,0,0,0
1276708,What you are is what you like—similarity biases in venture capitalists' evaluations of start-up teams,2006,Nikolaus Franke and Marc Gruber and Dietmar Harhoff and Joachim Henkel,21,Journal of Business Venturing,6,802-826,Elsevier,,True,hhpJrrMAAAAJ:IjCSPb-OGe4C,399,,2288998334644500853,/scholar?cites=2288998334644500853,,,,0,0,0
1276709,Venture capitalists’ evaluations of start–up teams: Trade–offs. knock–out criteria. and the impact of VC experience,2008,Nikolaus Franke and Marc Gruber and Dietmar Harhoff and Joachim Henkel,32,Entrepreneurship Theory and Practice,3,459-483,SAGE Publications,,True,hhpJrrMAAAAJ:W7OEmFMy1HYC,390,,5926816384824032016,/scholar?cites=5926816384824032016,,,,0,0,0
1276710,Welfare implications of user innovation,2004,Joachim Henkel and Eric Von Hippel,30,The Journal of Technology Transfer,1-2,73-87,Kluwer Academic Publishers,,True,hhpJrrMAAAAJ:UeHWp8X0CEIC,324,,10096560364073569730,/scholar?cites=10096560364073569730,,,,0,0,0
1276711,On sharks. trolls. and their patent prey—Unrealistic damage awards and firms’ strategies of “being infringed”,2007,Markus Reitzig and Joachim Henkel and Christopher Heath,36,Research Policy,1,134-154,North-Holland,,True,hhpJrrMAAAAJ:zYLM7Y9cAGgC,312,,6139270165120737146,/scholar?cites=6139270165120737146,,,,0,0,0
1276712,The emergence of openness: How and why firms adopt selective revealing in open innovation,2014,Joachim Henkel and Simone Schöberl and Oliver Alexy,43,Research Policy,5,879-890,North-Holland,,True,hhpJrrMAAAAJ:LPZeul_q3PIC,261,,17921860068665386266,/scholar?cites=17921860068665386266,,,,0,0,0
1276713,New ventures based on open innovation–an empirical analysis of start-up firms in embedded Linux,2006,Marc Gruber and Joachim Henkel,33,International Journal of Technology Management,4,356-372,Inderscience Publishers,,True,hhpJrrMAAAAJ:Tyk-4Ss8FVUC,241,,17389872431614322644,/scholar?cites=17389872431614322644,,,,0,0,0
1276714,Patent trolls on markets for technology–An empirical analysis of NPEs’ patent acquisitions,2012,Timo Fischer and Joachim Henkel,41,Research Policy,9,1519-1533,North-Holland,,True,hhpJrrMAAAAJ:BqipwSGYUEgC,218,,2790903341137447779,/scholar?cites=2790903341137447779,,,,0,0,0
1276715,Modularity and intellectual property protection,2015,Carliss Y Baldwin and Joachim Henkel,36,Strategic management journal,11,1637-1655,John Wiley & Sons. Ltd,,True,hhpJrrMAAAAJ:eflP2zaiRacC,174,,2011001412135414817,/scholar?cites=2011001412135414817,,,,0,0,0
1276716,Champions of revealing—the role of open source developers in commercial firms,2009,Joachim Henkel,18,Industrial and Corporate Change,3,435-471,Oxford University Press,,True,hhpJrrMAAAAJ:YsMSGLbcyi4C,165,,12993311590872234086,/scholar?cites=12993311590872234086,,,,0,0,0
1276717,Enterprise architecture analysis with extended influence diagrams,2007,Pontus Johnson and Robert Lagerström and Per Närman and Mårten Simonsson,9,Information Systems Frontiers,2,163-180,Kluwer Academic Publishers-Plenum Publishers,,True,SazOHOQAAAAJ:u5HHmVD_uO8C,217,,17464076172345386917,/scholar?cites=17464076172345386917,,,,0,0,0
1276718,Enterprise architecture: models and analyses for information systems decision making,2007,et al. P Johnson and M Ekstedt and R Lagerström,,,,,Studentlitteratur,,True,SazOHOQAAAAJ:dTyEYWd-f8wC,168,,16502116326927963732,/scholar?cites=16502116326927963732,,,,0,0,0
1276719,Enterprise architecture meta models for IT/business alignment situations,2010,Jan Saat and Ulrik Franke and Robert Lagerström and Mathias Ekstedt,,,,14-23,IEEE,,True,SazOHOQAAAAJ:4DMP91E08xMC,99,,7074435722143847821,/scholar?cites=7074435722143847821,,,,0,0,0
1276720,EAF2-A framework for categorizing enterprise architecture frameworks,2009,Ulrik Franke and David Hook and Johan Konig and Robert Lagerstrom and Per Narman and Johan Ullberg and Pia Gustafsson and Mathias Ekstedt,,,,327-332,IEEE,,True,SazOHOQAAAAJ:qxL8FJ1GzNcC,76,,14136357456799950919,/scholar?cites=14136357456799950919,,,,0,0,0
1276721,Architecture analysis of enterprise systems modifiability–models. analysis. and validation,2010,Robert Lagerström and Pontus Johnson and David Höök,83,Journal of Systems and Software,8,1387-1403,Elsevier,,True,SazOHOQAAAAJ:Y0pCki6q_DkC,75,,11585927707987759050,/scholar?cites=11585927707987759050,,,,0,0,0
