,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091434,Innate immune recognition,2002,"['CA Janeway Jr', 'R Medzhitov']", | 7oY-qF4AAAAJ,,,,,,The innate immune system is a universal and ancient form of host defense against infection. Innate immune recognition relies on a limited number of germline-encoded receptors. These receptors evolved to recognize conserved products of microbial metabolism produced by,False,,9379,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.20.083001.084359,,"/scholar?cites=4168449882495219397&as_sdt=5,33&sciodt=0,33&hl=en",https://pdfs.semanticscholar.org/3270/c6d4ea39e4884d80e7e385e1b6386da15193.pdf,0,0,0
1091435,A Toll-like receptor recognizes bacterial DNA,2000,"['H Hemmi', 'O Takeuchi', 'T Kawai', 'T Kaisho', 'S Sato']", | V8JiuA0AAAAJ | 8m4_6FQAAAAJ |  | ,,,,,,DNA from bacteria has stimulatory effects on mammalian immune cells 1. 2. 3. which depend on the presence of unmethylated CpG dinucleotides in the bacterial DNA. In contrast. mammalian DNA has a low frequency of CpG dinucleotides. and these are mostly,False,,7385,https://www.nature.com/articles/35047123,,"/scholar?cites=5176088357608984070&as_sdt=5,33&sciodt=0,33&hl=en",http://mcb.berkeley.edu/courses/mcb150/Admin/Akira00.pdf,0,0,0
1091436,Toll-like receptors,2003,"['K Takeda', 'T Kaisho', 'S Akira']", |  | 0TG2laoAAAAJ,,,,,,The innate immune system in drosophila and mammals senses the invasion of microorganisms using the family of Toll receptors. stimulation of which initiates a range of host defense mechanisms. In drosophila antimicrobial responses rely on two signaling,False,,6942,https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.21.120601.141126,,"/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091437,Recognition of double-stranded RNA and activation of NF-κB by Toll-like receptor 3,2001,"['L Alexopoulou', 'AC Holt', 'R Medzhitov', 'RA Flavell']",u7-wFNYAAAAJ |  | 7oY-qF4AAAAJ | IPbxgZkAAAAJ,,,,,,Toll-like receptors (TLRs) are a family of innate immune-recognition receptors that recognize molecular patterns associated with microbial pathogens. and induce antimicrobial immune responses 1. 2. Double-stranded RNA (dsRNA) is a molecular pattern associated with viral,False,,6923,https://www.nature.com/articles/35099560,,"/scholar?cites=4475339394178284155&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Richard_Flavell/publication/11743607_Recognition_of_double-stranded_RNA_and_activation_of_NF-B_by_Toll-like_receptor_3/links/09e4151114ceda05f6000000.pdf,0,0,0
1091438,Toll-like receptors: critical proteins linking innate and acquired immunity,2001,"['S Akira', 'K Takeda', 'T Kaisho']",0TG2laoAAAAJ |  | ,,,,,,Recognition of pathogens is mediated by a set of germline-encoded receptors that are referred to as pattern-recognition receptors (PRRs). These receptors recognize conserved molecular patterns (pathogen-associated molecular patterns). which are shared by large,False,,5677,https://www.nature.com/articles/ni0801_675,,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091439,Toll-like receptors and innate immunity,2001,['R Medzhitov'],7oY-qF4AAAAJ,,,,,,Toll-like receptors have a crucial role in the detection of microbial infection in mammals and insects. In mammals. these receptors have evolved to recognize conserved products unique to microbial metabolism. This specificity allows the Toll proteins to detect the presence of,False,,4850,https://www.nature.com/articles/nri35100529,,"/scholar?cites=9503037147658237939&as_sdt=5,33&sciodt=0,33&hl=en",http://minf.vub.ac.be/~chrisvs/PapersMCD11.pdf,0,0,0
1091440,Lipopolysaccharide endotoxins,2002,"['CRH Raetz', 'C Whitfield']", | ,,,,,,▪ Abstract Bacterial lipopolysaccharides (LPS) typically consist of a hydrophobic domain known as lipid A (or endotoxin). a nonrepeating “core” oligosaccharide. and a distal polysaccharide (or O-antigen). Recent genomic data have facilitated study of LPS assembly,False,,4479,https://www.annualreviews.org/doi/abs/10.1146/annurev.biochem.71.110601.135414,,"/scholar?cites=6584981048182215191&as_sdt=5,33&sciodt=0,33&hl=en",https://www.annualreviews.org/doi/full/10.1146/annurev.biochem.71.110601.135414,0,0,0
1091441,The RNA helicase RIG-I has an essential function in double-stranded RNA-induced innate antiviral responses,2004,"['M Yoneyama', 'M Kikuchi', 'T Natsukawa', 'N Shinobu']",z6NenD4AAAAJ |  |  | ,,,,,,Intracellular double-stranded RNA (dsRNA) is a chief sign of replication for many viruses. Host mechanisms detect the dsRNA and initiate antiviral responses. In this report. we identify retinoic acid inducible gene I (RIG-I). which encodes a DExD/H box RNA helicase,False,,4137,https://www.nature.com/articles/ni1087,,"/scholar?cites=14925072133337764801&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091442,Toll-like receptors in the induction of the innate immune response,2000,"['A Aderem', 'RJ Ulevitch']",jjMn92sAAAAJ | ,,,,,,The innate immune response is the first line of defence against infectious disease. The principal challenge for the host is to detect the pathogen and mount a rapid defensive response. A group of proteins that comprise the Toll or Toll-like family of receptors perform,False,,3931,https://www.nature.com/articles/35021228,,"/scholar?cites=12453761901845891674&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Richard_Ulevitch/publication/12357672_Toll-like_receptors_in_the_induction_of_the_innate_immune_response/links/0deec51e0a5315b4a7000000/Toll-like-receptors-in-the-induction-of-the-innate-immune-response.pdf,0,0,0
1091443,Differential roles of TLR2 and TLR4 in recognition of gram-negative and gram-positive bacterial cell wall components,1999,"['O Takeuchi', 'K Hoshino', 'T Kawai', 'H Sanjo', 'H Takada']",V8JiuA0AAAAJ |  |  |  | ,,,,,,Toll-like receptor (TLR) 2 and TLR4 are implicated in the recognition of various bacterial cell wall components. such as lipopolysaccharide (LPS). To investigate in vivo roles of TLR2. we generated TLR2-deficient mice. In contrast to LPS unresponsiveness in,False,,3794,https://www.sciencedirect.com/science/article/pii/S1074761300801193,,"/scholar?cites=17084061549561158393&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761300801193,0,0,0
