,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1193651,Stabilization of silver and gold nanoparticles: Preservation and improvement of plasmonic functionalities,2018,Hyunho Kang and Joseph T Buchman and Rebeca S Rodriguez and Hattie L Ring and Jiayi He and Kyle C Bantz and Christy L Haynes,119,,1,664-699,American Chemical Society,Noble metal nanoparticles have been extensively studied to understand and apply their plasmonic responses. upon coupling with electromagnetic radiation. to research areas such as sensing. photocatalysis. electronics. and biomedicine. The plasmonic properties of metal nanoparticles can change significantly with changes in particle size. shape. composition. and arrangement. Thus. stabilization of the fabricated nanoparticles is crucial for preservation of the desired plasmonic behavior. Because plasmonic nanoparticles find application in diverse fields. a variety of different stabilization strategies have been developed. Often. stabilizers also function to enhance or improve the plasmonic properties of the nanoparticles. This review provides a representative overview of how gold and silver nanoparticles. the most frequently used materials in current plasmonic applications. are stabilized in different application …,True,JIHQ7mUAAAAJ:W7OEmFMy1HYC,131,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.8b00341,10941188007683069222,/scholar?cites=10941188007683069222,,https://par.nsf.gov/servlets/purl/10077726,0,0,0
1193652,Improved tissue cryopreservation using inductive heating of magnetic nanoparticles,2017,Navid Manuchehrabadi and Zhe Gao and Jinjin Zhang and Hattie L Ring and Qi Shao and Feng Liu and Michael McDermott and Alex Fok and Yoed Rabin and Kelvin GM Brockbank and Michael Garwood and Christy L Haynes and John C Bischof,9,Science translational medicine,379,,American Association for the Advancement of Science,Vitrification. a kinetic process of liquid solidification into glass. poses many potential benefits for tissue cryopreservation including indefinite storage. banking. and facilitation of tissue matching for transplantation. To date. however. successful rewarming of tissues vitrified in VS55. a cryoprotectant solution. can only be achieved by convective warming of small volumes on the order of 1 ml. Successful rewarming requires both uniform and fast rates to reduce thermal mechanical stress and cracks. and to prevent rewarming phase crystallization. We present a scalable nanowarming technology for 1- to 80-ml samples using radiofrequency-excited mesoporous silica–coated iron oxide nanoparticles in VS55. Advanced imaging including sweep imaging with Fourier transform and microcomputed tomography was used to verify loading and unloading of VS55 and nanoparticles and successful vitrification of porcine arteries …,True,JIHQ7mUAAAAJ:MXK_kJrjxJIC,129,https://stm.sciencemag.org/content/9/379/eaah4586.short,17817749506401218924,/scholar?cites=17817749506401218924,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5470364/,0,0,0
1193653,Accounting for biological aggregation in heating and imaging of magnetic nanoparticles,2014,Michael L Etheridge and Katie R Hurley and Jinjin Zhang and Seongho Jeon and Hattie L Ring and Christopher Hogan and Christy L Haynes and Michael Garwood and John C Bischof,2,Technology,03,214-228,World Scientific Publishing Co./Imperial College Press,Aggregation is a known consequence of nanoparticle use in biology and medicine; however. nanoparticle characterization is typically performed under the pretext of well-dispersed. aqueous conditions. Here. we systematically characterize the effects of aggregation on the alternating magnetic field induced heating and magnetic resonance (MR) imaging performance of iron oxide nanoparticles (IONPs) in non-ideal biological systems. Specifically. the behavior of IONP aggregates composed of ~ 10 nm primary particles. but with aggregate hydrodynamic sizes ranging from 50 nm to 700 nm. was characterized in phosphate buffered saline and fetal bovine serum suspensions. as well as in gels and cells. We demonstrate up to a 50% reduction in heating. linked to the extent of aggregation. To quantify aggregate morphology. we used a combination of hydrodynamic radii distribution. intrinsic viscosity. and electron …,True,JIHQ7mUAAAAJ:IjCSPb-OGe4C,113,https://www.worldscientific.com/doi/abs/10.1142/S2339547814500198,9498489345649181184,/scholar?cites=9498489345649181184,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4219565/,0,0,0
1193654,Near-zero-field nuclear magnetic resonance,2011,MP Ledbetter and Thomas Theis and JW Blanchard and Hattie Ring and Paul Ganssle and Stephan Appelt and Bernhard Blümich and Alex Pines and Dmitry Budker,107,Physical review letters,10,107601,American Physical Society,We investigate nuclear magnetic resonance (NMR) in near zero field. where the Zeeman interaction can be treated as a perturbation to the electron mediated scalar interaction (J coupling). This is in stark contrast to the high-field case. where heteronuclear J couplings are normally treated as a small perturbation. We show that the presence of very small magnetic fields results in splitting of the zero-field NMR lines. imparting considerable additional information to the pure zero-field spectra. Experimental results are in good agreement with first-order perturbation theory and with full numerical simulation when perturbation theory breaks down. We present simple rules for understanding the splitting patterns in near-zero-field NMR. which can be applied to molecules with nontrivial spectra.,True,JIHQ7mUAAAAJ:5nxA0vEk-isC,98,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.107.107601,17175535556446379269,/scholar?cites=17175535556446379269,,https://arxiv.org/pdf/1107.1706,0,0,0
1193655,Predictable heating and positive MRI contrast from a mesoporous silica-coated iron oxide nanoparticle,2016,Katie R Hurley and Hattie L Ring and Michael Etheridge and Jinjin Zhang and Zhe Gao and Qi Shao and Nathan D Klein and Victoria M Szlag and Connie Chung and Theresa M Reineke and Michael Garwood and John C Bischof and Christy L Haynes,13,Molecular pharmaceutics,7,2172-2183,American Chemical Society,Iron oxide nanoparticles have great potential as diagnostic and therapeutic agents in cancer and other diseases; however. biological aggregation severely limits their function in vivo. Aggregates can cause poor biodistribution. reduced heating capability. and can confound their visualization and quantification by magnetic resonance imaging (MRI). Herein. we demonstrate that the incorporation of a functionalized mesoporous silica shell can prevent aggregation and enable the practical use of high-heating. high-contrast iron oxide nanoparticles in vitro and in vivo. Unmodified and mesoporous silica-coated iron oxide nanoparticles were characterized in biologically relevant environments including phosphate buffered saline. simulated body fluid. whole mouse blood. lymph node carcinoma of prostate (LNCaP) cells. and after direct injection into LNCaP prostate cancer tumors in nude mice. Once coated. iron oxide …,True,JIHQ7mUAAAAJ:u-x6o8ySG0sC,70,https://pubs.acs.org/doi/abs/10.1021/acs.molpharmaceut.5b00866,3853606689042970282,/scholar?cites=3853606689042970282,,,0,0,0
1193656,Optical hyperpolarization and NMR detection of 129 Xe on a microfluidic chip,2014,Ricardo Jiménez-Martínez and Daniel J Kennedy and Michael Rosenbluh and Elizabeth A Donley and Svenja Knappe and Scott J Seltzer and Hattie L Ring and Vikram S Bajaj and John Kitching,5,Nature communications,1,1-6,Nature Publishing Group,Optically hyperpolarized 129 Xe gas has become a powerful contrast agent in nuclear magnetic resonance (NMR) spectroscopy and imaging. with applications ranging from studies of the human lung to the targeted detection of biomolecules. Equally attractive is its potential use to enhance the sensitivity of microfluidic NMR experiments. in which small sample volumes yield poor sensitivity. Unfortunately. most 129 Xe polarization systems are large and non-portable. Here we present a microfabricated chip that optically polarizes 129 Xe gas. We have achieved 129 Xe polarizations> 0.5% at flow rates of several microlitres per second. compatible with typical microfluidic applications. We employ in situ optical magnetometry to sensitively detect and characterize the 129 Xe polarization at magnetic fields of 1 μT. We construct the device using standard microfabrication techniques. which will facilitate its integration with …,True,JIHQ7mUAAAAJ:_FxGoFyzp5QC,47,https://www.nature.com/articles/ncomms4908?origin=ppub,13398929299651913979,/scholar?cites=13398929299651913979,,https://www.nature.com/articles/ncomms4908.pdf?origin=ppub,0,0,0
1193657,Note: Detection of a single cobalt microparticle with a microfabricated atomic magnetometer,2011,Daniel Maser and Saurabh Pandey and Hattie Ring and Micah P Ledbetter and Svenja Knappe and John Kitching and Dmitry Budker,82,Review of Scientific Instruments,8,086112,American Institute of Physics,We present magnetic detection of a single. 2μm diameter cobalt microparticle using an atomic magnetometer based on a microfabricated vapor cell. These results represent an improvement by a factor of 105 in terms of the detected magnetic moment over previous work using atomic magnetometers to detect magnetic microparticles. The improved sensitivity is due largely to the use of small vapor cells. In an optimized setup. we predict detection limits of 0.17μm3.,True,JIHQ7mUAAAAJ:u5HHmVD_uO8C,32,https://aip.scitation.org/doi/abs/10.1063/1.3626505,2583613635113362284,/scholar?cites=2583613635113362284,,https://arxiv.org/pdf/1107.1913,0,0,0
1193658,Quantification and biodistribution of iron oxide nanoparticles in the primary clearance organs of mice using T1 contrast for heating,2017,Jinjin Zhang and Hattie L Ring and Katie R Hurley and Qi Shao and Cathy S Carlson and Djaudat Idiyatullin and Navid Manuchehrabadi and P Jack Hoopes and Christy L Haynes and John C Bischof and Michael Garwood,78,Magnetic resonance in medicine,2,702-712,,To use contrast based on longitudinal relaxation times (T1) or rates (R1) to quantify the biodistribution of iron oxide nanoparticles (IONPs). which are of interest for hyperthermia therapy. cell targeting. and drug delivery. within primary clearance organs.Mesoporous silica‐coated IONPs (msIONPs) were intravenously injected into 15 naïve mice. Imaging and mapping of the longitudinal relaxation rate constant at 24 h or 1 week postinjection were performed with an echoless pulse sequence (SWIFT). Alternating magnetic field heating measurements were also performed on ex vivo tissues.Signal enhancement from positive T1 contrast caused by IONPs was observed and quantified in vivo in liver. spleen. and kidney at concentrations up to 3.2 mg Fe/(g tissue wt.) (61 mM Fe). In most cases. each organ had a linear correlation between the R1 and the tissue iron concentration despite …,True,JIHQ7mUAAAAJ:roLk4NBRz8UC,30,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26394,14525178027604100002,/scholar?cites=14525178027604100002,,https://onlinelibrary.wiley.com/doi/am-pdf/10.1002/mrm.26394,0,0,0
1193659,Oxygen sensing with perfluorocarbon-loaded ultraporous mesostructured silica nanoparticles,2017,Amani L Lee and Clifford T Gee and Bradley P Weegman and Samuel A Einstein and Adam R Juelfs and Hattie L Ring and Katie R Hurley and Sam M Egger and Garrett Swindlehurst and Michael Garwood and William CK Pomerantz and Christy L Haynes,11,ACS nano,6,5623-5632,American Chemical Society,Oxygen homeostasis is important in the regulation of biological function. Disease progression can be monitored by measuring oxygen levels. thus producing information for the design of therapeutic treatments. Noninvasive measurements of tissue oxygenation require the development of tools with minimal adverse effects and facile detection of features of interest. Fluorine magnetic resonance imaging (19F MRI) exploits the intrinsic properties of perfluorocarbon (PFC) liquids for anatomical imaging. cell tracking. and oxygen sensing. However. the highly hydrophobic and lipophobic properties of perfluorocarbons require the formation of emulsions for biological studies. though stabilizing these emulsions has been challenging. To enhance the stability and biological loading of perfluorocarbons. one option is to incorporate perfluorocarbon liquids into the internal space of biocompatible mesoporous silica …,True,JIHQ7mUAAAAJ:UeHWp8X0CEIC,22,https://pubs.acs.org/doi/abs/10.1021/acsnano.7b01006,9304618172269883367,/scholar?cites=9304618172269883367,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515277/,0,0,0
1193660,Characterization of magnetic nanoparticles in biological matrices,2015,Katie R Hurley and Hattie L Ring and Hyunho Kang and Nathan D Klein and Christy L Haynes,87,,23,11611-11619,American Chemical Society,This Feature describes several methods for the characterization of magnetic nanoparticles in biological matrices such as cells and tissues. The Feature focuses on sample preparation and includes several case studies where multiple techniques were used in conjunction.,True,JIHQ7mUAAAAJ:YsMSGLbcyi4C,21,https://pubs.acs.org/doi/full/10.1021/acs.analchem.5b02229,11087927272734575585,/scholar?cites=11087927272734575585,,https://pubs.acs.org/doi/full/10.1021/acs.analchem.5b02229,0,0,0
