,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1103348,Water stability and adsorption in metal–organic frameworks,2014,Nicholas C Burtch and Himanshu Jasuja and Krista S Walton,114,,20,10575-10612,American Chemical Society,1. INTRODUCTION The ability to synthesize porous metal− organic frameworks (MOFs) with prescribed structural features (Figure 1) has led to intense interest in the materials for selective adsorption processes. The hybrid nature of MOFs provides an almost infinite set of building blocks that can be manipulated to target specific adsorption behavior by introducing open metal sites and functional groups into the structure. or by further modulating the properties by postsynthetic modification. 1− 6 To date. much of the experimental and theoretical research on MOF applications has centered on adsorption simulations and measurements. and MOFs have shown high loadings and selectivities for various target gases. Investigations of gas storage (hydrogen/methane) and carbon dioxide capture from flue gas have been a particular focus. 7− 10MOF behavior in the presence of water is a topic of significant importance when …,True,cDm-deAAAAAJ:ns9cj8rnVeAC,1320,https://pubs.acs.org/doi/abs/10.1021/cr5002589,9512115736005543470,/scholar?cites=9512115736005543470,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.719.5926&rep=rep1&type=pdf,0,0,0
1103349,Applicability of the BET method for determining surface areas of microporous metal− organic frameworks,2007,Krista S Walton and Randall Q Snurr,129,Journal of the American Chemical Society,27,8552-8556,American Chemical Society,The surface area is one of the most important quantities for characterizing novel porous materials. The BET analysis is the standard method for determining surface areas from nitrogen adsorption isotherms and was originally derived for multilayer gas adsorption onto flat surfaces. Metal−organic frameworks (MOFs) are a relatively new class of crystalline. porous materials that have been shown to exhibit very large BET surface areas. These materials are microporous and possess surfaces that are far from flat. In some MOFs. adsorption occurs through a pore-filling mechanism rather than by layer formation. Thus. it is unclear whether BET surface area numbers reported for these materials are truly meaningful. Given the standard practice of reporting BET surface areas for novel porous materials. a critical test of the BET method is much needed. In this work. grand canonical Monte Carlo simulations were used to predict …,True,cDm-deAAAAAJ:u5HHmVD_uO8C,872,https://pubs.acs.org/doi/abs/10.1021/ja071174k,16572688815114966556,/scholar?cites=16572688815114966556,,,0,0,0
1103350,Understanding inflections and steps in carbon dioxide adsorption isotherms in metal-organic frameworks,2008,Krista S Walton and Andrew R Millward and David Dubbeldam and Houston Frost and John J Low and Omar M Yaghi and Randall Q Snurr,130,Journal of the American Chemical Society,2,406-407,American Chemical Society,Adsorption isotherms for CO2 in IRMOF-1 exhibit inflections that grow into pronounced steps at lower temperatures. The isotherm shapes can be predicted by molecular simulations using a rigid crystal structure. indicating that changes in the MOF crystal structure are not responsible for the steps in this system. ,True,cDm-deAAAAAJ:u-x6o8ySG0sC,529,https://pubs.acs.org/doi/abs/10.1021/ja076595g,18174167151928725114,/scholar?cites=18174167151928725114,,http://yaghi.berkeley.edu/pdfPublications/2008UndInflections.pdf,0,0,0
1103351,Calculating geometric surface areas as a characterization tool for metal− organic frameworks,2007,Tina Düren and Franck Millange and Gérard Férey and Krista S Walton and Randall Q Snurr,111,The Journal of Physical Chemistry C,42,15350-15356,American Chemical Society,Metal−organic frameworks (MOFs) synthesized in a building-block approach from organic linkers and metal corner units offer the opportunity to design materials with high surface areas for adsorption applications by assembling the appropriate building blocks. In this paper. we show that the surface area calculated in a geometric fashion from the crystal structure is a useful tool for characterizing MOFs. We argue that the accessible surface area rather than the widely used Connolly surface area is the appropriate surface area to characterize crystalline solids for adsorption applications. The accessible surface area calculated with a probe diameter corresponding to the adsorbate of interest provides a simple way to screen and compare adsorbents. We investigate the effects of the probe molecule diameter on the accessible surface area and discuss the implications for increasing the surface area of metal−organic …,True,cDm-deAAAAAJ:d1gkVwhDpl0C,513,https://pubs.acs.org/doi/abs/10.1021/jp074723h,14495906247349628568,/scholar?cites=14495906247349628568,,,0,0,0
1103352,CO2 adsorption in Y and X zeolites modified by alkali metal cation exchange,2006,Krista S Walton and Morgan B Abney and M Douglas LeVan,91,Microporous and Mesoporous Materials,1-3,78-84,Elsevier,Ion exchange was performed on NaY and NaX zeolites with alkali metal cations Li+. K+. Rb+. and Cs+ and studied by adsorption of CO2. This is the first study to examine adsorption equilibrium isotherms and capacities of CO2 on the alkali metal series for both Y and X zeolites under mild conditions. CO2 capacity increased as Cs < Rb ≈ K < Li ≈ Na for Y zeolites. For X zeolites. the capacity for CO2 increased in the order Cs < Rb < K < Na < Li (the order of decreasing ionic radii). For both zeolites the larger cation forms (Cs. Rb. K) exhibited strongly nonlinear concave downward isotherms. which is indicative of strong interactions between CO2 and the zeolite. This is consistent with an increased basicity of the framework compared to the smaller cation forms. given that CO2 is a weakly acidic gas. This is also reflected by the Henry’s law slopes obtained from the Toth isotherm equation. Our measurements show that …,True,cDm-deAAAAAJ:9yKSN-GCB0IC,460,https://www.sciencedirect.com/science/article/pii/S1387181105005779,17301159099955358947,/scholar?cites=17301159099955358947,,,0,0,0
1103353,Stability and degradation mechanisms of metal–organic frameworks containing the Zr 6 O 4 (OH) 4 secondary building unit,2013,Jared B DeCoste and Gregory W Peterson and Himanshu Jasuja and T Grant Glover and You-gui Huang and Krista S Walton,1,Journal of Materials Chemistry A,18,5642-5650,Royal Society of Chemistry,Metal–organic frameworks (MOFs) with the Zr6O4(OH)4 secondary building unit (SBU) have been of particular interest for potential commercial and industrial uses because they can be easily tailored and are reported to be chemically and thermally stable. However. we show that there are significant changes in chemical and thermal stability of Zr6O4(OH)4 MOFs with the incorporation of different organic linkers. As the number of aromatic rings is increased from one to two in 1.4-benzene dicarboxylate (UiO-66. ZrMOF–BDC) and 4.4′-biphenyl dicarboxylate (UiO-67. ZrMOF–BPDC). the Zr6O4(OH)4 SBU becomes more susceptible to chemical degradation by water and hydrochloric acid. Furthermore. as the linker is replaced with 2.2′-bipyridine-5.5′-dicarboxylate (ZrMOF–BIPY) the chemical stability decreases further as the MOF is susceptible to chemical breakdown by protic chemicals such as methanol and …,True,cDm-deAAAAAJ:WF5omc3nYNoC,450,https://pubs.rsc.org/en/content/articlehtml/2013/ta/c3ta10662d,15803358495167266070,/scholar?cites=15803358495167266070,,https://apps.dtic.mil/sti/pdfs/ADA614004.pdf,0,0,0
1103354,Effect of water adsorption on retention of structure and surface area of metal–organic frameworks,2012,Paul M Schoenecker and Cantwell G Carson and Himanshu Jasuja and Christine JJ Flemming and Krista S Walton,51,Industrial & Engineering Chemistry Research,18,6513-6519,American Chemical Society,This work presents an experimental investigation of water adsorption in metal–organic frameworks (MOFs) at room temperature and up to 90% relative humidity. Structural degradation of the materials after regeneration is analyzed via powder X-ray diffraction (PXRD) and nitrogen adsorption measurements. MOFs with open metal sites are quite hydrophilic but appear to maintain their structure according to PXRD. However. significant surface area loss indicates that decomposition is occurring and is likely an attribute of oxygen presence during the regeneration procedure. Materials with copper paddle-wheel (HKUST-1). 5-coordinated magnesium (Mg MOF-74). and 7-coordinated zirconium (UiO-66(-NH2)) maintain good structural stability. while Zn-COOH containing MOFs (DMOF-1; DMOF-1-NH2; UMCM-1) undergo complete loss of crystallinity.,True,cDm-deAAAAAJ:Tyk-4Ss8FVUC,399,https://pubs.acs.org/doi/abs/10.1021/ie202325p,3973060844653960604,/scholar?cites=3973060844653960604,,https://www.academia.edu/download/53024677/Effect_of_Water_Adsorption_on_Retention_20170506-25081-1ne2pny.pdf,0,0,0
1103355,Tuning the adsorption properties of UiO-66 via ligand functionalization,2012,Gregory E Cmarik and Min Kim and Seth M Cohen and Krista S Walton,28,Langmuir,44,15606-15613,American Chemical Society,UiO-66 is one of the few known water-stable MOFs that are readily amenable to direct ligand substitution. In this work. UiO-66 has been synthesized with amino-. nitro-. methoxy-. and naphthyl-substituted ligands to impart polar. basic. and hydrophobic characteristics. Pure-component CO2. CH4. N2. and water vapor adsorption isotherms were measured in the materials to study the effect of the functional group on the adsorption behavior. Heats of adsorption were calculated for each pure gas on each material. The results indicate that the amino-functionalized material possesses the best adsorption properties for each pure gas due to a combination of polarity and small functional group size. The naphthyl-functionalized material exhibits a good combination of inhibited water vapor adsorption and high selectivity for CO2 over CH4 and N2.,True,cDm-deAAAAAJ:ufrVoPGSRksC,383,https://pubs.acs.org/doi/abs/10.1021/la3035352,8101535527981050219,/scholar?cites=8101535527981050219,,,0,0,0
1103356,Exceptional negative thermal expansion in isoreticular metal–organic frameworks,2007,David Dubbeldam and Krista S Walton and Donald E Ellis and Randall Q Snurr,119,Angewandte Chemie,24,4580-4583,WILEY‐VCH Verlag,The thermal-expansion properties [1] of substances are very important in materials design; for example. cracks form when joined materials expand or contract by different amounts upon heating. The most famous example of a substance that contracts when heated is ice: it transforms into water. which has a higher density than ice. Negative thermal expansion (NTE) in solids is relatively rare. although examples have been found in zeolites.[2] The underlying physics of NTE remains poorly understood. Herein. we show. on the basis of molecular simulations. that the recently synthesized isoreticular metal–organic frameworks (IRMOFs) consistently have negative thermal-expansion coefficients and are by far the most contracting materials known. Our simulations point to two competing effects: a local effect. where all bond lengths increase with temperature. and a second long-range effect. where the thermal movement of …,True,cDm-deAAAAAJ:2osOgNQ5qMEC,319,https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.200700218,4736092105407802511,/scholar?cites=4736092105407802511,,,0,0,0
1103357,On the inner workings of Monte Carlo codes,2013,David Dubbeldam and Ariana Torres-Knoop and Krista S Walton,39,Molecular Simulation,14-15,1253-1292,Taylor & Francis,We review state-of-the-art Monte Carlo (MC) techniques for computing fluid coexistence properties (Gibbs simulations) and adsorption simulations in nanoporous materials such as zeolites and metal–organic frameworks. Conventional MC is discussed and compared to advanced techniques such as reactive MC. configurational-bias Monte Carlo and continuous fractional MC. The latter technique overcomes the problem of low insertion probabilities in open systems. Other modern methods are (hyper-)parallel tempering. Wang–Landau sampling and nested sampling. Details on the techniques and acceptance rules as well as to what systems these techniques can be applied are provided. We highlight consistency tests to help validate and debug MC codes.,True,cDm-deAAAAAJ:ULOm3_A8WrAC,269,https://www.tandfonline.com/doi/abs/10.1080/08927022.2013.819102,12320896193651954319,/scholar?cites=12320896193651954319,,https://www.tandfonline.com/doi/pdf/10.1080/08927022.2013.819102,0,0,0
