,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1091174,Biological warfare and Bioterrorism,2015,Tanveer Ahmed Soomro and Javed Ahmed Ujan and Maria Khushbakht Sahotra and Yasmeen Faiz Kazi,6,International Journal of Scientific & Engineering Research,1,389-394,,Biological warfare (BWs) is the deliberately use of toxins and microbes. generally of microbial. plant or animal origin to produce disease and death in humans. livestock and agriculture. The fact behind the use of bioweapons in war. and for use in terroristic attacks is attributed to easy access to a wide range of disease-producing biological agents. cost effectiveness. difficultly in sensing by routine security systems. and also to their transportation from one place to another. Furthermore. novel and accessible technologies give rise to proliferation of such weapons that have significances for regional and global security. In order to eliminate such threats. and in securing the culture and defense of peace. the need for leadership and in devising preventive and protective strategies has been emphasized through international consultation and cooperation. Current concerns regarding the use of BWs result from the increasing number of countries that are engaged in the proliferation of such weapons and their acquisition by terrorist organizations. Faithfully following to the Biological and Toxin Weapons Convention reinforced by confidence building measures sustained by use of monitoring and verification protocols. is indeed. an important and necessary,True,xe7LjbcAAAAJ:9yKSN-GCB0IC,1,http://scholar.google.com/scholar?cluster=11647220360809923283&hl=en&oi=scholarr,11647220360809923283,/scholar?cites=11647220360809923283,,,0,0,0
1091175,Applications of Proteomics and Genomics for Improving Meat Quality,2015,Javed Ujjan and Maria Khushbakht,4,Asian Journal of Biological and Life Sciences,3,,,This paper introduces a series of phenotypic analyses done in parallel with genotypic analyses for the bovine meat quality. This has allowed new knowledge to be gained of the genetic. environment and management factors that impact on the carcase and eating quality. visual appeal. odour and health attributes of meat quality. The research described involved close collaboration with commercial partners across the supply chain in the sire breeding as well as the meat processing industries. This approach has enabled timely delivery and adoption of research results to industry in an unprecedented. A special attention will be given to meat production. as well as quality control. In the latter. a way and provides a good model for future research. Sufficient diversity in performance and adaptability can be exploited for actual improvement accruing to conservation and development of indigenous cattle resources.,True,xe7LjbcAAAAJ:UeHWp8X0CEIC,0,http://ajbls.com/article/2015/4/3/241,,,,,0,0,0
1091176,Association between aging. apoptosis and related dysregulations,2014,JA Ujjan,5,Int J Sci Eng Res,,300-309,,,True,xe7LjbcAAAAJ:qjMakFHDy7sC,0,,,,,,0,0,0
1091177,Drugs in Pregnancy: A Handbook for Pharmacists and Physicians,2020,Radhwan Nidal Al-Zidan,,,,,CRC Press,This first-of-its-kind handbook offers crucial information on the safety of drugs taken during pregnancy. It covers an exhaustive list of common and less common drugs and provides for each drug the FDA letter categorization and newly approved “Pregnancy and Lactation Labeling Rule (PLLR)” systems for rating drug risks in pregnancy. imposed by the US Food and Drug Administration (FDA). Drugs in Pregnancy: A Handbook for Pharmacists and Physicians covers the pregnancy ramifications of using anti-infective. cardiovascular. hematologic. dermatologic drugs and drugs affecting the endocrine. central. autonomic. gastrointestinal. musculoskeletal systems in addition to herbs. vitamins and dietary supplements. To enable the reader to develop well-informed knowledge about a drug safety profile during pregnancy. three sections of data have been provided for each drug: FDA Category. Risk Summary. and Further Reading.,True,Bk2jl0QAAAAJ:9yKSN-GCB0IC,1,http://books.google.com/books?hl=en&lr=&id=nZ7qDwAAQBAJ&oi=fnd&pg=PT5&dq=info:S7QRf1njBEAJ:scholar.google.com&ots=kefOm_bbiD&sig=P1AGCtJ2mo7nslqKMkff_ytodD8,4613061891857691723,/scholar?cites=4613061891857691723,,,0,0,0
1091178,Multiple Unite Pellet Systems (MUPS) as Drug Delivery model,2020,Saad M Majeed and Mohammed K Al-Shaheen and Radhwan Nidal Al-Zidan and Sameer M Mahmood,10,Journal of Drug Delivery and Therapeutics,6,231-235,,Multiparticulate drug delivery systems are mainly oral dosage form. consist of small discrete units that exhibit different characteristics especially in release pattern and drug bioavailability. These systems are represented by granules. pellets. microspheres. microcapsules. and minitablets. Pellets offer high flexibility in the design. formulation. and development of oral dosage forms such as sachet. suspension. capsule. and tablet. Multiparticulate tablets manufactured by compaction of multiple unite pellets is one of the latest and. yet. challenging technologies. Multiparticulate tablets combine the benefits of both a tablet and a pellet-filled capsule in one dosage form but their manufacturing experience many difficulties. The oral multiparticulate products consist of polymer-coated subunits or pellets. which are embedded in an inert excipients’ matrix. formulated to overcome the difficulty in administering capsules and improve the physicochemical stability of suspension and offer predictable release and uniform distribution in the gastro-intestinal tract compared to the plain tablet. This review discusses the advantages and drawbacks of MUPS. the properties of an ideal MUPS. various pharmaceutical applications of MUPS. the challenges and key variables that to be considered in the tableting process for successful production of MUPS,True,Bk2jl0QAAAAJ:IjCSPb-OGe4C,0,http://jddtonline.info/index.php/jddt/article/view/4389,,,,http://jddtonline.info/index.php/jddt/article/download/4389/3417,0,0,0
1091179,Potential Drug-Drug and Drug-Disease interactions of selected experimental therapies used in treating COVID-19 patients,2020,Radhwan Nidal Al-Zidan,10,,6,219-230,,At the end of 2019. the whole world was witnessing the birth of a new member of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) family in Wuhan city. China. Since then. the 2019 novel coronavirus (COVID-19) has rapidly invaded every corner of the world. Before the end of September 2020. nearly 32 million cases worldwide were recorded. with a death toll of approximately 1 million cases. As COVID-19 has spread across the world. certain groups of people prove more susceptible than others. Elderly patients and people with chronic medical conditions such as heart disease or diabetes are more likely to experience or even suffer from serious diseases. As a population. senior citizens take more medicines than young people. Similarly. people with chronic illnesses who are several taking drugs to control their illness. All this poses a significant query in managing COVID-19 cases: can a standard drug regimen be paired with one or more experimental drugs? For example. some of the most widely prescribed medicines—including antibacterial drugs. antifungals. heart-related medications. neuroleptics. contraceptives. and sedatives—can have extensive and often even severe interactions with some of the experimental COVID-19 therapy. Therefore. to reduce the morbidity and mortality rate associated with COVID-19. this issue needs to be answered in detail. This review addressed the key points related to the drug-drug and drug-disease interaction in patients with COVID-19. To help health care providers locate the answers they need in the shortest possible time. the information contained in this review has been included in …,True,Bk2jl0QAAAAJ:UeHWp8X0CEIC,0,http://jddtonline.info/index.php/jddt/article/view/4383,,,,http://jddtonline.info/index.php/jddt/article/view/4383,0,0,0
1091180,Insights on the newly implemented US Pregnancy and Lactation Labeling Rule,2020,Radhwan N. Al-Zidan and Saad M. Majeed and Hasan S. and Aldewachi,17,Regulatory Rapporteur,6,,The Organisation for Professionals in Regulatory Affairs,,True,Bk2jl0QAAAAJ:d1gkVwhDpl0C,0,,,,,,0,0,0
1091181,Fabrication and Evaluation of Oral Multi-Particulate Tablets of Proton Pump Inhibitors: Esomeprazole as a Model,2020,Radhwan N Al-Zidan and Saad M Majeed and Mohammed K Al-Shaheen,11,,11,487-492,Medknow Publications,Esomeprazole. a proton pump inhibitor. inhibits gastric acid secretion and used to treat many acid-related gastric/duodenal diseases in adults and children. The present article investigated the development of an oral delayedrelease multi-particulate tablet of Esomeprazole. which consists of enteric coated pellets of esomeprazole. Such dosage form offers the healthcare providers a higher dosage flexibility to give the appropriate dose regarding the patient age and the disease state of the patient. In addition. the proposed dosage form enhances the physicochemical stability of coated drug by forming multi-unite pellets system (MUPS)®. Compression of coated pellets is an arduous process and requires the optimization of several formulations and processing variables; among it includes size. nature. and amount of tableting additives as well as the applied compression force. In this study. several trials were executed to prepare a satisfactory product by using the direct compression method with different directly compressible fillers. having suitable cushioning properties. like spray dried lactose. microcrystalline cellulose (MCC). and dibasic calcium phosphate. In this study. it was found that adding up to 49% of (MCC) offered greater protection to the coated pellets. and greatly maintained the integrity of the multiparticulate tablet—even under a compression force of about 3 tons. This research work led to successful formulation of esomeprazole delayed release multi-particulate tablets containing enteric coated pellets equivalent to 20 mg of esomeprazole magnesium trihydrate using the direct compression method.,True,Bk2jl0QAAAAJ:zYLM7Y9cAGgC,0,https://www.researchgate.net/profile/Radhwan_Al-Zidan/publication/348096762_Fabrication_and_Evaluation_of_Oral_Multi-Particulate_Tablets_of_Proton_Pump_Inhibitors_Esomeprazole_as_a_Model/links/5feed582a6fdccdcb81ebcd9/Fabrication-and-Evaluation-of-Oral-Multi-Particulate-Tablets-of-Proton-Pump-Inhibitors-Esomeprazole-as-a-Model.pdf,,,,https://www.researchgate.net/profile/Radhwan_Al-Zidan/publication/348096762_Fabrication_and_Evaluation_of_Oral_Multi-Particulate_Tablets_of_Proton_Pump_Inhibitors_Esomeprazole_as_a_Model/links/5feed582a6fdccdcb81ebcd9/Fabrication-and-Evaluation-of-Oral-Multi-Particulate-Tablets-of-Proton-Pump-Inhibitors-Esomeprazole-as-a-Model.pdf,0,0,0
1091182,The public health dilemma of Self-Medication with Antibiotics: The undergraduate students of the College of Pharmacy in Mosul as an example,2020,Radhwan N Al-Zidan and Ahmed S Saadallah and Ghayth M Abdulrazzaq,11,INTERNATIONAL JOURNAL OF RESEARCH IN PHARMACEUTICAL SCIENCES,3,3743-3751,,,True,Bk2jl0QAAAAJ:2osOgNQ5qMEC,0,,,,,,0,0,0
1091183,Antibiotic misuse and the development of bacterial resistance: Are we losing the battle?,2019,Radhwan Al-Zidan and Ghayth Abdulrazzaq and Wejdan Al-Shakarchi,16,,1,73-84,Mosul University,Objective: The present review targets to shed light on the crisis of developing the antibiotic resistance and specify the contemporary challenges associated with the misuse of the antibiotics.Methods: The present challenges correlated to the development of the antibiotic resistance are distinctive and vary from the previous challenges because novel bacterial strains are continuously emerging and persist to evolve. Additionally. bacterial strains resistant to various antibiotic classes have arisen for which the use of recent antibiotics have not been reviewed thoroughly.Results: The outcomes of antibiotic resistance are serious with morbidity and mortality incessantly on the rise. This review also underlines the feasible interventions that can be effective at the individual or micro level. as well as at the national or macro level in the prevention of antibiotic resistance.Conclusion: To conclude. the rapid emergence of antibiotic-resistant bacteria threatens the astonishing health gains that have been attained since the invention of the antibiotic medications.,True,Bk2jl0QAAAAJ:qjMakFHDy7sC,0,https://iphr.mosuljournals.com/article_165710.html,,,,https://iphr.mosuljournals.com/article_165710_95ee38ea10586b181d3a1d29573eedd3.pdf,0,0,0
