,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1204805,A qualitative study of users' engagement with real-time feedback from in-house energy consumption displays,2013,Christian Oltra and Alex Boso and Josep Espluga and Ana Prades,61,Energy Policy,,788-792,Elsevier,Recent developments in feedback technologies and smart meters have advanced the introduction of energy consumption displays in the home. This could facilitate a significant amount of energy saving for the maximum number of homeowners. But empirical studies show that achieved savings in electricity consumption from in-house displays range approximately from 0 to 20%. In order to qualitatively explore the factors underlying such variation in the achieved saving. this paper studies how a small sample of householders interacted with the feedback from an energy consumption display. Following a heuristic model based on prior energy-related behavioral research. we explore the effects of the in-home display on household electricity. Results indicate that saving might be moderated by the level of user's engagement with the display. preceded by user's motivation to save energy. prior attitudes and. importantly …,True,qVF1COkAAAAJ:nb7KW1ujOQ8C,47,https://www.sciencedirect.com/science/article/pii/S0301421513006344,16795596395085970713,/scholar?cites=16795596395085970713,,https://www.researchgate.net/profile/Christian_Oltra/publication/273531785_A_qualitative_study_of_users%27_engagement_with_real-time_feedback_from_in-house_energy_consumption_displays/links/5c6d18c1299bf1e3a5b68447/A-qualitative-study-of-users-engagement-with-real-time-feedback-from-in-house-energy-consumption-displays.pdf,0,0,0
1204806,Participación pública e inercia institucional en la gestión del agua en España,2011,Josep Espluga and Alba Ballester and Nuria Hernández-Mora and Joan Subirats,134,Revista Española de Investigaciones Sociológicas (REIS),1,3-26,Centro de Investigaciones Sociológicas,Los procesos de participación pública implementados a raíz de la Directiva Marco del Agua (DMA) constituyen un importante salto adelante para la democratización de la gestión del agua en España. En el presente texto. a partir de un análisis documental y entrevistas exploratorias. se señalan algunas de las virtudes y debilidades de dichos procesos. En general. se observa que los puntos más problemáticos tienen que ver con la inercia institucional que conforma las relaciones entre los organismos de cuenca y los usuarios tradicionales del agua. así como con la falta de credibilidad que algunos de estos procesos han tenido para algunos de sus potenciales participantes. Como conclusión se advierte la necesidad de pensar nuevos diseños institucionales que respondan a la idea de gobernanza expresada por la DMA.The public participation processes that are taking place in Spain as a result of the …,True,qVF1COkAAAAJ:ULOm3_A8WrAC,44,https://www.ingentaconnect.com/contentone/cis/reis/2011/00000134/00000001/art00001,13334659282559904008,/scholar?cites=13334659282559904008,,https://www.ingentaconnect.com/contentone/cis/reis/2011/00000134/00000001/art00001?crawler=true&mimetype=application/pdf,0,0,0
1204807,Relaciones entre la salud. el desempleo de larga duración y la exclusión social de los jóvenes en Es,2005,Josep Espluga and Josep Baltiérrez and Louis Lemkow,17,Cuadernos de trabajo social,,45-62,,En el artículo se describen algunas relaciones del desempleo con posibles situaciones de exclusión social en España. con especial atención a los efectos sobre su salud. Para ello se realiza una propuesta teórica de definición de la exclusión social. entendida como un fenómeno vinculado a las crisis de empleo contemporáneas. y se presenta una síntesis de los resultados de una investigación empírica realizada a una muestra cualitativa de jóvenes españoles/as que llevan más de un año en situación de desempleo. Se analizan sus experiencias personales. sus percepciones sobre su propia salud. los factores que les protegen de la exclusión social y aquellos que les tornan más vulnerables. Finalmente. se hace una valoración crítica de las intervenciones que diversos tipos de instituciones ponen en práctica con el objetivo de resolver los problemas de exclusión social asociados al desempleo juvenil. Entre los resultados cabe destacar el ambiguo rol de la familia y las limitaciones de las acciones meramente formativas.,True,qVF1COkAAAAJ:eQOLeE2rZwMC,44,https://revistas.ucm.es/index.php/CUTS/article/download/CUTS0404110045A/7606,15779050901038641409,/scholar?cites=15779050901038641409,,https://revistas.ucm.es/index.php/CUTS/article/download/CUTS0404110045A/7606,0,0,0
1204808,Mobbing:¿ un problema de perfiles psicológicos o un problema de organización del trabajo? Dos estudios de caso,2010,Susana Mayoral and Josep Espluga,28,Cuadernos de relaciones laborales,2,233-255,,En España coexisten en la actualidad. al menos. dos lecturas sobre el mobbing. La primera es la que tiende a situar como factor principal del acoso el perfil psicopatológico del acosador; mientras que la segunda conceptualiza el mobbing como un problema de organización del trabajo. Mediante un estudio de casos. intentamos contrastar la capacidad explicativa de cada uno de estos modelos y concluimos que. aunque contribuyen en mayor o menor medida a explicar los casos. ambos dejan sin explicar aspectos fundamentales. por lo que sería necesario elaborar nuevos modelo teóricos con mayor potencia explicativa.,True,qVF1COkAAAAJ:a9-T7VOCCH8C,43,https://core.ac.uk/download/pdf/38812023.pdf,7837298494504869617,/scholar?cites=7837298494504869617,,https://core.ac.uk/download/pdf/38812023.pdf,0,0,0
1204809,Investigating the degree of “stigma” associated with nuclear energy technologies: A cross-cultural examination of the case of fusion power,2012,Tom Horlick-Jones and Ana Prades and Josep Espluga,21,Public Understanding of Science,5,514-533,Sage Publications,The extent to which nuclear energy technologies are. in some sense. “stigmatised” by historical environmental and military associations is of particular interest in contemporary debates about sustainable energy policy. Recent claims in the literature suggest that despite such stigmatisation. lay views on such technologies may be shifting towards a “reluctant acceptance.” in the light of concerns about issues like anthropogenic climate change. In this paper. we report on research into learning and reasoning processes concerned with a largely unknown nuclear energy technology; namely fusion power. We focus on the role of the nuclear label. or “brand.” in informing how lay citizens make sense of the nature of this technology. Our findings derive from a comparative analysis of data generated in Spain and Britain. using the same methodology.,True,qVF1COkAAAAJ:5nxA0vEk-isC,37,https://journals.sagepub.com/doi/abs/10.1177/0963662510371630,1044832616849989013,/scholar?cites=1044832616849989013,,,0,0,0
1204810,The strengths and weaknesses of deliberation on river basin management planning: analysing the water framework directive implementation in Catalonia (Spain),2015,Marc Parés and Quim Brugué and Josep Espluga and Júlia Miralles and Alba Ballester,25,Environmental Policy and Governance,2,97-110,,By the means of evaluating the planning process carried out in Catalonia (Spain) according to the requirements of the implementation of the EU Water Framework Directive. this article explores the relation between the characteristics of a deliberative process and its results. Our research examines the effects of a real deliberative process on river basin management planning. identifies its strengths and weakness and unveils those factors that explain the lights and the shadows of deliberation. Our evaluation shows that. although the deliberative process achieved significant outputs. most of the participants were unsatisfied with the results. The article concludes that the behaviour rules of the participants. the methodology used. the political engagement and the resources invested are crucial to understanding most of the deliberative processes' success. On the other hand. the lack of deliberative culture. the existence of …,True,qVF1COkAAAAJ:1yQoGdGgb4wC,34,https://onlinelibrary.wiley.com/doi/abs/10.1002/eet.1662,12248091015372365845,/scholar?cites=12248091015372365845,,,0,0,0
1204811,Social farming in Catalonia: Rural local development. employment opportunities and empowerment for people at risk of social exclusion,2017,Carles Guirado and Natàlia Valldeperas and Antoni F Tulla and Laia Sendra and Anna Badia and Camille Evard and Àngel Cebollada and Josep Espluga and Imma Pallarès and Ana Vera,56,Journal of Rural Studies,,180-197,Pergamon,Social Farming (SF) engages groups at risk of social exclusion in agricultural activities with the aim of including them in society. providing them with job opportunities. and empowering them. This phenomenon materializes in many forms throughout Europe. and is known by many different names. including Green Care in Agriculture. Care Farming and Farming for Health. forms that combine agricultural work with health and social services (care). In various European countries. SF enjoys an advanced stage of development. social visibility. and institutional support. In Catalonia. SF is still in its early stages. an innovation that is progressively becoming consolidated and serving as an instrument to facilitate sustainable territorial development. This article provides an analysis of the status quo and the dynamics of SF in Catalonia. as the first objective. where there has been little study of this phenomenon. based on the …,True,qVF1COkAAAAJ:IRz6iEL74y4C,33,https://www.sciencedirect.com/science/article/pii/S0743016717309737,4158789932100470625,/scholar?cites=4158789932100470625,,,0,0,0
1204812,El papel de la confianza en los conflictos socio ambientales,2009,Josep Espluga and Ana Prades and Nuria Gamero and Rosario Solá,46,Política y sociedad,1-2,255-273,,La investigación social ha constatado que muchos de los conflictos sociales relacionados con riesgos tecnológicos no se deben tanto a sus posibles efectos sobre la salud o el medio ambiente como a las relaciones que la población mantiene con los gestores y reguladores del riesgo. Esto sitúa el concepto de ‘confianza’en el centro de las explicaciones sobre conflictos socioambientales. En este texto se revisan diferentes aproximaciones teóricas al concepto de “confianza” en el contexto de la gestión de riesgos. A partir de dicha revisión. se analizan cuatro estudios de caso de diferentes tipos de riesgos tecnológicos. con el objetivo de analizar las dimensiones identificadas en la bibliografía como fundamentales para la construcción de confianza. Los resultados resaltan la necesidad de tomar en consideración el contexto social de interacción en el que se experimenta el riesgo y las singularidades de cada riesgo en los procesos de creación de confianza pública. subrayando la importancia de este constructo para la gestión del riesgo tecnológico.,True,qVF1COkAAAAJ:UebtZRa9Y70C,32,https://www.researchgate.net/profile/Ana_Prades/publication/269873429_El_papel_de_la_confianza_en_los_conflictos_socioambientales/links/571758f508ae2679a8c73659/El-papel-de-la-confianza-en-los-conflictos-socioambientales.pdf,10402940668523366490,/scholar?cites=10402940668523366490,,https://www.researchgate.net/profile/Ana_Prades/publication/269873429_El_papel_de_la_confianza_en_los_conflictos_socioambientales/links/571758f508ae2679a8c73659/El-papel-de-la-confianza-en-los-conflictos-socioambientales.pdf,0,0,0
1204813,Conflictes socioambientals i l'estudi de la percepció social del risc,2004,Josep Espluga Trenc,,Papers: revista de sociología,,145-162,,L’article descriu diferents corrents teòrics d’estudi de la percepció social del risc. tot explicitant-ne els pressupòsits teòrics i metodològics. el seu abast i les seves limitacions. S’hi observa que aquest tipus d’investigacions pretenen esbrinar per què la gent de vegades posa en pràctica comportaments aparentment poc racionals o incongruents davant determinats riscos. la qual cosa sovint es manifesta en forma de conflictes socials. El debat acadèmic ha permès transcendir l’oposició entre risc objectiu i risc subjectiu que dominà les discussions en una primera època. per avançar cap a marcs teòrics més complexos. a partir dels quals es planteja que els conflictes socials tenen a veure amb l’existència de diferents concepcions del risc que competeixen per imposar-se en el debat social i polític. Paraules clau: risc tecnològic. percepció social del risc. conflictes ambientals. relacions entre experts i profans.Resumen. Conflictos socioambientales y estudio de la percepción social del riesgo,True,qVF1COkAAAAJ:u5HHmVD_uO8C,30,https://www.raco.cat/index.php/Papers/article/download/25770/25604,10745183810619443158,/scholar?cites=10745183810619443158,,https://www.raco.cat/index.php/Papers/article/download/25770/25604,0,0,0
1204814,Franja. frontera i llengua: conflictes d'identitat als pobles d'Aragó que parlen català,1995,Josep L Espluga Trenc and Arantxa Capdevilla Gómez,,,,,Pagès Ed.,,True,qVF1COkAAAAJ:ufrVoPGSRksC,30,http://scholar.google.com/scholar?cluster=8552979706537089570&hl=en&oi=scholarr,8552979706537089570,/scholar?cites=8552979706537089570,,,0,0,0
