,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1096547,Evolutionary origins of hepatitis A virus in small mammals,2015,Jan Felix Drexler and Victor M Corman and Alexander N Lukashev and Judith MA van den Brand and Anatoly P Gmyl and Sebastian Bruenink and Andrea Rasche and Nicole Seggewiβ and Hui Feng and Lonneke M Leijten and Peter Vallo and Thijs Kuiken and Andreas Dotzauer and Rainer G Ulrich and Stanley M Lemon and Christian Drosten and Hepatovirus Ecology Consortium,112,Proceedings of the National Academy of Sciences,49,15190-15195,National Academy of Sciences,,True,zjgnIVUAAAAJ:dfsIfKJdRG4C,73,,17051105565286944946,/scholar?cites=17051105565286944946,,,0,0,0
1096548,Pan-African phylogeny of Mus (subgenus Nannomys) reveals one of the most successful mammal radiations in Africa,2014,Josef Bryja and Ondřej Mikula and Radim Šumbera and Yonas Meheretu and Tatiana Aghová and Leonid A Lavrenchenko and Vladimír Mazoch and Nicholas Oguge and Judith S Mbau and Kiros Welegerima and Nicaise Amundala and Marc Colyn and Herwig Leirs and Erik Verheyen,14,BMC evolutionary biology,1,1-20,BioMed Central,,True,zjgnIVUAAAAJ:ns9cj8rnVeAC,48,,8916344297084478730,/scholar?cites=8916344297084478730,,,0,0,0
1096549,Systematics and distribution of Mastomys (Muridae. Rodentia) from Ethiopia. with the description of a new species,1998,LA Lavrenchenko and Olga P Likhnova and Marina I Baskevich and Afework Bekele,63,Zeitschrift fur Saugetierkunde,1,37-51,Elsevier Science Publishing Company. Inc.,,True,zjgnIVUAAAAJ:u5HHmVD_uO8C,46,,14762083705602817224,/scholar?cites=14762083705602817224,,,0,0,0
1096550,Specific limits and emerging diversity patterns in east African populations of laminate-toothed rats. genus Otomys (Muridae: Murinae: Otomyini): revision of the Otomys typus …,2011,Peter John Taylor and Leonid A Lavrenchenko and Michael D Carleton and Erik Verheyen and Nigel C Bennett and Carel Jakobus Oosthuizen and Sarita Maree,,,,,Magnolia Press,,True,zjgnIVUAAAAJ:Zph67rFs4hoC,37,,1625993926896944004,/scholar?cites=1625993926896944004,,,0,0,0
1096551,The genetic diversity of small mammals of the Bale Mountains. Ethiopia,1997,LA Lavrenchenko and AN Milishnikov and VM Aniskin and AA Warshavsky and Woldegabriel Gebrekidan,20,SINET: Ethiopian Journal of Science,2,213-233,,,True,zjgnIVUAAAAJ:d1gkVwhDpl0C,36,,14576815964240839594,/scholar?cites=14576815964240839594,,,0,0,0
1096552,Morphometric and genetic study of Ethiopian Lophuromys flavopunctatus Thomas. 1888 species complex with description of three new 70-chromosomal species (Muridae. Rodentia),2007,Leonid A Lavrenchenko and Walter N Verheyen and Erik Verheyen and Jan Hulselmans and Herwig Leirs,77,Bull. Inst. R. Sci. Nat. Belg. Biol,,77-117,,,True,zjgnIVUAAAAJ:eQOLeE2rZwMC,31,,15125879803792897493,/scholar?cites=15125879803792897493,,,0,0,0
1096553,Divergent and reticulate processes in evolution of Ethiopian Lophuromys flavopunctatus species complex: evidence from mitochondrial and nuclear DNA …,2004,Leonid A Lavrenchenko and Erik Verheyen and Sergei G Potapov and Vladimir S Lebedev and Nina Sh Bulatova and Vladimir M Aniskin and Walter N Verheyen and Alexey P Ryskov,83,Biological Journal of the Linnean Society,3,301-316,Oxford University Press,,True,zjgnIVUAAAAJ:UeHWp8X0CEIC,31,,2362769269083853765,/scholar?cites=2362769269083853765,,,0,0,0
1096554,Allozymic and morphological variability in 3 syntopic species of wood mice from the subgenus Sylvaemus (Rodentia. Muridae. Apodemus) from Daghestan,1995,LA Lavrenchenko and OP Likhnova,74,ZOOLOGICHESKY ZHURNAL,5,107-119,MEZHDUNARODNAYA KNIGA,,True,zjgnIVUAAAAJ:hqOjcs7Dif8C,30,,1813657315996494688,/scholar?cites=1813657315996494688,,,0,0,0
1096555,Origin of the house mice (superspecies complex Mus musculus sensu lato) from the Transcaucasia region: a new look at dispersal routes and evolution,2004,AN Milishnikov and LA Lavrenchenko and VS Lebedev,40,Russian Journal of Genetics,9,1011-1026,Kluwer Academic Publishers-Plenum Publishers,,True,zjgnIVUAAAAJ:9yKSN-GCB0IC,28,,17853943053954858334,/scholar?cites=17853943053954858334,,,0,0,0
1096556,Phylogenetic relationships between Afrotropical and Palaearctic Crocidura species inferred from Inter-SINE-PCR,2005,Anna A Bannikova and Leonid A Lavrenchenko and Dmitri A Kramerov,33,Biochemical Systematics and Ecology,1,45-59,Pergamon,,True,zjgnIVUAAAAJ:u-x6o8ySG0sC,27,,3515460214054190677,/scholar?cites=3515460214054190677,,,0,0,0
