,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121596,Hsp110 is a bona fide chaperone using ATP to unfold stable misfolded polypeptides and reciprocally collaborate with Hsp70 to solubilize protein aggregates,2013,Rayees UH Mattoo and Sandeep K Sharma and Smriti Priya and Andrija Finka and Pierre Goloubinoff,288,Journal of Biological Chemistry,29,21399-21411,Elsevier,Structurally and sequence-wise. the Hsp110s belong to a subfamily of the Hsp70 chaperones. Like the classical Hsp70s. members of the Hsp110 subfamily can bind misfolding polypeptides and hydrolyze ATP. However. they apparently act as a mere subordinate nucleotide exchange factors. regulating the ability of Hsp70 to hydrolyze ATP and convert stable protein aggregates into native proteins. Using stably misfolded and aggregated polypeptides as substrates in optimized in vitro chaperone assays. we show that the human cytosolic Hsp110s (HSPH1 and HSPH2) are bona fide chaperones on their own that collaborate with Hsp40 (DNAJA1 and DNAJB1) to hydrolyze ATP and unfold and thus convert stable misfolded polypeptides into natively refolded proteins. Moreover. equimolar Hsp70 (HSPA1A) and Hsp110 (HSPH1) formed a powerful molecular machinery that optimally reactivated stable luciferase …,True,oGSiilEAAAAJ:d1gkVwhDpl0C,144,https://www.sciencedirect.com/science/article/pii/S0021925820455723,23330360289111389,/scholar?cites=23330360289111389,,https://www.sciencedirect.com/science/article/pii/S0021925820455723,0,0,0
1121597,Meta-analysis of heat-and chemically upregulated chaperone genes in plant and human cells,2011,Andrija Finka and Rayees UH Mattoo and Pierre Goloubinoff,16,Cell Stress and Chaperones,1,15-31,Springer Netherlands,Molecular chaperones are central to cellular protein homeostasis. In mammals. protein misfolding diseases and aging cause inflammation and progressive tissue loss. in correlation with the accumulation of toxic protein aggregates and the defective expression of chaperone genes. Bacteria and non-diseased. non-aged eukaryotic cells effectively respond to heat shock by inducing the accumulation of heat-shock proteins (HSPs). many of which molecular chaperones involved in protein homeostasis. in reducing stress damages and promoting cellular recovery and thermotolerance. We performed a meta-analysis of published microarray data and compared expression profiles of HSP genes from mammalian and plant cells in response to heat or isothermal treatments with drugs. The differences and overlaps between HSP and chaperone genes were analyzed. and expression patterns were clustered and …,True,oGSiilEAAAAJ:u-x6o8ySG0sC,122,https://link.springer.com/article/10.1007/s12192-010-0216-8,1701264292714597829,/scholar?cites=1701264292714597829,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3024091/,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121598,Molecular chaperones are nanomachines that catalytically unfold misfolded and alternatively folded proteins,2014,Rayees UH Mattoo and Pierre Goloubinoff,71,,17,3311-3325,Springer Basel, By virtue of their general ability to bind (hold) translocating or unfolding polypeptides otherwise doomed to aggregate. molecular chaperones are commonly dubbed “holdases”. Yet. chaperones also carry physiological functions that do not necessitate prevention of aggregation. such as altering the native states of proteins. as in the disassembly of SNARE complexes and clathrin coats. To carry such physiological functions. major members of the Hsp70. Hsp110. Hsp100. and Hsp60/CCT chaperone families act as catalytic unfolding enzymes or unfoldases that drive iterative cycles of protein binding. unfolding/pulling. and release. One unfoldase chaperone may thus successively convert many misfolded or alternatively folded polypeptide substrates into transiently unfolded intermediates. which. once released. can spontaneously refold into low-affinity native products. Whereas during stress. a large excess of …,True,oGSiilEAAAAJ:_FxGoFyzp5QC,108,https://link.springer.com/article/10.1007/s00018-014-1627-y,9718993895090190362,/scholar?cites=9718993895090190362,,https://link.springer.com/article/10.1007/s00018-014-1627-y,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121599,Stable α-synuclein oligomers strongly inhibit chaperone activity of the Hsp70 system by weak interactions with J-domain co-chaperones,2010,Marie-Pierre Hinault and America Farina Henriquez Cuendet and Rayees UH Mattoo and Mounir Mensi and Giovanni Dietler and Hilal A Lashuel and Pierre Goloubinoff,285,Journal of Biological Chemistry,49,38173-38182,Elsevier,α-Synuclein aggregation and accumulation in Lewy bodies are implicated in progressive loss of dopaminergic neurons in Parkinson disease and related disorders. In neurons. the Hsp70s and their Hsp40-like J-domain co-chaperones are the only known components of chaperone network that can use ATP to convert cytotoxic protein aggregates into harmless natively refolded polypeptides. Here we developed a protocol for preparing a homogeneous population of highly stable β-sheet enriched toroid-shaped α-Syn oligomers with a diameter typical of toxic pore-forming oligomers. These oligomers were partially resistant to in vitro unfolding by the bacterial Hsp70 chaperone system (DnaK. DnaJ. GrpE). Moreover. both bacterial and human Hsp70/Hsp40 unfolding/refolding activities of model chaperone substrates were strongly inhibited by the oligomers but. remarkably. not by unstructured α-Syn monomers even in …,True,oGSiilEAAAAJ:u5HHmVD_uO8C,80,https://www.sciencedirect.com/science/article/pii/S0021925820606822,1193321108645469249,/scholar?cites=1193321108645469249,,https://www.sciencedirect.com/science/article/pii/S0021925820606822,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121600,Experimental milestones in the discovery of molecular chaperones as polypeptide unfolding enzymes,2016,Andrija Finka and Rayees UH Mattoo and Pierre Goloubinoff,85,,,715-742,Annual Reviews,Molecular chaperones control the cellular folding. assembly. unfolding. disassembly. translocation. activation. inactivation. disaggregation. and degradation of proteins. In 1989. groundbreaking experiments demonstrated that a purified chaperone can bind and prevent the aggregation of artificially unfolded polypeptides and use ATP to dissociate and convert them into native proteins. A decade later. other chaperones were shown to use ATP hydrolysis to unfold and solubilize stable protein aggregates. leading to their native refolding. Presently. the main conserved chaperone families Hsp70. Hsp104. Hsp90. Hsp60. and small heat-shock proteins (sHsps) apparently act as unfolding nanomachines capable of converting functional alternatively folded or toxic misfolded polypeptides into harmless protease-degradable or biologically active native proteins. Being unfoldases. the chaperones can proofread three …,True,oGSiilEAAAAJ:ufrVoPGSRksC,67,https://www.annualreviews.org/doi/abs/10.1146/annurev-biochem-060815-014124,14813686775631723877,/scholar?cites=14813686775631723877,,https://serval.unil.ch/resource/serval:BIB_FB5D959FE745.P001/REF.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121601,GroEL and CCT are catalytic unfoldases mediating out-of-cage polypeptide refolding without ATP,2013,Smriti Priya and Sandeep Kumar Sharma and Vishal Sood and Rayees UH Mattoo and Andrija Finka and Abdussalam Azem and Paolo De Los Rios and Pierre Goloubinoff,110,Proceedings of the National Academy of Sciences,18,7199-7204,National Academy of Sciences,Chaperonins are cage-like complexes in which nonnative polypeptides prone to aggregation are thought to reach their native state optimally. However. they also may use ATP to unfold stably bound misfolded polypeptides and mediate the out-of-cage native refolding of large proteins. Here. we show that even without ATP and GroES. both GroEL and the eukaryotic chaperonin containing t-complex polypeptide 1 (CCT/TRiC) can unfold stable misfolded polypeptide conformers and readily release them from the access ways to the cage. Reconciling earlier disparate experimental observations to ours. we present a comprehensive model whereby following unfolding on the upper cavity. in-cage confinement is not needed for the released intermediates to slowly reach their native state in solution. As over-sticky intermediates occasionally stall the catalytic unfoldase sites. GroES mobile loops and ATP are necessary to …,True,oGSiilEAAAAJ:9yKSN-GCB0IC,67,https://www.pnas.org/content/110/18/7199.short,1814936288941879375,/scholar?cites=1814936288941879375,,https://www.pnas.org/content/pnas/110/18/7199.full.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121602,Synthesis. Characterization and Antimicrobial Activity of Long-Chain Hydrazones.,2008,Abdul Rauf and Mudasir R Banday and Rayees H Mattoo,55,Acta Chimica Slovenica,2,,,Fatty acids containing hetero atoms are regarded as potential antimicrobial agents. Thus eight different hydrazones 2a–d and 3a–d were synthesized from four fatty acid hydrazides namely undecanoic hydrazide (1a). octadecanoic hydrazide (1b). 12-hydroxyoctadecanoic hydrazide (1c) and 9-hydroxyoctadecanoic hydrazide (1d) by condensing them with carbonyl group of methyl acetoacetate and acetylacetone. The structural elucidation of these compounds is based on their spectral data (IR. 1H NMR. 13C NMR and MS). These compounds were also screened for their microbial activity against Escherichia coli. Staphylococcus aureus and Staphylococcus albus by cup-plate method at 100 µg/ml of DMF using chloromycetin as a standard drug.,True,oGSiilEAAAAJ:qjMakFHDy7sC,41,https://www.researchgate.net/profile/Rayees_Mattoo/publication/242215279_Synthesis_Characterization_and_Antimicrobial_Activity_of_Long-Chain_Hydrazones/links/02e7e535ab46677c8c000000.pdf,7130874272767131457,/scholar?cites=7130874272767131457,,https://www.researchgate.net/profile/Rayees_Mattoo/publication/242215279_Synthesis_Characterization_and_Antimicrobial_Activity_of_Long-Chain_Hydrazones/links/02e7e535ab46677c8c000000.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121603,Synthesis. characterization and anti-bacterial activity of 5-(alkenyl)-2-amino-and 2-(alkenyl)-5-phenyl-1. 3. 4-oxadiazoles,2010,Mudasir R Banday and Rayees H Mattoo and Abdul Rauf,122,Journal of chemical sciences,2,177-182,Springer-Verlag,Fatty acid hydrazides of undec-10-enoic. (Z)-octadec-9-enoic. (Z)-12-hydroxyoctadec-9-enoic and (Z)-9-hydroxyoctadec-12-enoic acids are used as cheap starting materials in the synthesis of important biologically active 5-(alkenyl)-2-amino-1.3.4-oxadiazole and 2-(alkenyl)-5-phenyl-1.3.4-oxadiazole using cyanogen bromide and benzoyl chloride or benzoic acid as reagents. respectively. The structure of these compounds was confirmed by IR. 1H NMR. 13C NMR and Mass spectra. All the newly synthesized compounds were screened for their antibacterial activity. Compounds 2c. 2d. 3a. 3c and 3d showed good antimicrobial activity against E. coli where as compounds 2a and 2d were found active against all the bacteria.,True,oGSiilEAAAAJ:UeHWp8X0CEIC,38,https://link.springer.com/article/10.1007/s12039-010-0019-6,16348047093819121919,/scholar?cites=16348047093819121919,,https://www.ias.ac.in/article/fulltext/jcsc/122/02/0177-0182,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121604,Biophysical characterization of two different stable misfolded monomeric polypeptides that are chaperone-amenable substrates,2013,Antonino Natalello and Rayees UH Mattoo and Smriti Priya and Sandeep K Sharma and Pierre Goloubinoff and Silvia M Doglia,425,Journal of molecular biology,7,1158-1171,Academic Press,Misfolded polypeptide monomers may be regarded as the initial species of many protein aggregation pathways. which could accordingly serve as primary targets for molecular chaperones. It is therefore of paramount importance to study the cellular mechanisms that can prevent misfolded monomers from entering the toxic aggregation pathway and moreover rehabilitate them into active proteins. Here. we produced two stable misfolded monomers of luciferase and rhodanese. which we found to be differently processed by the Hsp70 chaperone machinery and whose conformational properties were investigated by biophysical approaches. In spite of their monomeric nature. they displayed enhanced thioflavin T fluorescence. non-native β-sheets. and tertiary structures with surface-accessible hydrophobic patches. but differed in their conformational stability and aggregation propensity. Interestingly. minor structural …,True,oGSiilEAAAAJ:2osOgNQ5qMEC,29,https://www.sciencedirect.com/science/article/pii/S0022283613000028,13942405943966904935,/scholar?cites=13942405943966904935,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1121605,Comparative study of the micellar and antimicrobial activity of gemini‐conventional surfactants in pure and mixed micelles,2013,Mohmad S Sheikh and Ahmad J Khanam and Rayees‐ul H Matto,16,Journal of Surfactants and Detergents,4,503-508,Springer-Verlag,We have carried out mixed micellization of pentanediyl‐α.ω‐bis(dimethyl cetylammonium bromide) (G5) with conventional cationic cetylpyridinium chloride (CPC) and nonionic polyoxyethylene (20) cetyl ether (C16E20) in aqueous media and explored their antimicrobial activity in single and binary systems against Escherichia coli (E.coli). Pseudomonas aeruginosa (P. aeruginosa) and Staphylococcus aureus (S. aureus). The compounds tested showed excellent antibacterial activity: 0.76–3.38 g/l minimum inhibitory concentration (MIC) and were more active against gram +ve bacteria. For surfactant mixtures G5‐C16E20 > G5‐CPC. the ionic‐nonionic binary surfactant showed greater antibacterial activity. The experimental results of this study may be profitably used to understand and predict the antibacterial activity of gemini‐conventional surfactant systems and provide valuable information for selection of …,True,oGSiilEAAAAJ:YsMSGLbcyi4C,20,https://aocs.onlinelibrary.wiley.com/doi/abs/10.1007/s11743-012-1430-4,12782608475616028706,/scholar?cites=12782608475616028706,,https://www.researchgate.net/profile/Rayees_Mattoo/publication/257727191_Comparative_Study_of_the_Micellar_and_Antimicrobial_Activity_of_Gemini-Conventional_Surfactants_in_Pure_and_Mixed_Micelles/links/53e4b8a60cf2fb748710dd01/Comparative-Study-of-the-Micellar-and-Antimicrobial-Activity-of-Gemini-Conventional-Surfactants-in-Pure-and-Mixed-Micelles.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
