,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
45092,AMP-activated protein kinase: ancient energy gauge provides clues to modern understanding of metabolism,2005,Barbara B Kahn and Thierry Alquier and David Carling and D Grahame Hardie,1,,1,15-25,Cell Press,The AMP-activated protein kinase (AMPK) is an evolutionarily conserved sensor of cellular energy status. and recent data demonstrate that it also plays a critical role in systemic energy balance. AMPK integrates nutritional and hormonal signals in peripheral tissues and the hypothalamus. It mediates effects of adipokines (leptin. adiponectin. and possibly resistin) in regulating food intake. body weight. and glucose and lipid homeostasis. AMPK is regulated by upstream kinases of which the tumor suppressor. LKB1. is the first to be identified. Complex signaling networks suggest that AMPK may prevent insulin resistance. in part by inhibiting pathways that antagonize insulin signaling. Through signaling. metabolic. and gene expression effects. AMPK enhances insulin sensitivity and fosters a metabolic milieu that may reduce the risk for obesity and type 2 diabetes.,True,ra3rdoUAAAAJ:u5HHmVD_uO8C,2989,https://www.sciencedirect.com/science/article/pii/S1550413104000099,10159073579623346271,/scholar?cites=10159073579623346271,,https://www.sciencedirect.com/science/article/pii/S1550413104000099,0
45093,AMPK: a nutrient and energy sensor that maintains energy homeostasis,2012,D Grahame Hardie and Fiona A Ross and Simon A Hawley,13,Nature reviews Molecular cell biology,4,251-262,Nature Publishing Group,AMP-activated protein kinase (AMPK) is a crucial cellular energy sensor. Once activated by falling energy status. it promotes ATP production by increasing the activity or expression of proteins involved in catabolism while conserving ATP by switching off biosynthetic pathways. AMPK also regulates metabolic energy balance at the whole-body level. For example. it mediates the effects of agents acting on the hypothalamus that promote feeding and entrains circadian rhythms of metabolism and feeding behaviour. Finally. recent studies reveal that AMPK conserves ATP levels through the regulation of processes other than metabolism. such as the cell cycle and neuronal membrane excitability.,True,ra3rdoUAAAAJ:OU6Ihb5iCvQC,2953,https://www.nature.com/articles/nrm3311,6209461472747418723,/scholar?cites=6209461472747418723,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5726489/,0
45094,AMP-activated/SNF1 protein kinases: conserved guardians of cellular energy,2007,D Grahame Hardie,8,Nature reviews Molecular cell biology,10,774-785,Nature Publishing Group,The SNF1/AMP-activated protein kinase (AMPK) family maintains the balance between ATP production and consumption in all eukaryotic cells. The kinases are heterotrimers that comprise a catalytic subunit and regulatory subunits that sense cellular energy levels. When energy status is compromised. the system activates catabolic pathways and switches off protein. carbohydrate and lipid biosynthesis. as well as cell growth and proliferation. Surprisingly. recent results indicate that the AMPK system is also important in functions that go beyond the regulation of energy homeostasis. such as the maintenance of cell polarity in epithelial cells.,True,ra3rdoUAAAAJ:2osOgNQ5qMEC,2197,https://www.nature.com/articles/nrm2249,51102321413044580,/scholar?cites=51102321413044580,,,0
45095,Complexes between the LKB1 tumor suppressor. STRADα/β and MO25α/β are upstream kinases in the AMP-activated protein kinase cascade,2003,Simon A Hawley and Jérôme Boudeau and Jennifer L Reid and Kirsty J Mustard and Lina Udd and Tomi P Mäkelä and Dario R Alessi and D Grahame Hardie,2,Journal of biology,4,28,BioMed Central,The AMP-activated protein kinase (AMPK) cascade is a sensor of cellular energy charge that acts as a 'metabolic master switch' and inhibits cell proliferation. Activation requires phosphorylation of Thr172 of AMPK within the activation loop by upstream kinases (AMPKKs) that have not been identified. Recently. we identified three related protein kinases acting upstream of the yeast homolog of AMPK. Although they do not have obvious mammalian homologs. they are related to LKB1. a tumor suppressor that is mutated in the human Peutz-Jeghers cancer syndrome. We recently showed that LKB1 exists as a complex with two accessory subunits. STRADα/β and MO25α/β.We report the following observations. First. two AMPKK activities purified from rat liver contain LKB1. STRADα and MO25α. and can be immunoprecipitated using anti …,True,ra3rdoUAAAAJ:9yKSN-GCB0IC,1817,https://link.springer.com/article/10.1186/1475-4924-2-28,7101884012390607298,/scholar?cites=7101884012390607298,,https://link.springer.com/article/10.1186/1475-4924-2-28,0
45096,The AMP-activated/SNF1 protein kinase subfamily: metabolic sensors of the eukaryotic cell?,1998,D Grahame Hardie and David Carling and Marian Carlson,67,,1,821-855,Annual Reviews,Mammalian AMP-activated protein kinase and yeast SNF1 protein kinase are the central components of kinase cascades that are highly conserved between animals. fungi. and plants. The AMP-activated protein kinase cascade acts as a metabolic sensor or “fuel gauge” that monitors cellular AMP and ATP levels because it is activated by increases in the AMP:ATP ratio. Once activated. the enzyme switches off ATP-consuming anabolic pathways and switches on ATP-producing catabolic pathways. such as fatty acid oxidation. The SNF1 complex in yeast is activated in response to the stress of glucose deprivation. In this case the intracellular signal or signals have not been identified; however. SNF1 activation is associated with depletion of ATP and elevation of AMP. The SNF1 complex acts primarily by inducing expression of genes required for catabolic pathways that generate glucose. probably by triggering …,True,ra3rdoUAAAAJ:u-x6o8ySG0sC,1722,https://www.annualreviews.org/doi/abs/10.1146/annurev.biochem.67.1.821,5728958037109333124,/scholar?cites=5728958037109333124,,https://www.annualreviews.org/doi/pdf/10.1146/annurev.biochem.67.1.821,0
45097,Calmodulin-dependent protein kinase kinase-β is an alternative upstream kinase for AMP-activated protein kinase,2005,Simon A Hawley and David A Pan and Kirsty J Mustard and Louise Ross and Jenny Bain and Arthur M Edelman and Bruno G Frenguelli and D Grahame Hardie,2,Cell metabolism,1,9-19,Cell Press,The AMP-activated protein kinase (AMPK) is a critical regulator of energy balance at both the cellular and whole-body levels. Two upstream kinases have been reported to activate AMPK in cell-free assays. i.e.. the tumor suppressor LKB1 and calmodulin-dependent protein kinase kinase. However. evidence that this is physiologically relevant currently only exists for LKB1. We now report that there is a significant basal activity and phosphorylation of AMPK in LKB1-deficient cells that can be stimulated by Ca2+ ionophores. and studies using the CaMKK inhibitor STO-609 and isoform-specific siRNAs show that CaMKKβ is required for this effect. CaMKKβ also activates AMPK much more rapidly than CaMKKα in cell-free assays. K+-induced depolarization in rat cerebrocortical slices. which increases intracellular Ca2+ without disturbing cellular adenine nucleotide levels. activates AMPK. and this is blocked by STO-609 …,True,ra3rdoUAAAAJ:zYLM7Y9cAGgC,1626,https://www.sciencedirect.com/science/article/pii/S155041310500166X,7632353827023480671,/scholar?cites=7632353827023480671,,https://www.sciencedirect.com/science/article/pii/S155041310500166X,0
45098,The AMP‐activated protein kinase: Fuel gauge of the mammalian cell?,1997,D Grahame Hardie and David Carling,246,European journal of biochemistry,2,259-273,Blackwell Science Ltd,A single entity. the AMP‐activated protein kinase (AMPK). phosphorylates and regulates in vivo hydroxymethylglutraryl‐CoA reductase and acetyl‐CoA carboxylase (key regulatory enzymes of sterol synthesis and fatty acid synthesis. respectively). and probably many additional targets. The kinase is activated by high AMP and low ATP via a complex mechanism. which involves allosteric regulation. promotion of phosphorylation by an upstream protein kinase (AMPK kinase). and inhibition of dephosphorylation. This protein‐kinase cascade represents a sensitive system. which is activated by cellular stresses that deplete ATP. and thus acts like a cellular fuel gauge. Our central hypothesis is that. when it detects a ‘low‐fuel’ situation. it protects the cell by switching off ATP‐consuming pathways (e.g. fatty acid synthesis and sterol synthesis) and switching on alternative pathways for ATP generation (e.g. fatty acid …,True,ra3rdoUAAAAJ:d1gkVwhDpl0C,1511,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1432-1033.1997.00259.x,9076647234356553082,/scholar?cites=9076647234356553082,,https://febs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1432-1033.1997.00259.x,0
45099,AMP-activated protein kinase in metabolic control and insulin signaling,2007,Mhairi C Towler and D Grahame Hardie,100,,3,328-341,Lippincott Williams & Wilkins,The AMP-activated protein kinase (AMPK) system acts as a sensor of cellular energy status that is conserved in all eukaryotic cells. It is activated by increases in the cellular AMP:ATP ratio caused by metabolic stresses that either interfere with ATP production (eg. deprivation for glucose or oxygen) or that accelerate ATP consumption (eg. muscle contraction). Activation in response to increases in AMP involves phosphorylation by an upstream kinase. the tumor suppressor LKB1. In certain cells (eg. neurones. endothelial cells. and lymphocytes). AMPK can also be activated by a Ca2+-dependent and AMP-independent process involving phosphorylation by an alternate upstream kinase. CaMKKβ. Once activated. AMPK switches on catabolic pathways that generate ATP. while switching off ATP-consuming processes such as biosynthesis and cell growth and proliferation. The AMPK complex contains 3 subunits. with …,True,ra3rdoUAAAAJ:ufrVoPGSRksC,1392,https://www.ahajournals.org/doi/abs/10.1161/01.RES.0000256090.42690.05,916888093092746263,/scholar?cites=916888093092746263,,https://www.ahajournals.org/doi/full/10.1161/01.RES.0000256090.42690.05,0
45100,Characterization of the AMP-activated protein kinase kinase from rat liver and identification of threonine 172 as the major site at which it phosphorylates AMP-activated …,1996,Simon A Hawley and Matthew Davison and Angela Woods and Stephen P Davies and Raj K Beri and David Carling and D Grahame Hardie,271,Journal of Biological Chemistry,44,27879-27887,American Society for Biochemistry and Molecular Biology,We have developed a sensitive assay for the AMP-activated protein kinase kinase. the upstream component in the AMP-activated protein kinase cascade. Phosphorylation and activation of the downstream kinase by the upstream kinase absolutely requires AMP and is antagonized by high (millimolar) concentrations of ATP. We have purified the upstream kinase >1000-fold from rat liver; a variety of evidence indicates that the catalytic subunit may be a polypeptide of 58 kDa. The physical properties of the downstream and upstream kinases. e.g. catalytic subunit masses (63 versus 58 kDa) and native molecular masses (190 versus 195 kDa). are very similar. However. unlike the downstream kinase. the upstream kinase is not inactivated by protein phosphatases. The upstream kinase phosphorylates the downstream kinase at a single major site on the α subunit. i.e. threonine 172. which lies in the “activation segment …,True,ra3rdoUAAAAJ:YsMSGLbcyi4C,1314,https://www.jbc.org/content/271/44/27879.short,11937502272923274531,/scholar?cites=11937502272923274531,,https://www.jbc.org/content/271/44/27879.full.pdf,0
45101,5‐Aminoimidazole‐4‐carboxamide ribonucleoside: a specific method for activating AMP‐activated protein kinase in intact cells?,1995,Julia M Corton and John G Gillespie and Simon A Hawley and D Grahame Hardie,229,European journal of biochemistry,2,558-565,Blackwell Science Ltd,The AMP‐activated protein kinase (AMPK) is believed to protect cells against environmental stress (e.g. heat shock) by switching off biosynthetic pathways. the key signal being elevation of AMP. Identification of novel targets for the kinase cascade would be facilitated by development of a specific agent for activating the kinase in intact cells. Incubation of rat hepatocytes with 5‐aminoimidazole‐4‐carboxamide ribonucleoside (AICAR) results in accumulation of the monophosphorylated derivative (5‐aminoimidaz‐ole‐4‐carboxamide ribonucleoside; ZMP) within the cell. ZMP mimics both activating effects of AMP on AMPK. i.e. direct allosteric activation and promotion of phosphorylation by AMPK kinase. Unlike existing methods for activating AMPK in intact cells (e.g. fructose. heat shock). AICAR does not perturb the cellular contents of ATP. ADP or AMP. Incubation of hepatocytes with AICAR activates AMPK due to …,True,ra3rdoUAAAAJ:UeHWp8X0CEIC,1314,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1432-1033.1995.0558k.x,15412034682303172547,/scholar?cites=15412034682303172547,,https://febs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1432-1033.1995.0558k.x,0
