,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1160528,Biogenic synthesis of silver nanoparticles using a pod extract of Cola nitida: Antibacterial and antioxidant activities and application as a paint additive,2015,A. Lateef and M. A. Azeez and T.B. Asafa and T. A. Yekeen and A. Akinboro and I.C. Oladipo and L. Azeez and S.E. Ajibade and S.A. Ojo and E.B. Gueguim-Kana and L.S. Beukes,,Journal of Taibah University for Science,,,Elsevier,,True,prGuXmcAAAAJ:u-x6o8ySG0sC,102,,7124292218828307907,/scholar?cites=7124292218828307907,,,0,0,0
1160529,Cocoa pod husk extract-mediated biosynthesis of silver nanoparticles: its antimicrobial. antioxidant and larvicidal activities,2016,A. Lateef and M.A. Azeez and T.B. Asafa and T.A. Yekeen and A. Akinboro and I.C. Oladipo and S.A. Ojo L. Azeez and E.B. Gueguim-Kana and L.S. Beukes,6,Journal of Nanostructure in Chemistry,2,159-169,Springer,,True,prGuXmcAAAAJ:9yKSN-GCB0IC,88,,3465147872836010200,/scholar?cites=3465147872836010200,,,0,0,0
1160530,Biomedical and Catalytic Applications of Gold and Silver-Gold Alloy Nanoparticles Biosynthesized Using Cell-Free Extract of Bacillus Safensis LAU 13: Antifungal …,2016,Sunday A Ojo and Agbaje Lateef and Musibau A Azeez and Suliat M Oladejo and Abiola S Akinwale and Tesleem B Asafa and Taofeek A Yekeen and Akeem Akinboro and Iyabo C Oladipo and Evariste B Gueguim-Kana and Lorika S Beukes,15,IEEE transactions on nanobioscience,5,433-442,IEEE,,True,prGuXmcAAAAJ:qjMakFHDy7sC,77,,10617062141706958487,/scholar?cites=10617062141706958487,,,0,0,0
1160531,Cobweb as novel biomaterial for the green and eco-friendly synthesis of silver nanoparticles,2015,A. Lateef and S.A. Ojo and M.A. Azeez and T.B. Asafa and T.A. Yekeen and A. Akinboro and I.C. Oladipo and E.B. Gueguim-Kana and L.S. Beukes,,Applied Nanoscience,,,Springer,,True,prGuXmcAAAAJ:u5HHmVD_uO8C,74,,14573468952170351981,/scholar?cites=14573468952170351981,,,0,0,0
1160532,Biogenic synthesis of silver nanoparticles using cell-free extract of Bacillus safensis LAU 13: antimicrobial. free radical scavenging and larvicidal activities,2015,Agbaje Lateef and Sunday A Ojo and Abiola S Akinwale and Luqmon Azeez and Evariste B Gueguim-Kana and Lorika S Beukes,70,Biologia,10,1295-1306,Springer International Publishing,,True,prGuXmcAAAAJ:2osOgNQ5qMEC,63,,2907400285537449044,/scholar?cites=2907400285537449044,,,0,0,0
1160533,Paper wasp nest-mediated biosynthesis of silver nanoparticles for antimicrobial. catalytic. anticoagulant. and thrombolytic applications,2016,Agbaje Lateef and Monsurat A Akande and Sunday A Ojo and Bolaji I Folarin and Evariste B Gueguim-Kana and Lorika S Beukes,6,3 Biotech,2,1-10,Springer Berlin Heidelberg,,True,prGuXmcAAAAJ:zYLM7Y9cAGgC,59,,14146527426848241334,/scholar?cites=14146527426848241334,,,0,0,0
1160534,Anti-candida. anti-coagulant and thrombolytic activities of biosynthesized silver nanoparticles using cell-free extract of Bacillus safensis LAU 13,2016,Agbaje Lateef and Sunday A Ojo and Suliat M Oladejo,51,Process Biochemistry,10,1406-1412,Elsevier,,True,prGuXmcAAAAJ:Tyk-4Ss8FVUC,57,,16608594152063036920,/scholar?cites=16608594152063036920,,,0,0,0
1160535,Kolanut (Cola nitida) mediated synthesis of silver–gold alloy nanoparticles: antifungal. catalytic. larvicidal and thrombolytic applications,2016,A Lateef and SA Ojo and BI Folarin and EB Gueguim-Kana and LS Beukes,27,Journal of Cluster Science,5,1561-1577,Springer US,,True,prGuXmcAAAAJ:IjCSPb-OGe4C,57,,14640262084889775994,/scholar?cites=14640262084889775994,,,0,0,0
1160536,The emerging roles of arthropods and their metabolites in the green synthesis of metallic nanoparticles- a review,2016,A. Lateef and S.A. Ojo and J.A. Elegbede,,Nanotechnology Reviews,,,De Gruyter,,True,prGuXmcAAAAJ:YsMSGLbcyi4C,53,,513207688109510854,/scholar?cites=513207688109510854,,,0,0,0
1160537,Phytosynthesis of silver nanoparticles (AgNPs)  using miracle fruit plant (SYNSEPALUM DULCIFICUM) for antimicrobial. catalytic anti-coagulant and thrombolytic applications,2016,A. Lateef and M.A. Akande and M.A. Azeez and S.A. Ojo and B.I. Folarin and E.B. Gueguim-Kana and L.S. Beukes,,Nanotechnology Reviews,,,De Gruyter,,True,prGuXmcAAAAJ:W7OEmFMy1HYC,47,,4346920022582539708,/scholar?cites=4346920022582539708,,,0,0,0
1160538,Evaluation of some biosynthesized silver nanoparticles for biomedical applications: hydrogen peroxide scavenging. anticoagulant and thrombolytic activities,2017,Agbaje Lateef and Sunday A Ojo and Joseph A Elegbede and Musibau A Azeez and Taofeek A Yekeen and Akeem Akinboro,28,Journal of Cluster Science,3,1379-1392,Springer US,,True,prGuXmcAAAAJ:WF5omc3nYNoC,45,,4881004939865783760,/scholar?cites=4881004939865783760,,,0,0,0
1160539,Nanomedical applications of nanoparticles for blood coagulation disorders,2018,Agbaje Lateef and Sunday Ayotunde Ojo and Joseph Adetunji Elegbede and Paul Oluwadamilare Akinola and Emmanuel Olufemi Akanni,,,,243-277,Springer. Cham,,True,prGuXmcAAAAJ:roLk4NBRz8UC,26,,17557164785503230227,/scholar?cites=17557164785503230227,,,0,0,0
1160540,Synthesis. bioactivities and cytogenotoxicity of animal fur-mediated silver nanoparticles,2020,GO Akintayo and A Lateef and MA Azeez and TB Asafa and IC Oladipo and JA Badmus and SA Ojo and JA Elegbede and EB Gueguim-Kana and LS Beukes and TA Yekeen,805,IOP conference series: materials science and engineering,1,012041,IOP Publishing,,True,prGuXmcAAAAJ:Wp0gIr-vW9MC,7,,16572188813038681637,/scholar?cites=16572188813038681637,,,0,0,0
1160541,Biogenic synthesis of silver nanoparticles using a pod extract of Cola nitida: Antibacterial and antioxidant activities and application as a paint additive,2016,Lorika S Beukes and Evariste B Gueguim-Kana and Akeem Akinboro and Iyabo C Oladipo and Musibau A Azeez and Agbaje Lateef and Tesleem B Asafa and Sadiat E Ajibade and Luqmon Azeez and Taofeek A Yekeen and Sunday A Ojo,,,,,Taibah University,,True,prGuXmcAAAAJ:_FxGoFyzp5QC,0,,,,,,0,0,0
1160542,Cytotoxic and genotoxic effects of aqueous extracts of five medicinal plants on Allium cepa Linn.,2007,A Akinboro and AA Bakare,112,Journal of Ethnopharmacology,3,470-475,Elsevier,,True,fPYyZiQAAAAJ:u5HHmVD_uO8C,172,,17631020823842670394,/scholar?cites=17631020823842670394,,,0,0,0
