,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
75432,Assay for lipid peroxides in animal tissues by thiobarbituric acid reaction,1979,Hiroshi Ohkawa and Nobuko Ohishi and Kunio Yagi,95,Analytical biochemistry,2,351-358,Academic Press,The reaction of lipid peroxides in animal tissues with thiobarbituric acid was dependent on pH of the reaction mixture as was the case for linoleic acid hydroperoxide. The optimum pH was found to be 3.5. Taking this fact into consideration. a standard procedure for the assay of lipid peroxide level in animal tissues by their reaction with thiobarbituric acid was developed as follows. Ten percent (w v tissue homogenate was mixed with sodium dodecyl sulfate. acetate buffer (pH 3.5). and aqueous solution of thiobarbituric acid. After heating at 95° C for 60 min. the red pigment produced was extracted with n-butanol-pyridine mixture and estimated by the absorbance at 532nm. As an external standard. tetramethoxy-propane was used. and lipid peroxide level was expressed in terms of nmol malondialdehyde. Using this method. the liped peroxide level in the liver of rats suffering from carbon tetrachloride intoxication was …,True,nCRIyxYAAAAJ:zCSUwVk65WsC,27602,https://www.sciencedirect.com/science/article/pii/0003269779907383,5552118331962267202,/scholar?cites=5552118331962267202,,https://www.researchgate.net/profile/Novena_Nathasia/post/Can_anyone_share_the_standard_method_for_Malondialdehyde_MDA_measurement_using_Tetramethoxypropane_for_TBARS_calculation_UV_spectrophotometer/attachment/5b5f22934cde265cb6529400/AS%3A654101784297476%401532961426999/download/ohkawa1979.pdf,0,0,0
75433,Reaction of linoleic acid hydroperoxide with thiobarbituric acid.,1978,Hiroshi Ohkawa and Nobuko Ohishi and K Yagi,19,Journal of lipid research,8,1053-1057,Elsevier,The linoleic acid hydroperoxide obtained by enzymatic peroxidation of linoleic acid was found to react with thiobarbituric acid to yield a red pigment. The optimum pH for the reaction was found to be 4.0. In the early stages of peroxidation of linoleic acid. thiobarbituric acid value. the amount of conjugated diene. oxygen consumption. and peroxide value were in parallel with one another. The data were compared with those on peroxidation of linolenic acid and arachidonic acid.,True,nCRIyxYAAAAJ:wKETBy42zhYC,449,https://www.sciencedirect.com/science/article/pii/S002222752040690X,10195768876326714594,/scholar?cites=10195768876326714594,,https://www.sciencedirect.com/science/article/pii/S002222752040690X/pdf?md5=3d0c58691f5edf9898c05a4f66b93375&pid=1-s2.0-S002222752040690X-main.pdf,0,0,0
75434,Expression of Rat Liver Cytochrome P-450MC cDNA in Saccharomyces cerevisiae,1985,Kenji Oeda and TOSHIYUKI SAKAKI and HIDEO OHKAWA,4,Dna,3,203-210,,Rat liver cytochrome P-450MC cDNA was inserted between the ADH1 promoter and terminator regions of the yeast expression vector pAAH5. On introduction of the resulting recombinant plasmid pAMC1. Saccharomyces cerevisiae cells synthesized up to 8 × 105 molecules per cell of the cytochrome P-450MC protein. most of which was localized in yeast microsomes. Approximately half of the synthesized cytochrome contained heme in the enzyme molecule. These formed a functional electron-transport chain in the microsomes which exhibited aryl hydrocarbon hydroxylase activity toward benzo[a]pyrene.,True,nCRIyxYAAAAJ:XiVPGOgt02cC,300,https://www.liebertpub.com/doi/abs/10.1089/dna.1985.4.203,9168152453261533065,/scholar?cites=9168152453261533065,,,0,0,0
75435,Distinct constitutive and low-CO2-induced CO2 uptake systems in cyanobacteria: genes involved and their phylogenetic relationship with homologous genes in other organisms,2001,Mari Shibata and Hiroshi Ohkawa and Takakazu Kaneko and Hideya Fukuzawa and Satoshi Tabata and Aaron Kaplan and Teruo Ogawa,98,Proceedings of the National Academy of Sciences,20,11789-11794,National Academy of Sciences,Cyanobacteria possess a CO2-concentating mechanism that  involves active CO2 uptake and HCO \begin{equation*}{\mathrm{_{3}^{-}}}\end{equation*}  transport. For CO2 uptake. we have identified two systems  in the cyanobacterium Synechocystis sp. strain PCC 6803.  one induced at low CO2 and one constitutive. The low  CO2-induced system showed higher maximal activity and  higher affinity for CO2 than the constitutive system. On  the basis of speculation that separate NAD(P)H dehydrogenase complexes  were essential for each of these systems. we reasoned that inactivation  of one system would allow selection of mutants defective in the other.  Thus. mutants unable to grow at pH 7.0 in air were recovered after  transformation of a ΔndhD3 mutant with a  transposon-bearing library. Four of them had tags within  slr1302 (designated cupB). a homologue of  sll1734 (cupA). which is cotranscribed  with ndhF3 …,True,nCRIyxYAAAAJ:lgwcVrK6X84C,260,https://www.pnas.org/content/98/20/11789.short,4829119678516955386,/scholar?cites=4829119678516955386,,https://www.pnas.org/content/pnas/98/20/11789.full.pdf,0,0,0
75436,Genes essential to sodium-dependent bicarbonate transport in cyanobacteria: function and phylogenetic analysis,2002,Mari Shibata and Hirokazu Katoh and Masatoshi Sonoda and Hiroshi Ohkawa and Masaya Shimoyama and Hideya Fukuzawa and Aaron Kaplan and Teruo Ogawa,277,Journal of Biological Chemistry,21,18658-18664,Elsevier,The cyanobacterium Synechocystis sp. strain PCC 6803 possesses two CO 2 uptake systems and two HCO 3− transporters. We transformed a mutant impaired in CO 2 uptake and in cmpA–D encoding a HCO 3− transporter with a transposon inactivation library. and we recovered mutants unable to take up HCO 3− and grow in low CO 2 at pH 9.0. They are all tagged within slr1512 (designated sbtA). We show that SbtA-mediated transport is induced by low CO 2. requires Na+. and plays the major role in HCO 3− uptake in Synechocystis. Inactivation of slr1509 (homologous to ntpJ encoding a Na+/K+-translocating protein) abolished the ability of cells to grow at [Na+] higher than 100 m m and severely depressed the activity of the SbtA-mediated HCO 3− transport. We propose that the SbtA-mediated HCO 3− transport is driven by ΔμNa+ across the plasma membrane. which is disrupted by inactivating ntpJ …,True,nCRIyxYAAAAJ:PYBJJbyH-FwC,255,https://www.sciencedirect.com/science/article/pii/S0021925820851448,10285351183784197631,/scholar?cites=10285351183784197631,,https://www.sciencedirect.com/science/article/pii/S0021925820851448,0,0,0
75437,A new assay method for lipid peroxides using a methylene blue derivative.,1985,N Ohishi and H Ohkawa and A Miike and T Tatano and K Yagi,10,Biochemistry international,2,205-211,,To determine the absolute amount of lipid hydroperoxides in biological materials. a simple and sensitive colorimetric method was newly developed. based on the reaction of lipid hydroperoxides with a leucomethylene blue derivative in the presence of hemoglobin. The amount of methylene blue formed was measured by its absorbance at 666 nm to calculate the amount of lipid hydroperoxides using cumene hydroperoxide as external standard. By this method. lipid hydroperoxide concentrations of less than 7.5 nmol/tube were accurately determined.,True,nCRIyxYAAAAJ:buQ7SEKw-1sC,237,https://europepmc.org/article/med/3994732,4162162242264945408,/scholar?cites=4162162242264945408,,,0,0,0
75438,Production of tropane alkaloids by hairy root cultures of Scopolia japonica,1986,Yoshihiro Mano and Shigeyasu Nabeshima and Chiaki Matsui and Hideo Ohkawa,50,Agricultural and biological chemistry,11,2715-2722,Japan Society for Bioscience. Biotechnology. and Agrochemistry,Hairy root clones of Scopolia japonica wereestablished by selection of adventitious roots formedon the root segments inoculated with Agrobacteriumrhizogenes strain 1 5834. Twenty-nine isolated hairy root clones displayed various phenotypes characterized by growth rate. opine production and tropane alkaloid production. Of these. two highly alkaloid productive clones SI and S22 were examined for their growth rate and alkaloid productivity under various cultural conditions. Whenthe most scopolamine-productive clone SI was cultured for 4 weeksat 25 Cin the dark. the weight of the root tissue was increased by 40 times and the content of scopolamine reached a level of 0.5% on a dry weight basis in each optimummedium. Onculture of the most hyoscyamine-productive clone S22under the sameconditions as with SI. the weight wasincreased by 102 times and the content of hyoscyamine was 1.3% on a dry weight basis in each optimum medium.The tropane alkaloids scopolamine and hyoscyamine are medicinally important. having long been used as spasmolytics and anesthetics. Commercial sources of these al-kaloids are Solanaceae plants such as Atropa. Datura. Duboisia. Hyoscyamusand Scopolia. in whichalkaloids are synthesized in the roots. followed by transport and accumulation in the leaves. 1} There were someattempts to produce tropane alkaloids by culture of cells and root tissues of the Solanaceae. Howeverthe contents of these alkaloids in undifferentiated calli or cell suspensions were muchlower than those found in original plants. 2~ 4) although cultured roots and redifferentiated roots produced the alkaloids at levels …,True,nCRIyxYAAAAJ:uWiczbcajpAC,232,https://www.jstage.jst.go.jp/article/bbb1961/50/11/50_11_2715/_article/-char/ja/,9231939198406965511,/scholar?cites=9231939198406965511,,https://www.jstage.jst.go.jp/article/bbb1961/50/11/50_11_2715/_pdf,0,0,0
75439,Two types of functionally distinct NAD (P) H dehydrogenases inSynechocystis sp. strain PCC6803,2000,Hiroshi Ohkawa and Himadri B Pakrasi and Teruo Ogawa,275,Journal of Biological Chemistry,41,31630-31634,Elsevier,The ndhD gene encodes a membrane protein component of NAD(P)H dehydrogenase. The genome ofSynechocystis sp. PCC6803 contains 6 ndhDgenes. Three mutants were constructed by disrupting highly homologousndhD genes in pairs. Only theΔndhD1/ΔndhD2(ΔndhD1/D2) mutant was unable to grow under photoheterotrophic conditions and exhibited low respiration rate. although the mutant grew normally under photoautotrophic conditions in air. The ΔndhD3/ΔndhD4(ΔndhD3/D4) mutant grew very slowly in air and did not take up CO2. The results demonstrated the presence of two types of functionally distinct NAD(P)H dehydrogenases in Synechocystis PCC6803 cells. TheΔndhD5/ΔndhD6(ΔndhD5/D6) mutant grew like the wild-type strain. Under far-red light (>710 nm). the level of P700+was high in ΔndhD1/D2 and M55 (ndhB-less mutant) at low intensities. The capacity ofQ A (tightly bound …,True,nCRIyxYAAAAJ:q-HalDI95KYC,204,https://www.sciencedirect.com/science/article/pii/S002192582089231X,17148574421344837660,/scholar?cites=17148574421344837660,,https://www.sciencedirect.com/science/article/pii/S002192582089231X,0,0,0
75440,Homologs of plant PsbP and PsbQ proteins are necessary for regulation of photosystem II activity in the cyanobacterium Synechocystis 6803,2004,Leeann E Thornton and Hiroshi Ohkawa and Johnna L Roose and Yasuhiro Kashino and Nir Keren and Himadri B Pakrasi,16,The Plant Cell,8,2164-2175,American Society of Plant Biologists,The mechanism of oxygen evolution by photosystem II (PSII) has remained highly conserved during the course of evolution from ancestral cyanobacteria to green plants. A cluster of manganese. calcium. and chloride ions. whose binding environment is optimized by PSII extrinsic proteins. catalyzes this water-splitting reaction. The accepted view is that in plants and green algae. the three extrinsic proteins are PsbO. PsbP. and PsbQ. whereas in cyanobacteria. they are PsbO. PsbV. and PsbU. Our previous proteomic analysis established the presence of a PsbQ homolog in the cyanobacterium Synechocystis 6803. The current study additionally demonstrates the presence of a PsbP homolog in cyanobacterial PSII. Both psbP and psbQ inactivation mutants exhibited reduced photoautotrophic growth as well as decreased water oxidation activity under CaCl2-depleted conditions. Moreover. purified PSII complexes from …,True,nCRIyxYAAAAJ:0CzhzZyukY4C,193,http://www.plantcell.org/content/16/8/2164.short,2509870936962341402,/scholar?cites=2509870936962341402,,http://www.plantcell.org/content/plantcell/16/8/2164.full.pdf,0,0,0
75441,Production of tropane alkaloids by hairy root cultures of Duboisia leichhardtii transformed by Agrobacterium rhizogenes,1989,Yoshihiro Mano and Hideo Ohkawa and Yasuyuki Yamada,59,Plant Science,2,191-201,Elsevier,Hairy roots were induced by inoculating leaf disks and stem segments of Duboisia leichhardtii F. Muell with Agrobacterium rhizogenes strains 15834 and A4. Forty-five hairy root clones that had been derived from individual root meristems were established by culturing hairy roots for at least 5 passages in phytohormone-free HF (modified Heller's) medium. Characterization of the established hairy root clones showed that there was considerable variation in growth rate. alkaloid content and productivity from clone to clone. Clone DL-34. which produced the most scopolamine. was established from the selection of a number of hairy root clones. Properties such as rapid growth accompanied by extensive lateral branching. opine production and high scopolamine production were stable in DL-34 for 12 successive passages in HF medium; therefore. culture conditions for growth and alkaloid production were examined for …,True,nCRIyxYAAAAJ:bz8QjSJIRt4C,166,https://www.sciencedirect.com/science/article/pii/0168945289901374,11378725008854793709,/scholar?cites=11378725008854793709,,,0,0,0
