,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1276738,Abstractions for software architecture and tools to support them,1995,Mary Shaw and Robert DeLine and Daniel V.  Klein and Theodore L.  Ross and David M.  Young and Gregory Zelesnik,21,IEEE transactions on software engineering,4,314-335,IEEE,,True,KTH2C48AAAAJ:u5HHmVD_uO8C,1298,,10752627213744272467,/scholar?cites=10752627213744272467,,,,0,0,0
1276739,Boogie: A modular reusable verifier for object-oriented programs,2005,Mike Barnett and Bor-Yuh Evan Chang and Robert DeLine and Bart Jacobs and K Rustan M Leino,,,,364-387,Springer. Berlin. Heidelberg,,True,KTH2C48AAAAJ:d1gkVwhDpl0C,1040,,12887683908812199401,/scholar?cites=12887683908812199401,,,,0,0,0
1276740,Maintaining mental models: a study of developer work habits,2006,Thomas D LaToza and Gina Venolia and Robert DeLine,,,,492-501,,,True,KTH2C48AAAAJ:UeHWp8X0CEIC,721,,14793922993520841087,/scholar?cites=14793922993520841087,,,,0,0,0
1276741,Information needs in collocated software development teams,2007,Andrew J Ko and Robert DeLine and Gina Venolia,,,,344-353,IEEE,,True,KTH2C48AAAAJ:qjMakFHDy7sC,593,,1336780702975934323,/scholar?cites=1336780702975934323,,,,0,0,0
1276742,Enforcing high-level protocols in low-level software,2001,Robert DeLine and Manuel Fähndrich,,,,59-69,,,True,KTH2C48AAAAJ:u-x6o8ySG0sC,550,,5439554913800805016,/scholar?cites=5439554913800805016,,,,0,0,0
1276743,Verification of Object-Oriented Programs with Invariants.,2004,Michael Barnett and Robert DeLine and Manuel Fähndrich and K Rustan M Leino and Wolfram Schulte,3,J. Object Technol.,6,27-56,,,True,KTH2C48AAAAJ:9yKSN-GCB0IC,431,,1435794559544655192,/scholar?cites=1435794559544655192,,,,0,0,0
1276744,Adoption and focus: Practical linear types for imperative programming,2002,Manuel Fahndrich and Robert DeLine,,,,13-24,,,True,KTH2C48AAAAJ:2osOgNQ5qMEC,353,,6768139815179682393,/scholar?cites=6768139815179682393,,,,0,0,0
1276745,Interactions with big data analytics,2012,Danyel Fisher and Rob DeLine and Mary Czerwinski and Steven Drucker,19,interactions,3,50-59,ACM,,True,KTH2C48AAAAJ:pqnbT2bcN3wC,336,,12006049659893753860,/scholar?cites=12006049659893753860,,,,0,0,0
1276746,Alice: lessons learned from building a 3D system for novices,2000,Matthew Conway and Steve Audia and Tommy Burnette and Dennis Cosgrove and Kevin Christiansen,,,,486-493,,,True,KTH2C48AAAAJ:kRWSkSYxWN8C,320,,18114069637751799076,/scholar?cites=18114069637751799076,,,,0,0,0
1276747,A field study of API learning obstacles,2011,Martin P Robillard and Robert DeLine,16,Empirical Software Engineering,6,703-732,Springer US,,True,KTH2C48AAAAJ:hqOjcs7Dif8C,318,,8635553089283560560,/scholar?cites=8635553089283560560,,,,0,0,0
1276748,Typestates for objects,2004,Robert DeLine and Manuel Fähndrich,,,,465-490,Springer. Berlin. Heidelberg,,True,KTH2C48AAAAJ:IjCSPb-OGe4C,293,,1731938399441469538,/scholar?cites=1731938399441469538,,,,0,0,0
1276749,Understanding the motivations. participation. and performance of open source software developers: A longitudinal study of the Apache projects,2006,Jeffrey A Roberts and Il-Horn Hann and Sandra A Slaughter,52,Management science,7,984-999,INFORMS,,True,40TQmY0AAAAJ:u5HHmVD_uO8C,1206,,15428590234299446670,/scholar?cites=15428590234299446670,,,,0,0,0
1276750,Effects of process maturity on quality. cycle time. and effort in software product development,2000,Donald E Harter and Mayuram S Krishnan and Sandra A Slaughter,46,Management science,4,451-466,INFORMS,,True,40TQmY0AAAAJ:sSrBHYA8nusC,671,,4907267780102438950,/scholar?cites=4907267780102438950,,,,0,0,0
