,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1229674,Degradation of organic water pollutants through sonophotocatalysis in the presence of TiO2,2003,Marta Mrowetz and Carlo Pirola and Elena Selli,10,Ultrasonics sonochemistry,4-5,247-254,Elsevier,The degradation of 2-chlorophenol and of the two azo dyes acid orange 8 and acid red 1 in aqueous solution was investigated kinetically under sonolysis at 20 kHz and under photocatalysis in the presence of titanium dioxide particles. as well as under simultaneous sonolysis and photocatalysis. i.e. sonophotocatalysis. The influence on the degradation and mineralisation rates of the initial substrate concentration and of the photocatalyst amount was systematically investigated to ascertain the origin of the synergistic effect observed between the two degradation techniques. The evolution of hydrogen peroxide during kinetic runs was also monitored. Small amounts of Fe(III) were found to affect both the adsorption equilibria on the semiconductor and the degradation paths. Ultrasound may modify the rate of photocatalytic degradation by promoting the deaggregation of the photocatalyst. by inducing the desorption of …,True,vvxSCI0AAAAJ:u5HHmVD_uO8C,241,https://www.sciencedirect.com/science/article/pii/S1350417703000907,4269965248233201062,/scholar?cites=4269965248233201062,,https://www.sciencedirect.com/science/article/pii/S1350417703000907,0,0,0
1229675,Tailored Anatase/Brookite Nanocrystalline TiO2. The Optimal Particle Features for Liquid- and Gas-Phase Photocatalytic Reactions,2007,Silvia Ardizzone and Claudia L Bianchi and Giuseppe Cappelletti and Stefano Gialanella and Carlo Pirola and Vittorio Ragaini,111,The Journal of Physical Chemistry C,35,13222-13231,American Chemical Society,Anatase−brookite composite nanocrystals were synthesized successfully by a controlled sol−gel reaction followed by a prolonged hydrothermal aging or by mild calcinations (300 and 450 °C). The physicochemical and photocatalytic properties of the synthesized TiO2 composites were studied along with several commercially available nanocrystalline TiO2 samples showing different features. Rietveld refinements of the powder X-ray diffraction pattern were used to track the brookite content systematically and to generally assess the phase composition of the different samples and their crystallite sizes. SEM. TEM. and HRTEM were used to characterize the particle morphology. size. and surface faceting. BET/BJH analyses combined with mercury porosimetry determinations were employed to characterize the surface area. porosity. and pore size distribution. The surface state of the TiO2 samples was analyzed by XPS …,True,vvxSCI0AAAAJ:d1gkVwhDpl0C,169,https://pubs.acs.org/doi/abs/10.1021/jp0741096,4593833323037503656,/scholar?cites=4593833323037503656,,https://www.academia.edu/download/44926699/Tailored_AnataseBrookite_Nanocrystalline20160420-17364-1cw4y4u.pdf,0,0,0
1229676,Mechanism and efficiency of atrazine degradation under combined oxidation processes,2006,Claudia L Bianchi and Carlo Pirola and Vittorio Ragaini and Elena Selli,64,Applied Catalysis B: Environmental,1-2,131-138,Elsevier,,True,vvxSCI0AAAAJ:9yKSN-GCB0IC,165,,9045661180117591077,/scholar?cites=9045661180117591077,,,0,0,0
1229677,Photocatalytic degradation of acetone. acetaldehyde and toluene in gas-phase: comparison between nano and micro-sized TiO2,2014,CL Bianchi and S Gatto and C Pirola and A Naldoni and A Di Michele and Giuseppina Cerrato and Valentina Crocellà and V Capucci,146,Applied Catalysis B: Environmental,,123-130,Elsevier,,True,vvxSCI0AAAAJ:bFI3QPDXJZMC,155,,4139044432637696309,/scholar?cites=4139044432637696309,,,0,0,0
1229678,Sono-photocatalytic degradation of 2-chlorophenol in water: kinetic and energetic comparison with other techniques,2001,Vittorio Ragaini and Elena Selli and Claudia Letizia Bianchi and Carlo Pirola,8,Ultrasonics Sonochemistry,3,251-258,Elsevier,,True,vvxSCI0AAAAJ:u-x6o8ySG0sC,145,,7994678903535575519,/scholar?cites=7994678903535575519,,,0,0,0
1229679,Photocatalytic degradation of toluene in the gas phase: relationship between surface species and catalyst features,2008,S Ardizzone and CL Bianchi and G Cappelletti and A Naldoni and C Pirola,42,Environmental science & technology,17,6671-6676,American Chemical Society,,True,vvxSCI0AAAAJ:Tyk-4Ss8FVUC,97,,8185620148455221966,/scholar?cites=8185620148455221966,,,0,0,0
1229680,Efficiency of 1. 4-dichlorobenzene degradation in water under photolysis. photocatalysis on TiO2 and sonolysis,2008,Elena Selli and Claudia L Bianchi and Carlo Pirola and Giuseppe Cappelletti and Vittorio Ragaini,153,Journal of Hazardous Materials,3,1136-1141,Elsevier,,True,vvxSCI0AAAAJ:zYLM7Y9cAGgC,89,,16031592028707949365,/scholar?cites=16031592028707949365,,,0,0,0
1229681,Degradation of methyl tert-butyl ether in water: effects of the combined use of sonolysis and photocatalysis,2005,Elena Selli and Claudia Letizia Bianchi and Carlo Pirola and Marco Bertelli,12,Ultrasonics sonochemistry,5,395-400,Elsevier,,True,vvxSCI0AAAAJ:2osOgNQ5qMEC,84,,15637844138926776020,/scholar?cites=15637844138926776020,,,0,0,0
1229682,Photodegradation of pollutants in air: Enhanced properties of nano-TiO 2 prepared by ultrasound,2009,Giuseppe Cappelletti and Silvia Ardizzone and Claudia L Bianchi and Stefano Gialanella and Alberto Naldoni and Carlo Pirola and Vittorio Ragaini,4,Nanoscale research letters,2,97-105,SpringerOpen,,True,vvxSCI0AAAAJ:W7OEmFMy1HYC,62,,14218133253536540294,/scholar?cites=14218133253536540294,,,0,0,0
1229683,N-doped TiO2 from TiCl3 for photodegradation of air pollutants,2009,Claudia L Bianchi and Giuseppe Cappelletti and Silvia Ardizzone and Stefano Gialanella and Alberto Naldoni and Cesare Oliva and Carlo Pirola,144,Catalysis Today,1-2,31-36,Elsevier,,True,vvxSCI0AAAAJ:UeHWp8X0CEIC,60,,6012062006233288359,/scholar?cites=6012062006233288359,,,0,0,0
