,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091304,Innate immune recognition,2002,"['CA Janeway Jr', 'R Medzhitov']", | 7oY-qF4AAAAJ,,,,,,The innate immune system is a universal and ancient form of host defense against infection. Innate immune recognition relies on a limited number of germline-encoded receptors. These receptors evolved to recognize conserved products of microbial metabolism produced by,False,,9379,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.20.083001.084359,,"/scholar?cites=4168449882495219397&as_sdt=5,33&sciodt=0,33&hl=en",https://pdfs.semanticscholar.org/3270/c6d4ea39e4884d80e7e385e1b6386da15193.pdf,0,0,0
1091305,Genome-wide association study of 14.000 cases of seven common diseases and 3.000 shared controls,2007,['Wellcome Trust Case Control Consortium'],,,,,,,There is increasing evidence that genome-wide association (GWA) studies represent a powerful approach to the identification of genes involved in common human diseases. We describe a joint GWA study (using the Affymetrix GeneChip 500K Mapping Array Set),False,,7853,https://www.nature.com/articles/nature05911,,"/scholar?cites=1284174087909049100&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2719288/,0,0,0
1091306,Toll-like receptors,2003,"['K Takeda', 'T Kaisho', 'S Akira']", |  | 0TG2laoAAAAJ,,,,,,The innate immune system in drosophila and mammals senses the invasion of microorganisms using the family of Toll receptors. stimulation of which initiates a range of host defense mechanisms. In drosophila antimicrobial responses rely on two signaling,False,,6942,https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.21.120601.141126,,"/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091307,The structure of haplotype blocks in the human genome,2002,"['SB Gabriel', 'SF Schaffner', 'H Nguyen', 'JM Moore']",CAAHoD8AAAAJ | tiovJ-EAAAAJ | KA3ZCe4AAAAJ | ,,,,,,Haplotype-based methods offer a powerful approach to disease gene mapping. based on the association between causal mutations and the ancestral haplotypes on which they arose. As part of The SNP Consortium Allele Frequency Projects. we characterized,False,,6100,https://science.sciencemag.org/content/296/5576/2225.abstract,,"/scholar?cites=6435871361978387044&as_sdt=5,33&sciodt=0,33&hl=en",https://dspace.mit.edu/bitstream/handle/1721.1/89344/50575231-MIT.pdf?sequence=2#page=124,0,0,0
1091308,The international HapMap project,2003,"['RA Gibbs', 'JW Belmont', 'P Hardenbol', 'TD Willis', 'FL Yu']", | xe9tSaQAAAAJ |  |  | 1Z8SOakAAAAJ,,,,,,The goal of the International HapMap Project is to determine the common patterns of DNA sequence variation in the human genome and to make this information freely available in the public domain. An international consortium is developing a map of these patterns across,False,,5007,https://deepblue.lib.umich.edu/handle/2027.42/62838,,"/scholar?cites=14468355063908621121&as_sdt=5,33&sciodt=0,33&hl=en",https://deepblue.lib.umich.edu/bitstream/handle/2027.42/62838/nature02168.pdf?sequence=1,0,0,0
1091309,Plant pathogens and integrated defence responses to infection,2001,"['JL Dangl', 'JDG Jones']",IeBc5OsAAAAJ | V47r_-gAAAAJ,,,,,,Plants cannot move to escape environmental challenges. Biotic stresses result from a battery of potential pathogens: fungi. bacteria. nematodes and insects intercept the photosynthate produced by plants. and viruses use replication machinery at the host's,False,,4411,https://www.nature.com/articles/35081161,,"/scholar?cites=12695188749665205994&as_sdt=5,33&sciodt=0,33&hl=en",http://labs.bio.unc.edu/Dangl/pub/pdf/Nature-JLD%20and%20JJ-2001.pdf,0,0,0
1091310,A haplotype map of the human genome,2005,['International HapMap Consortium'],,,,,,,Inherited genetic variation has a critical but as yet largely uncharacterized role in human disease. Here we report a public database of common variation in the human genome: more than one million single nucleotide polymorphisms (SNPs) for which accurate and complete,False,,4382,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1880871/,,"/scholar?cites=12626200198172363954&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1880871/,0,0,0
1091311,The inflammasomes,2010,"['K Schroder', 'J Tschopp']",1G5GenAAAAAJ | ,,,,,,Inflammasomes are molecular platforms activated upon cellular infection or stress that trigger the maturation of proinflammatory cytokines such as interleukin-1β to engage innate immune defenses. Strong associations between dysregulated inflammasome activity and,False,,4420,https://www.sciencedirect.com/science/article/pii/S0092867410000759,,"/scholar?cites=15675075910729103985&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000759,0,0,0
1091312,Recognition of commensal microflora by toll-like receptors is required for intestinal homeostasis,2004,"['S Rakoff-Nahoum', 'J Paglino', 'F Eslami-Varzaneh']",13EyAAYAAAAJ |  | ,,,,,,Toll-like receptors (TLRs) play a crucial role in host defense against microbial infection. The microbial ligands recognized by TLRs are not unique to pathogens. however. and are produced by both pathogenic and commensal microorganisms. It is thought that an,False,,4204,https://www.sciencedirect.com/science/article/pii/S0092867404006610,,"/scholar?cites=12324622745093093740&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867404006610,0,0,0
1091313,Toll-like receptors in innate immunity,2005,"['K Takeda', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Functional characterization of Toll-like receptors (TLRs) has established that innate immunity is a skillful system that detects invasion of microbial pathogens. Recognition of microbial components by TLRs initiates signal transduction pathways. which triggers,False,,4141,https://academic.oup.com/intimm/article-abstract/17/1/1/721976,,"/scholar?cites=5885392777539371064&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/intimm/article/17/1/1/721976,0,0,0
