,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1265235,The control of major accident hazards: The land-use planning issue,1999,Michalis D Christou and Aniello Amendola and Maria Smeder,65,,1-2,151-178,Elsevier,Land-Use Planning with respect to major accident hazards constitutes one of the new requirements of the `Seveso II Directive'. The paper discusses the rationale and the requirements set by the Directive for the operators of the plants and the planning authorities to take into account the major accident hazards in the land-use planning procedure. Then. the paper focuses on approaches and criteria applied in the European Union. and gives information on procedures in other countries. wherever available. The approaches analysed are grouped into three broad categories. namely. establishing `generic distances'. `consequence based'. and `risk based'. Finally. two illustrative examples facilitate understanding and comparison of the analysed approaches.,True,B2B76wgAAAAJ:RHpTSmoSYBkC,139,https://www.sciencedirect.com/science/article/pii/S0304389498002611,11939385608369375810,/scholar?cites=11939385608369375810,,,,0,0,0
1265236,Statistical analysis of major accidents in petrochemical industry notified to the major accident reporting system (MARS),2006,Zoe Nivolianitou and Myrto Konstandinidou and Christou Michalis,137,Journal of hazardous materials,1,1-7,Elsevier,The European major accident reporting system (MARS) was created within the framework of European Union (EU) directive 82/501. the so-called “SEVESO” directive. and in order to register all the major industrial accidents notified to the European Union authorities from the member states. Statistical analysis of these accidents offers significant data to the understanding and prevention of industrial accidents. This paper makes an analysis of some characteristics of major accidents in the petrochemical sector included in MARS. The statistical analysis focused on the main categorization fields of the MARS short reports and additionally a refinement of the immediate causes of major accidents with focus on the organizational factors was attempted through the details provided in the full reports of the database.,True,B2B76wgAAAAJ:_kc_bZDykSQC,136,https://www.sciencedirect.com/science/article/pii/S0304389406003037,1193481718479440338,/scholar?cites=1193481718479440338,,,https://www.researchgate.net/profile/Myrto_Konstandinidou/publication/7133128_Statistical_analysis_of_major_accidents_in_petrochemical_industry_notified_to_the_major_accident_reporting_system_MARS/links/5a1c2f96aca272df0811806b/Statistical-analysis-of-major-accidents-in-petrochemical-industry-notified-to-the-major-accident-reporting-system-MARS.pdf,0,0,0
1265237,Application of land-use planning criteria for the control of major accident hazards: A case-study,2006,Valerio Cozzani and Riccardo Bandini and Claudia Basta and Michalis D Christou,136,Journal of hazardous materials,2,170-180,Elsevier,Land-use planning (LUP) with respect to major accident hazards is one of the more important requirements of Directive 96/82/EC (the so-called Seveso II Directive). Different approaches were developed by the Member States of the European Union in order to implement this aspect of the Directive. This study focuses on the comparison of the specific approaches developed for LUP with respect to major accidents hazards. An Italian industrial area has been selected to perform a case study. The different LUP criteria have been used both to evaluate the present state of the area and the effect of several proposed hazard reduction actions. The results obtained have allowed a comparison of the different LUP methodologies. Critical steps in the application of the different LUP criteria have been identified. and the different priorities of hazard reduction actions resulting from risk-based and consequence-based approaches …,True,B2B76wgAAAAJ:YOwf2qJgpHMC,126,https://www.sciencedirect.com/science/article/pii/S0304389405008241,9480929580207256401,/scholar?cites=9480929580207256401,,,,0,0,0
1265238,Probabilistic safety analysis in chemical installations,1992,Ioannis A Papazoglou and Zoe Nivolianitou and Olga Aneziris and Michalis Christou,5,Journal of Loss Prevention in the Process Industries,3,181-191,Elsevier,A set of procedures and corresponding methodologies for probabilistic safety assessment (PSA) in chemical installations is presented. State-of-the-art methodology for PSA in nuclear power plants is tested for suitability and applicability to chemical installations and applied on a refrigerated ammonia storage facility. The procedural steps comprise hazard identification. accident sequence modelling. data acquisition and parameter estimation. accident sequence quantification. hazardous substance release categories assessment. consequence assessment and integration of results. The results of the application indicate that the methodology applied is adequate from the procedural and completeness point of view and that no major aspect of PSA of a chemical installation is overlooked. A need for integrated computerized tools has. however. been identified.,True,B2B76wgAAAAJ:9yKSN-GCB0IC,98,https://www.sciencedirect.com/science/article/pii/095042309280022Z,5266150006383408976,/scholar?cites=5266150006383408976,,,,0,0,0
1265239,Safety of offshore oil and gas operations: Lessons from past accident analysis,2012,Michalis Christou and Myrto Konstantinidou,,Joint Research Centre of the European Commission,,1-60,,,True,B2B76wgAAAAJ:4JMBOYKVnBMC,96,http://scholar.google.com/scholar?cluster=4299506334135152953&hl=en&oi=scholarr,4299506334135152953,/scholar?cites=4299506334135152953,,,,0,0,0
1265240,The use of geographic information systems in major accident risk assessment and management,2000,Sergio Contini and Furio Bellezza and Michalis D Christou and Christian Kirchsteiger,78,Journal of Hazardous Materials,1-3,223-245,Elsevier,The paper discusses the use of modern information technologies. and in particular geographic information systems (GIS). in the management and control of major accident risk. For this purpose. the regulatory framework of the recent “Seveso II” Directive is briefly described. This asks for more transparent procedures and decision-making. and requires consultation of the public in land-use and off-site emergency planning. Correspondingly. new demands are put to support tools being developed. The main features of tools dealing with hazard sources mapping. risk assessment. risk management. and emergency planning are discussed and examples are given. Moreover. it is argued that. if appropriately designed. their use can enhance the dialog between plant operators. authorities and the public to facilitate a consensus on risk issues. Finally. limitations in the use of these tools and prospects for future developments …,True,B2B76wgAAAAJ:L8Ckcad2t8MC,96,https://www.sciencedirect.com/science/article/pii/S0304389400002247,9937538509247104679,/scholar?cites=9937538509247104679,,,,0,0,0
1265241,Land-use planning in the vicinity of chemical sites: Risk-informed decision making at a local community level,2000,Michalis D Christou and Marina Mattarelli,78,Journal of hazardous materials,1-3,191-222,Elsevier,Land-use planning with respect to major accident hazards is one of the new requirements of the ‘Seveso II Directive’. On top of this requirement. but also recognising the importance of the issue for the control of major accidents. the various European Member States have developed or are developing adequate procedures. approaches and criteria for the acceptability of hazards or risk. At a national level. various criteria are in use based either on ‘generic distances’. or on the level of consequences. or on the level of risk. At a regional and local level. however. local particularities and the presence of multiple and usually conflicting objectives — such as reduction of risk with simultaneous increase of the benefit from exploitation of land — seem to be of great importance in decision making. The paper focuses especially on the local level and it presents a methodological framework to take these conflicting objectives into …,True,B2B76wgAAAAJ:-f6ydRqryjwC,74,https://www.sciencedirect.com/science/article/pii/S0304389400002235,9168836906587560785,/scholar?cites=9168836906587560785,,,http://microkat.gr/microrisk2001/J3F-MikeLUPACS-Sev2k-z.doc,0,0,0
1265242,Risk assessment in support to land-use planning in Europe: Towards more consistent decisions?,2011,Michalis Christou and Zsuzsanna Gyenes and Michael Struckl,24,Journal of Loss Prevention in the Process Industries,3,219-226,Elsevier,Recognising the importance of establishing appropriate separation distances between hazardous installations and vulnerable residential areas for mitigating the effects of industrial accidents. the European legislation for the control of major accident hazards – the so-called Seveso II Directive – calls for procedures ensuring that technical advice is taken systematically into account for land-use planning (LUP) purposes. Due to historical. administrative. cultural and other reasons. these European Union’s Member States which have consolidated procedures for addressing this issue. have employed different approaches. methods and criteria. with a potential for great divergence in the resulting land-use planning decisions. In order to address this situation and to increase consistency and ‘defendability’ of land-use planning decisions in the EU. a European Working Group has been established and is operating under …,True,B2B76wgAAAAJ:j3f4tGmQtD8C,56,https://www.sciencedirect.com/science/article/pii/S0950423010001245,15949670273516711216,/scholar?cites=15949670273516711216,,,,0,0,0
1265243,Risk assessment and management in the context of the Seveso II Directive,1998,Michalis D Christou and Georgios A Papadakis,,,,,Elsevier,"Read the latest chapters of Industrial Safety Series at ScienceDirect.com.
Elsevier's leading platform of peer-reviewed scholarly literature.
",True,B2B76wgAAAAJ:2osOgNQ5qMEC,56,https://www.sciencedirect.com/bookseries/industrial-safety-series/vol/7/suppl/C375PDF?page-size=100&page=1,9177405258756382315,/scholar?cites=9177405258756382315,,,,0,0,0
1265244,Identification of reference accident scenarios in SEVESO establishments,2005,Christian Delvosalle and Cécile Fiévez and Aurore Pipart and J Casal Fabrega and Eulàlia Planas and Michalis Christou and Fesil Mushtaq,90,Reliability Engineering & System Safety,2-3,238-246,Elsevier,In the frame of the ESREL special session on ARAMIS project. this paper aims at presenting the work carried out in the first Work Package. devoted to the definition of accident scenarios. This topic is a key-point in risk assessment. and serves as basis for the whole risk quantification. A first part of the work aims at building a Methodology for the Identification of Major Accident Hazards (MIMAH). which is carried out with the development of generic fault and event trees based on a typology of equipment and substances. This work is coupled with an historical analysis of accidents. In a second part. influence of safety devices and policies will be considered. in order to build a Methodology for the Identification of Reference Accident Scenarios (MIRAS). This last one will take into account safety systems and lead to obtain more realistic scenarios.,True,B2B76wgAAAAJ:ZeXyd9-uunAC,52,https://www.sciencedirect.com/science/article/pii/S0951832004002625,11514114842023476528,/scholar?cites=11514114842023476528,,,,0,0,0
