,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091564,Protective and pathogenic functions of macrophage subsets,2011,"['PJ Murray', 'TA Wynn']",39GyeVwAAAAJ | ,,,,,,Macrophages are strategically located throughout the body tissues. where they ingest and process foreign materials. dead cells and debris and recruit additional macrophages in response to inflammatory signals. They are highly heterogeneous cells that can rapidly,False,,3872,https://www.nature.com/articles/nri3073,,"/scholar?cites=8842210528801514175&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3422549/,0,0,0
1091565,Neutrophil recruitment and function in health and inflammation,2013,"['E Kolaczkowska', 'P Kubes']", | ,,,,,,Neutrophils have traditionally been thought of as simple foot soldiers of the innate immune system with a restricted set of pro-inflammatory functions. More recently. it has become apparent that neutrophils are. in fact. complex cells capable of a vast array of specialized,False,,3351,https://www.nature.com/articles/nri3399,,"/scholar?cites=7985869006471580341&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091566,The M1 and M2 paradigm of macrophage activation: time for reassessment,2014,"['FO Martinez', 'S Gordon']",NzybnbUAAAAJ | ,,,,,,Macrophages are endowed with a variety of receptors for lineage-determining growth factors. T helper (Th) cell cytokines. and B cell. host. and microbial products. In tissues. macrophages mature and are activated in a dynamic response to combinations of these,False,,3220,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3944738/,,"/scholar?cites=6497575676711722221&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3944738/,0,0,0
1091567,Activation and regulation of the inflammasomes,2013,"['E Latz', 'TS Xiao', 'A Stutz']",PlEv530AAAAJ | dyYT6poAAAAJ | ,,,,,,Inflammasomes are key signalling platforms that detect pathogenic microorganisms and sterile stressors. and that activate the highly pro-inflammatory cytokines interleukin-1β (IL-1β) and IL-18. In this Review. we discuss the complex regulatory mechanisms that facilitate,False,,2100,https://www.nature.com/articles/nri3452,,"/scholar?cites=11336436892219442717&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3807999/,0,0,0
1091568,Interferon-stimulated genes: a complex web of host defenses,2014,"['WM Schneider', 'MD Chevillotte']", | ,,,,,,Interferon-stimulated gene (ISG) products take on a number of diverse roles. Collectively. they are highly effective at resisting and controlling pathogens. In this review. we begin by introducing interferon (IFN) and the JAK-STAT signaling pathway to highlight features that,False,,1598,https://www.annualreviews.org/doi/abs/10.1146/annurev-immunol-032713-120231,,"/scholar?cites=1888216936522237175&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4313732/,0,0,0
1091569,Toll-like receptor signaling pathways,2014,"['T Kawasaki', 'T Kawai']", | ,,,,,,Toll-like receptors (TLRs) play crucial roles in the innate immune system by recognizing pathogen-associated molecular patterns derived from various microbes. TLRs signal through the recruitment of specific adaptor molecules. leading to activation of the,False,,1404,https://www.frontiersin.org/articles/10.3389/fimmu.2014.00461/full?source=content_type%3Areact%7Cfirst_level_url%3Aarticle%7Csection%3Amain_content%7Cbutton%3Abody_link,,"/scholar?cites=8285139213360830750&as_sdt=5,33&sciodt=0,33&hl=en",https://www.frontiersin.org/articles/10.3389/fimmu.2014.00461/full?source=content_type%3Areact%7Cfirst_level_url%3Aarticle%7Csection%3Amain_content%7Cbutton%3Abody_link,0,0,0
1091570,Cytokines and chemokines: at the crossroads of cell signalling and inflammatory disease,2014,"['MD Turner', 'B Nedjai', 'T Hurst', 'DJ Pennington']", | i54lJP0AAAAJ |  | ,,,,,,Inflammation occurs as a result of exposure of tissues and organs to harmful stimuli such as microbial pathogens. irritants. or toxic cellular components. The primary physical manifestations of inflammation are redness. swelling. heat. pain. and loss of function to the,False,,1188,https://www.sciencedirect.com/science/article/pii/S0167488914001967,,"/scholar?cites=18332485809453811972&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0167488914001967,0,0,0
1091571,From monocytes to M1/M2 macrophages: phenotypical vs. functional differentiation,2014,"['P Italiani', 'D Boraschi']",JZTdnk8AAAAJ | PnUzEssAAAAJ,,,,,,Studies on monocyte and macrophage biology and differentiation have revealed the pleiotropic activities of these cells. Macrophages are tissue sentinels that maintain tissue integrity by eliminating/repairing damaged cells and matrices. In this M2-like mode they can,False,,1091,https://www.frontiersin.org/articles/10.3389/fimmu.2014.00514/full,,"/scholar?cites=14273987272469220743&as_sdt=5,33&sciodt=0,33&hl=en",https://www.frontiersin.org/articles/10.3389/fimmu.2014.00514/full,0,0,0
1091572,Microglial cell origin and phenotypes in health and disease,2011,"['K Saijo', 'CK Glass']", | DgyRgEUAAAAJ,,,,,,Microglia—resident myeloid-lineage cells in the brain and the spinal cord parenchyma—function in the maintenance of normal tissue homeostasis. Microglia also act as sentinels of infection and injury. and participate in both innate and adaptive immune responses in the,False,,900,https://www.nature.com/articles/nri3086,,"/scholar?cites=6429977892439247949&as_sdt=5,33&sciodt=0,33&hl=en",http://web.pkusz.edu.cn/huoyq/files/2013/10/Nature-Reviews-Immunology-11-775-787-2011.pdf,0,0,0
1091573,M1 and M2 macrophages: oracles of health and disease,2012,['C Mills'],Bya5TQQAAAAJ,,,,,,The purpose of immunology is simple. Cure or prevent disease. M1/M2 is useful because it is simple. M1/M2 describes the two major and opposing activities of macrophages. M1 activity inhibits cell proliferation and causes tissue damage while M2 activity promotes cell,False,,771,"http://www.dl.begellhouse.com/journals/2ff21abf44b19838,03b91cfa635b86ee,7acd81f604dc8b0c.html",,"/scholar?cites=3942231108725577613&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Charles_Mills2/post/Are_there_any_specific_cell_surface_markers_for_M1_and_M2_macrophages/attachment/59d61e2779197b807797c8be/AS%3A273519428997125%401442223521807/download/CMills.2012.Cr.Rev.Imm.pdf,0,0,0
