,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1134630,Influence of the bridging atom on the performance of a low‐bandgap bulk heterojunction solar cell,2010,Markus C Scharber and Markus Koppe and Jia Gao and Fabrizio Cordella and Maria A Loi and Patrick Denk and Mauro Morana and Hans‐Joachim Egelhaaf and Karen Forberich and Gilles Dennler and Russ Gaudiana and Dave Waller and Zhengguo Zhu and Xiaobo Shi and Christoph J Brabec,22,Advanced materials,3,367-370,WILEY‐VCH Verlag,Replacing a carbon atom with silicon (see figure) on the main chain of a conjugated polythiophene gives a polysilole with higher crystallinity. improved charge transport. reduced bimolecular recombination. and reduced formation of charge transfer complexes when blended with a fullerene derivative. Optimized bulk heterojunction solar cells using this blend give certified efficiencies of 5.2% under AM1. 5 illumination.,True,pnQ-hpYAAAAJ:J_g5lzvAfSwC,369,https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.200900529,11849699808331194296,/scholar?cites=11849699808331194296,,https://core.ac.uk/download/pdf/148178465.pdf,0,0,0
1134631,Fluorescence superquenching of conjugated polyelectrolytes: applications for biosensing and drug discovery,2005,KE Achyuthan and TS Bergstedt and L Chen and RM Jones and S Kumaraswamy and SA Kushon and KD Ley and L Lu and D McBranch and H Mukundan and F Rininsland and X Shi and W Xia and DG Whitten,15,Journal of Materials Chemistry,27-28,2648-2656,Royal Society of Chemistry,This “Applications” article focuses on superquenching of the fluorescence of conjugated polyelectrolytes and related fluorescent polyelectrolytes and its applications to biosensing. Superquenching can occur for both aqueous solutions of these polymers as well as for various supported formats. For biosensing the supported formats are generally most practical. Three practical sensing applications are reviewed: nucleic acids. protease enzyme activity assays and kinase/phosphatase assays based on metal-ion-mediated superquenching.,True,pnQ-hpYAAAAJ:d1gkVwhDpl0C,263,https://pubs.rsc.org/ko/content/articlehtml/2005/jm/b501314c,673965223833074197,/scholar?cites=673965223833074197,,,0,0,0
1134632,Fluorescent-conjugated polymer superquenching facilitates highly sensitive detection of proteases,2004,Sriram Kumaraswamy and Troy Bergstedt and Xiaobo Shi and Frauke Rininsland and Stuart Kushon and Wensheng Xia and Kevin Ley and Komandoor Achyuthan and Duncan McBranch and David Whitten,101,Proceedings of the National Academy of Sciences,20,7511-7515,National Academy of Sciences,Sensor formats have been developed for detecting the activity of proteolytic enzymes based on fluorescent conjugated polymer superquenching. These sensors employ a reactive peptide sequence within a tether linking a quencher to a biotin. The peptide binds to sensors containing colocated biotin-binding protein and fluorescent polymer by means of biotin–biotin binding protein interactions. resulting in a strong quenching of polymer fluorescence. Enzyme-mediated cleavage of the peptide results in a reversal of the fluorescence quenching. These assays for protease activity are simple. sensitive. fast. and have the specificity required for screening chemical libraries for novel protease inhibitors in a high-throughput screening assay environment. These assays have been demonstrated for enterokinase. caspase-3/7. and β-secretase.,True,pnQ-hpYAAAAJ:UxriW0iASnsC,263,https://www.pnas.org/content/101/20/7511.short,18363664516430498211,/scholar?cites=18363664516430498211,,https://www.pnas.org/content/101/20/7511,0,0,0
1134633,Pure gold cluster of 1: 9: 9: 1: 9: 9: 1 layered structure: A novel 39-metal-atom cluster [(Ph3P) 14Au39Cl6] Cl2 with an interstitial gold atom in a hexagonal antiprismatic cage,1992,Boon K Teo and Xiaobo Shi and Hong Zhang,114,Journal of the American Chemical Society,7,2743-2745,American Chemical Society,"Figure 1. Molecular architecture of the 39-metal-atom cluster [(Ph3P) 14Au39Cl6] 2'1""(1):(a) individual 1: 9: 9: 1: 9: 9: 1 metal layers viewed along the idealized 3-fold symmetry axis;(b) metal-ligand framework. P14Au39C16. as viewed along the idealized 3-fold axis;(c) side view of P14Au39C16 as projected along the crystallographic 2-fold symmetry axis. The 2-fold symmetry-related atoms are designated as primes. All molecular parameters are normal. The important distances (averaged based on the idealized 3-fold symmetry) are as follows: Aul0-Au (4-9). 3.040 (8) Á; Aul0-Au (17-19). 3.757 (8) Á; Au4-Au5. 2.792 (8) A; Aul-Au4. 2.760 (8) A; Aull-Aul7. 2.882 (9) A; Aul7-Aul8. 2.734 (8) A; Aul4-Aul7. 2.690 (9) A; Aul-Pl. 2.25 (4) A; Aul4-P4. 2.28 (5) A; Au20-P7. 2.16 (4) A; Aull-Cll. 2.33 (4) A. Typical values of standard deviations of individual distances are given in parentheses.The title cluster 1 was obtained10 during …",True,pnQ-hpYAAAAJ:dshw04ExmUIC,218,https://pubs.acs.org/doi/abs/10.1021/ja00033a073,18174902621840627123,/scholar?cites=18174902621840627123,,,0,0,0
1134634,Metal ion-mediated polymer superquenching for highly sensitive detection of kinase and phosphatase activities,2004,Frauke Rininsland and Wensheng Xia and Shannon Wittenburg and Xiaobo Shi and Casey Stankewicz and Komandoor Achyuthan and Duncan McBranch and David Whitten,101,Proceedings of the National Academy of Sciences,43,15295-15300,National Academy of Sciences,An assay technology for high-throughput screening of kinase and phosphatase activities is introduced. The format is based upon superquenching of fluorescent-conjugated polymers by dye-labeled kinase/phosphatase peptide substrates. The sensor platform is composed of highly fluorescent-conjugated polyelectrolytes colocated with the phosphate coordinating metal ion gallium on microspheres. Phosphorylated peptide substrates containing a quencher bind specifically to the metal ions by means of phosphate groups. resulting in quench of polymer fluorescence. The modulation of fluorescence signal is proportional to kinase or phosphatase activity and is monitored as a turn-off or turn-on signal. respectively. The assay is homogeneous and simple and can be run either as an endpoint measurement or in a kinetic mode. The assay meets the sensitivity required for high-throughput screening of kinase or …,True,pnQ-hpYAAAAJ:b0M2c_1WBrUC,176,https://www.pnas.org/content/101/43/15295.short,16340296918016668718,/scholar?cites=16340296918016668718,,https://www.pnas.org/content/101/43/15295,0,0,0
1134635,A well-defined surface-confinable fullerene: monolayer self-assembly on Au (111),1994,Xiaobo Shi and W Brett Caldwell and Kaimin Chen and Chad A Mirkin,116,Journal of the American Chemical Society,25,11598-11599,American Chemical Society,We report the synthesis and characterization of a well-defined surface-confinable fullerene. 1. for adsorption onto Au (lll)/mica substrates. Scheme 1. We also show that compound 1 spontaneously adsorbsonto such substrates to form densely packed. highly ordered monolayer films. This work comple-ments the growing body of work relating to surface-adsorbed fullerene monolayer films.* 1 but it is a distinct departure from past work in that. for the first time. it utilizes both a well-defined fullerene adsorbate molecule. 1. and a well-defined Au (lll) surface. The system described herein was designed with the following in mind:(1) The adsorption of alkanethiols on Au is known to involve immobilization of the adsorbate molecules through strong Au-S interactions2 3 (ie. the chemical identity of the fullerene portion of 1 is expected to remain intact upon its surface immobilization).(2) Au (11 l)/mica substrates may be used as …,True,pnQ-hpYAAAAJ:hFOr9nPyWt4C,163,https://pubs.acs.org/doi/abs/10.1021/ja00104a062,8100418219504197493,/scholar?cites=8100418219504197493,,,0,0,0
1134636,Cluster of clusters: a modular approach to large metal clusters. Structural characterization of a 38-atom cluster [(p-Tol3P) 12Au18Ag20Cl14] based on vertex-sharing triicosahedra,1990,Boon K Teo and Hong Zhang and Xiaobo Shi,112,Journal of the American Chemical Society,23,8552-8562,American Chemical Society,The crystaland molecular structure of a 38-atom metal cluster.(p-Tol3P) 12Au18Ag20Cll4 (I). has been determined by single-crystalX-ray crystallography. The cluster (/>-Tol3P)] 2Au18Ag20Cll4-42EtOH crystallizes in a triclinic unit cell of P-1 space group with lattice parameters a= 23.094 (11) Á. b= 31.950 (17). c= 34.178 (17) Á. o= 112.76 (4). ß= 90.04 (3).= 97.92 (3). and Z= 2. The structure was refined to R¡= 10.1%. Z? 2= 11.8% for 8150 independent reflections with/> 3 (). The metal frameworkof 1 can be described as three 13-atom centered icosahedra sharing three vertices in a triangular array plus two capping Ag atoms on the pseudo-3-foId axis. As such. it belongs to a novel series of high-nuclearity Au-Ag clusters whose structures are based on vertex-sharing (centered) icosahedra. Empirical structural rules for these Au-Ag supraclusters are developed. The structural systematics of this new class of …,True,pnQ-hpYAAAAJ:ns9cj8rnVeAC,92,https://pubs.acs.org/doi/abs/10.1021/ja00179a046,11244278884480670459,/scholar?cites=11244278884480670459,,,0,0,0
1134637,Cluster of clusters. Structure of a novel gold-silver cluster [(Ph3P) 10Au13Ag12Br8](SbF6) containing an exact staggered-eclipsed-staggered metal configuration. Evidence of …,1991,Boon K Teo and Xiaobo Shi and Hong Zhang,113,Journal of the American Chemical Society,11,4329-4331,American Chemical Society,2-Fluorodeoxyinosine (1) was used for preparation of the guanine N2 adduct because the fluorine is more easily displaced than chlorine or bromine. 11 1It could be converted to the adducted deoxynucleoside (Scheme I) by treatment with D-(-)-phenylglycinol (3 equiv. DMSO. 5.5 days. 65 C. 39%). For incorpo-ration into oligonucleotides (Scheme II). nucleoside 1 was con-verted to 5'-0-(dimethoxytrityl) 3'-0-phosphoramiditederivative 2.12 The target oligonucleotide 5'-CAG-(l)-T-3'was synthesized on a 1.3-µ 1 scale by the normal automated solid-phase protocol except that 2 was used in twice the normal excess (ie. 20 equiv) and the reaction timefor addition of this nucleoside was extended to 10 min from the usual 1.5. The matrix beads were treated with D-(-)-phenylglycinol (50 mg. 0.050 mL of MeOH. 3 days. 50 C). The mixture was washed with Et20 to remove excess phenyl-glycinol and treated with concentrated …,True,pnQ-hpYAAAAJ:HDshCWvjkbEC,73,https://pubs.acs.org/doi/abs/10.1021/ja00011a045,8297937685560052075,/scholar?cites=8297937685560052075,,,0,0,0
1134638,Site Preference in Vertex-Sharing Polyicosahedral Supraclusters Containing Groups 10 and 11 Metals and Their Bonding Implications: Syntheses and Structures of the First Au-Ag-M …,1994,Boon K Teo and Hong Zhang and Xiaobo Shi,33,Inorganic Chemistry,18,4086-4097,American Chemical Society,High-nuclearity mixed-metal clusters1-4 are important in that they may serve as structurally well-definedmodels for multimetallic catalysts or nanoparticles. Our ongoing work in this area has given rise to a unique sequence of bimetallic (Au-Ag) clusters whose metalframeworks are based on vertex-sharing poly-icosahedra. 5 67'9 We refer to these high-nuclearity mixed-metal clusters as “clusters of clusters”. 5-7 This “cluster of clusters”,True,pnQ-hpYAAAAJ:qxL8FJ1GzNcC,72,https://pubs.acs.org/doi/abs/10.1021/ic00096a038,6622570336589801699,/scholar?cites=6622570336589801699,,,0,0,0
1134639,Novel Hemilabile (Phosphinoalkyl) arene Ligands: Mechanistic Investigation of an Unusual Intramolecular. Arene− Arene Exchange Reaction,1996,Elizabeth T Singewald and Xiaobo Shi and Chad A Mirkin and Susan J Schofer and Charlotte L Stern,15,Organometallics,13,3062-3069,American Chemical Society,The novel. hemilabile (phosphinoalkyl)arene ligands ArX(CH2)2PPh2 (1a. Ar = C6H5. X = O; 1b. Ar = C6H5. X = CH2; 1c. Ar = FC6H4. X = CH2) were synthesized and complexed to Rh(I) to form the bis(phosphine). η6-arene piano stool complexes [(η6:η1-ArX(CH2)2PPh2)Rh(η1-ArX(CH2)2PPh2)]BF4 (2a−c). Complexes 2a−c were fully characterized in solution. and complex 2a was characterized by single-crystal X-ray diffraction methods. Two of these complexes. 2a.c. undergo an unusual. degenerate η6-arene. free arene exchange reaction which was studied by 2-D NMR EXSY experiments. A mechanism for the exchange reaction of 2a which involves the formation of a square planar. cis-phosphine. cis-ether Rh(I) complex. [Rh(η2-PhO(CH2)2PPh2)2]BF4 (13). is proposed. ,True,pnQ-hpYAAAAJ:5nxA0vEk-isC,70,https://pubs.acs.org/doi/abs/10.1021/om960114c,4996369837099588615,/scholar?cites=4996369837099588615,,,0,0,0
