,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1057607,Torsional buckling of carbon nanotubes based on nonlocal elasticity shell models,2010,F Khademolhosseini and RKND Rajapakse and A Nojeh,48,Computational materials science,4,736-742,Elsevier,This paper investigates size-effects in the torsional response of single walled carbon nanotubes (SWCNTs) by developing a modified nonlocal continuum shell model. The purpose is to facilitate the design of devices based on SWCNT torsion by providing a simple. accurate and efficient continuum model that can predict the corresponding buckling loads. To this end. Eringen’s equations of nonlocal elasticity are incorporated into the classical models for torsion of cylindrical shells given by Timoshenko and Donnell. In contrast to the classical models. the nonlocal model developed here predicts non-dimensional buckling torques that depend on the values of certain geometric parameters of the CNT. allowing for the inclusion of size-effects. Molecular dynamics simulations of torsional buckling are also performed and the results of which are compared with the classical and nonlocal models and used to extract …,True,BQASG-oAAAAJ:u5HHmVD_uO8C,98,https://www.sciencedirect.com/science/article/pii/S0927025610001394,5991487281201768027,/scholar?cites=5991487281201768027,,http://nanostructure-ece.sites.olt.ubc.ca/files/2013/07/Torsional-buckling-of-carbon-nanotubes.pdf,0,0,0
1057608,Nonlocal continuum modeling and molecular dynamics simulation of torsional vibration of carbon nanotubes,2011,Farzad Khademolhosseini and A Srikantha Phani and Alireza Nojeh and Nimal Rajapakse,11,IEEE Transactions on Nanotechnology,1,34-43,IEEE,This paper investigates the size effects in the dynamic torsional response of single-walled carbon nanotubes (SWCNTs) by developing a modified nonlocal continuum shell model. The purpose is to facilitate the design of devices based on CNT torsion by providing a simple. accurate. and efficient continuum model that can predict the frequency of torsional vibrations and the propagation speed of torsional waves. To this end. dispersion relations of torsional waves are obtained from the proposed nonlocal model and compared to classical models. It is seen that the classical and nonlocal models predict nondispersive and dispersive behavior. respectively. Molecular dynamics simulations of torsional vibrations of (6. 6) and (10. 10) SWCNTs are also performed. the results of which are compared with the classical and nonlocal models and used to extract consistent values of the nonlocal elasticity constant. The …,True,BQASG-oAAAAJ:9yKSN-GCB0IC,52,https://ieeexplore.ieee.org/abstract/document/5708179/,10908993592210373069,/scholar?cites=10908993592210373069,,https://open.library.ubc.ca/collections/52383/52383/items/1.0300116,0,0,0
1057609,Fabrication and patterning of magnetic polymer micropillar structures using a dry-nanoparticle embedding technique,2012,Farzad Khademolhosseini and Mu Chiao,22,Journal of microelectromechanical systems,1,131-139,IEEE,Previously. solvent casting techniques have been used for the fabrication of magnetic polymer micropillar structures. These techniques provide very limited control over magnetic-particle placement. and particle agglomeration limits their use with highly viscous polymers such as polydimethylsiloxane. We report a new technique for the fabrication of magnetic polymer micropillars to overcome the aforementioned limitations. In this technique. magnetic micro-/nanoparticles are applied to a mold in their dry particulate state. omitting the need for the use of solvents. We demonstrate magnetic micropillars with uniform properties using high-viscosity polymers and iron nanoparticles. We show that simple modifications to the dry-nanoparticle embedding technique allow the embedding of other functional (nonmagnetic) particles inside the polymer micropillars. and we demonstrate patterning of the device. We present …,True,BQASG-oAAAAJ:IjCSPb-OGe4C,47,https://ieeexplore.ieee.org/abstract/document/6327318/,14784434370808708645,/scholar?cites=14784434370808708645,,,0,0,0
1057610,Fabrication of robust hydrogel coatings on polydimethylsiloxane substrates using micropillar anchor structures with chemical surface modification,2014,Hongbin Zhang and Chao Bian and John K Jackson and Farzad Khademolhosseini and Helen M Burt and Mu Chiao,6,ACS applied materials & interfaces,12,9126-9133,American Chemical Society,A durable hydrophilic and protein-resistant surface of polydimethylsiloxane (PDMS) based devices is desirable in many biomedical applications such as implantable and microfluidic devices. This paper describes a stable antifouling hydrogel coating on PDMS surfaces. The coating method combines chemical modification and surface microstructure fabrication of PDMS substrates. Three-(trimethoxysilyl)propyl methacrylates containing CC groups were used to modify PDMS surfaces with micropillar array structures fabricated by a replica molding method. The micropillar structures increase the surface area of PDMS surfaces. which facilitates secure bonding with a hydrogel coating compared to flat PMDS surfaces. The adhesion properties of the hydrogel coating on PDMS substrates were characterized using bending. stretching and water immersion tests. Long-term hydrophilic stability (maintaining a contact angle …,True,BQASG-oAAAAJ:zYLM7Y9cAGgC,45,https://pubs.acs.org/doi/abs/10.1021/am501167x,4723194252572906186,/scholar?cites=4723194252572906186,,,0,0,0
1057611,Magnetically actuated microstructured surfaces can actively modify cell migration behaviour,2016,F Khademolhosseini and C-C Liu and CJ Lim and M Chiao,18,Biomedical microdevices,1,13,Springer US,We present a study on the application of magnetically actuated polymer micropillar surfaces in modifying the migration behaviour of cells. We show that micropillar surfaces actuated at a frequency of 1 Hz can cause more than a 5-fold decrease in cell migration rates compared to controls. whereas non-actuated micropillar surfaces cause no statistically significant alterations in cell migration rates. The effectiveness of the micropillar arrays in impeding cell migration depends on micropillar density and placement patterns. as well as the direction of micropillar actuation with respect to the direction of cell migration. Since the magnetic micropillar surfaces presented can be actuated remotely with small external magnetic fields. their integration with implants could provide new possibilities for in-vivo tissue engineering applications.,True,BQASG-oAAAAJ:YsMSGLbcyi4C,10,https://link.springer.com/content/pdf/10.1007/s10544-016-0033-7.pdf,14718226391338351092,/scholar?cites=14718226391338351092,,,0,0,0
1057612,Application of nonlocal elasticity shell model for axial buckling of single-walled carbon nanotubes,2009,Farzad Khademolhosseini and Nimal Rajapakse and Alireza Nojeh,7,Sensors & Transducers,,88,IFSA Publishing. SL,Recently. nano devices have been developed which use Carbon Nanotubes (CNTs) as structural elements. To define the range of applicability of CNTs in such devices. it is important to investigate failure modes such as the axial buckling limit. Classical continuum models are inaccurate as they are unable to account for the size-effects in such devices. In this work. a modified nonlocal continuum shell model for the axial buckling of CNTs is proposed and compared with a nonlocal model for torsional buckling. This is done through modifying classical continuum models by incorporating basic concepts from nonlocal elasticity. Furthermore. molecular dynamics (MD) simulations are performed on a range of nanotubes with different diameters. Compared to classical models. the modified nonlocal models provide a much better fit to MD simulation results. Using MD simulation results for axial buckling. values of the nonlocal constant and shell thickness are calculated.,True,BQASG-oAAAAJ:W7OEmFMy1HYC,5,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.432.4661&rep=rep1&type=pdf#page=93,4106787038840553357,/scholar?cites=4106787038840553357,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.432.4661&rep=rep1&type=pdf#page=93,0,0,0
1057613,A dry nanoparticle embedding technique for fabrication of magnetic polymer micropillars,2012,Farzad Khademolhosseini and Mu Chiao,,,,212-215,IEEE,Polymeric micropillar devices have been used for cell studies. Previously. solvent-casting techniques have been used for fabrication of magnetic micropillar structures. However. aggregation of magnetic particles limits the application of solvent-casting techniques with highly viscous polymers. such as polydimethylsiloxane (PDMS). We report a new fabrication technique for magnetic polymer micropillars. In this technique magnetic micro/nano-particles are used in their dry particulate state. We demonstrate magnetic micropillars with uniform properties using high viscosity polymers and coated iron nanoparticles.,True,BQASG-oAAAAJ:UeHWp8X0CEIC,4,https://ieeexplore.ieee.org/abstract/document/6170128/,9592418581787760209,/scholar?cites=9592418581787760209,,,0,0,0
1057614,Nonlocal continuum shell models for torsion of single-walled carbon nanotubes,2009,Farzad Khademolhosseini,,,,,,Description Carbon nanotubes (CNTs) have attracted much attention from scientists and engineers because of their relevance to a wide range of applications. Various approaches have been used for the characterization of CNT properties. among which continuum modeling has generated much interest due to computational efficiency. However. at the nanoscale the dimensions of a system are comparable to the inter-atomic or inter-molecular spacing of that system. and the material cannot be modeled as a continuum. This is known as the “size-effect”. To overcome the limitations of classical continuum mechanics. modified continuum models have been proposed. among which models based on the concept of nonlocal elasticity have proven effective in quantifying the size-dependent mechanical response of CNTs. This thesis investigates the “small-size” effects in the torsional response of single walled carbon nanotubes (SWCNTs) by developing a modified nonlocal continuum shell model for their torsion. The purpose is to facilitate the design of devices based on CNT torsion by providing a simple. accurate and efficient continuum model that can predict the torsional buckling loads. the frequency of torsional vibrations and the propagation speed of torsional waves. To this end. Eringen’s equations of nonlocal elasticity are incorporated into the classical models for torsion of cylindrical shells given by Timoshenko and Donnell. In contrast to the classical models. the nonlocal model developed here predicts non-dimensional buckling loads that depend on the values of certain geometric parameters of the CNT. allowing for the inclusion of size-effects. In …,True,BQASG-oAAAAJ:d1gkVwhDpl0C,4,https://open.library.ubc.ca/collections/83l/24/items/1.0067633,10964900120794311461,/scholar?cites=10964900120794311461,,https://open.library.ubc.ca/collections/83l/24/items/1.0067633,0,0,0
1057615,Application of periodic loads on cells from magnetic micropillar arrays impedes cellular migration,2015,Farzad Khademolhosseini and Chi-Chao Liu and Chinten J Lim and Mu Chiao,,,,624-627,IEEE,This paper presents a study on the application of active micropillar surfaces to control cell migration. We present experimental results on the migration of confluent sheets of cells subject to periodic mechanical forces from actuated magnetic polymer micropillars. We show that in contrast to passive micropillar surfaces which cause no significant alterations in cell migration rates. active micropillar surfaces actuated at a frequency of 1 Hz can decrease cell migration rates by 80%. The magnetic micropillar structures presented can be actuated remotely with small magnetic fields making them a viable candidate for the development of smart materials for in vivo tissue engineering applications.,True,BQASG-oAAAAJ:Y0pCki6q_DkC,2,https://ieeexplore.ieee.org/abstract/document/7051033/,12463200325766033541,/scholar?cites=12463200325766033541,,,0,0,0
1057616,A magnetically actuated cellular strain assessment tool for quantitative analysis of strain induced cellular reorientation and actin alignment,2016,F Khademolhosseini and C-C Liu and CJ Lim and M Chiao,87,Review of scientific instruments,8,085004,AIP Publishing LLC,Commercially available cell strain tools. such as pneumatically actuated elastomer substrates. require special culture plates. pumps. and incubator setups. In this work. we present a magnetically actuated cellular strain assessment tool (MACSAT) that can be implemented using off-the-shelf components and conventional incubators. We determine the strain field on the MACSAT elastomer substrate using numerical models and experimental measurements and show that a specific region of the elastomer substrate undergoes a quasi-uniaxial 2D stretch. and that cells confined to this region of the MACSAT elastomer substrate undergo tensile. compressive. or zero axial strain depending on their angle of orientation. Using the MACSAT to apply cyclic strain on endothelial cells. we demonstrate that actin filaments within the cells reorient away from the stretching direction. towards the directions of minimum axial strain …,True,BQASG-oAAAAJ:eQOLeE2rZwMC,1,https://aip.scitation.org/doi/abs/10.1063/1.4960567,5474411270811726351,/scholar?cites=5474411270811726351,,,0,0,0
1057617,Magnetically actuated cellular strain assessment tool; a study on the strain induced directional migration of human endothelial cells,2011,F Khademolhosseini and M Chiao,,,,2275-2278,IEEE,Mechanical stimuli play an important role in various cellular processes. Current equipments used for the study of cell response to stresses and strains are not all compatible with existing lab cell culture facilities. This work demonstrates for the first time that miniaturized devices can be used in combination with off-the-shelf equipment to study cell responses under mechanical strain. Cells cultured on magnetically actuated silicon-elastomer membranes subject to cyclic stretching align transverse to the direction of applied strain. Cells subject to 6% cyclic tensile strain at 1 Hz show an 8 fold increase in migration rate and a preferential migration direction transverse to the direction of applied strain.,True,BQASG-oAAAAJ:qjMakFHDy7sC,1,https://ieeexplore.ieee.org/abstract/document/5969360/,11957378439941306693,/scholar?cites=11957378439941306693,,,0,0,0
1057618,Treatment of intestinal fibrosis in experimental inflammatory bowel disease by the pleiotropic actions of a local rho kinase inhibitor,2017,Tom Holvoet and Sarah Devriese and Karolien Castermans and Sandro Boland and Dirk Leysen and Yves-Paul Vandewynckel and Lindsey Devisscher and Lien Van den Bossche and Sophie Van Welden and Melissa Dullaers and Roosmarijn E Vandenbroucke and Riet De Rycke and Karel Geboes and Arnaud Bourin and Olivier Defert and Pieter Hindryckx and Martine De Vos and Debby Laukens,153,Gastroenterology,4,1054-1067,WB Saunders,Intestinal fibrosis resulting in (sub)obstruction is a common complication of Crohn’s disease (CD). Rho kinases (ROCKs) play multiple roles in TGFβ-induced myofibroblast activation that could be therapeutic targets. Because systemic ROCK inhibition causes cardiovascular side effects. we evaluated the effects of a locally acting ROCK inhibitor (AMA0825) on intestinal fibrosis.Fibrosis was assessed in mouse models using dextran sulfate sodium (DSS) and adoptive T-cell transfer. The in vitro and ex vivo effects of AMA0825 were studied in different cell types and in CD biopsy cultures.ROCK is expressed in fibroblastic. epithelial. endothelial. and muscle cells of the human intestinal tract and is activated in inflamed and fibrotic tissue. Prophylactic treatment with AMA0825 inhibited myofibroblast accumulation. expression of pro-fibrotic factors. and accumulation of fibrotic tissue without …,True,CMc0CRYAAAAJ:e5wmG9Sq2KIC,50,https://www.sciencedirect.com/science/article/pii/S0016508517357980,2272113050642483589,/scholar?cites=2272113050642483589,,https://www.gastrojournal.org/article/S0016-5085(17)35798-0/fulltext,0,0,0
1057619,Rho kinase inhibitors: a patent review (2014–2016),2017,Olivier Defert and Sandro Boland,27,,4,507-515,Taylor & Francis,Introduction: The Rho-kinases (ROCK). ROCK1 and ROCK2. are potent. widespread biochemical modulators which have been extensively studied. Due to the involvement of ROCKs in multiple biological processes. ROCK inhibitors have pleiotropic actions and may be of relevance for a number of therapeutic applications. The drawback is however that their use might be limited by occurrence of side effects.Areas covered: Since the publication of the latest review in 2014. there have been significant advances in the field of ROCK inhibitors. In this paper we reviewed the patents published between September 2013 and September 2016. Recent novel molecules will be described. and progress from the compounds series described in the previous review as well as any new expected therapeutic uses for ROCK inhibitors that popped up in the last three years will be examined.Expert opinion: While a number of potential …,True,CMc0CRYAAAAJ:R3hNpaxXUhUC,46,https://www.tandfonline.com/doi/abs/10.1080/13543776.2017.1272579,3799317080972184504,/scholar?cites=3799317080972184504,,,0,0,0
