,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1147386,A global health problem caused by arsenic from natural sources,2003,Jack C Ng and Jianping Wang and Amjad Shraim,52,,9,1353-1359,Pergamon,,True,Fu7FBF4AAAAJ:u5HHmVD_uO8C,804,,17719568702846791020,/scholar?cites=17719568702846791020,,,0,0,0
1147387,The accumulation and toxicity of methylated arsenicals in endothelial cells: important roles of thiol compounds,2004,Seishiro Hirano and Yayoi Kobayashi and Xing Cui and Sanae Kanno and Toru Hayakawa and Amjad Shraim,198,,3,458-467,Academic Press,,True,Fu7FBF4AAAAJ:u-x6o8ySG0sC,187,,7118142107863018957,/scholar?cites=7118142107863018957,,,0,0,0
1147388,Difference in uptake and toxicity of trivalent and pentavalent inorganic arsenic in rat heart microvessel endothelial cells,2003,Seishiro Hirano and Xing Cui and Song Li and Sanae Kanno and Yayoi Kobayashi and Toru Hayakawa and Amjad Shraim,77,Archives of toxicology,6,305-312,Springer-Verlag,,True,Fu7FBF4AAAAJ:d1gkVwhDpl0C,128,,13156236567765743378,/scholar?cites=13156236567765743378,,,0,0,0
1147389,Speciation of arsenic by hydride generation–atomic absorption spectrometry (HG–AAS) in hydrochloric acid reaction medium,1999,Amjad Shraim and Barry Chiswell and Henry Olszowy,50,Talanta,5,1109-1127,Elsevier,,True,Fu7FBF4AAAAJ:9yKSN-GCB0IC,123,,8572109959278829125,/scholar?cites=8572109959278829125,,,0,0,0
1147390,Speciation of arsenic in tube‐well water samples collected from West Bengal. India. by high‐performance liquid chromatography–inductively coupled plasma mass spectrometry,2002,Amjad Shraim and N Chandra Sekaran and CD Anuradha and Seishiro Hirano,16,Applied Organometallic Chemistry,4,202-209,John Wiley & Sons. Ltd.,,True,Fu7FBF4AAAAJ:2osOgNQ5qMEC,95,,644164486748879322,/scholar?cites=644164486748879322,,,0,0,0
1147391,Arsenic speciation in the urine and hair of individuals exposed to airborne arsenic through coal-burning in Guizhou. PR China,2003,Amjad Shraim and Xing Cui and Song Li and Jack C Ng and Jianping Wang and Yinlong Jin and Yingchun Liu and Lei Guo and Dasheng Li and Shuquan Wang and Ruizhi Zhang and Seishiro Hirano,137,Toxicology letters,1-2,35-48,Elsevier,,True,Fu7FBF4AAAAJ:qjMakFHDy7sC,93,,4372949577343627885,/scholar?cites=4372949577343627885,,,0,0,0
1147392,Analysis of some pharmaceuticals in municipal wastewater of Almadinah Almunawarah,2017,Amjad Shraim and Atef Diab and Awadh Alsuhaimi and Esmail Niazy and Mohammed Metwally and Maan Amad and Salim Sioud and Abdulilah Dawoud,10,Arabian Journal of Chemistry,,S719-S729,Elsevier,,True,Fu7FBF4AAAAJ:LkGwnXOMwfcC,79,,3962466858286881996,/scholar?cites=3962466858286881996,,,0,0,0
1147393,Rice is a potential dietary source of not only arsenic but also other toxic elements like lead and chromium,2017,Amjad M Shraim,10,Arabian Journal of Chemistry,,S3434-S3443,Elsevier,,True,Fu7FBF4AAAAJ:Wp0gIr-vW9MC,59,,1002482204215718496,/scholar?cites=1002482204215718496,,,0,0,0
1147394,Use of perchloric acid as a reaction medium for speciation of arsenic by hydride generation–atomic absorption spectrometry,2000,Amjad Shraim and Barry Chiswell and Henry Olszowy,125,Analyst,5,949-953,Royal Society of Chemistry,,True,Fu7FBF4AAAAJ:UeHWp8X0CEIC,54,,750168169420907157,/scholar?cites=750168169420907157,,,0,0,0
1147395,Subchronic exposure to arsenic through drinking water alters expression of cancer-related genes in rat liver,2004,Xing Cui and Song Li and Amjad Shraim and Yayoi Kobayashi and Toru Hayakawa and Sanae Kanno and Megumi Yamamoto and Seishiro Hirano,32,Toxicologic pathology,1,64-72,Sage Publications,,True,Fu7FBF4AAAAJ:IjCSPb-OGe4C,53,,4135484905181278440,/scholar?cites=4135484905181278440,,,0,0,0
1147396,Imidacloprid residues in fruits. vegetables and water samples from Palestine,2007,Ayman Daraghmeh and Amjad Shraim and Sameer Abulhaj and Ramzi Sansour and Jack C Ng,29,Environmental geochemistry and health,1,45-50,Springer Netherlands,,True,Fu7FBF4AAAAJ:Tyk-4Ss8FVUC,40,,4923224511764666104,/scholar?cites=4923224511764666104,,,0,0,0
1147397,Dental clinics: a point pollution source. not only of mercury but also of other amalgam constituents,2011,Amjad Shraim and Awadh Alsuhaimi and Jalal Thamer Al-Thakafy,84,Chemosphere,8,1133-1139,Pergamon,,True,Fu7FBF4AAAAJ:YsMSGLbcyi4C,36,,213337290114573876,/scholar?cites=213337290114573876,,,0,0,0
1147398,Aerobic sludge granulation at high temperatures for domestic wastewater treatment,2015,Mohd Hakim Ab Halim and Aznah Nor Anuar and Siti Izaidah Azmi and Nur Syahida Abdul Jamal and Norhaliza Abdul Wahab and Zaini Ujang and Amjad Shraim and Mustafa M Bob,185,Bioresource technology,,445-449,Elsevier,,True,Fu7FBF4AAAAJ:dhFuZR0502QC,33,,16713844313396906019,/scholar?cites=16713844313396906019,,,0,0,0
1147399,A randomised intervention trial to assess two arsenic mitigation options in Bangladesh,2007,Abul Hasnat Milton and Wayne Smith and Keith Dear and Jack Ng and Malcolm Sim and Geetha Ranmuthugala and Kamalini Lokuge and Bruce Caldwell and Ashequr Rahman and Habibur Rahman and Amjad Shraim and Daphne Huang and SM Shahidullah,42,"Journal of Environmental Science and Health, Part A",12,1897-1908,Taylor & Francis Group,,True,Fu7FBF4AAAAJ:Y0pCki6q_DkC,25,,13305759013449428228,/scholar?cites=13305759013449428228,,,0,0,0
1147400,Extraction and speciation of arsenic in hair using HPLC-ICPMS,2002,Amjad Shraim and Seishiro Hirano and Hiroshi Yamauchi,,,,i1729-i1732,The Japan Society for Analytical Chemistry,,True,Fu7FBF4AAAAJ:zYLM7Y9cAGgC,25,,14235666277221226005,/scholar?cites=14235666277221226005,,,0,0,0
1147401,Ligand-metal interactions and excited state properties in ruthenium (II)-diimine complexes,1990,Talal S Akasheh and Ibrahim Jibril and Amjad M Shraim,175,Inorganica chimica acta,2,171-180,Elsevier,,True,Fu7FBF4AAAAJ:ZeXyd9-uunAC,21,,18422028362997409719,/scholar?cites=18422028362997409719,,,0,0,0
1147402,Accumulation and toxicity of monophenyl arsenicals in rat endothelial cells,2005,Seishiro Hirano and Yayoi Kobayashi and Toru Hayakawa and Xing Cui and Megumi Yamamoto and Sanae Kanno and Amjad Shraim,79,Archives of toxicology,1,54-61,Springer-Verlag,,True,Fu7FBF4AAAAJ:W7OEmFMy1HYC,15,,3742912844135886201,/scholar?cites=3742912844135886201,,,0,0,0
1147403,Analysis of mercury in wastewater of some dental clinics in United Arab Emirates,2008,Sausan Al Kawas and I Abu-Yousef and Sofian Kanan and Mohamed El-Kishawi and Abubaker Siddique and Naser Abdo and Amjad Shraim,3,J Int Environmental Application & Science,,21-8,,,True,Fu7FBF4AAAAJ:eQOLeE2rZwMC,9,,12749351579656900475,/scholar?cites=12749351579656900475,,,0,0,0
1147404,Silica-based chelating resin bearing dual 8-Hydroxyquinoline moieties and its applications for solid phase extraction of trace metals from seawater prior to their analysis by …,2019,Awadh O AlSuhaimi and Salman M AlRadaddi and Adeeb K Al-Sheikh Ali and Amjad M Shraim and Thamer S AlRadaddi,12,Arabian journal of chemistry,3,360-369,Elsevier,,True,Fu7FBF4AAAAJ:RHpTSmoSYBkC,8,,17261748454977353284,/scholar?cites=17261748454977353284,,,0,0,0
1147405,Zebrafish larvae as a model to demonstrate secondary iron overload,2018,Gheyath K Nasrallah and Nadin N Younes and Missbah H Baji and Amjad M Shraim and Ibrahim Mustafa,100,European journal of haematology,6,536-543,,,True,Fu7FBF4AAAAJ:4JMBOYKVnBMC,7,,3478804461641134527,/scholar?cites=3478804461641134527,,,0,0,0
1147406,Loading rates of dust and metals in residential houses of arid and dry climatic regions,2016,Amjad M Shraim and Duna A Alenazi and A-SG Abdel-Salam and Prashant Kumar,16,Aerosol and Air Quality Research,10,2462-2473,Taiwan Association for Aerosol Research,,True,Fu7FBF4AAAAJ:TQgYirikUcIC,7,,7151276300171682611,/scholar?cites=7151276300171682611,,,0,0,0
1147407,Quality assessment of groundwater of Almadinah Almunawarah City.,2013,AM Shraim and AO Alsuhaimi and KO Al-Muzaini and K Kurdi and H Al-Ameen,15,Global NEST Journal,3,374-383,Global Nest Journal,,True,Fu7FBF4AAAAJ:8k81kl-MbHgC,7,,9265804062190511433,/scholar?cites=9265804062190511433,,,0,0,0
1147408,Controlled synthesis of some mixed diimine ruthenium (II) complexes,1989,Ibrahim Jibril and Talal S Akasheh and Amjad M Shraim,8,Polyhedron,21,2615-2619,Pergamon,,True,Fu7FBF4AAAAJ:L8Ckcad2t8MC,7,,7023865743289327206,/scholar?cites=7023865743289327206,,,0,0,0
1147409,Application of FTIR and LA-ICPMS spectroscopies as a possible approach for biochemical analyses of different rat brain regions,2018,Mohamed HM Ali and Fazle Rakib and Volker Nischwitz and Ehsan Ullah and Raghvendra Mall and Amjad M Shraim and MI Ahmad and Zafar Khan Ghouri and Donald McNaughton and Stephan Küppers and Tariq Ahmed and Khalid Al-Saad,8,Applied Sciences,12,2436,Multidisciplinary Digital Publishing Institute,,True,Fu7FBF4AAAAJ:iH-uZ7U-co4C,6,,15005608653006915669,/scholar?cites=15005608653006915669,,,0,0,0
1147410,A randomised intervention trial to assess two arsenic mitigation options in Bangladesh,2006,A Milton and W Smith and K Dear and J Ng and M Sim and G Ranmuthugala and K Lokuge and B Caldwell and A Rahman and H Rahman and A Shraim and D Huange and M Abrar,17,Epidemiology,6,S219,LWW,,True,Fu7FBF4AAAAJ:WF5omc3nYNoC,4,,18312049805986675535,/scholar?cites=18312049805986675535,,,0,0,0
1147411,Quantification of total arsenic in groundwater by HG-AAS using low acid concentration and L-cysteine,2008,Amjad Shraim and Imad A Abu-Yousef and Sofian M Kanan and Naser Abdo and Henry Olszowy and Stephan Petry and Jack Ng,3,J. Int. Environmental Application & Science,4,215-223,,,True,Fu7FBF4AAAAJ:qxL8FJ1GzNcC,2,,17512673585183213502,/scholar?cites=17512673585183213502,,,0,0,0
1147412,Essentially Trap-Free CsPbBr3 Colloidal Nanocrystals by Postsynthetic Thiocyanate Surface Treatment,2017,Brent A Koscher and Joseph K Swabeck and Noah D Bronstein and A Paul Alivisatos,139,Journal of the American Chemical Society,19,6566-6569,American Chemical Society,,True,26FGlR0AAAAJ:f2IySw72cVMC,381,,14934211152269418952,/scholar?cites=14934211152269418952,,,0,0,0
1147413,Hydroxylation of the surface of PbS nanocrystals passivated with oleic acid,2014,Danylo Zherebetskyy and Marcus Scheele and Yingjie Zhang and Noah Bronstein and Christopher Thompson and David Britt and Miquel Salmeron and Paul Alivisatos and Lin-Wang Wang,344,Science,6190,1380-1384,American Association for the Advancement of Science,,True,26FGlR0AAAAJ:qjMakFHDy7sC,332,,10577486916537612908,/scholar?cites=10577486916537612908,,,0,0,0
