,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
88318,The genotype-tissue expression (GTEx) project,2013,John Lonsdale and Jeffrey Thomas and Mike Salvatore and Rebecca Phillips and Edmund Lo and Saboor Shad and Richard Hasz and Gary Walters and Fernando Garcia and Nancy Young and Barbara Foster and Mike Moser and Ellen Karasik and Bryan Gillard and Kimberley Ramsey and Susan Sullivan and Jason Bridge and Harold Magazine and John Syron and Johnelle Fleming and Laura Siminoff and Heather Traino and Maghboeba Mosavel and Laura Barker and Scott Jewell and Dan Rohrer and Dan Maxim and Dana Filkins and Philip Harbach and Eddie Cortadillo and Bree Berghuis and Lisa Turner and Eric Hudson and Kristin Feenstra and Leslie Sobin and James Robb and Phillip Branton and Greg Korzeniewski and Charles Shive and David Tabor and Liqun Qi and Kevin Groch and Sreenath Nampally and Steve Buia and Angela Zimmerman and Anna Smith and Robin Burges and Karna Robinson and Kim Valentino and Deborah Bradbury and Mark Cosentino and Norma Diaz-Mayoral and Mary Kennedy and Theresa Engel and Penelope Williams and Kenyon Erickson and Kristin Ardlie and Wendy Winckler and Gad Getz and David DeLuca and Daniel MacArthur and Manolis Kellis and Alexander Thomson and Taylor Young and Ellen Gelfand and Molly Donovan and Yan Meng and George Grant and Deborah Mash and Yvonne Marcus and Margaret Basile and Jun Liu and Jun Zhu and Zhidong Tu and Nancy J Cox and Dan L Nicolae and Eric R Gamazon and Hae Kyung Im and Anuar Konkashbaev and Jonathan Pritchard and Matthew Stevens and Timothèe Flutre and Xiaoquan Wen and Emmanouil T Dermitzakis and Tuuli Lappalainen and Roderic Guigo and Jean Monlong and Michael Sammeth and Daphne Koller and Alexis Battle and Sara Mostafavi and Mark McCarthy and Manual Rivas and Julian Maller and Ivan Rusyn and Andrew Nobel and Fred Wright and Andrey Shabalin and Mike Feolo and Nataliya Sharopova and Anne Sturcke and Justin Paschal and James M Anderson and Elizabeth L Wilder and Leslie K Derr and Eric D Green and Jeffery P Struewing and Gary Temple and Simona Volpi and Joy T Boyer and Elizabeth J Thomson and Mark S Guyer and Cathy Ng and Assya Abdallah and Deborah Colantuoni and Thomas R Insel and Susan E Koester and A Roger Little and Patrick K Bender and Thomas Lehner and Yin Yao and Carolyn C Compton and Jimmie B Vaught and Sherilyn Sawyer and Nicole C Lockhart and Joanne Demchok and Helen F Moore,45,Nature genetics,6,580-585,Nature Publishing Group,,True,8pK0oMgAAAAJ:uWQEDVKXjbEC,3831,,63038959008730260,/scholar?cites=63038959008730260,,,0,0,0
88319,The LHCb detector at the LHC,2008,A Augusto Alves Jr and LM Andrade Filho and AF Barbosa and I Bediaga and G Cernicchiaro and G Guerrer and HP Lima Jr and AA Machado and J Magnin and F Marujo and JM De Miranda and A Reis and A Santos and A Toledo and K Akiba and S Amato and B De Paula and L De Paula and T Da Silva and M Gandelman and JH Lopes and B Maréchal and D Moraes and E Polycarpo and F Rodrigues and J Ballansat and Y Bastian and D Boget and I De Bonis and V Coco and PY David and D Decamp and P Delebecque and C Drancourt and N Dumont-Dayot and C Girard and B Lieunard and MN Minard and B Pietrzyk and T Rambure and G Rospabe and S t'Jampens and Ziad Ajaltouni and G Bohner and R Bonnefoy and D Borras and C Carloganu and Hervé Chanal and E Conte and R Cornat and M Crouau and E Delage and O Deschamps and Pierre Henrard and P Jacquet and C Lacan and J Laubser and J Lecoq and R Lefèvre and M Magne and M Martemiyanov and ML Mercier and S Monteil and V Niess and Pascal Perret and G Reinmuth and A Robert and S Suchorski and K Arnaud and E Aslanides and J Babel and C Benchouk and JP Cachemiche and J Cogan and F Derue and B Dinkespiler and PY Duval and V Garonne and S Favard and R Le Gac and F Leon and O Leroy and PL Liotard and F Marin and M Menouni and P Ollive and S Poss and A Roche and M Sapunov and L Tocco and B Viaud and A Tsaregorodtsev and Y Amhis and G Barrand and S Barsuk and C Beigbeder and R Beneyton and D Breton and O Callot and D Charlet and B d'Almagne and O Duarte and F Fulda-Quenzer and A Jacholkowska and B Jean-Marie and J Lefrancois and F Machefert and P Robbe and MH Schune and V Tocut and I Videau and M Benayoun and P David and L Del Buono and G Gilles and M Domke and H Futterschneider and Ch Ilgner and P Kapusta and M Kolander and R Krause and M Lieng and M Nedos and K Rudloff and S Schleich and R Schwierz and B Spaan and K Wacker and K Warda and M Agari and C Bauer and D Baumeister and N Bulian and HP Fuchs and W Fallot-Burghardt and T Glebe and W Hofmann and KT Knöpfle and S Löchner and A Ludwig and F Maciuc and F Sanchez Nieto and M Schmelling and B Schwingenheuer and E Sexauer and NJ Smale and U Trunk and H Voss and J Albrecht and S Bachmann,3,,08,S08005,IOP Publishing,,True,8pK0oMgAAAAJ:IT1MJ6E3JesC,3298,,11718754967116277557,/scholar?cites=11718754967116277557,,,0,0,0
88320,Global. regional. and national incidence. prevalence. and years lived with disability for 310 diseases and injuries. 1990–2015: a systematic analysis for the Global Burden of …,2016,Theo Vos and Christine Allen and Megha Arora and Ryan M Barber and Zulfiqar A Bhutta and Alexandria Brown and Austin Carter and Daniel C Casey and Fiona J Charlson and Alan Z Chen and Megan Coggeshall and Leslie Cornaby and Lalit Dandona and Daniel J Dicker and Tina Dilegge and Holly E Erskine and Alize J Ferrari and Christina Fitzmaurice and Tom Fleming and Mohammad H Forouzanfar and Nancy Fullman and Peter W Gething and Ellen M Goldberg and Nicholas Graetz and Juanita A Haagsma and Simon I Hay and Catherine O Johnson and Nicholas J Kassebaum and Toana Kawashima and Laura Kemmer and Ibrahim A Khalil and Yohannes Kinfu and Hmwe H Kyu and Janni Leung and Xiaofeng Liang and Stephen S Lim and Alan D Lopez and Rafael Lozano and Laurie Marczak and George A Mensah and Ali H Mokdad and Mohsen Naghavi and Grant Nguyen and Elaine Nsoesie and Helen Olsen and David M Pigott and Christine Pinho and Zane Rankin and Nikolas Reinig and Joshua A Salomon and Logan Sandar and Alison Smith and Jeffrey Stanaway and Caitlyn Steiner and Stephanie Teeple and Bernadette A Thomas and Christopher Troeger and Joseph A Wagner and Haidong Wang and Valentine Wanga and Harvey A Whiteford and Leo Zoeckler and Amanuel Alemu Abajobir and Kalkidan Hassen Abate and Cristiana Abbafati and Kaja M Abbas and Foad Abd-Allah and Biju Abraham and Ibrahim Abubakar and Laith J Abu-Raddad and Niveen ME Abu-Rmeileh and Ilana N Ackerman and Akindele Olupelumi Adebiyi and Zanfina Ademi and Arsène Kouablan Adou and Kossivi Agbelenko Afanvi and Emilie Elisabet Agardh and Arnav Agarwal and Aliasghar Ahmad Kiadaliri and Hamid Ahmadieh and Oluremi N Ajala and Rufus Olusola Akinyemi and Nadia Akseer and Ziyad Al-Aly and Khurshid Alam and Noore KM Alam and Saleh Fahed Aldhahri and Miguel Angel Alegretti and Zewdie Aderaw Alemu and Lily T Alexander and Samia Alhabib and Raghib Ali and Ala'a Alkerwi and François Alla and Peter Allebeck and Rajaa Al-Raddadi and Ubai Alsharif and Khalid A Altirkawi and Nelson Alvis-Guzman and Azmeraw T Amare and Alemayehu Amberbir and Heresh Amini and Walid Ammar and Stephen Marc Amrock and Hjalte H Andersen and Gregory M Anderson and Benjamin O Anderson and Carl Abelardo T Antonio and Atsede Fantahun Aregay and Johan Ärnlöv and Al Artaman and Hamid Asayesh and Reza Assadi and Suleman Atique and Euripide Frinel G Arthur Avokpaho and Ashish Awasthi and Beatriz Paulina Ayala Quintanilla and Peter Azzopardi and Umar Bacha and Alaa Badawi and Kalpana Balakrishnan and Amitava Banerjee and Aleksandra Barac and Suzanne L Barker-Collo and Till Bärnighausen and Lars Barregard and Lope H Barrero and Arindam Basu and Shahrzad Bazargan-Hejazi and Ettore Beghi and Brent Bell and Michelle L Bell and Derrick A Bennett and Isabela M Bensenor and Habib Benzian and Adugnaw Berhane and Eduardo Bernabé and Balem Demtsu Betsu and Addisu Shunu Beyene and Neeraj Bhala and Samir Bhatt and Sibhatu Biadgilign and Kelly Bienhoff and Boris Bikbov and Stan Biryukov and Donal Bisanzio and Espen Bjertness and Jed Blore and Rohan Borschmann and Soufiane Boufous,388,The lancet,10053,1545-1602,Elsevier,,True,8pK0oMgAAAAJ:kGbpvR7Ecy8C,2493,,16526736009745336210,/scholar?cites=16526736009745336210,,,0,0,0
88321,Location-based services,2010,,,,,,,,True,8pK0oMgAAAAJ:BJtnxTr0fRcC,918,,2500580294458729851,/scholar?cites=2500580294458729851,,,0,0,0
88322,Global. regional. and national prevalence. incidence. and disability-adjusted life years for oral conditions for 195 countries. 1990–2015: a systematic analysis for the global …,2017,Nicholas J Kassebaum and Amanda GC Smith and Eduardo Bernabé and Thomas D Fleming and Alex E Reynolds and Theo Vos and CJL Murray and W Marcenes and GBD 2015 Oral Health Collaborators,96,,4,380-387,Sage Publications,,True,8pK0oMgAAAAJ:0klj8wIChNAC,646,,10252036947890566719,/scholar?cites=10252036947890566719,,,0,0,0
88323,Evidence for an extraterrestrial impact 12.900 years ago that contributed to the megafaunal extinctions and the Younger Dryas cooling,2007,Richard B Firestone and Allen West and James P Kennett and L Becker and Ted E Bunch and Zsolt S Revay and Peter H Schultz and T Belgya and DJ Kennett and JM Erlandson and OJ Dickenson and AC Goodyear and RS Harris and GA Howard and JB Kloosterman and P Lechler and PA Mayewski and J Montgomery and R Poreda and T Darrah and SS Que Hee and AR Smith and A Stich and W Topping and JH Wittke and WS Wolbach,104,Proceedings of the National Academy of Sciences,41,16016-16021,National Academy of Sciences,,True,8pK0oMgAAAAJ:SAZ1SQo2q1kC,582,,4023451515756407371,/scholar?cites=4023451515756407371,,,0,0,0
88324,CfA3: 185 type Ia supernova light curves from the CfA,2009,Malcolm Hicken and Peter Challis and Saurabh Jha and Robert P Kirshner and Tom Matheson and Maryam Modjaz and Armin Rest and W Michael Wood-Vasey and Gaspar Bakos and Elizabeth J Barton and Perry Berlind and Ann Bragg and Cesar Briceño and Warren R Brown and Nelson Caldwell and Mike Calkins and Richard Cho and Larry Ciupik and Maria Contreras and Kristi-Concannon Dendy and Anil Dosaj and Nick Durham and Kris Eriksen and Gil Esquerdo and Mark Everett and Emilio Falco and Jose Fernandez and Alejandro Gaba and Peter Garnavich and Genevieve Graves and Paul Green and Ted Groner and Carl Hergenrother and Matthew J Holman and Vit Hradecky and John Huchra and Bob Hutchison and Diab Jerius and Andres Jordan and Roy Kilgard and Miriam Krauss and Kevin Luhman and Lucas Macri and Daniel Marrone and Jonathan McDowell and Daniel McIntosh and Brian McNamara and Tom Megeath and Barbara Mochejska and Diego Munoz and James Muzerolle and Orlando Naranjo and Gautham Narayan and Michael Pahre and Wayne Peters and Dawn Peterson and Ken Rines and Ben Ripman and Anna Roussanova and Rudolph Schild and Aurora Sicilia-Aguilar and Jennifer Sokoloski and Kyle Smalley and Andy Smith and Tim Spahr and KZ Stanek and Pauline Barmby and Stéphane Blondin and Christopher W Stubbs and Andrew Szentgyorgyi and Manuel AP Torres and Amili Vaz and Alexey Vikhlinin and Zhong Wang and Mike Westover and Deborah Woods and Ping Zhao,700,The Astrophysical Journal,1,331,IOP Publishing,,True,8pK0oMgAAAAJ:htyGaKyDgHMC,462,,9281536023845585437,/scholar?cites=9281536023845585437,,,0,0,0
88325,Ladybug: a parametric environmental plugin for grasshopper to help designers create an environmentally-conscious design,2013,Mostapha Sadeghipour Roudsari and Michelle Pak and Adrian Smith,,"Proceedings of the 13th international IBPSA conference held in Lyon, France Aug",,3128-3135,,,True,8pK0oMgAAAAJ:kuq-04jA658C,431,,4735896066563279747,/scholar?cites=4735896066563279747,,,0,0,0
88326,A novel approach to high-quality postmortem tissue procurement: the GTEx project,2015,Latarsha J Carithers and Kristin Ardlie and Mary Barcus and Philip A Branton and Angela Britton and Stephen A Buia and Carolyn C Compton and David S DeLuca and Joanne Peter-Demchok and Ellen T Gelfand and Ping Guan and Greg E Korzeniewski and Nicole C Lockhart and Chana A Rabiner and Abhi K Rao and Karna L Robinson and Nancy V Roche and Sherilyn J Sawyer and Ayellet V Segrè and Charles E Shive and Anna M Smith and Leslie H Sobin and Anita H Undale and Kimberly M Valentino and Jim Vaught and Taylor R Young and Helen M Moore and GTEx Consortium,13,Biopreservation and biobanking,5,311-319,Mary Ann Liebert. Inc.,,True,8pK0oMgAAAAJ:l7t_Zn2s7bgC,428,,15608007856941331437,/scholar?cites=15608007856941331437,,,0,0,0
88327,Orthotopic reimplantation of cryopreserved ovarian cortical strips after high-dose chemotherapy for Hodgkin's lymphoma,2001,John A Radford and BA Lieberman and Daniel R Brison and ARB Smith and JD Critchlow and SA Russell and Amanda J Watson and JA Clayton and Martin Harris and RG Gosden and Stephen M Shalet,357,The Lancet,9263,1172-1175,Elsevier,,True,8pK0oMgAAAAJ:qwOXE0mbtu4C,417,,7569348034022048775,/scholar?cites=7569348034022048775,,,0,0,0
