,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1090458,The role of pattern-recognition receptors in innate immunity: update on Toll-like receptors,2010,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The discovery of Toll-like receptors (TLRs) as components that recognize conserved structures in pathogens has greatly advanced understanding of how the body senses pathogen invasion. triggers innate immune responses and primes antigen-specific adaptive,False,,7757,https://www.nature.com/articles/ni.1863.pdf?origin=ppub,,"/scholar?cites=1486285274983996239&as_sdt=5,33&sciodt=0,33&hl=en",http://theory.bio.uu.nl/immbio/pdf/Kawai_2010.TLRs.pdf,0,0,0
1090459,Pattern recognition receptors and inflammation,2010,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,Infection of cells by microorganisms activates the inflammatory response. The initial sensing of infection is mediated by innate pattern recognition receptors (PRRs). which include Toll-like receptors. RIG-I-like receptors. NOD-like receptors. and C-type lectin receptors. The,False,,6538,https://www.sciencedirect.com/science/article/pii/S0092867410000231,,"/scholar?cites=17429871908973328912&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000231,0,0,0
1090460,Inflammation and insulin resistance,2006,"['SE Shoelson', 'J Lee', 'AB Goldfine']",3_TEIBQAAAAJ |  | 6U_O28IAAAAJ,,,,,,Over a hundred years ago. high doses of salicylates were shown to lower glucose levels in diabetic patients. This should have been an important clue to link inflammation to the pathogenesis of type 2 diabetes (T2D). but the antihyperglycemic and antiinflammatory,False,,4309,https://www.jci.org/articles/view/JCI29069,,"/scholar?cites=10736406828731013199&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/JCI29069,0,0,0
1090461,NF-κB-dependent induction of microRNA miR-146. an inhibitor targeted to signaling proteins of innate immune responses,2006,"['KD Taganov', 'MP Boldin', 'KJ Chang']", |  | HkyvmGoAAAAJ,,,,,,Activation of mammalian innate and acquired immune responses must be tightly regulated by elaborate mechanisms to control their onset and termination. MicroRNAs have been implicated as negative regulators controlling diverse biological processes at the level of,False,,4282,https://www.pnas.org/content/103/33/12481.short,,"/scholar?cites=7890088929250870342&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/103/33/12481.full.pdf,0,0,0
1090462,Nuclear factor-κB in cancer development and progression,2006,['M Karin'],xVvyb1gAAAAJ,,,,,,Nuclear factor-κB (NF-κB) transcription factors and the signalling pathways that activate them are central coordinators of innate and adaptive immune responses. More recently. it has become clear that NF-κB signalling also has a critical role in cancer development and,False,,3832,https://www.nature.com/articles/nature04870,,"/scholar?cites=5660420570871833685&as_sdt=5,33&sciodt=0,33&hl=en",http://cinjweb.umdnj.edu/sites/molmdweb/documents/NFkBReviewKarin.pdf,0,0,0
1090463,Differential roles of MDA5 and RIG-I helicases in the recognition of RNA viruses,2006,"['H Kato', 'O Takeuchi', 'S Sato', 'M Yoneyama']", | V8JiuA0AAAAJ |  | z6NenD4AAAAJ,,,,,,The innate immune system senses viral infection by recognizing a variety of viral components (including double-stranded (ds) RNA) and triggers antiviral responses 1. 2. The cytoplasmic helicase proteins RIG-I (retinoic-acid-inducible protein I. also known as Ddx58),False,,3602,https://www.nature.com/articles/nature04734,,"/scholar?cites=17092403120378469193&as_sdt=5,33&sciodt=0,33&hl=en","https://groups.molbiosci.northwestern.edu/horvath/journClubArticles/JC_for_April%2021,%202006.pdf",0,0,0
1090464,Microglia-mediated neurotoxicity: uncovering the molecular mechanisms,2007,"['ML Block', 'L Zecca', 'JS Hong']",EOua0HIAAAAJ |  | Tcj-i78AAAAJ,,,,,,Mounting evidence indicates that microglial activation contributes to neuronal damage in neurodegenerative diseases. Recent studies show that in response to certain environmental toxins and endogenous proteins. microglia can enter an overactivated state and release,False,,3504,https://www.nature.com/articles/nrn2038?r=1&l=ri&fst=0,,"/scholar?cites=3887876218088813523&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michelle_Block3/publication/6620408_Block_ML_Zecca_L_Hong_JS_Microglia-mediated_neurotoxicity_uncovering_the_molecular_mechanisms_Nat_Rev_Neurosci_8_57-69/links/542a89490cf29bbc1267a8db/Block-ML-Zecca-L-Hong-JS-Microglia-mediated-neurotoxicity-uncovering-the-molecular-mechanisms-Nat-Rev-Neurosci-8-57-69.pdf,0,0,0
1090465,Toll-like receptors and their crosstalk with other innate receptors in infection and immunity,2011,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Toll-like receptors (TLRs) are germline-encoded pattern recognition receptors (PRRs) that play a central role in host cell recognition and responses to microbial pathogens. TLR-mediated recognition of components derived from a wide range of pathogens and their role,False,,3125,https://www.sciencedirect.com/science/article/pii/S1074761311001907,,"/scholar?cites=7377228647384146331&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761311001907,0,0,0
1090466,Recognition of microorganisms and activation of the immune response,2007,['R Medzhitov'],7oY-qF4AAAAJ,,,,,,The mammalian immune system has innate and adaptive components. which cooperate to protect the host against microbial infections. The innate immune system consists of functionally distinct'modules' that evolved to provide different forms of protection against,False,,2914,https://www.nature.com/articles/nature06246,,"/scholar?cites=18144998660614481635&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nature06246,0,0,0
1090467,The family of five: TIR-domain-containing adaptors in Toll-like receptor signalling,2007,"[""LAJ O'Neill"", 'AG Bowie']", | vQS1wSsAAAAJ,,,,,,Signalling by Toll-like receptors (TLRs) involves five adaptor proteins known as MyD88. MAL. TRIF. TRAM and SARM. Recent insights have revealed additional functions for MyD88 apart from NF-κB activation. including activation of the transcription factors IRF1. IRF5 and,False,,2757,https://www.nature.com/articles/nri2079,,"/scholar?cites=11854229808219027249&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1090468,A renaissance of elicitors: perception of microbe-associated molecular patterns and danger signals by pattern-recognition receptors,2009,"['T Boller', 'G Felix']", | ,,,,,,Microbe-associated molecular patterns (MAMPs) are molecular signatures typical of whole classes of microbes. and their recognition plays a key role in innate immunity. Endogenous elicitors are similarly recognized as damage-associated molecular patterns (DAMPs). This,False,,2789,https://www.annualreviews.org/doi/abs/10.1146/annurev.arplant.57.032905.105346,,"/scholar?cites=536500482977624528&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Thomas_Boller/publication/24375686_A_Renaissance_of_Elicitors_Perception_of_Microbe-Associated_Molecular_Patterns_and_Danger_Signals_by_Pattern-Recognition_Receptors/links/580ba67308ae74852b5a7113.pdf,0,0,0
1090469,The nuclear factor NF-κB pathway in inflammation,2009,['T Lawrence'],gZpefEYAAAAJ,,,,,,The nuclear factor NF-κB pathway has long been considered a prototypical proinflammatory signaling pathway. largely based on the role of NF-κB in the expression of proinflammatory genes including cytokines. chemokines. and adhesion molecules. In this article. we describe,False,,2798,https://cshperspectives.cshlp.org/content/1/6/a001651.short,,"/scholar?cites=14356758097753291749&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/1/6/a001651.full.pdf,0,0,0
1090470,Regulation and function of NF-κB transcription factors in the immune system,2009,"['S Vallabhapurapu', 'M Karin']",aKuSlfsAAAAJ | xVvyb1gAAAAJ,,,,,,The mammalian Rel/NF-κB family of transcription factors. including RelA. c-Rel. RelB. NF-κB1 (p50 and its precursor p105). and NF-κB2 (p52 and its precursor p100). plays a central role in the immune system by regulating several processes ranging from the development,False,,2553,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.021908.132641,,"/scholar?cites=14248489693260201639&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1090471,LPS/TLR4 signal transduction pathway,2008,"['YC Lu', 'WC Yeh', 'PS Ohashi']",DLR0s_kAAAAJ |  | ctMZoCQAAAAJ,,,,,,The stimulation of Toll-like receptor 4 (TLR4) by lipopolysaccharide (LPS) induces the release of critical proinflammatory cytokines that are necessary to activate potent immune responses. LPS/TLR4 signaling has been intensively studied in the past few years. Here we,False,,2415,https://www.sciencedirect.com/science/article/pii/S1043466608000070,,"/scholar?cites=2059909997211638672&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1090472,Pathogen recognition and inflammatory signaling in innate immune defenses,2009,['TH Mogensen'],,,,,,,The innate immune system constitutes the first line of defense against invading microbial pathogens and relies on a large family of pattern recognition receptors (PRRs). which detect distinct evolutionarily conserved structures on pathogens. termed pathogen-associated,False,,2414,https://cmr.asm.org/content/22/2/240.short,,"/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en",https://cmr.asm.org/content/cmr/22/2/240.full.pdf,0,0,0
1090473,Graft-versus-host disease,2009,"['JLM Ferrara', 'JE Levine', 'P Reddy', 'E Holler']", | zvMufocAAAAJ | pZOHmMQAAAAJ | ,,,,,,Haemopoietic-cell transplantation (HCT) is an intensive therapy used to treat high-risk haematological malignant disorders and other life-threatening haematological and genetic diseases. The main complication of HCT is graft-versus-host disease (GVHD). an,False,,2213,https://www.sciencedirect.com/science/article/pii/S0140673609602373,,"/scholar?cites=10471129908738201692&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2735047/,0,0,0
1090474,A cytokine-mediated link between innate immunity. inflammation. and cancer,2007,"['WW Lin', 'M Karin']", | xVvyb1gAAAAJ,,,,,,It has been established that cancer can be promoted and/or exacerbated by inflammation and infections. Indeed. chronic inflammation orchestrates a tumor-supporting microenvironment that is an indispensable participant in the neoplastic process. The,False,,2003,https://www.jci.org/articles/view/31537,,"/scholar?cites=12906682174586760939&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/31537,0,0,0
1090475,Signaling to NF-κB by Toll-like receptors,2007,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Innate immunity is the first line of defense against invading pathogens. A family of Toll-like receptors (TLRs) acts as primary sensors that detect a wide variety of microbial components and elicit innate immune responses. All TLR signaling pathways culminate in activation of,False,,1925,https://www.sciencedirect.com/science/article/pii/S1471491407001840,,"/scholar?cites=3611371657559445436&as_sdt=5,33&sciodt=0,33&hl=en",https://www.cell.com/trends/molecular-medicine/fulltext/S1471-4914(07)00184-0?code=cell-site&mobileUi=0,0,0,0
1090476,Innate immunity and intestinal microbiota in the development of Type 1 diabetes,2008,"['L Wen', 'RE Ley', 'PY Volchkov', 'PB Stranges']", | up7dycYAAAAJ | h_HlwZQAAAAJ | XiFOND4AAAAJ,,,,,,Type 1 diabetes (T1D) is a debilitating autoimmune disease that results from T-cell-mediated destruction of insulin-producing β-cells. Its incidence has increased during the past several decades in developed countries 1. 2. suggesting that changes in the,False,,1828,https://www.nature.com/articles/nature07336?message=remove&free=2,,"/scholar?cites=11417494696698892977&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2574766/,0,0,0
1090477,Loss of the autophagy protein Atg16L1 enhances endotoxin-induced IL-1β production,2008,"['T Saitoh', 'N Fujita', 'MH Jang', 'S Uematsu', 'BG Yang']", | ItMtbKAAAAAJ | mQwpJ5EAAAAJ |  | ,,,,,,Systems for protein degradation are essential for tight control of the inflammatory immune response 1. 2. Autophagy. a bulk degradation system that delivers cytoplasmic constituents into autolysosomes. controls degradation of long-lived proteins. insoluble,False,,1794,https://www.nature.com/articles/nature07383,,"/scholar?cites=8351449478986543723&as_sdt=5,33&sciodt=0,33&hl=en",https://www.osaka-u.ac.jp/en/research/annual-report/volume-10/Files/vol10_39-41.pdf,0,0,0
1090478,Gender disparity in liver cancer due to sex differences in MyD88-dependent IL-6 production,2007,"['WE Naugler', 'T Sakurai', 'S Kim', 'S Maeda', 'KH Kim']", |  | AjzRHnsAAAAJ |  | d7lYiWoAAAAJ,,,,,,Hepatocellular carcinoma (HCC). the most common liver cancer. occurs mainly in men. Similar gender disparity is seen in mice given a chemical carcinogen. diethylnitrosamine (DEN). DEN administration caused greater increases in serum interleukin-6 (IL-6),False,,1790,https://science.sciencemag.org/content/317/5834/121.abstract,,"/scholar?cites=16080096938383244621&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Ahmed_Elsharkawy3/publication/6223269_Gender_Disparity_in_Liver_Cancer_Due_to_Sex_Differences_in_MyD88-Dependent_IL-6_Production/links/09e4150eb3a0ab9df0000000/Gender-Disparity-in-Liver-Cancer-Due-to-Sex-Differences-in-MyD88-Dependent-IL-6-Production.pdf,0,0,0
1090479,Cutting edge: NF-κB activating pattern recognition and cytokine receptors license NLRP3 inflammasome activation by regulating NLRP3 expression,2009,"['FG Bauernfeind', 'G Horvath', 'A Stutz']", |  | ,,,,,,The IL-1 family cytokines are regulated on transcriptional and posttranscriptional levels. Pattern recognition and cytokine receptors control pro-IL-1β transcription whereas inflammasomes regulate the proteolytic processing of pro-IL-1β. The NLRP3 inflammasome,False,,1812,https://www.jimmunol.org/content/183/2/787.short,,"/scholar?cites=3034732865868775262&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/183/2/787.full.pdf,0,0,0
