,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1075019,Cofilin increases the bending flexibility of actin filaments: implications for severing and cell mechanics,2008,Brannon R McCullough and Laurent Blanchoin and Jean-Louis Martiel and M Enrique,381,Journal of molecular biology,3,550-558,Academic Press,We determined the flexural (bending) rigidities of actin and cofilactin filaments from a cosine correlation function analysis of their thermally driven. two-dimensional fluctuations in shape. The persistence length of actin filaments is 9.8 μm. corresponding to a flexural rigidity of 0.040 pN μm2. Cofilin binding lowers the persistence length ∼5-fold to a value of 2.2 μm and the filament flexural rigidity to 0.0091 pN μm2. That cofilin-decorated filaments are more flexible than native filaments despite an increased mass indicates that cofilin binding weakens and redistributes stabilizing subunit interactions of filaments. We favor a mechanism in which the increased flexibility of cofilin-decorated filaments results from the linked dissociation of filament-stabilizing ions and reorganization of actin subdomain 2 and as a consequence promotes severing due to a mechanical asymmetry. Knowledge of the effects of cofilin on actin …,True,Igdl5lgAAAAJ:u5HHmVD_uO8C,205,https://www.sciencedirect.com/science/article/pii/S0022283608006335,17323022044908675424,/scholar?cites=17323022044908675424,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2753234/,0,0,0
1075020,Cofilin tunes the nucleotide state of actin filaments and severs at bare and decorated segment boundaries,2011,Cristian Suarez and Jérémy Roland and Rajaa Boujemaa-Paterski and Hyeran Kang and Brannon R McCullough and Anne-Cécile Reymann and Christophe Guérin and Jean-Louis Martiel and M Enrique and Laurent Blanchoin,21,Current Biology,10,862-868,Cell Press,Actin-based motility demands the spatial and temporal coordination of numerous regulatory actin-binding proteins (ABPs) [1]. many of which bind with affinities that depend on the nucleotide state of actin filament. Cofilin. one of three ABPs that precisely choreograph actin assembly and organization into comet tails that drive motility in vitro [2]. binds and stochastically severs aged ADP actin filament segments of de novo growing actin filaments [3]. Deficiencies in methodologies to track in real time the nucleotide state of actin filaments. as well as cofilin severing. limit the molecular understanding of coupling between actin filament chemical and mechanical states and severing. We engineered a fluorescently labeled cofilin that retains actin filament binding and severing activities. Because cofilin binding depends strongly on the actin-bound nucleotide. direct visualization of fluorescent cofilin binding serves as a marker …,True,Igdl5lgAAAAJ:u-x6o8ySG0sC,175,https://www.sciencedirect.com/science/article/pii/S096098221100368X,2686849595759459885,/scholar?cites=2686849595759459885,,https://www.sciencedirect.com/science/article/pii/S096098221100368X,0,0,0
1075022,Cofilin-linked changes in actin filament flexibility promote severing,2011,Brannon R McCullough and Elena E Grintsevich and Christine K Chen and Hyeran Kang and Alan L Hutchison and Arnon Henn and Wenxiang Cao and Cristian Suarez and Jean-Louis Martiel and Laurent Blanchoin and Emil Reisler and M Enrique,101,Biophysical journal,1,151-159,Cell Press,The actin regulatory protein. cofilin. increases the bending and twisting elasticity of actin filaments and severs them. It has been proposed that filaments partially decorated with cofilin accumulate stress from thermally driven shape fluctuations at bare (stiff) and decorated (compliant) boundaries. thereby promoting severing. This mechanics-based severing model predicts that changes in actin filament compliance due to cofilin binding affect severing activity. Here. we test this prediction by evaluating how the severing activities of vertebrate and yeast cofilactin scale with the flexural rigidities determined from analysis of shape fluctuations. Yeast actin filaments are more compliant in bending than vertebrate actin filaments. Severing activities of cofilactin isoforms correlate with changes in filament flexibility. Vertebrate cofilin binds but does not increase the yeast actin filament flexibility. and does not sever them. Imaging of …,True,Igdl5lgAAAAJ:9yKSN-GCB0IC,131,https://www.sciencedirect.com/science/article/pii/S0006349511006515,4433470687367872377,/scholar?cites=4433470687367872377,,https://www.sciencedirect.com/science/article/pii/S0006349511006515,0,0,0
1075024,Shifting the optimal stiffness for cell migration,2017,Benjamin L Bangasser and Ghaidan A Shamsan and Clarence E Chan and Kwaku N Opoku and Erkan Tüzel and Benjamin W Schlichtmann and Jesse A Kasim and Benjamin J Fuller and Brannon R McCullough and Steven S Rosenfeld and David J Odde,8,Nature communications,1,1-10,Nature Publishing Group,Cell migration. which is central to many biological processes including wound healing and cancer progression. is sensitive to environmental stiffness. and many cell types exhibit a stiffness optimum. at which migration is maximal. Here we present a cell migration simulator that predicts a stiffness optimum that can be shifted by altering the number of active molecular motors and clutches. This prediction is verified experimentally by comparing cell traction and F-actin retrograde flow for two cell types with differing amounts of active motors and clutches: embryonic chick forebrain neurons (ECFNs; optimum∼ 1 kPa) and U251 glioma cells (optimum∼ 100 kPa). In addition. the model predicts. and experiments confirm. that the stiffness optimum of U251 glioma cell migration. morphology and F-actin retrograde flow rate can be shifted to lower stiffness by simultaneous drug inhibition of myosin II motors and integrin …,True,Igdl5lgAAAAJ:hqOjcs7Dif8C,102,https://www.nature.com/articles/ncomms15313,6394126001457638254,/scholar?cites=6394126001457638254,,https://www.nature.com/articles/ncomms15313,0,0,0
1075026,Identification of cation-binding sites on actin that drive polymerization and modulate bending stiffness,2012,Hyeran Kang and Michael J Bradley and Brannon R McCullough and Anaëlle Pierre and Elena E Grintsevich and Emil Reisler and M Enrique,109,Proceedings of the National Academy of Sciences,42,16923-16927,National Academy of Sciences,The assembly of actin monomers into filaments and networks plays vital roles throughout eukaryotic biology. including intracellular transport. cell motility. cell division. determining cellular shape. and providing cells with mechanical strength. The regulation of actin assembly and modulation of filament mechanical properties are critical for proper actin function. It is well established that physiological salt concentrations promote actin assembly and alter the overall bending mechanics of assembled filaments and networks. However. the molecular origins of these salt-dependent effects. particularly if they involve nonspecific ionic strength effects or specific ion-binding interactions. are unknown. Here. we demonstrate that specific cation binding at two discrete sites situated between adjacent subunits along the long-pitch helix drive actin polymerization and determine the filament bending rigidity. We classify the two sites …,True,Igdl5lgAAAAJ:YsMSGLbcyi4C,72,https://www.pnas.org/content/109/42/16923.short,82359031228095323,/scholar?cites=82359031228095323,,https://www.pnas.org/content/pnas/109/42/16923.full.pdf,0,0,0
1075028,Origin of twist-bend coupling in actin filaments,2010,M Enrique and Jeremy Roland and Brannon R McCullough and Laurent Blanchoin and Jean-Louis Martiel,99,Biophysical journal,6,1852-1860,Cell Press,Actin filaments are semiflexible polymers that display large-scale conformational twisting and bending motions. Modulation of filament bending and twisting dynamics has been linked to regulatory actin-binding protein function. filament assembly and fragmentation. and overall cell motility. The relationship between actin filament bending and twisting dynamics has not been evaluated. The numerical and analytical experiments presented here reveal that actin filaments have a strong intrinsic twist-bend coupling that obligates the reciprocal interconversion of bending energy and twisting stress. We developed a mesoscopic model of actin filaments that captures key documented features. including the subunit dimensions. interaction energies. helicity. and geometrical constraints coming from the double-stranded structure. The filament bending and torsional rigidities predicted by the model are comparable to …,True,Igdl5lgAAAAJ:qjMakFHDy7sC,50,https://www.sciencedirect.com/science/article/pii/S0006349510008532,10058349925730279718,/scholar?cites=10058349925730279718,,https://www.sciencedirect.com/science/article/pii/S0006349510008532,0,0,0
1075029,Multi-platform compatible software for analysis of polymer bending mechanics,2014,John S Graham and Brannon R McCullough and Hyeran Kang and W Austin Elam and Wenxiang Cao and M Enrique,9,PloS one,4,e94766,Public Library of Science,Cytoskeletal polymers play a fundamental role in the responses of cells to both external and internal stresses. Quantitative knowledge of the mechanical properties of those polymers is essential for developing predictive models of cell mechanics and mechano-sensing. Linear cytoskeletal polymers. such as actin filaments and microtubules. can grow to cellular length scales at which they behave as semiflexible polymers that undergo thermally-driven shape deformations. Bending deformations are often modeled using the wormlike chain model. A quantitative metric of a polymer's resistance to bending is the persistence length. the fundamental parameter of that model. A polymer's bending persistence length is extracted from its shape as visualized using various imaging techniques. However. the analysis methodologies required for determining the persistence length are often not readily within reach of most biological researchers or educators. Motivated by that limitation. we developed user-friendly. multi-platform compatible software to determine the bending persistence length from images of surface-adsorbed or freely fluctuating polymers. Three different types of analysis are available (cosine correlation. end-to-end and bending-mode analyses). allowing for rigorous cross-checking of analysis results. The software is freely available and we provide sample data of adsorbed and fluctuating filaments and expected analysis results for educational and tutorial purposes.,True,Igdl5lgAAAAJ:LkGwnXOMwfcC,32,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0094766,13657669213519883344,/scholar?cites=13657669213519883344,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0094766,0,0,0
1075031,Actin filament dynamics in the actomyosin VI complex is regulated allosterically by calcium–calmodulin light chain,2011,Ewa Prochniewicz and Anaëlle Pierre and Brannon R McCullough and Harvey F Chin and Wenxiang Cao and Lauren P Saunders and David D Thomas and M Enrique,413,Journal of molecular biology,3,584-592,Academic Press,The contractile and enzymatic activities of myosin VI are regulated by calcium binding to associated calmodulin (CaM) light chains. We have used transient phosphorescence anisotropy to monitor the microsecond rotational dynamics of erythrosin-iodoacetamide-labeled actin with strongly bound myosin VI (MVI) and to evaluate the effect of MVI-bound CaM light chain on actin filament dynamics. MVI binding lowers the amplitude but accelerates actin filament microsecond dynamics in a Ca2+- and CaM-dependent manner. as indicated from an increase in the final anisotropy and a decrease in the correlation time of transient phosphorescence anisotropy decays. MVI with bound apo-CaM or Ca2+–CaM weakly affects actin filament microsecond dynamics. relative to other myosins (e.g.. muscle myosin II and myosin Va). CaM dissociation from bound MVI damps filament rotational dynamics (i.e.. increases the torsional …,True,Igdl5lgAAAAJ:2osOgNQ5qMEC,9,https://www.sciencedirect.com/science/article/pii/S0022283611009703,6333563239719608136,/scholar?cites=6333563239719608136,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3633491/,0,0,0
1075033,Molecular Regulation of Actin Turnover at the Leading Edge of Migrating Cells,2015,Brannon R McCullough and David J Odde,108,Biophysical Journal,2,179a-180a,Elsevier,Monday. February 9. 2015 179a reveal the conditions that end dynamics and severing strongly cooperate to increase actin turnover and steady-state behavior. Although the molecular rate constants that regulate actin turnover have been measured in vitro in the presence of various actin regulatory proteins these constants are still unknown in vivo for most cell processes regulated by actin turnover. Importantly. these constants that regulate actin turnover at the leading edge of migrating cells remain unknown. Therefore. we modeled actin turnover as a system of these molecular mechanisms at the leading edge to investigate how actin distributions emerge and actin dynamics are regulated by migrating U251 glioma cells. We used the model to fit leading edge actin distributions of cells transfected with GFP-actin and aligned on one-dimensional tracks using model convolution microscopy. Best fits of the model yield …,True,Igdl5lgAAAAJ:Se3iqnhoufwC,0,https://www.cell.com/biophysj/pdf/S0006-3495(14)02201-2.pdf,,,,https://www.cell.com/biophysj/pdf/S0006-3495(14)02201-2.pdf,0,0,0
1075034,Regulation of Actin Filament Turnover in Brain Tumor Cell Motility,2014,Brannon R McCullough and David J Odde,106,Biophysical Journal,2,359a,Elsevier,Cell migration and invasion is driven by turnover of the actin cytoskeleton. a process initiated by cofilin activation. Active cofilin concentrations correlate with the grade of primary brain tumors. tumor cell migration and brain invasion (Nagai S. Moreno O. Smith CA. Ivanchuk S. Romagnuolo R. Golbourn B. Weeks A. Seol HJ. and Rutka JT. 2011. Genes Cancer. Sep; 2 (9): 859-69). To investigate how cell migration and invasion is enhanced in high grade brain tumors by cofilin we have developed a physical model based on the molecular mechanisms for actin turnover already known to be enhanced by cofilin. The model is then used to fit actin distributions in eGFP-actin transfected U251 brain tumor cells using model convolution microscopy. The best fits of the model yield estimates for the kinetic parameters for actin turnover in high grade brain tumor cells. These parameters are similar to isolated in vitro measurements …,True,Igdl5lgAAAAJ:_FxGoFyzp5QC,0,https://www.cell.com/biophysj/pdf/S0006-3495(13)03297-9.pdf,,,,https://www.cell.com/biophysj/pdf/S0006-3495(13)03297-9.pdf,0,0,0
