,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1286357,Shared-nearest-neighbor-based clustering by fast search and find of density peaks,2018,Rui Liu and Hong Wang and Xiaomei Yu,450,Information Sciences,,200-226,Elsevier,Clustering by fast search and find of density peaks (DPC) is a new clustering method that was reported in Science in June 2014. This clustering algorithm is based on the assumption that cluster centers have high local densities and are generally far from each other. With a decision graph. cluster centers can be easily located. However. this approach suffers from certain disadvantages. First. the definition of the local density and distance measurement is too simple; therefore. the DPC algorithm might perform poorly on complex datasets that are of multiple scales. cross-winding. of various densities. or of high dimensionality. Second. the one-step allocation strategy is not robust and has poor fault tolerance. Thus. if a point is assigned incorrectly. then the subsequent allocation will further amplify the error. resulting in more errors. which will have a severe negative impact on the clustering results. Third. the cutoff distance …,True,FMbmNJQAAAAJ:ufrVoPGSRksC,123,https://www.sciencedirect.com/science/article/pii/S0020025518302093,7745308741099971675,/scholar?cites=7745308741099971675,,,https://resume.liurui.info/asset/Shared-Nearest-Neighbor-Based%20Clustering%20by%20Fast%20Search%20and%20Find%20of%20Density%20Peaks.pdf,0,0,0
1286358,Contour sensitive saliency and depth application in image retargeting,2018,Hongju Lu and Pengfei Yue and Yanhui Zhao and Rui Liu and Yuanbin Fu and Yuanjie Zheng and Jia Cui,10615,,,106151R,International Society for Optics and Photonics,Image retargeting technique requires important information preservation and less edge distortion during increasing/decreasing image size. The major existed content-aware methods perform well. However. there are two problems should be improved: the slight distortion appeared at the object edges and the structure distortion in the nonsalient area. According to psychological theories. people evaluate image quality based on multi-level judgments and comparison between different areas. both image content and image structure. The paper proposes a new standard: the structure preserving in non-salient area. After observation and image analysis. blur (slight blur) is generally existed at the edge of objects. The blur feature is used to estimate the depth cue. named blur depth descriptor. It can be used in the process of saliency computation for balanced image retargeting result. In order to keep the structure …,True,FMbmNJQAAAAJ:LkGwnXOMwfcC,3,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10615/106151R/Contour-sensitive-saliency-and-depth-application-in-image-retargeting/10.1117/12.2303573.short,4236578252515167483,/scholar?cites=4236578252515167483,,,https://www.researchgate.net/profile/Jia_Cui2/publication/324421937_Contour_sensitive_saliency_and_depth_application_in_image_retargeting/links/5c2abe5d92851c22a3525454/Contour-sensitive-saliency-and-depth-application-in-image-retargeting.pdf,0,0,0
1286359,Real-Time Streaming Anomaly Detection in Dynamic Graphs,2020,Siddharth Bhatia and Rui Liu and Bryan Hooi and Minji Yoon and Kijung Shin and Christos Faloutsos,,arXiv preprint arXiv:2009.08452,,,,Given a stream of graph edges from a dynamic graph. how can we assign anomaly scores to edges in an online manner. for the purpose of detecting unusual behavior. using constant time and memory? Existing approaches aim to detect individually surprising edges. In this work. we propose MIDAS. which focuses on detecting microcluster anomalies. or suddenly arriving groups of suspiciously similar edges. such as lockstep behavior. including denial of service attacks in network traffic data. We further propose MIDAS-F. to solve the problem by which anomalies are incorporated into the algorithm's internal states. creating a'poisoning'effect which can allow future anomalies to slip through undetected. MIDAS-F introduces two modifications: 1) We modify the anomaly scoring function. aiming to reduce the'poisoning'effect of newly arriving edges; 2) We introduce a conditional merge step. which updates the algorithm's data structures after each time tick. but only if the anomaly score is below a threshold value. also to reduce thepoisoning'effect. Experiments show that MIDAS-F has significantly higher accuracy than MIDAS. MIDAS has the following properties:(a) it detects microcluster anomalies while providing theoretical guarantees about its false positive probability;(b) it is online. thus processing each edge in constant time and constant memory. and also processes the data 130 to 929 times faster than state-of-the-art approaches;(c) it provides 41% to 55% higher accuracy (in terms of ROC-AUC) than state-of-the-art approaches.,True,FMbmNJQAAAAJ:hqOjcs7Dif8C,2,https://arxiv.org/abs/2009.08452,17219820478536116274,/scholar?cites=17219820478536116274,,,https://arxiv.org/pdf/2009.08452,0,0,0
1286360,Isconna: Streaming Anomaly Detection with Frequency and Patterns,2021,Rui Liu and Siddharth Bhatia and Bryan Hooi,,arXiv preprint arXiv:2104.01632,,,,An edge stream is a common form of presentation of dynamic networks. It can evolve with time. with new types of nodes or edges being continuously added. Existing methods for anomaly detection rely on edge occurrence counts or compare pattern snippets found in historical records. In this work. we propose Isconna. which focuses on both the frequency and the pattern of edge records. The burst detection component targets anomalies between individual timestamps. while the pattern detection component highlights anomalies across segments of timestamps. These two components together produce three intermediate scores. which are aggregated into the final anomaly score. Isconna does not actively explore or maintain pattern snippets; it instead measures the consecutive presence and absence of edge records. Isconna is an online algorithm. it does not keep the original information of edge records; only statistical values are maintained in a few count-min sketches (CMS). Isconna's space complexity  is determined by two user-specific parameters. the size of CMSs. In worst case. Isconna's time complexity can be up to . but it can be amortized in practice. Experiments show that Isconna outperforms five state-of-the-art frequency-and/or pattern-based baselines on six real-world datasets with up to 20 million edge records.,True,FMbmNJQAAAAJ:0EnyYjriUFMC,0,https://arxiv.org/abs/2104.01632,,,,,https://arxiv.org/pdf/2104.01632,0,0,0
1286361,一种通用论坛信息提取方法,2018,刘锐， 谭文韬， 付园斌， 王红,7,小型微型计算机系统,,,,网络论坛的分类和正文提取是网络数据挖掘的一项重要技术. 传统的网页分类方法没有考虑到论坛网址的结构特性. 以内容特征为根据. 易受噪声影响. 效率较低. 难以满足通用性的需求. 传统的正文提取方法以文本密度和布局结构为依据. 忽视了论坛内容的语义信息. 难以从多样化的论坛中有效提取正文. 本文提出基于网址结构的聚类方法 (Universal Resource Locators' Structure Clustering. USC) 以及基于词汇关键程度的关键词打分筛选方法 (Keyword Scoring Filter. KSF). 两种方法仅需要对数据集中的少量样本进行解析. 提取出通用规则. 便可满足大规模提取的需要. 实验验证. 在相同测试集下. USC 方法的 F 值较传统分类方法高 18. 99%. KSF 方法的准确率较传统正文提取方法高 18. 46%. 适合大规模论坛提取作业.,True,FMbmNJQAAAAJ:UebtZRa9Y70C,0,https://resume.liurui.info/asset/General%20Method%20of%20Forum%20Information%20Extraction.pdf,,,,,https://resume.liurui.info/asset/General%20Method%20of%20Forum%20Information%20Extraction.pdf,0,0,0
1286362,Honeycomb Toll Plaza.,2017,Jiahua Zhang and Yang Liu and Rui Liu,38,UMAP Journal,3,,,We analyze the performance of a common toll plaza design compared to our proposed new improved toll plaza. The new design would reduce the cost. decrease the probability of collision at merge points. and increase throughput.Our proposed cellular toll plaza resembles a honeycomb. Each hexagon contains two toll booths. which serve two separated vehicle streams that are merged in advance before they re-enter the highway. The total area of the proposed plaza is reduced significantly. Also. the average waiting time in queue is diminished. which means that throughput is increased. Additionally. by splitting the merging into two stages. the probability of accidents is decreased.,True,FMbmNJQAAAAJ:_FxGoFyzp5QC,0,https://resume.liurui.info/asset/Honeycomb%20Toll%20Plaza.pdf,,,,,https://resume.liurui.info/asset/Honeycomb%20Toll%20Plaza.pdf,0,0,0
1286363,Deepfense: Online accelerated defense against adversarial deep learning,2018,Bita Rouhani and Mohammad Samragh and Mojan Javaheripi and Tara Javidi and Farinaz Koushanfar,,,,134,ACM,Recent advances in adversarial Deep Learning (DL) have opened up a largely unexplored surface for malicious attacks jeopardizing the integrity of autonomous DL systems. With the wide-spread usage of DL in critical and time-sensitive applications. including unmanned vehicles. drones. and video surveillance systems. online detection of malicious inputs is of utmost importance. We propose DeepFense. the first end-to-end automated framework that simultaneously enables efficient and safe execution of DL models. DeepFense formalizes the goal of thwarting adversarial attacks as an optimization problem that minimizes the rarely observed regions in the latent feature space spanned by a DL network. To solve the aforementioned minimization problem. a set of complementary but disjoint modular redundancies are trained to validate the legitimacy of the input samples in parallel with the victim DL model …,True,Poczb1oAAAAJ:d1gkVwhDpl0C,31,https://ieeexplore.ieee.org/abstract/document/8587702/,1115542736585510597,/scholar?cites=1115542736585510597,,,https://arxiv.org/pdf/1709.02538,0,0,0
1286364,Encodeep: Realizing bit-flexible encoding for deep neural networks,2020,Mohammad Samragh and Mojan Javaheripi and Farinaz Koushanfar,19,ACM Transactions on Embedded Computing Systems (TECS),6,1-29,ACM,This article proposes EncoDeep. an end-to-end framework that facilitates encoding. bitwidth customization. fine-tuning. and implementation of neural networks on FPGA platforms. EncoDeep incorporates nonlinear encoding to the computation flow of neural networks to save memory. The encoded features demand significantly lower storage compared to the raw full-precision activation values; therefore. the execution flow of EncoDeep hardware engine is completely performed within the FPGA using on-chip streaming buffers with no access to the off-chip DRAM. We further propose a fully automated optimization algorithm that determines the flexible encoding bitwidths across network layers. EncoDeep full-stack framework comprises a compiler that takes a high-level Python description of an arbitrary neural network. The compiler then instantiates the corresponding elements from EncoDeep Hardware library for …,True,Poczb1oAAAAJ:roLk4NBRz8UC,21,https://dl.acm.org/doi/abs/10.1145/3391901,15196663998787647037,/scholar?cites=15196663998787647037,,,https://www.aceslab.org/sites/default/files/EncoDeep_TECS2019_revised.pdf,0,0,0
1286365,FastWave: Accelerating Autoregressive Convolutional Neural Networks on FPGA,2019,Shehzeen Hussain and Mojan Javaheripi and Paarth Neekhara and Ryan Kastner and Farinaz Koushanfar,,,,1-8,IEEE,Autoregressive convolutional neural networks (CNNs) have been widely exploited for sequence generation tasks such as audio synthesis. language modeling and neural machine translation. WaveNet is a deep autoregressive CNN composed of several stacked layers of dilated convolution that is used for sequence generation. While WaveNet produces state-of-the art audio generation results. the naive inference implementation is quite slow; it takes a few minutes to generate just one second of audio on a high-end GPU. In this work. we develop the first accelerator platform FastWave for autoregressive convolutional neural networks. and address the associated design challenges. We design the Fast-Wavenet inference model in Vivado HLS and perform a wide range of optimizations including fixed-point implementation. array partitioning and pipelining. Our model uses a fully parameterized parallel architecture for …,True,Poczb1oAAAAJ:Tyk-4Ss8FVUC,14,https://ieeexplore.ieee.org/abstract/document/8942122/,196201044986921643,/scholar?cites=196201044986921643,,,https://arxiv.org/pdf/2002.04971,0,0,0
1286366,MPCircuits: Optimized Circuit Generation for Secure Multi-Party Computation.,2019,M Sadegh Riazi and Mojan Javaheripi and Siam U Hussain and Farinaz Koushanfar,2019,IACR Cryptology ePrint Archive,,275,,Secure Multi-party Computation (MPC) is one of the most influential achievements of modern cryptography: it allows evaluation of an arbitrary function on private inputs from multiple parties without revealing the inputs. A crucial step of utilizing contemporary MPC protocols is to describe the function as a Boolean circuit. While efficient solutions have been proposed for special case of two-party secure computation. the general case of more than two-party is not addressed. This paper proposes MPCircuits. the first automated solution to devise the optimized Boolean circuit representation for any MPC function using hardware synthesis tools with new customized libraries that are scalable to multiple parties. MPCircuits creates a new end-to-end tool-chain to facilitate practical scalable MPC realization. To illustrate the practicality of MPCircuits. we design and implement a set of five circuits that represent real-world MPC …,True,Poczb1oAAAAJ:qjMakFHDy7sC,12,https://ieeexplore.ieee.org/abstract/document/8740831/,11905390450438839691,/scholar?cites=11905390450438839691,,,http://www.aceslab.org/sites/default/files/MPCircuits.pdf,0,0,0
