,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091798,NF-κB signaling in inflammation,2017,"['T Liu', 'L Zhang', 'D Joo', 'SC Sun']", |  | 9_vPjOcAAAAJ | rrfl7UsAAAAJ,,,,,,The transcription factor NF-κB regulates multiple aspects of innate and adaptive immune functions and serves as a pivotal mediator of inflammatory responses. NF-κB induces the expression of various pro-inflammatory genes. including those encoding cytokines and,False,,1764,https://www.nature.com/articles/sigtrans201723,,"/scholar?cites=5097350091362732147&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/sigtrans201723,0,0,0
1091799,IL-6 in inflammation. immunity. and disease,2014,"['T Tanaka', 'M Narazaki']", | ouwDJYsAAAAJ,,,,,,Interleukin 6 (IL-6). promptly and transiently produced in response to infections and tissue injuries. contributes to host defense through the stimulation of acute phase responses. hematopoiesis. and immune reactions. Although its expression is strictly controlled by,False,,1463,https://cshperspectives.cshlp.org/content/6/10/a016295.short,,"/scholar?cites=4464990971350781379&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/6/10/a016295.full.pdf,0,0,0
1091800,Anti-inflammatory therapy in chronic disease: challenges and opportunities,2013,"['I Tabas', 'CK Glass']",nj4AwxUAAAAJ | DgyRgEUAAAAJ,,,,,,A number of widespread and devastating chronic diseases. including atherosclerosis. type 2 diabetes. and Alzheimer's disease. have a pathophysiologically important inflammatory component. In these diseases. the precise identity of the inflammatory stimulus is often,False,,904,https://science.sciencemag.org/content/339/6116/166.abstract,,"/scholar?cites=1082855385326380025&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3608517/,0,0,0
1091801,Microglial cell origin and phenotypes in health and disease,2011,"['K Saijo', 'CK Glass']", | DgyRgEUAAAAJ,,,,,,Microglia—resident myeloid-lineage cells in the brain and the spinal cord parenchyma—function in the maintenance of normal tissue homeostasis. Microglia also act as sentinels of infection and injury. and participate in both innate and adaptive immune responses in the,False,,900,https://www.nature.com/articles/nri3086,,"/scholar?cites=6429977892439247949&as_sdt=5,33&sciodt=0,33&hl=en",http://web.pkusz.edu.cn/huoyq/files/2013/10/Nature-Reviews-Immunology-11-775-787-2011.pdf,0,0,0
1091802,Sensing and reacting to microbes through the inflammasomes,2012,"['L Franchi', 'R Muñoz-Planillo', 'G Núñez']", |  | aJnM7c0AAAAJ,,,,,,Inflammasomes are multiprotein complexes that activate caspase-1. which leads to maturation of the proinflammatory cytokines interleukin 1β (IL-1β) and IL-18 and the induction of pyroptosis. Members of the Nod-like receptor (NLR) family. including NLRP1,False,,874,https://www.nature.com/ni/journal/v13/n4/abs/ni.2231.html,,"/scholar?cites=9464314448548728836&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3449002/,0,0,0
1091803,Innate immune pattern recognition: a cell biological perspective,2015,"['SW Brubaker', 'KS Bonham', 'I Zanoni']", | laAA7TIAAAAJ | HaYBmpoAAAAJ,,,,,,Receptors of the innate immune system detect conserved determinants of microbial and viral origin. Activation of these receptors initiates signaling events that culminate in an effective immune response. Recently. the view that innate immune signaling events rely on and,False,,873,https://www.annualreviews.org/doi/abs/10.1146/annurev-immunol-032414-112240,,"/scholar?cites=12382026338671257260&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5146691/,0,0,0
1091804,Toll-like receptor 3-mediated necrosis via TRIF. RIP3. and MLKL,2013,"['WJ Kaiser', 'H Sridharan', 'C Huang', 'P Mandal']",k0jXH1wAAAAJ |  |  | Sm3uXjoAAAAJ,,,,,,Toll-like receptor (TLR) signaling is triggered by pathogen-associated molecular patterns that mediate well established cytokine-driven pathways. activating NF-κB together with IRF3/IRF7. In addition. TLR3 drives caspase 8-regulated programmed cell death pathways,False,,545,https://www.sciencedirect.com/science/article/pii/S0021925820487253,,"/scholar?cites=17489802552139402751&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925820487253,0,0,0
1091805,The gut microbiota. obesity and insulin resistance,2013,"['J Shen', 'MS Obin', 'L Zhao']", |  | n1zz4e4AAAAJ,,,,,,The human gut is densely populated by commensal and symbiotic microbes (the “gut microbiota”). with the majority of the constituent microorganisms being bacteria. Accumulating evidence indicates that the gut microbiota plays a significant role in the,False,,540,https://www.sciencedirect.com/science/article/pii/S0098299712001288,,"/scholar?cites=14682012943751260156&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091806,STING: infection. inflammation and cancer,2015,['GN Barber'],,,,,,,The rapid detection of microbial agents is essential for the effective initiation of host defence mechanisms against infection. Understanding how cells detect cytosolic DNA to trigger innate immune gene transcription has important implications—not only for comprehending,False,,503,https://www.nature.com/articles/nri3921,,"/scholar?cites=201221521370444873&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nri3921,0,0,0
1091807,Modulating immunity as a therapy for bacterial infections,2012,"['REW Hancock', 'A Nijnik', 'DJ Philpott']",wQywY-EAAAAJ |  | ,,,,,,Despite our efforts to halt the increase and spread of antimicrobial resistance. bacteria continue to become less susceptible to antimicrobial drugs over time. and rates of discovery for new antibiotics are declining. Thus. it is essential to explore new paradigms for anti,False,,453,https://www.nature.com/articles/nrmicro2745,,"/scholar?cites=16892504519248809170&as_sdt=5,33&sciodt=0,33&hl=en",http://www.cmdr.ubc.ca/bobh/wp-content/uploads/2016/11/470.-Hancock-2012.pdf,0,0,0
1091808,Biomarkers of sepsis,2013,['JD Faix'],,,,,,,Sepsis is an unusual systemic reaction to what is sometimes an otherwise ordinary infection. and it probably represents a pattern of response by the immune system to injury. A hyper-inflammatory response is followed by an immunosuppressive phase during which multiple,False,,412,https://www.tandfonline.com/doi/abs/10.3109/10408363.2013.764490,,"/scholar?cites=14164700188553497007&as_sdt=5,33&sciodt=0,33&hl=en",https://www.tandfonline.com/doi/pdf/10.3109/10408363.2013.764490,0,0,0
1091809,Exosomes and other extracellular vesicles in host–pathogen interactions,2015,"['JS Schorey', 'Y Cheng', 'PP Singh', 'VL Smith']", | 076NuxIAAAAJ | j1JHaQ8AAAAJ | ,,,,,,An effective immune response requires the engagement of host receptors by pathogen‐derived molecules and the stimulation of an appropriate cellular response. Therefore. a crucial factor in our ability to control an infection is the accessibility of our immune cells to the,False,,396,https://www.embopress.org/doi/abs/10.15252/embr.201439363,,"/scholar?cites=9620866081386346942&as_sdt=5,33&sciodt=0,33&hl=en",https://www.embopress.org/doi/pdf/10.15252/embr.201439363,0,0,0
