,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1162304,Genomic analysis identifies association of Fusobacterium with colorectal carcinoma,2012,Aleksandar D Kostic and Dirk Gevers and Chandra Sekhar Pedamallu and Monia Michaud and Fujiko Duke and Ashlee M Earl and Akinyemi I Ojesina and Joonil Jung and Adam J Bass and Josep Tabernero and José Baselga and Chen Liu and Ramesh A Shivdasani and Shuji Ogino and Bruce W Birren and Curtis Huttenhower and Wendy S Garrett and Matthew Meyerson,22,Genome research,2,292-298,Cold Spring Harbor Lab,The tumor microenvironment of colorectal carcinoma is a complex community of genomically altered cancer cells. nonneoplastic cells. and a diverse collection of microorganisms. Each of these components may contribute to carcinogenesis; however. the role of the microbiota is the least well understood. We have characterized the composition of the microbiota in colorectal carcinoma using whole genome sequences from nine tumor/normal pairs. Fusobacterium sequences were enriched in carcinomas. confirmed by quantitative PCR and 16S rDNA sequence analysis of 95 carcinoma/normal DNA pairs. while the Bacteroidetes and Firmicutes phyla were depleted in tumors. Fusobacteria were also visualized within colorectal tumors using FISH. These findings reveal alterations in the colorectal cancer microbiota; however. the precise role of Fusobacteria in colorectal carcinoma pathogenesis requires further …,True,yh-VN8sAAAAJ:k_IJM867U9cC,1309,https://genome.cshlp.org/content/22/2/292.short,17432176157374544496,/scholar?cites=17432176157374544496,,https://genome.cshlp.org/content/22/2/292.full.pdf,0,0,0
1162305,Absence of blood formation in mice lacking the T-cell leukaemia oncoprotein tal-1/SCL,1995,Ramesh A Shivdasani and Erica L Mayer and Stuart H Orkin,373,Nature,6513,432-434,Nature Publishing Group,CHROMOSOMAL translocations associated with malignancies often result in deregulated expression of genes encoding transcription factors 1. In human T-cell leukaemias such regulators belong to diverse protein families and may normally be expressed widely (for example. Ttg-1/rbtnl. Ttg-2/rbtn2) 2. 3. exclusively outside the haematopoietic system (for example. Hoxll) 4. or specifically in haematopoietic cells and other selected sites (for example. tal-1/SCL. lyl-1) 5. 6. Aberrant expression within T cells is thought to interfere with programmes of normal maturation. The most frequently activated gene in acute T-cell leukaemias. tal-1 (also called SCL) 7. 8. encodes a candidate regulator of haematopoietic development 9. a basic-helix-loop-helix protein 5. related to critical myogenic 10 and neurogenic 11 factors. Here we show by targeted gene disruption in mice 12 that tal-1 is essential for embryonic blood formation in …,True,yh-VN8sAAAAJ:u5HHmVD_uO8C,1046,https://www.nature.com/articles/373432a0,13368205974687208998,/scholar?cites=13368205974687208998,,,0,0,0
1162306,SOX2 is an amplified lineage-survival oncogene in lung and esophageal squamous cell carcinomas,2009,Adam J Bass and Hideo Watanabe and Craig H Mermel and Soyoung Yu and Sven Perner and Roel G Verhaak and So Young Kim and Leslie Wardwell and Pablo Tamayo and Irit Gat-Viks and Alex H Ramos and Michele S Woo and Barbara A Weir and Gad Getz and Rameen Beroukhim and Michael O'Kelly and Amit Dutt and Orit Rozenblatt-Rosen and Piotr Dziunycz and Justin Komisarof and Lucian R Chirieac and Christopher J LaFargue and Veit Scheble and Theresia Wilbertz and Changqing Ma and Shilpa Rao and Hiroshi Nakagawa and Douglas B Stairs and Lin Lin and Thomas J Giordano and Patrick Wagner and John D Minna and Adi F Gazdar and Chang Qi Zhu and Marcia S Brose and Ivan Cecconello and Ulysses Ribeiro Jr and Suely K Marie and Olav Dahl and Ramesh A Shivdasani and Ming-Sound Tsao and Mark A Rubin and Kwok K Wong and Aviv Regev and William C Hahn and David G Beer and Anil K Rustgi and Matthew Meyerson,41,Nature genetics,11,1238-1242,Nature Publishing Group,Lineage-survival oncogenes are activated by somatic DNA alterations in cancers arising from the cell lineages in which these genes play a role in normal development 1. 2. Here we show that a peak of genomic amplification on chromosome 3q26. 33 found in squamous cell carcinomas (SCCs) of the lung and esophagus contains the transcription factor gene SOX2. which is mutated in hereditary human esophageal malformations 3. is necessary for normal esophageal squamous development 4. promotes differentiation and proliferation of basal tracheal cells 5 and cooperates in induction of pluripotent stem cells 6. 7. 8. SOX2 expression is required for proliferation and anchorage-independent growth of lung and esophageal cell lines. as shown by RNA interference experiments. Furthermore. ectopic expression of SOX2 here cooperated with FOXE1 or FGFR2 to transform immortalized tracheobronchial epithelial …,True,yh-VN8sAAAAJ:YsMSGLbcyi4C,891,https://www.nature.com/articles/ng.465,18307070275337936019,/scholar?cites=18307070275337936019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2783775/,0,0,0
1162307,Transcription factor NF-E2 is required for platelet formation independent of the actions of thrombopoeitin/MGDF in megakaryocyte development,1995,Ramesh A Shivdasani and Margery F Rosenblatt and Dorothea Zucker-Franklin and Carl W Jackson and Pamela Hunt and Chris JM Saris and Stuart H Orkin,81,Cell,5,695-704,Cell Press,Despite the importance of blood platelets in health and disease. the mechanisms regulating their formation within megakaryocytes are unknown. We generated mice lacking the hematopoietic subunit (p45) of the heterodimeric erythroid transcription factor NF-E2. Unexpectedly. NF-E2−/− mice lack circulating platelets and die of hemorrhage; their megakaryocytes show no cytoplasmic platelet formation. Though platelets are absent. serum levels of the growth factor thrombopoietin/MGDF are not elevated above controls. Nonetheless. NF-E2−/− megakaryocytes proliferate in vivo in response to thrombopoietin administration. Thus. as an essential factor for megakaryocyte maturation and platelet production. NF-E2 must regulate critical target genes independent of the action of thrombopoietin. These findings provide insight into the genetic analysis of megakaryocyte maturation and thrombopoiesis.,True,yh-VN8sAAAAJ:d1gkVwhDpl0C,764,https://www.sciencedirect.com/science/article/pii/0092867495905316,9755884104489181862,/scholar?cites=9755884104489181862,,https://www.sciencedirect.com/science/article/pii/0092867495905316/pdf?md5=2df1a5cd5980487c49a31f34f9bfbb46&pid=1-s2.0-0092867495905316-main.pdf&_valck=1,0,0,0
1162308,Small-molecule antagonists of the oncogenic Tcf/β-catenin protein complex,2004,Maina Lepourcelet and Ying-Nan P Chen and Dennis S France and Huisheng Wang and Phillip Crews and Frank Petersen and Charles Bruseo and Alexander W Wood and Ramesh A Shivdasani,5,Cancer cell,1,91-102,Cell Press,Key molecular lesions in colorectal and other cancers cause β-catenin-dependent transactivation of T cell factor (Tcf)-dependent genes. Disruption of this signal represents an opportunity for rational cancer therapy. To identify compounds that inhibit association between Tcf4 and β-catenin. we screened libraries of natural compounds in a high-throughput assay for immunoenzymatic detection of the protein-protein interaction. Selected compounds disrupt Tcf/β-catenin complexes in several independent in vitro assays and potently antagonize cellular effects of β-catenin-dependent activities. including reporter gene activation. c-myc or cyclin D1 expression. cell proliferation. and duplication of the Xenopus embryonic dorsal axis. These compounds thus meet predicted criteria for disrupting Tcf/β-catenin complexes and define a general standard to establish mechanism-based activity of small molecule inhibitors of this …,True,yh-VN8sAAAAJ:2osOgNQ5qMEC,751,https://www.sciencedirect.com/science/article/pii/S1535610803003349,6756189316725117074,/scholar?cites=6756189316725117074,,https://www.sciencedirect.com/science/article/pii/S1535610803003349,0,0,0
1162309,A lineage‐selective knockout establishes the critical role of transcription factor GATA‐1 in megakaryocyte growth and platelet development,1997,Ramesh A Shivdasani and Yuko Fujiwara and Michael A McDevitt and Stuart H Orkin,16,The EMBO journal,13,3965-3973,John Wiley & Sons. Ltd,Transcription factor GATA‐1 is essential for red blood cell maturation and. therefore. for survival of developing mouse embryos. GATA‐1 is also expressed in megakaryocytes. mast cells. eosinophils. multipotential hematopoietic progenitors and Sertoli cells of the testis. where its functions have been elusive. Indeed. interpretation of gene function in conventional knockout mice is often limited by embryonic lethality or absence of mature cells of interest. creating the need for alternate methods to assess gene function in selected cell lineages. Emerging strategies for conditional gene inactivation through site‐specific recombinases rely on the availability of mouse strains with high fidelity of transgene expression and efficient. tissue‐restricted DNA excision. In an alternate approach. we modified sequences upstream of the GATA‐1 locus in embryonic stem cells. including a DNase I‐hypersensitive region. This resulted in …,True,yh-VN8sAAAAJ:9yKSN-GCB0IC,746,https://www.embopress.org/doi/full/10.1093/emboj/16.13.3965?scrollTo=references,16302521372743598678,/scholar?cites=16302521372743598678,,https://www.embopress.org/doi/full/10.1093/emboj/16.13.3965,0,0,0
1162310,The 8q24 cancer risk variant rs6983267 shows long-range interaction with MYC in colorectal cancer,2009,Mark M Pomerantz and Nasim Ahmadiyeh and Li Jia and Paula Herman and Michael P Verzi and Harshavardhan Doddapaneni and Christine A Beckwith and Jennifer A Chan and Adam Hills and Matt Davis and Keluo Yao and Sarah M Kehoe and Heinz-Josef Lenz and Christopher A Haiman and Chunli Yan and Brian E Henderson and Baruch Frenkel and Jordi Barretina and Adam Bass and Josep Tabernero and José Baselga and Meredith M Regan and J Robert Manak and Ramesh Shivdasani and Gerhard A Coetzee and Matthew L Freedman,41,Nature genetics,8,882-884,Nature Publishing Group,An inherited variant on chromosome 8q24. rs6983267. is significantly associated with cancer pathogenesis. We present evidence that the region harboring this variant is a transcriptional enhancer. that the alleles of rs6983267 differentially bind transcription factor 7-like 2 (TCF7L2) and that the risk region physically interacts with the MYC proto-oncogene. These data provide strong support for a biological mechanism underlying this non-protein-coding risk variant.,True,yh-VN8sAAAAJ:zYLM7Y9cAGgC,682,https://www.nature.com/articles/ng.403,7056610454706774042,/scholar?cites=7056610454706774042,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2763485/,0,0,0
1162311,Dynamic visualization of thrombopoiesis within bone marrow,2007,Tobias Junt and Harald Schulze and Zhao Chen and Steffen Massberg and Tobias Goerge and Andreas Krueger and Denisa D Wagner and Thomas Graf and Joseph E Italiano and Ramesh A Shivdasani and Ulrich H von Andrian,317,Science,5845,1767-1770,American Association for the Advancement of Science,Platelets are generated from megakaryocytes (MKs) in mammalian bone marrow (BM) by mechanisms that remain poorly understood. Here we describe the use of multiphoton intravital microscopy in intact BM to visualize platelet generation in mice. MKs were observed as sessile cells that extended dynamic proplatelet-like protrusions into microvessels. These intravascular extensions appeared to be sheared from their transendothelial stems by flowing blood. resulting in the appearance of proplatelets in peripheral blood. In vitro. proplatelet production from differentiating MKs was enhanced by fluid shear. These results confirm the concept of proplatelet formation in vivo and are consistent with the possibility that blood flow–induced hydrodynamic shear stress is a biophysical determinant of thrombopoiesis.,True,yh-VN8sAAAAJ:Tyk-4Ss8FVUC,645,https://science.sciencemag.org/content/317/5845/1767.abstract,6876969318684614834,/scholar?cites=6876969318684614834,,,0,0,0
1162312,CDK8 is a colorectal cancer oncogene that regulates β-catenin activity,2008,Ron Firestein and Adam J Bass and So Young Kim and Ian F Dunn and Serena J Silver and Isil Guney and Ellen Freed and Azra H Ligon and Natalie Vena and Shuji Ogino and Milan G Chheda and Pablo Tamayo and Stephen Finn and Yashaswi Shrestha and Jesse S Boehm and Supriya Jain and Emeric Bojarski and Craig Mermel and Jordi Barretina and Jennifer A Chan and Jose Baselga and Josep Tabernero and David E Root and Charles S Fuchs and Massimo Loda and Ramesh A Shivdasani and Matthew Meyerson and William C Hahn,455,Nature,7212,547-551,Nature Publishing Group,Aberrant activation of the canonical WNT/β-catenin pathway occurs in almost all colorectal cancers and contributes to their growth. invasion and survival 1. 2. Although dysregulated β-catenin activity drives colon tumorigenesis. further genetic perturbations are required to elaborate full malignant transformation 3. To identify genes that both modulate β-catenin activity and are essential for colon cancer cell proliferation. we conducted two loss-of-function screens in human colon cancer cells and compared genes identified in these screens with an analysis of copy number alterations in colon cancer specimens. One of these genes. CDK8. which encodes a member of the mediator complex 4. is located at 13q12. 13. a region of recurrent copy number gain in a substantial fraction of colon cancers. Here we show that the suppression of CDK8 expression inhibits proliferation in colon cancer cells characterized by high …,True,yh-VN8sAAAAJ:eQOLeE2rZwMC,625,https://www.nature.com/articles/nature07179,13467129933716738461,/scholar?cites=13467129933716738461,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2587138/,0,0,0
1162313,Blood platelets are assembled principally at the ends of proplatelet processes produced by differentiated megakaryocytes,1999,Joseph E Italiano Jr and Patrick Lecine and Ramesh A Shivdasani and John H Hartwig,147,The Journal of cell biology,6,1299-1312,The Rockefeller University Press,Megakaryocytes release mature platelets in a complex process. Platelets are known to be released from intermediate structures. designated proplatelets. which are long. tubelike extensions of the megakaryocyte cytoplasm. We have resolved the ultrastructure of the megakaryocyte cytoskeleton at specific stages of proplatelet morphogenesis and correlated these structures with cytoplasmic remodeling events defined by video microscopy. Platelet production begins with the extension of large pseudopodia that use unique cortical bundles of microtubules to elongate and form thin proplatelet processes with bulbous ends; these contain a peripheral bundle of microtubules that loops upon itself and forms a teardrop-shaped structure. Contrary to prior observations and assumptions. time-lapse microscopy reveals proplatelet processes to be extremely dynamic structures that interconvert reversibly between spread and …,True,yh-VN8sAAAAJ:qjMakFHDy7sC,594,https://rupress.org/jcb/article-abstract/147/6/1299/46180,484375761896342340,/scholar?cites=484375761896342340,,https://rupress.org/jcb/article/147/6/1299/46180,0,0,0
