,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1233590,Control methodologies in networked control systems,2003,Yodyium Tipsuwan and Mo-Yuen Chow,11,Control engineering practice,10,1099-1111,Pergamon,,True,w2oFrqcAAAAJ:u5HHmVD_uO8C,1401,,7483622910279147315,/scholar?cites=7483622910279147315,,,,0,0,0
1233591,Networked control system: Overview and research trends,2009,Rachana Ashok Gupta and Mo-Yuen Chow,57,,7,2527-2535,IEEE,,True,w2oFrqcAAAAJ:2osOgNQ5qMEC,1137,,8254008678079910954,/scholar?cites=8254008678079910954,,,,0,0,0
1233592,Neural-network-based motor rolling bearing fault diagnosis,2000,Bo Li and M-Y Chow and Yodyium Tipsuwan and James C Hung,47,IEEE transactions on industrial electronics,5,1060-1069,IEEE,,True,w2oFrqcAAAAJ:u-x6o8ySG0sC,820,,5127788150411744048,/scholar?cites=5127788150411744048,,,,0,0,0
1233593,A survey on the electrification of transportation in a smart grid environment,2011,Wencong Su and Habiballah Eichi and Wente Zeng and Mo-Yuen Chow,8,IEEE Transactions on Industrial Informatics,1,1-10,IEEE,,True,w2oFrqcAAAAJ:UebtZRa9Y70C,725,,10488314424055964431,/scholar?cites=10488314424055964431,,,,0,0,0
1233594,A survey on demand response in smart grids: Mathematical models and approaches,2015,Ruilong Deng and Zaiyue Yang and Mo-Yuen Chow and Jiming Chen,11,IEEE Transactions on Industrial Informatics,3,570-582,IEEE,,True,w2oFrqcAAAAJ:nZcligLrVowC,620,,17720892523132071449,/scholar?cites=17720892523132071449,,,,0,0,0
1233595,Battery management system: An overview of its application in the smart grid and electric vehicles,2013,Habiballah Rahimi-Eichi and Unnati Ojha and Federico Baronti and Mo-Yuen Chow,7,,2,4-16,IEEE,,True,w2oFrqcAAAAJ:DUooU5lO8OsC,613,,17315835453112058610,/scholar?cites=17315835453112058610,,,,0,0,0
1233596,Convergence analysis of the incremental cost consensus algorithm under different communication network topologies in a smart grid,2012,Ziang Zhang and Mo-Yuen Chow,27,IEEE Transactions on Power Systems,4,1761-1768,IEEE,,True,w2oFrqcAAAAJ:l7t_Zn2s7bgC,556,,16103912974345160292,/scholar?cites=16103912974345160292,,,,0,0,0
1233597,Network-based control systems: A tutorial,2001,Mo-Yuen Chow and Yodyium Tipsuwan,3,,,1593-1602,IEEE,,True,w2oFrqcAAAAJ:d1gkVwhDpl0C,341,,2126425023038324654,/scholar?cites=2126425023038324654,,,,0,0,0
1233598,Performance evaluation of an EDA-based large-scale plug-in hybrid electric vehicle charging algorithm,2011,Wencong Su and Mo-Yuen Chow,3,IEEE Transactions on Smart Grid,1,308-315,IEEE,,True,w2oFrqcAAAAJ:qxL8FJ1GzNcC,328,,15498367414253695807,/scholar?cites=15498367414253695807,,,,0,0,0
1233599,Online adaptive parameter identification and state-of-charge coestimation for lithium-polymer battery cells,2013,Habiballah Rahimi-Eichi and Federico Baronti and Mo-Yuen Chow,61,IEEE Transactions on Industrial Electronics,4,2053-2061,IEEE,,True,w2oFrqcAAAAJ:WJVC3Jt7v1AC,307,,11967286403353436494,/scholar?cites=11967286403353436494,,,,0,0,0
