,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
10100914,Initial sequencing and analysis of the human genome,2001,Eric S Lander and Lauren M Linton and Bruce Birren and Chad Nusbaum and Michael C Zody and Jennifer Baldwin and Keri Devon and Ken Dewar and Michael Doyle and William FitzHugh and Roel Funke and Diane Gage and Katrina Harris and Andrew Heaford and John Howland and Lisa Kann and Jessica Lehoczky and Rosie LeVine and Paul McEwan and Kevin McKernan and James Meldrim and Jill P Mesirov and Cher Miranda and William Morris and Jerome Naylor and Christina Raymond and Mark Rosetti and Ralph Santos and Andrew Sheridan and Carrie Sougnez and Nicole Stange-Thomann and Nikola Stojanovic and Aravind Subramanian and Dudley Wyman and Jane Rogers and John Sulston and Rachael Ainscough and Stephan Beck and David Bentley and John Burton and Christopher Clee and Nigel Carter and Alan Coulson and Rebecca Deadman and Panos Deloukas and Andrew Dunham and Ian Dunham and Richard Durbin and Lisa French and Darren Grafham and Simon Gregory and Tim Hubbard and Sean Humphray and Adrienne Hunt and Matthew Jones and Christine Lloyd and Amanda McMurray and Lucy Matthews and Simon Mercer and Sarah Milne and James C Mullikin and Andrew Mungall and Robert Plumb and Mark Ross and Ratna Shownkeen and Sarah Sims and Robert H Waterston and Richard K Wilson and LaDeana W Hillier and John D McPherson and Marco A Marra and Elaine R Mardis and Lucinda A Fulton and Asif T Chinwalla and Kymberlie H Pepin and Warren R Gish and Stephanie L Chissoe and Michael C Wendl and Kim D Delehaunty and Tracie L Miner and Andrew Delehaunty and Jason B Kramer and Lisa L Cook and Robert S Fulton and Douglas L Johnson and Patrick J Minx and Sandra W Clifton and Trevor Hawkins and Elbert Branscomb and Paul Predki and Paul Richardson and Sarah Wenning and Tom Slezak and Norman Doggett and Jan-Fang Cheng and Anne Olsen and Susan Lucas and Christopher Elkin and EC Uberbacher and Marvin Frazier and Richard A Gibbs and Donna M Muzny and Steven E Scherer and John B Bouck and Erica J Sodergren and Kim C Worley and Catherine M Rives and James H Gorrell and Michael L Metzker and Susan L Naylor and Raju S Kucherlapati and David L Nelson and George M Weinstock and Yoshiyuki Sakaki and Asao Fujiyama and Masahira Hattori and Tetsushi Yada and Atsushi Toyoda and Takehiko Itoh and Chiharu Kawagoe and Hidemi Watanabe and Yasushi Totoki and Todd Taylor and Jean Weissenbach and Roland Heilig and William Saurin and Francois Artiguenave and Philippe Brottier and Thomas Bruls and Eric Pelletier and Catherine Robert and Patrick Wincker and André Rosenthal and Matthias Platzer and Gerald Nyakatura and Stefan Taudien and Andreas Rump and HM Yang and J Yu and J Wang and GY Huang and J Gu and L Hood and L Rowen and A Madan and SZ Qin and RW Davis and NA Federspiel and AP Abola and MJ Proctor,,,,,Macmillan Publishers Ltd.,The human genome holds an extraordinary trove of information about human development. physiology. medicine and evolution. Here we report the results of an international collaboration to produce and make freely available a draft sequence of the human genome. We also present an initial analysis of the data. describing some of the insights that can be gleaned from the sequence.,True,aS_TLX4AAAAJ:3lUAU8Oskd0C,20369,https://deepblue.lib.umich.edu/handle/2027.42/62798,17222139229225893396,/scholar?cites=17222139229225893396,,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/62798/409860a0.pdf,0,0,0
10100915,Initial sequencing and analysis of the human genome,2006,International Human Genome Sequencing Consortium,441,NATURE-LONDON-,7093,30,Nature Publishing Group,,True,aS_TLX4AAAAJ:u5HHmVD_uO8C,5785,http://scholar.google.com/scholar?cluster=1199177276652625353&hl=en&oi=scholarr,2396635717953219408,/scholar?cites=2396635717953219408,,,0,0,0
10100916,Conversion of 5-methylcytosine to 5-hydroxymethylcytosine in mammalian DNA by MLL partner TET1,2009,Mamta Tahiliani and Kian Peng Koh and Yinghua Shen and William A Pastor and Hozefa Bandukwala and Yevgeny Brudno and Suneet Agarwal and Lakshminarayan M Iyer and David R Liu and L Aravind and Anjana Rao,324,Science,5929,930-935,American Association for the Advancement of Science,DNA cytosine methylation is crucial for retrotransposon silencing and mammalian development. In a computational search for enzymes that could modify 5-methylcytosine (5mC). we identified TET proteins as mammalian homologs of the trypanosome proteins JBP1 and JBP2. which have been proposed to oxidize the 5-methyl group of thymine. We show here that TET1. a fusion partner of the MLL gene in acute myeloid leukemia. is a 2-oxoglutarate (2OG)- and Fe(II)-dependent enzyme that catalyzes conversion of 5mC to 5-hydroxymethylcytosine (hmC) in cultured cells and in vitro. hmC is present in the genome of mouse embryonic stem cells. and hmC levels decrease upon RNA interference–mediated depletion of TET1. Thus. TET proteins have potential roles in epigenetic regulation through modification of 5mC to hmC.,True,aS_TLX4AAAAJ:Se3iqnhoufwC,4932,https://science.sciencemag.org/content/324/5929/930.abstract,4744439484189994791,/scholar?cites=4744439484189994791,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2715015/,0,0,0
10100917,AAA+: A class of chaperone-like ATPases associated with the assembly. operation. and disassembly of protein complexes,1999,Andrew F Neuwald and L Aravind and John L Spouge and Eugene V Koonin,9,,1,27-43,Cold Spring Harbor Lab,Using a combination of computer methods for iterative database searches and multiple sequence alignment. we show that protein sequences related to the AAA family of ATPases are far more prevalent than reported previously. Among these are regulatory components of Lon and Clp proteases. proteins involved in DNA replication. recombination. and restriction (including subunits of the origin recognition complex. replication factor C proteins. MCM DNA-licensing factors and the bacterial DnaA. RuvB. and McrB proteins). prokaryotic NtrC-related transcription regulators. the Bacillus sporulation protein SpoVJ. Mg2+. and Co2+ chelatases. theHalobacterium GvpN gas vesicle synthesis protein. dynein motor proteins. TorsinA. and Rubisco activase. Alignment of these sequences. in light of the structures of the clamp loader δ′ subunit ofEscherichia coli DNA polymerase III and the hexamerization component of N …,True,aS_TLX4AAAAJ:u-x6o8ySG0sC,2037,https://genome.cshlp.org/content/9/1/27.short,9301415679888955492,/scholar?cites=9301415679888955492,,https://genome.cshlp.org/content/9/1/27.full.pdf,0,0,0
10100918,De-ubiquitination and ubiquitin ligase domains of A20 downregulate NF-κB signalling,2004,Ingrid E Wertz and Karen M O'rourke and Honglin Zhou and Michael Eby and L Aravind and Somasekar Seshagiri and Ping Wu and Christian Wiesmann and Rohan Baker and David L Boone and Averil Ma and Eugene V Koonin and Vishva M Dixit,430,Nature,7000,694-699,Nature Publishing Group,NF-κB transcription factors mediate the effects of pro-inflammatory cytokines such as tumour necrosis factor-α and interleukin-1β 1. Failure to downregulate NF-κB transcriptional activity results in chronic inflammation and cell death. as observed in A20-deficient mice 2. A20 is a potent inhibitor of NF-κB signalling. but its mechanism of action is unknown 2. Here we show that A20 downregulates NF-κB signalling through the cooperative activity of its two ubiquitin-editing domains. The amino-terminal domain of A20. which is a de-ubiquitinating (DUB) enzyme of the OTU (ovarian tumour) family 3. removes lysine-63 (K63)-linked ubiquitin chains from receptor interacting protein (RIP). an essential mediator of the proximal TNF receptor 1 (TNFR1) signalling complex 4. 5. The carboxy-terminal domain of A20. composed of seven C 2/C 2 zinc fingers 6. then functions as a ubiquitin ligase by polyubiquitinating RIP with K48 …,True,aS_TLX4AAAAJ:qjMakFHDy7sC,1822,https://www.nature.com/articles/nature02794,2054040728050402784,/scholar?cites=2054040728050402784,,https://www.academia.edu/download/30386374/zhu102808.pdf,0,0,0
10100919,Genome sequence of an obligate intracellular pathogen of humans: Chlamydia trachomatis,1998,Richard S Stephens and Sue Kalman and Claudia Lammel and Jun Fan and Rekha Marathe and L Aravind and Wayne Mitchell and Lynn Olinger and Roman L Tatusov and Qixun Zhao and Eugene V Koonin and Ronald W Davis,282,Science,5389,754-759,American Association for the Advancement of Science,Analysis of the 1.042.519–base pair Chlamydia trachomatis genome revealed unexpected features related to the complex biology of chlamydiae. Although chlamydiae lack many biosynthetic capabilities. they retain functions for performing key steps and interconversions of metabolites obtained from their mammalian host cells. Numerous potential virulence-associated proteins also were characterized. Several eukaryotic chromatin-associated domain proteins were identified. suggesting a eukaryotic-like mechanism for chlamydial nucleoid condensation and decondensation. The phylogenetic mosaic of chlamydial genes. including a large number of genes with phylogenetic origins from eukaryotes. implies a complex evolution for adaptation to obligate intracellular parasitism.,True,aS_TLX4AAAAJ:d1gkVwhDpl0C,1787,https://science.sciencemag.org/content/282/5389/754.abstract,12957180875093326725,/scholar?cites=12957180875093326725,,https://xmlpipedb.cs.lmu.edu/biodb/fall2013/images/9/92/Science-1998-Stephens-754-9.pdf,0,0,0
10100920,Bacterial rhodopsin: evidence for a new type of phototrophy in the sea,2000,Oded Béja and L Aravind and Eugene V Koonin and Marcelino T Suzuki and Andrew Hadd and Linh P Nguyen and Stevan B Jovanovich and Christian M Gates and Robert A Feldman and John L Spudich and Elena N Spudich and Edward F DeLong,289,Science,5486,1902-1906,American Association for the Advancement of Science,Extremely halophilic archaea contain retinal-binding integral membrane proteins called bacteriorhodopsins that function as light-driven proton pumps. So far. bacteriorhodopsins capable of generating a chemiosmotic membrane potential in response to light have been demonstrated only in halophilic archaea. We describe here a type of rhodopsin derived from bacteria that was discovered through genomic analyses of naturally occuring marine bacterioplankton. The bacterial rhodopsin was encoded in the genome of an uncultivated γ-proteobacterium and shared highest amino acid sequence similarity with archaeal rhodopsins. The protein was functionally expressed inEscherichia coli and bound retinal to form an active. light-driven proton pump. The new rhodopsin exhibited a photochemical reaction cycle with intermediates and kinetics characteristic of archaeal proton-pumping rhodopsins. Our results …,True,aS_TLX4AAAAJ:UeHWp8X0CEIC,1529,https://science.sciencemag.org/content/289/5486/1902.abstract,7858412454394965575,/scholar?cites=7858412454394965575,,https://www.academia.edu/download/31238265/beja_2000_science_rhodopsin.pdf,0,0,0
10100921,Improving the accuracy of PSI-BLAST protein database searches with composition-based statistics and other refinements,2001,Alejandro A Schäffer and L Aravind and Thomas L Madden and Sergei Shavirin and John L Spouge and Yuri I Wolf and Eugene V Koonin and Stephen F Altschul,29,,14,2994-3005,Oxford University Press,PSI-BLAST is an iterative program to search a database for proteins with distant similarity to a query sequence. We investigated over a dozen modifications to the methods used in PSI-BLAST. with the goal of improving accuracy in finding true positive matches. To evaluate performance we used a set of 103 queries for which the true positives in yeast had been annotated by human experts. and a popular measure of retrieval accuracy (ROC) that can be normalized to take on values between 0 (worst) and 1 (best). The modifications we consider novel improve the ROC score from 0.758 ± 0.005 to 0.895 ± 0.003. This does not include the benefits from four modifications we included in the ‘baseline’ version. even though they were not implemented in PSI-BLAST version 2.0. The improvement in accuracy was confirmed on a small second test set. This test involved analyzing three protein families with curated lists of …,True,aS_TLX4AAAAJ:XoXfffV-tXoC,1439,https://academic.oup.com/nar/article-abstract/29/14/2994/2383957,1414813416327080116,/scholar?cites=1414813416327080116,,https://academic.oup.com/nar/article/29/14/2994/2383957,0,0,0
10100922,Horizontal gene transfer in prokaryotes: quantification and classification,2001,Eugene V Koonin and Kira S Makarova and L Aravind,55,,1,709-742,Annual Reviews,Comparative analysis of bacterial. archaeal. and eukaryotic genomes indicates that a significant fraction of the genes in the prokaryotic genomes have been subject to horizontal transfer. In some cases. the amount and source of horizontal gene transfer can be linked to an organism's lifestyle. For example. bacterial hyperthermophiles seem to have exchanged genes with archaea to a greater extent than other bacteria. whereas transfer of certain classes of eukaryotic genes is most common in parasitic and symbiotic bacteria. Horizontal transfer events can be classified into distinct categories of acquisition of new genes. acquisition of paralogs of existing genes. and xenologous gene displacement whereby a gene is displaced by a horizontally transferred ortholog from another lineage (xenolog). Each of these types of horizontal gene transfer is common among prokaryotes. but their relative contributions …,True,aS_TLX4AAAAJ:zYLM7Y9cAGgC,1233,https://www.annualreviews.org/doi/abs/10.1146/annurev.micro.55.1.709,9877395616904442684,/scholar?cites=9877395616904442684,,https://www.ncbi.nlm.nih.gov/books/NBK2228/?report=reader,0,0,0
10100923,Impaired hydroxylation of 5-methylcytosine in myeloid cancers with mutant TET2,2010,Myunggon Ko and Yun Huang and Anna M Jankowska and Utz J Pape and Mamta Tahiliani and Hozefa S Bandukwala and Jungeun An and Edward D Lamperti and Kian Peng Koh and Rebecca Ganetzky and X Shirley Liu and L Aravind and Suneet Agarwal and Jaroslaw P Maciejewski and Anjana Rao,468,Nature,7325,839-843,Nature Publishing Group,TET2 is a close relative of TET1. an enzyme that converts 5-methylcytosine (5mC) to 5-hydroxymethylcytosine (5hmC) in DNA 1. 2. The gene encoding TET2 resides at chromosome 4q24. in a region showing recurrent microdeletions and copy-neutral loss of heterozygosity (CN-LOH) in patients with diverse myeloid malignancies 3. Somatic TET2 mutations are frequently observed in myelodysplastic syndromes (MDS). myeloproliferative neoplasms (MPN). MDS/MPN overlap syndromes including chronic myelomonocytic leukaemia (CMML). acute myeloid leukaemias (AML) and secondary AML (sAML) 4. 5. 6. 7. 8. 9. 10. 11. 12. We show here that TET2 mutations associated with myeloid malignancies compromise catalytic activity. Bone marrow samples from patients with TET2 mutations displayed uniformly low levels of 5hmC in genomic DNA compared to bone marrow samples from healthy controls. Moreover …,True,aS_TLX4AAAAJ:tS2w5q8j5-wC,1229,https://www.nature.com/articles/nature09586,17014394036705748579,/scholar?cites=17014394036705748579,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3003755/,0,0,0
