,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1095208,Lcars: a location-content-aware recommender system,2013,Hongzhi Yin and Yizhou Sun and Bin Cui and Zhiting Hu and Ling Chen,,,,221-229,,Newly emerging location-based and event-based social network services provide us with a new platform to understand users' preferences based on their activity history. A user can only visit a limited number of venues/events and most of them are within a limited distance range. so the user-item matrix is very sparse. which creates a big challenge for traditional collaborative filtering-based recommender systems. The problem becomes more challenging when people travel to a new city where they have no activity history.,True,IJAU8KoAAAAJ:1taIhTC69MYC,362,https://dl.acm.org/doi/abs/10.1145/2487575.2487608,12532284550093526305,/scholar?cites=12532284550093526305,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1076.7062&rep=rep1&type=pdf,0,0,0
1095209,Supporting frequent updates in r-trees: A bottom-up approach,2003,Mong Li Lee and Wynne Hsu and Christian S Jensen and Bin Cui and Keng Lik Teo,,,,608-619,Morgan Kaufmann,This paper proposes a generalized bottom-up update strategy for R-trees. This strategy is motivated by the class of monitoring applications. which are characterized by large volumes of updates. and the increasingly important role of indexing. This update strategy can easily be applied to the members of the family of R-tree-based indexing techniques. as it preserves the index structure and takes into account concurrency control. The strategy improves the robustness of R-trees by supporting different levels of index reorganization—ranging from local to global—during updates. thus using expensive top-down updates only when necessary. This chapter presents a compact main-memory summary structure along with efficient bottom-up algorithms that reduce the numbers of disk accesses and CPU resources used for update and querying. Empirical studies indicate that the new strategy outperforms …,True,IJAU8KoAAAAJ:u-x6o8ySG0sC,285,https://www.sciencedirect.com/science/article/pii/B9780127224428500604,18365601950061565267,/scholar?cites=18365601950061565267,,https://dl.comp.nus.edu.sg/xmlui/bitstream/handle/1900.100/1444/report.pdf?sequence=2,0,0,0
1095210,Challenging the long tail recommendation,2012,Hongzhi Yin and Bin Cui and Jing Li and Junjie Yao and Chen Chen,,arXiv preprint arXiv:1205.6700,,,,"The success of"" infinite-inventory"" retailers such as this http URL and Netflix has been largely attributed to a"" long tail"" phenomenon. Although the majority of their inventory is not in high demand. these niche products. unavailable at limited-inventory competitors. generate a significant fraction of total revenue in aggregate. In addition. tail product availability can boost head sales by offering consumers the convenience of"" one-stop shopping"" for both their mainstream and niche tastes. However. most of existing recommender systems. especially collaborative filter based methods. can not recommend tail products due to the data sparsity issue. It has been widely acknowledged that to recommend popular products is easier yet more trivial while to recommend long tail products adds more novelty yet it is also a more challenging task. In this paper. we propose a novel suite of graph-based algorithms for the long tail recommendation. We first represent user-item information with undirected edge-weighted graph and investigate the theoretical foundation of applying Hitting Time algorithm for long tail item recommendation. To improve recommendation diversity and accuracy. we extend Hitting Time and propose efficient Absorbing Time algorithm to help users find their favorite long tail items. Finally. we refine the Absorbing Time algorithm and propose two entropy-biased Absorbing Cost algorithms to distinguish the variation on different user-item rating pairs. which further enhances the effectiveness of long tail recommendation. Empirical experiments on two real life datasets show that our proposed algorithms are effective to recommend long tail items and …",True,IJAU8KoAAAAJ:z_wVstp3MssC,201,https://arxiv.org/abs/1205.6700,845655616594977330,/scholar?cites=845655616594977330,,https://arxiv.org/pdf/1205.6700,0,0,0
1095211,Adapting to user interest drift for poi recommendation,2016,Hongzhi Yin and Xiaofang Zhou and Bin Cui and Hao Wang and Kai Zheng and Quoc Viet Hung Nguyen,28,IEEE Transactions on Knowledge and Data Engineering,10,2566-2581,IEEE,Point-of-Interest recommendation is an essential means to help people discover attractive locations. especially when people travel out of town or to unfamiliar regions. While a growing line of research has focused on modeling user geographical preferences for POI recommendation. they ignore the phenomenon of user interest drift across geographical regions. i.e.. users tend to have different interests when they travel in different regions. which discounts the recommendation quality of existing methods. especially for out-of-town users. In this paper. we propose a latent class probabilistic generative model Spatial-Temporal LDA (ST-LDA) to learn region-dependent personal interests according to the contents of their checked-in POIs at each region. As the users' check-in records left in the out-of-town regions are extremely sparse. ST-LDA incorporates the crowd's preferences by considering the public's visiting …,True,IJAU8KoAAAAJ:rbm3iO8VlycC,199,https://ieeexplore.ieee.org/abstract/document/7491346/,7376119793810381421,/scholar?cites=7376119793810381421,,http://net.pku.edu.cn/daim/hongzhi.yin/papers/TKDE-2016.pdf,0,0,0
1095212,A temporal context-aware model for user behavior modeling in social media systems,2014,Hongzhi Yin and Bin Cui and Ling Chen and Zhiting Hu and Zi Huang,,,,1543-1554,,Social media provides valuable resources to analyze user behaviors and capture user preferences. This paper focuses on analyzing user behaviors in social media systems and designing a latent class statistical mixture model. named temporal context-aware mixture model (TCAM). to account for the intentions and preferences behind user behaviors. Based on the observation that the behaviors of a user in social media systems are generally influenced by intrinsic interest as well as the temporal context (eg. the public's attention at that time). TCAM simultaneously models the topics related to users' intrinsic interests and the topics related to temporal context and then combines the influences from the two factors to model user behaviors in a unified way. To further improve the performance of TCAM. an item-weighting scheme is proposed to enable TCAM to favor items that better represent topics related to user …,True,IJAU8KoAAAAJ:HGTzPopzzJcC,153,https://dl.acm.org/doi/abs/10.1145/2588555.2593685,3050989731894084257,/scholar?cites=3050989731894084257,,http://www.mscs.mu.edu/~praveen/Research/SocialAnalytics/p1543-yin.pdf,0,0,0
1095213,LCARS: A spatial item recommender system,2014,Hongzhi Yin and Bin Cui and Yizhou Sun and Zhiting Hu and Ling Chen,32,ACM Transactions on Information Systems (TOIS),3,1-37,ACM,Newly emerging location-based and event-based social network services provide us with a new platform to understand users' preferences based on their activity history. A user can only visit a limited number of venues/events and most of them are within a limited distance range. so the user-item matrix is very sparse. which creates a big challenge to the traditional collaborative filtering-based recommender systems. The problem becomes even more challenging when people travel to a new city where they have no activity information.In this article. we propose LCARS. a location-content-aware recommender system that offers a particular user a set of venues (e.g.. restaurants and shopping malls) or events (e.g.. concerts and exhibitions) by giving consideration to both personal interest and local preference. This recommender system can facilitate people's travel not only near the area in which they live. but also in a …,True,IJAU8KoAAAAJ:CB2v5VPnA5kC,144,https://dl.acm.org/doi/abs/10.1145/2629461,8956971432829147140,/scholar?cites=8956971432829147140,,http://net.pku.edu.cn/~cuibin/Papers/2014%20TOIS%20-%20lcars.pdf,0,0,0
1095214,Dynamic user modeling in social media systems,2015,Hongzhi Yin and Bin Cui and Ling Chen and Zhiting Hu and Xiaofang Zhou,33,ACM Transactions on Information Systems (TOIS),3,1-44,ACM,Social media provides valuable resources to analyze user behaviors and capture user preferences. This article focuses on analyzing user behaviors in social media systems and designing a latent class statistical mixture model. named temporal context-aware mixture model (TCAM). to account for the intentions and preferences behind user behaviors. Based on the observation that the behaviors of a user in social media systems are generally influenced by intrinsic interest as well as the temporal context (e.g.. the public's attention at that time). TCAM simultaneously models the topics related to users' intrinsic interests and the topics related to temporal context and then combines the influences from the two factors to model user behaviors in a unified way. Considering that users' interests are not always stable and may change over time. we extend TCAM to a dynamic temporal context-aware mixture model (DTCAM) to …,True,IJAU8KoAAAAJ:jE2MZjpN3IcC,142,https://dl.acm.org/doi/abs/10.1145/2699670,7261712480273393829,/scholar?cites=7261712480273393829,,http://net.pku.edu.cn/~cuibin/Papers/2015TOIS.pdf,0,0,0
1095215,Modeling location-based user rating profiles for personalized recommendation,2015,Hongzhi Yin and Bin Cui and Ling Chen and Zhiting Hu and Chengqi Zhang,9,ACM Transactions on Knowledge Discovery from Data (TKDD),3,1-41,ACM,This article proposes LA-LDA. a location-aware probabilistic generative model that exploits location-based ratings to model user profiles and produce recommendations. Most of the existing recommendation models do not consider the spatial information of users or items; however. LA-LDA supports three classes of location-based ratings. namely spatial user ratings for nonspatial items. nonspatial user ratings for spatial items. and spatial user ratings for spatial items. LA-LDA consists of two components. ULA-LDA and ILA-LDA. which are designed to take into account user and item location information. respectively. The component ULA-LDA explicitly incorporates and quantifies the influence from local public preferences to produce recommendations by considering user home locations. whereas the component ILA-LDA recommends items that are closer in both taste and travel distance to the querying users by …,True,IJAU8KoAAAAJ:7H_MAutzIkAC,134,https://dl.acm.org/doi/abs/10.1145/2663356,6965802260776335809,/scholar?cites=6965802260776335809,,http://net.pku.edu.cn/~cuibin/Papers/2014-tkdd.pdf,0,0,0
1095216,A generalized framework of exploring category information for question retrieval in community question answer archives,2010,Xin Cao and Gao Cong and Bin Cui and Christian S Jensen,,,,201-210,,Community Question Answering (CQA) has emerged as a popular type of service where users ask and answer questions and access historical question-answer pairs. CQA archives contain very large volumes of questions organized into a hierarchy of categories. As an essential function of CQA services. question retrieval in a CQA archive aims to retrieve historical question-answer pairs that are relevant to a query question. In this paper. we present a new approach to exploiting category information of questions for improving the performance of question retrieval. and we apply the approach to existing question retrieval models. including a state-of-the-art question retrieval model. Experiments conducted on real CQA data demonstrate that the proposed techniques are capable of outperforming a variety of baseline methods significantly.,True,IJAU8KoAAAAJ:KlAtU1dfN6UC,128,https://dl.acm.org/doi/abs/10.1145/1772690.1772712,15125403309160966014,/scholar?cites=15125403309160966014,,http://net.pku.edu.cn/~cuibin/Papers/2010www.pdf,0,0,0
1095217,The use of categorization information in language models for question retrieval,2009,Xin Cao and Gao Cong and Bin Cui and Christian Søndergaard Jensen and Ce Zhang,,,,265-274,,Community Question Answering (CQA) has emerged as a popular type of service meeting a wide range of information needs. Such services enable users to ask and answer questions and to access existing question-answer pairs. CQA archives contain very large volumes of valuable user-generated content and have become important information resources on the Web. To make the body of knowledge accumulated in CQA archives accessible. effective and efficient question search is required. Question search in a CQA archive aims to retrieve historical questions that are relevant to new questions posed by users. This paper proposes a category-based framework for search in CQA archives. The framework embodies several new techniques that use language models to exploit categories of questions for improving question-answer search. Experiments conducted on real data from Yahoo! Answers demonstrate that …,True,IJAU8KoAAAAJ:0EnyYjriUFMC,127,https://dl.acm.org/doi/abs/10.1145/1645953.1645989,17339436598401372111,/scholar?cites=17339436598401372111,,http://www.cse.unsw.edu.au/~z3515164/publications/cikm09.pdf,0,0,0
