,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
123252,The systems biology markup language (SBML): a medium for representation and exchange of biochemical network models,2003,Michael Hucka and Andrew Finney and Herbert M Sauro and Hamid Bolouri and John C Doyle and Hiroaki Kitano and Adam P Arkin and Benjamin J Bornstein and Dennis Bray and Athel Cornish-Bowden and Autumn A Cuellar and Serge Dronov and Ernst Dieter  Gilles and Martin Ginkel and Victoria Gor and II Goryanin and WJ Hedley and T Charles Hodgman and J-H Hofmeyr and Peter J Hunter and Nick S.  Juty and JL Kasberger and Andreas Kremling and Ursula Kummer and Nicolas Le Novère and Leslie M.  Loew and D Lucio and Pedro Mendes and Eric Minch and ED Mjolsness and Yoichi Nakayama and MR Nelson and PF Nielsen and T Sakurada and James C.  Schaff and Bruce E.  Shapiro and Thomas Simon  Shimizu and Hugh D.  Spence and Jörg Stelling and Koichi Takahashi and Masaru Tomita and J Wagner and J Wang,19,Bioinformatics,4,524-531,Oxford University Press,Motivation: Molecular biotechnology now makes it possible to build elaborate systems models. but the systems biology community needs information standards if models are to be shared. evaluated and developed cooperatively.Results: We summarize the Systems Biology Markup Language (SBML) Level 1. a free. open. XML-based format for representing biochemical reaction networks.  SBML is a software-independent language for describing models common to research in many areas of computational biology. including cell signaling pathways. metabolic pathways. gene regulation. and others.Availability: The specification of SBML Level 1 is freely available from http://www.sbml.org/Contact: sysbio-team@caltech.edu ,True,it1CMIkAAAAJ:u5HHmVD_uO8C,3352,https://academic.oup.com/bioinformatics/article-abstract/19/4/524/218599,262803533128611562,/scholar?cites=262803533128611562,,https://academic.oup.com/bioinformatics/article-pdf/19/4/524/581654/btg015.pdf,0,0,0
123253,The complexity of failure: Implications of complexity theory for safety investigations,2011,Sidney Dekker and Paul Cilliers and Jan-Hendrik Hofmeyr,49,Safety science,6,939-945,Elsevier,Complexity theory suggests that we see performance as an emergent property. the result of complex interactions and relationships. This can clash. however. with what stakeholders see as legitimate and normal in accident investigations. When systems fail. it is still common to blame components (e.g. human errors) and when they succeed spectacularly. to think in terms of individual heroism (e.g. the A320 Hudson River landing). In this paper. we lay out the contrast between a Newtonian analysis of failure that can be recognized in many efforts at safety analysis and improvement. It makes particular assumptions about the relationship between cause and effect. foreseeability of harm. time-reversibility and the ability to produce the “true story” of an accident. With inspiration from complexity theory. failures are seen as an emergent property of complexity. We explore what that means for safety science and work towards a …,True,it1CMIkAAAAJ:_FxGoFyzp5QC,284,https://www.sciencedirect.com/science/article/pii/S0925753511000105,17149067041410680567,/scholar?cites=17149067041410680567,,http://www.newviewofhealthandsafety.com/s/Dekker-Cilliers-and-Hofmeyr-The-Complexity-of-Failure.pdf,0,0,0
123254,Regulating the cellular economy of supply and demand,2000,Jan-Hendrik S Hofmeyr and Athel Cornish-Bowden,476,,1-2,47-51,,Cellular metabolism is a molecular economy that is functionally organised into supply and demand blocks linked by metabolic products and cofactor cycles. Supply–demand analysis allows the behaviour. control and regulation of metabolism as a whole to be understood quantitatively in terms of the elasticities of supply and demand. which are experimentally measurable properties of the individual blocks. The kinetic and thermodynamic aspects of regulation are clearly distinguished. One important result is the demonstration that when flux is controlled by one block. the other block determines to which degree the concentration of the linking metabolite is homeostatically maintained.,True,it1CMIkAAAAJ:d1gkVwhDpl0C,234,https://febs.onlinelibrary.wiley.com/doi/abs/10.1016/S0014-5793(00)01668-9,9605598109517256945,/scholar?cites=9605598109517256945,,https://febs.onlinelibrary.wiley.com/doi/pdf/10.1016/S0014-5793%2800%2901668-9,0,0,0
123255,Systems biology: philosophical foundations,2007,Fred Boogerd and Frank J Bruggeman and Jan-Hendrik S Hofmeyr and Hans V Westerhoff,,,,,Elsevier,Systems biology is a vigorous and expanding discipline. in many ways a successor to genomics and perhaps unprecedented in its combination of biology with a great many other sciences. from physics to ecology. from mathematics to medicine. and from philosophy to chemistry. Studying the philosophical foundations of systems biology may resolve a longer standing issue. ie. the extent to which Biology is entitled to its own scientific foundations rather than being dominated by existing philosophies.* Answers the question of what distinguishes the living from the non-living* An in-depth look to a vigorous and expanding discipline. from molecule to system* Explores the region between individual components and the system,True,it1CMIkAAAAJ:u-x6o8ySG0sC,225,http://books.google.com/books?hl=en&lr=&id=R0varM1OOtEC&oi=fnd&pg=PP1&dq=info:T_sdaOkNgO8J:scholar.google.com&ots=0zNZ0LELZh&sig=k-pPzEzokg3IzzmkheqC12iB-wc,17257809068209077071,/scholar?cites=17257809068209077071,,,0,0,0
123256,Modelling cellular systems with PySCeS,2005,Brett G Olivier and Johann M Rohwer and Jan-Hendrik S Hofmeyr,21,Bioinformatics,4,560-561,Oxford University Press,The Python Simulator for Cellular Systems (PySCeS) is an extendable research tool for the numerical analysis and investigation of cellular systems. Availability: PySCeS is distributed as Open Source Software under the GNU General Public Licence and is available for download from http://pysces. sourceforge. net Contact: bgoli@ sun. ac. za,True,it1CMIkAAAAJ:UeHWp8X0CEIC,217,https://www.researchgate.net/profile/Jan-Hendrik_Hofmeyr/publication/8261792_Modelling_cellular_systems_with_PySCeS/links/09e415094d03696de0000000/Modelling-cellular-systems-with-PySCeS.pdf,17307229048471592416,/scholar?cites=17307229048471592416,,https://www.researchgate.net/profile/Jan-Hendrik_Hofmeyr/publication/8261792_Modelling_cellular_systems_with_PySCeS/links/09e415094d03696de0000000/Modelling-cellular-systems-with-PySCeS.pdf,0,0,0
123257,Defining and measuring autophagosome flux—concept and reality,2014,Ben Loos and André du Toit and Jan-Hendrik S Hofmeyr,10,Autophagy,11,2087-2096,Taylor & Francis,The autophagic system is involved in both bulk degradation of primarily long-lived cytoplasmic proteins as well as in selective degradation of cytoplasmic organelles. Autophagic flux is often defined as a measure of autophagic degradation activity. and a number of methods are currently utilized to assess autophagic flux. However. despite major advances in measuring various molecular aspects of the autophagic machinery. we remain less able to express autophagic flux in a highly sensitive. robust. and well-quantifiable manner. Here. we describe a conceptual framework for defining and measuring autophagosome flux at the single-cell level. The concept discussed here is based on the theoretical framework of metabolic control analysis. which distinguishes between the pathway along which there is a flow of material and the quantitative measure of this flow. By treating the autophagic system as a multistep …,True,it1CMIkAAAAJ:HoB7MX3m0LUC,176,https://www.tandfonline.com/doi/abs/10.4161/15548627.2014.973338,17162577871072626647,/scholar?cites=17162577871072626647,,https://www.tandfonline.com/doi/pdf/10.4161/15548627.2014.973338,0,0,0
123258,Metabolic control analysis of moiety‐conserved cycles,1986,Jan‐Hendrik S HOFMEYR and Henrik Kacser and Kirsten J van der Merwe,155,European journal of biochemistry,3,631-640,Blackwell Publishing Ltd,1. Moiety‐conserved cycles are metabolic structures that interconvert different forms of a chemical moiety (such as ATP‐ADP‐AMP. the different forms of adenylate). while the sum of these forms remains constant. Their metabolic behaviour is treated within the framework of control analysis [Kacser. H. & Burns. J. A. (1973) Symp. Soc. Exp. Biol 27. 65–104].2. To explain the importance of the conserved sum of cycle metabolites as a parameter of the system. the cycle is first regarded as a ‘black box’. The interactions of the cycle with the rest of the system are expressed in terms of ‘cycle elasticities’ and ‘cycle control coefficients’ by the usual connectivity properties. The conserved sum is seen to be an ‘external’ parameter in the sense that its effect is described by a combined response expression. All cycle coefficients can be written in terms of elasticities and concentrations of cycle metabolites.3. The treatment shows …,True,it1CMIkAAAAJ:2osOgNQ5qMEC,164,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1432-1033.1986.tb09534.x,357194133928237593,/scholar?cites=357194133928237593,,https://febs.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1432-1033.1986.tb09534.x,0,0,0
123259,Quantitative assessment of regulation in metabolic systems,1991,Jan‐Hendrik S HOFMEYR and Athel CORNISH‐BOWDEN,200,,1,223-236,Blackwell Publishing Ltd,We show how metabolic regulation as commonly understood in biochemistry can be described in terms of metabolic control analysis. The steady‐state values of the variables of metabolic systems (fluxes and concentrations) are determined by a set of parameters. Some of these parameters are concentrations that are set by the environment of the system; they can act as external regulators by communicating changes in the environment to the metabolic system. How effectively a system is regulated depends both on the degree to which the activity of the regulatory enzyme with which a regulator interacts directly can be altered by the regulator (its regulability) and on the ability of the regulatory enzyme to transmit the changes to the rest of the system (its regulatory capacity). The regulatory response of a system also depends on its internal organisation around key variable metabolites that act as internal regulators. The …,True,it1CMIkAAAAJ:9yKSN-GCB0IC,162,https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1432-1033.1991.tb21071.x,16275006595847414076,/scholar?cites=16275006595847414076,,https://febs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1432-1033.1991.tb21071.x,0,0,0
123260,The reversible Hill equation: how to incorporate cooperative enzymes into metabolic models,1997,Jan-Hendrik S Hofmeyr and Hofmeyr Cornish-Bowden,13,Bioinformatics,4,377-385,Oxford University Press,Realistic simulation of the kinetic properties of metabolic pathways requires rate equations to be expressed in reversible form. because substrate and product elasticities are drastically different in reversible and irreversible reactions. This presents no special problem for reactions that follow reversible Michaelis-Menten kinetics. but for enzymes showing cooperative kinetics the full reversible rate equations are extremely complicated. and anyway in virtually all cases the full equations are unknown because suflciently complete kinetic studies have not been carried out. There is a need. therefore. for approximate reversible equations that allow convenient simulation without violating thermodynamic constraints.We show how the irreversible Hill equation can be generalized to a reversible form. including effects of modijiers. The proposed equation leads to …,True,it1CMIkAAAAJ:qjMakFHDy7sC,159,https://academic.oup.com/bioinformatics/article-abstract/13/4/377/274687,808923780824622496,/scholar?cites=808923780824622496,,https://academic.oup.com/bioinformatics/article-pdf/13/4/377/768956/13-4-377.pdf,0,0,0
123261,Kinetic model of sucrose accumulation in maturing sugarcane culm tissue,2007,Lafras Uys and Frederik C Botha and Jan-Hendrik S Hofmeyr and Johann M Rohwer,68,Phytochemistry,16-18,2375-2392,Pergamon,Biochemically. it is not completely understood why or how commercial varieties of sugarcane (Saccharum officinarum) are able to accumulate sucrose in high concentrations. Such concentrations are obtained despite the presence of sucrose synthesis/breakdown cycles (futile cycling) in the culm of the storage parenchyma. Given the complexity of the process. kinetic modelling may help to elucidate the factors governing sucrose accumulation or direct the design of experimental optimisation strategies.This paper describes the extension of an existing model of sucrose accumulation (Rohwer. J.M.. Botha. F.C.. 2001. Analysis of sucrose accumulation in the sugar cane culm on the basis of in vitro kinetic data. Biochem. J. 358. 437–445) to account for isoforms of sucrose synthase and fructokinase. carbon partitioning towards fibre formation. and the glycolytic enzymes phosphofructokinase (PFK). pyrophosphate …,True,it1CMIkAAAAJ:eQOLeE2rZwMC,115,https://www.sciencedirect.com/science/article/pii/S0031942207002798,5675379117191079441,/scholar?cites=5675379117191079441,,https://www.academia.edu/download/49756483/j.phytochem.2007.04.02320161020-31325-xqmf3w.pdf,0,0,0
