,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1100663,Terminology of metal-organic frameworks and coordination polymers (IUPAC Recommendations 2013),2013,Stuart R Batten and Neil R Champness and Xiao-Ming Chen and Javier Garcia-Martinez and Susumu Kitagawa and Lars Öhrström and Michael O'Keeffe and M Paik Suh and Jan Reedijk,85,Pure and Applied Chemistry,8,,,A set of terms. definitions. and recommendations is provided for use in the classi- fication of coordination polymers. networks. and metal–organic frameworks (MOFs). A hier- archical terminology is recommended in which the most general term is coordination poly- mer. Coordination networks are a subset of coordination polymers and MOFs a further subset of coordination networks. One of the criteria an MOF needs to fulfill is that it contains poten- tial voids. but no physical measurements of porosity or other properties are demanded per se. The use of topology and topology descriptors to enhance the description of crystal structures of MOFs and 3D-coordination polymers is furthermore strongly recommended.,True,GVWEqc8AAAAJ:uc_IGeMz5qoC,787,http://publications.lib.chalmers.se/records/fulltext/181419/local_181419.pdf,17661258560278844301,/scholar?cites=17661258560278844301,,http://publications.lib.chalmers.se/records/fulltext/181419/local_181419.pdf,0,0,0
1100664,Nanotechnology for sustainable energy,2009,Elena Serrano and Guillermo Rus and Javier Garcia-Martinez,13,,9,2373-2384,Pergamon,Nanotechnology is generating a lot of attention these days and therefore building great expectations not only in the academic community but also among investors. the governments. and industry. Its unique capability to fabricate new structures at atomic scale has already produced novel materials and devices with great potential applications in a wide number of fields. Among them. significant breakthroughs are especially required in the energy sector that will allow us to maintain our increasing appetite for energy. which increases both with the number of people that join the developed economies and with our demand per capita. This needs to be done in a way that includes the environment in the wealth production equation as we gather more evidences of the human impact on the climate. biodiversity and quality of the air. water and soil. This review article does not cover in detail all the specific contributions from …,True,GVWEqc8AAAAJ:d1gkVwhDpl0C,547,https://www.sciencedirect.com/science/article/pii/S1364032109001087,4974213620808722271,/scholar?cites=4974213620808722271,,https://www.academia.edu/download/27958327/nanotechnology_for_sustainable_energy.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1100665,Coordination polymers. metal–organic frameworks and the need for terminology guidelines,2012,Stuart R Batten and Neil R Champness and Xiao-Ming Chen and Javier Garcia-Martinez and Susumu Kitagawa and Lars Öhrström and Michael O'Keeffe and Myunghyun Paik Suh and Jan Reedijk,14,CrystEngComm,9,3001-3004,Royal Society of Chemistry,Coordination polymers (CPs) and metal–organic frameworks (MOFs) are among the most prolific research areas of inorganic chemistry and crystal engineering in the last 15 years. and yet it still seems that consensus is lacking about what they really are. or are not.,True,GVWEqc8AAAAJ:NaGl4SEjCO4C,457,https://pubs.rsc.org/ko/content/articlehtml/2012/ce/c2ce06488j,14932381726733474988,/scholar?cites=14932381726733474988,,http://publications.lib.chalmers.se/records/fulltext/166535/local_166535.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1100666,Recent advances in the textural characterization of hierarchically structured nanoporous materials,2017,Katie A Cychosz and Rémy Guillet-Nicolas and Javier García-Martínez and Matthias Thommes,46,,2,389-414,Royal Society of Chemistry,This review focuses on important aspects of applying physisorption for the pore structural characterization of hierarchical materials such as mesoporous zeolites. During the last decades major advances in understanding the adsorption and phase behavior of fluids confined in ordered nanoporous materials have been made. which led to major progress in the physisorption characterization methodology (summarized in the 2015 IUPAC report on physisorption characterization). Here we discuss progress and challenges for the physisorption characterization of nanoporous solids exhibiting various levels of porosity from micro- to macropores. While physisorption allows one to assess micro- and mesopores. a widely employed method for textural analysis of macroporous materials is mercury porosimetry and we also review important insights associated with the underlying mechanisms governing mercury intrusion …,True,GVWEqc8AAAAJ:zLla2nKXDtwC,425,https://pubs.rsc.org/--/content/articlehtml/2017/cs/c6cs00391e,2552597241987355683,/scholar?cites=2552597241987355683,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1100667,Mesoporous materials for clean energy technologies,2014,Noemi Linares and Ana M Silvestre-Albero and Elena Serrano and Joaquín Silvestre-Albero and Javier García-Martínez,43,,22,7681-7717,Royal Society of Chemistry,Alternative energy technologies are greatly hindered by significant limitations in materials science. From low activity to poor stability. and from mineral scarcity to high cost. the current materials are not able to cope with the significant challenges of clean energy technologies. However. recent advances in the preparation of nanomaterials. porous solids. and nanostructured solids are providing hope in the race for a better. cleaner energy production. The present contribution critically reviews the development and role of mesoporosity in a wide range of technologies. as this provides for critical improvements in accessibility. the dispersion of the active phase and a higher surface area. Relevant examples of the development of mesoporosity by a wide range of techniques are provided. including the preparation of hierarchical structures with pore systems in different scale ranges. Mesoporosity plays a significant role in …,True,GVWEqc8AAAAJ:-FonjvnnhkoC,358,https://pubs.rsc.org/fi/content/articlehtml/2014/cs/c3cs60435g,2769245309282841245,/scholar?cites=2769245309282841245,,https://pubs.rsc.org/fi/content/articlehtml/2014/cs/c3cs60435g,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
