,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091876,The role of pattern-recognition receptors in innate immunity: update on Toll-like receptors,2010,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The discovery of Toll-like receptors (TLRs) as components that recognize conserved structures in pathogens has greatly advanced understanding of how the body senses pathogen invasion. triggers innate immune responses and primes antigen-specific adaptive,False,,7757,https://www.nature.com/articles/ni.1863.pdf?origin=ppub,,"/scholar?cites=1486285274983996239&as_sdt=5,33&sciodt=0,33&hl=en",http://theory.bio.uu.nl/immbio/pdf/Kawai_2010.TLRs.pdf,0,0,0
1091877,Pattern recognition receptors and inflammation,2010,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,Infection of cells by microorganisms activates the inflammatory response. The initial sensing of infection is mediated by innate pattern recognition receptors (PRRs). which include Toll-like receptors. RIG-I-like receptors. NOD-like receptors. and C-type lectin receptors. The,False,,6538,https://www.sciencedirect.com/science/article/pii/S0092867410000231,,"/scholar?cites=17429871908973328912&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000231,0,0,0
1091878,The inflammasomes,2010,"['K Schroder', 'J Tschopp']",1G5GenAAAAAJ | ,,,,,,Inflammasomes are molecular platforms activated upon cellular infection or stress that trigger the maturation of proinflammatory cytokines such as interleukin-1β to engage innate immune defenses. Strong associations between dysregulated inflammasome activity and,False,,4420,https://www.sciencedirect.com/science/article/pii/S0092867410000759,,"/scholar?cites=15675075910729103985&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000759,0,0,0
1091879,Methods in mammalian autophagy research,2010,"['N Mizushima', 'T Yoshimori', 'B Levine']",Cb3b6ckAAAAJ | AItNk6UAAAAJ | jGYFnSkAAAAJ,,,,,,Autophagy has been implicated in many physiological and pathological processes. Accordingly. there is a growing scientific need to accurately identify. quantify. and manipulate the process of autophagy. However. as autophagy involves dynamic and,False,,3911,https://www.sciencedirect.com/science/article/pii/S0092867410000632,,"/scholar?cites=2117856163305370579&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000632,0,0,0
1091880,Autophagy: renovation of cells and tissues,2011,"['N Mizushima', 'M Komatsu']",Cb3b6ckAAAAJ | ,,,,,,Autophagy is the major intracellular degradation system by which cytoplasmic materials are delivered to and degraded in the lysosome. However. the purpose of autophagy is not the simple elimination of materials. but instead. autophagy serves as a dynamic recycling,False,,3870,https://www.sciencedirect.com/science/article/pii/S0092867411012761,,"/scholar?cites=7267776952300579975&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867411012761,0,0,0
1091881,A role for mitochondria in NLRP3 inflammasome activation,2011,"['R Zhou', 'AS Yazdi', 'P Menu', 'J Tschopp']",CFuGSToAAAAJ |  |  | ,,,,,,An inflammatory response initiated by the NLRP3 inflammasome is triggered by a variety of situations of host 'danger'. including infection and metabolic dysregulation 1. 2. Previous studies suggested that NLRP3 inflammasome activity is negatively regulated by autophagy,False,,3378,https://www.nature.com/articles/nature09663,,"/scholar?cites=9154730843022070561&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Amir_Yazdi3/publication/49651437_Zhou_R_Yazdi_AS_Menu_P_Tschopp_J_A_role_for_mitochondria_in_NLRP3_inflammasome_activation_Nature_469_221-225/links/54e23c6d0cf2966637962bd8/Zhou-R-Yazdi-AS-Menu-P-Tschopp-J-A-role-for-mitochondria-in-NLRP3-inflammasome-activation-Nature-469-221-225.pdf,0,0,0
1091882,Autophagy in immunity and inflammation,2011,"['B Levine', 'N Mizushima', 'HW Virgin']",jGYFnSkAAAAJ | Cb3b6ckAAAAJ | 77002ZYAAAAJ,,,,,,Autophagy is an essential. homeostatic process by which cells break down their own components. Perhaps the most primordial function of this lysosomal degradation pathway is adaptation to nutrient deprivation. However. in complex multicellular organisms. the core,False,,2706,https://www.nature.com/articles/nature09782,,"/scholar?cites=15886727642237963563&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nature09782,0,0,0
1091883,Endoplasmic reticulum stress and the inflammatory basis of metabolic disease,2010,['GS Hotamisligil'],,,,,,,The endoplasmic reticulum (ER) is the major site in the cell for protein folding and trafficking and is central to many cellular functions. Failure of the ER's adaptive capacity results in activation of the unfolded protein response (UPR). which intersects with many different,False,,2439,https://www.sciencedirect.com/science/article/pii/S009286741000187X,,"/scholar?cites=15840952376851437326&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S009286741000187X,0,0,0
1091884,Autophagy in human health and disease,2013,"['AMK Choi', 'SW Ryter', 'B Levine']", |  | jGYFnSkAAAAJ,,,,,,This review discusses the cellular process of autophagy (“self-eating”). which plays key roles in normal development of the immune system and adaptation to stress. as well as in a wide range of disease states.,False,,2271,https://www.nejm.org/doi/full/10.1056/NEJMra1205406,,"/scholar?cites=5990404021892423382&as_sdt=5,33&sciodt=0,33&hl=en",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.659.8088&rep=rep1&type=pdf,0,0,0
1091885,Activation and regulation of the inflammasomes,2013,"['E Latz', 'TS Xiao', 'A Stutz']",PlEv530AAAAJ | dyYT6poAAAAJ | ,,,,,,Inflammasomes are key signalling platforms that detect pathogenic microorganisms and sterile stressors. and that activate the highly pro-inflammatory cytokines interleukin-1β (IL-1β) and IL-18. In this Review. we discuss the complex regulatory mechanisms that facilitate,False,,2100,https://www.nature.com/articles/nri3452,,"/scholar?cites=11336436892219442717&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3807999/,0,0,0
1091886,Autophagy: cellular and molecular mechanisms,2010,"['D Glick', 'S Barth', 'KF Macleod']", |  | ,,,,,,Autophagy is a self‐degradative process that is important for balancing sources of energy at critical times in development and in response to nutrient stress. Autophagy also plays a housekeeping role in removing misfolded or aggregated proteins. clearing damaged,False,,2105,https://onlinelibrary.wiley.com/doi/abs/10.1002/path.2697,,"/scholar?cites=14052558229394394513&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1002/path.2697,0,0,0
