,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1270601,Principles of population genetics,1997,Daniel L Hartl and Andrew G Clark and Andrew G Clark,116,,,,Sinauer associates,"UniversitSts- und Landes- bibliothek Darmstadt Bibliothek Biologie … 1.1 RELEVANCE OF 
POPULATION GENETICS 4 1.2 PHENOTYPIC VARIATION IN NATURAL POPULATIONS 5 Continuous 
Variation: The Normal Distribution 5 Mean and Variance 6 The Central Limit Theorem 8 Discrete 
Mendelian Variation 10 1.3 MULTIPLE-FACTOR INHERITANCE 12 1.4 MAINTENANCE OF GENETIC 
VARIATION 14 1.5 MOLECULAR POPULATION GENETICS 15 Electrophoresis 16 … Allele 
Frequencies and Genotype Frequencies 18 Polymorphism and Heterozygosity 20 Allozyme 
Polymorphisms 21 Inferences from Allozyme Polymorphisms 23 1.6 POLYMORPHISMS IN DNA 
SEQUENCES 25 Restriction Enzymes 25 The Polymerase Chain Reaction 28 Single Nucleotide 
Polymorphisms 32 Synonymous and Nonsynonymous Polymorphisms 32 Segregating Sites 
and Nucleotide Mismatches 34 1.7 UTILITY OF GENETIC POLYMORPHISMS 38  ",True,h_MOIUUAAAAJ:u5HHmVD_uO8C,9079,https://www.academia.edu/download/28139957/183030028.pdf,14949057199993684779,/scholar?cites=14949057199993684779,,,https://www.academia.edu/download/28139957/183030028.pdf,0,0,0
1270602,Genetic applications of an inverse polymerase chain reaction.,1988,Howard Ochman and Anne S Gerber and Daniel L Hartl,120,Genetics,3,621-623,Genetics,A method is presented for the rapid in vitro amplification of DNA sequences that flank a region of known sequence. The method uses the polymerase chain reaction (PCR). but it has the primers oriented in the reverse direction of the usual orientation. The template for the reverse primers is a restriction fragment that has been ligated upon itself to form a circle. This procedure of inverse PCR (IPCR) has many applications in molecular genetics. for example. the amplification and identification of sequences flanking transposable elements. In this paper we show the feasibility of IPCR by amplifying the sequences that flank an IS1 element in the genome of a natural isolate of Escherichia coli.,True,h_MOIUUAAAAJ:u-x6o8ySG0sC,2302,https://www.genetics.org/content/120/3/621.short,17513886656642648410,/scholar?cites=17513886656642648410,,,https://www.genetics.org/content/genetics/120/3/621.full.pdf,0,0,0
1270603,Darwinian evolution can follow only very few mutational paths to fitter proteins,2006,Daniel M Weinreich and Nigel F Delaney and Mark A DePristo and Daniel L Hartl,312,science,5770,111-114,American Association for the Advancement of Science,Five point mutations in a particular β-lactamase allele jointly increase bacterial resistance to a clinically important antibiotic by a factor of ∼100.000. In principle. evolution to this high-resistance β-lactamase might follow any of the 120 mutational trajectories linking these alleles. However. we demonstrate that 102 trajectories are inaccessible to Darwinian selection and that many of the remaining trajectories have negligible probabilities of realization. because four of these five mutations fail to increase drug resistance in some combinations. Pervasive biophysical pleiotropy within the β-lactamase seems to be responsible. and because such pleiotropy appears to be a general property of missense mutations. we conclude that much protein evolution will be similarly constrained. This implies that the protein tape of life may be largely reproducible and even predictable.,True,h_MOIUUAAAAJ:2osOgNQ5qMEC,1194,https://science.sciencemag.org/content/312/5770/111.abstract,11358776892893163978,/scholar?cites=11358776892893163978,,,http://cdn.fraserlab.com/courses/amr_2019/2006_weinreich.pdf,0,0,0
1270604,Mitochondrial pseudogenes: evolution's misplaced witnesses,2001,Douda Bensasson and De-Xing Zhang and Daniel L Hartl and Godfrey M Hewitt,16,,6,314-321,Elsevier Current Trends,Nuclear copies of mitochondrial DNA (mtDNA) have contaminated PCR-based mitochondrial studies of over 64 different animal species. Since the last review of these nuclear mitochondrial pseudogenes (Numts) in animals. Numts have been found in 53 of the species studied. The recent evidence suggests that Numts are not equally abundant in all species. for example they are more common in plants than in animals. and also more numerous in humans than in Drosophila. Methods for avoiding Numts have now been tested. and several recent studies demonstrate the potential utility of Numt DNA sequences in evolutionary studies. As relics of ancient mtDNA. these pseudogenes can be used to infer ancestral states or root mitochondrial phylogenies. Where they are numerous and selectively unconstrained. Numts are ideal for the study of spontaneous mutation in nuclear genomes.,True,h_MOIUUAAAAJ:9yKSN-GCB0IC,1176,https://www.sciencedirect.com/science/article/pii/S0169534701021516,5970295181130755078,/scholar?cites=5970295181130755078,,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.328.2444&rep=rep1&type=pdf,0,0,0
1270605,A primer of population genetics.,1988,Daniel L Hartl,,A primer of population genetics.,,,Sinauer Associates. Inc.,The overall theme of this volume. which is divided into 4 chapters. is the origin. maintenance and significance of genetic variation. Chapter 1 focuses on detection and measurement of genetic variation as influenced by particular mating systems such as panmixis or inbreeding. It includes sections on DNA restriction fragment length polymorphisms and their uses. The evolutionary effects of mutation. migration. natural selection and small population size form the basis of chapter 2. New to the second edition is a chapter on molecular population genetics population genetics Subject Category: Miscellaneous,True,h_MOIUUAAAAJ:d1gkVwhDpl0C,1117,https://www.cabdirect.org/cabdirect/abstract/19901611604,489553161132787398,/scholar?cites=489553161132787398,,,,0,0,0
1270606,A primer of ecological genetics.,2004,Jeffrey K Conner and Daniel L Hartl,,A primer of ecological genetics.,,,Sinauer Associates Incorporated,This book considers the basic concepts in population and quantitative genetics quantitative genetics Subject Category: Miscellaneoussee more details. including measuring selection on phenotypic characters. with a focus on methods applicable to field studies of ecologically important traits. Aimed at advanced undergraduates and graduate students. it should provide professionals outside the field with an accessible introduction. An appendix. glossary and index are included.,True,h_MOIUUAAAAJ:Y0pCki6q_DkC,672,https://www.cabdirect.org/cabdirect/abstract/20043112919,6405044470067979540,/scholar?cites=6405044470067979540,,,,0,0,0
1270607,Evolutionary paths to antibiotic resistance under dynamically sustained drug selection,2012,Erdal Toprak and Adrian Veres and Jean-Baptiste Michel and Remy Chait and Daniel L Hartl and Roy Kishony,44,Nature genetics,1,101-105,Nature Publishing Group,Antibiotic resistance can evolve through the sequential accumulation of multiple mutations 1. To study such gradual evolution. we developed a selection device. the'morbidostat'. that continuously monitors bacterial growth and dynamically regulates drug concentrations. such that the evolving population is constantly challenged 2. 3. 4. 5. We analyzed the evolution of resistance in Escherichia coli under selection with single drugs. including chloramphenicol. doxycycline and trimethoprim. Over a period of∼ 20 days. resistance levels increased dramatically. with parallel populations showing similar phenotypic trajectories. Whole-genome sequencing of the evolved strains identified mutations both specific to resistance to a particular drug and shared in resistance to multiple drugs. Chloramphenicol and doxycycline resistance evolved smoothly through diverse combinations of mutations in genes involved in translation …,True,h_MOIUUAAAAJ:ZHo1McVdvXMC,639,https://www.nature.com/ng/journal/v44/n1/abs/ng.1034.html,5957533563945916223,/scholar?cites=5957533563945916223,,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3534735/,0,0,0
1270608,Sex-dependent gene expression and evolution of the Drosophila transcriptome,2003,José M Ranz and Cristian I Castillo-Davis and Colin D Meiklejohn and Daniel L Hartl,300,Science,5626,1742-1745,American Association for the Advancement of Science,Comparison of the gene-expression profiles between adults of Drosophila melanogaster and Drosophila simulans has uncovered the evolution of genes that exhibit sex-dependent regulation. Approximately half the genes showed differences in expression between the species. and among these. ∼83% involved a gain. loss. increase. decrease. or reversal of sex-biased expression. Most of the interspecific differences in messenger RNA abundance affect male-biased genes. Genes that differ in expression between the species showed functional clustering only if they were sex-biased. Our results suggest that sex-dependent selection may drive changes in expression of many of the most rapidly evolving genes in the Drosophila transcriptome.,True,h_MOIUUAAAAJ:qjMakFHDy7sC,633,https://science.sciencemag.org/content/300/5626/1742.abstract,6630314600118485708,/scholar?cites=6630314600118485708,,,http://castillo-davis.com/Ranz-03-Science.pdf,0,0,0
1270609,A genome-wide view of the spectrum of spontaneous mutations in yeast,2008,Michael Lynch and Way Sung and Krystalynne Morris and Nicole Coffey and Christian R Landry and Erik B Dopman and W Joseph Dickinson and Kazufusa Okamoto and Shilpa Kulkarni and Daniel L Hartl and W Kelley Thomas,105,Proceedings of the National Academy of Sciences,27,9272-9277,National Academy of Sciences,The mutation process ultimately defines the genetic features of all populations and. hence. has a bearing on a wide range of issues involving evolutionary genetics. inheritance. and genetic disorders. including the predisposition to cancer. Nevertheless. formidable technical barriers have constrained our understanding of the rate at which mutations arise and the molecular spectrum of their effects. Here. we report on the use of complete-genome sequencing in the characterization of spontaneously arising mutations in the yeast Saccharomyces cerevisiae. Our results confirm some findings previously obtained by indirect methods but also yield numerous unexpected findings. in particular a very high rate of point mutation and skewed distribution of base-substitution types in the mitochondrion. a very high rate of segmental duplication and deletion in the nuclear genome. and substantial deviations in the mutational …,True,h_MOIUUAAAAJ:roLk4NBRz8UC,607,https://www.pnas.org/content/105/27/9272.short,10236018828625490640,/scholar?cites=10236018828625490640,,,https://www.pnas.org/content/pnas/105/27/9272.full.pdf,0,0,0
1270610,Missense meanderings in sequence space: a biophysical view of protein evolution,2005,Mark A DePristo and Daniel M Weinreich and Daniel L Hartl,6,,9,678-687,Nature Publishing Group,Proteins are finicky molecules; they are barely stable and are prone to aggregate. but they must function in a crowded environment that is full of degradative enzymes bent on their destruction. It is no surprise that many common diseases are due to missense mutations that affect protein stability and aggregation. Here we review the literature on biophysics as it relates to molecular evolution. focusing on how protein stability and aggregation affect organismal fitness. We then advance a biophysical model of protein evolution that helps us to understand phenomena that range from the dynamics of molecular adaptation to the clock-like rate of protein evolution.,True,h_MOIUUAAAAJ:W7OEmFMy1HYC,604,https://www.nature.com/articles/nrg1672,13893754002576925449,/scholar?cites=13893754002576925449,,,ftp://vm-lux.embl.de/users/lercher/Ka/DePristo_Hartl2005NatureRevGenet.pdf,0,0,0
