,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
103827,Cyclooxygenases: structural. cellular. and molecular biology,2000,William L Smith and David L DeWitt and R Michael Garavito,69,,1,145-182,Annual Reviews,The prostaglandin endoperoxide H synthases-1 and 2 (PGHS-1 and PGHS-2; also cyclooxygenases-1 and 2. COX-1 and COX-2) catalyze the committed step in prostaglandin synthesis. PGHS-1 and 2 are of particular interest because they are the major targets of nonsteroidal anti-inflammatory drugs (NSAIDs) including aspirin. ibuprofen. and the new COX-2 inhibitors. Inhibition of the PGHSs with NSAIDs acutely reduces inflammation. pain. and fever. and long-term use of these drugs reduces fatal thrombotic events. as well as the development of colon cancer and Alzheimer's disease. In this review. we examine how the structures of these enzymes relate mechanistically to cyclooxygenase and peroxidase catalysis. and how differences in the structure of PGHS-2 confer on this isozyme differential sensitivity to COX-2 inhibitors. We further examine the evidence for independent signaling by PGHS-1 and …,True,d2IO63sAAAAJ:u5HHmVD_uO8C,3214,https://www.annualreviews.org/doi/abs/10.1146/annurev.biochem.69.1.145,18290559694242783583,/scholar?cites=18290559694242783583,,http://education.expasy.org/cours/Outreach/Chimiscope/Publication/annurev.biochem.cyclooxygenases.pdf,0,0,0
103828,Prostaglandin endoperoxide H synthases (cyclooxygenases)-1 and-2,1996,William L Smith and R Michael Garavito and David L DeWitt,271,,52,33157-33160,Baltimore [etc.],Prostaglandin endoperoxide H synthases (PGHSs) 1 catalyze the conversion of arachidonic acid and O2 to PGH2. the committed step in prostanoid biosynthesis (Fig. 1)(1). Before 1991. only one PGHS had been described. the isozyme now called PGHS-1. COX-1 (for cyclooxygenase-1) or the constitutive enzyme. At that time Simmons and Herschman and their colleagues discovered mRNAs whose expression was induced in chicken and mouse fibroblasts in response to src and tumor-promoting phorbol esters. respectively. and which encoded proteins having 60% amino acid sequence identity with PGHS-1. Subsequent work has shown that the new protein. called PGHS-2. COX-2 or the inducible isoform. is very similar to PGHS-1 in structure but differs substantially from PGHS-1 with respect to its pattern of expression and its biology. The reason for the existence of the two PGHS isozymes is unknown. However. PGHS-1 and-2 are often coexpressed in the same cell and may act as parts of separate prostanoid biosynthetic systems that function somewhat independently to channel prostanoids to the extracellular milieu and the nucleus. respectively. PGHS-1 and-2 are interesting in the context of both structural biology and enzymology in that they are homodimeric. heme-containing. glycosylated proteins with two catalytic sites. Moreover. the enzymes have a novel mechanism for membrane attachment; they are anchored to one leaflet of the lipid bilayer through the hydrophobic surfaces of amphipathic helices rather than through transmembrane motifs typical of many integral membrane proteins. The isozymes are also important pharmacologically …,True,d2IO63sAAAAJ:u-x6o8ySG0sC,2389,https://www.academia.edu/download/47482343/33157.full.pdf,3053369285112037130,/scholar?cites=3053369285112037130,,https://www.academia.edu/download/47482343/33157.full.pdf,0,0,0
103829,Differential inhibition of prostaglandin endoperoxide synthase (cyclooxygenase) isozymes by aspirin and other non-steroidal anti-inflammatory drugs.,1993,Elizabeth A Meade and William L Smith and David L Dewitt,268,Journal of Biological Chemistry,9,6610-6614,Elsevier,Murine prostaglandin endoperoxide (PGH) synthase-1 and PGH synthase-2 expressed in cos-1 cells were found to be differentially sensitive to inhibition by common nonsteroidal anti-inflammatory drugs (NSAIDs). Aspirin completely inhibited bis-oxygenation of arachidonate by PGH synthase-1; in contrast. aspirin-treated PGH synthase-2 metabolized arachidonate primarily to 15-hydroxyeicosatetraenoic acid (15-HETE) instead of PGH2. ID50 values were determined for a panel of common NSAIDs by measuring instantaneous inhibition of cyclooxygenase activity using an oxygen electrode. Among common NSAIDs tested. indomethacin. sulindac sulfide. and piroxicam preferentially inhibited PGH synthase-1; ibuprofen. flurbiprofen. and meclofenamate inhibited both enzymes with comparable potencies; and 6-methoxy-2-naphthylacetic acid preferentially inhibited PGH synthase-2. These results demonstrate that …,True,d2IO63sAAAAJ:d1gkVwhDpl0C,1553,https://www.sciencedirect.com/science/article/pii/S0021925818532944,4594094196723569134,/scholar?cites=4594094196723569134,,https://www.sciencedirect.com/science/article/pii/S0021925818532944,0,0,0
103830,Expression of a mitogen-inducible cyclooxygenase in brain neurons: regulation by synaptic activity and glucocorticoids,1993,Kanato Yamagata and Katrin I Andreasson and Walter E Kaufmann and Carol A Barnes and Paul F Worley,11,Neuron,2,371-386,Cell Press,Prostaglandins play important and diverse roles in the CNS. The first step in prostaglandin synthesis involves enzymatic oxidation of arachidonic acid. which is catalyzed by prostaglandin H(PGH) synthase. also referred to as cyclooxygenase. We have cloned an inducible form of this enzyme from rat brain that is nearly identical to a murine. mitogen-inducible cyclooxygenase identified from fibroblasts. Our studies indicate that this gene. here termed COX-2. is expressed throughout the forebrain in discrete populations of neurons and is enriched in the cortex and hippocampus. Neuronal expression is rapidly and transiently induced by seizures or NMDA-dependent synaptic activity. No expression is detected in glia or vascular endothelial cells. Basal expression of COX-2 appears to be regulated by natural synaptic activity in the developing and adult brain. Both basal and induced expression of COX-2 are inhibited by …,True,d2IO63sAAAAJ:35r97b3x0nAC,1354,https://www.sciencedirect.com/science/article/pii/089662739390192T,11985232403011218992,/scholar?cites=11985232403011218992,,,0,0,0
103831,Antioxidant and antiinflammatory activities of anthocyanins and their aglycon. cyanidin. from tart cherries,1999,Haibo Wang and Muraleedharan G Nair and Gale M Strasburg and Yu-Chen Chang and Alden M Booren and J Ian Gray and David L DeWitt,62,,2,294-296,American Chemical Society,The anthocyanins (1−3) and cyanidin isolated from tart cherries exhibited in vitro antioxidant and antiinflammatory activities comparable to commercial products. The inhibition of lipid peroxidation of anthocyanins 1−3 and their aglycon. cyanidin. were 39. 70. 75. and 57%. respectively. at 2-mM concentrations. The antioxidant activities of 1-3 and cyanidin were comparable to the antioxidant activities of tert-butylhydroquinone and butylated hydroxytoluene and superior to vitamin E at 2-mM concentrations. In the antiinflammatory assay. cyanidin gave IC50 values of 90 and 60 mM. respectively. for prostaglandin H endoperoxide synthase-1 and prostaglandin H endoperoxide synthase-2 enzymes. ,True,d2IO63sAAAAJ:UeHWp8X0CEIC,936,https://pubs.acs.org/doi/abs/10.1021/np980501m,6344316364715404356,/scholar?cites=6344316364715404356,,https://runnersweb.com/running/news_2009/Research%20Antho%20aspirin%20WANG.pdf,0,0,0
103832,Prostaglandin endoperoxide H synthases-1 and-2,1996,William L Smith and David L Dewitt,62,,,167-215,Academic Press,The chapter compares and contrasts the structural and kinetic properties of prostaglandin endoperoxide H synthase-1 (PGHS-1) and -2. It also discusses the description of the interactions of the two isozymes with nonsteroidal anti-inflammatory drugs (NSAIDs). There are three general areas of study important to understanding more about PGHS isozymes: mechanisms of catalysis. regulation of gene expression. and subcellular functional independence. The chapter also explain how is arachidonic acid specifically channeled to PGHS-2 following mobilization in cells in response to TPA and how is the localization of PGHS-2 in the nuclear envelope important for PGHS-2 functioning. The chapter also describes the structures and regulation of expression of the PGHS-1 and -2 genes. The concepts that PGHS-1 and PGHS-2 represent two separate prostaglandin biosynthetic pathways and two …,True,d2IO63sAAAAJ:9yKSN-GCB0IC,869,https://www.sciencedirect.com/science/article/pii/S0065277608604307,8172221553162303030,/scholar?cites=8172221553162303030,,,0,0,0
103833,Primary structure of prostaglandin G/H synthase from sheep vesicular gland determined from the complementary DNA sequence,1988,David L DeWitt and William L Smith,85,Proceedings of the National Academy of Sciences,5,1412-1416,National Academy of Sciences,Prostaglandin G/H synthase (8.11.14-icosatrienoate. hydrogen-donor:oxygen oxidoreductase. EC 1.14.99.1) catalyzes the first step in the formation of prostaglandins and thromboxanes. the conversion of arachidonic acid to prostaglandin endoperoxides G and H. This enzyme is the site of action of nonsteroidal anti-inflammatory drugs. We have isolated a 2.7-kilobase complementary DNA (cDNA) encompassing the entire coding region of prostaglandin G/H synthase from sheep vesicular glands. This cDNA. cloned from a lambda gt 10 library prepared from poly(A)+ RNA of vesicular glands. hybridizes with a single 2.75-kilobase mRNA species. The cDNA clone was selected using oligonucleotide probes modeled from amino acid sequences of tryptic peptides prepared from the purified enzyme. The full-length cDNA encodes a protein of 600 amino acids. including a signal sequence of 24 amino acids. Identification …,True,d2IO63sAAAAJ:2osOgNQ5qMEC,844,https://www.pnas.org/content/85/5/1412.short,12804115301346777413,/scholar?cites=12804115301346777413,,https://www.pnas.org/content/pnas/85/5/1412.full.pdf,0,0,0
103834,Prostaglandin endoperoxide synthase: regulation of enzyme expression,1991,David L DeWitt,1083,,2,121-134,Elsevier,Prostaglandin synthesis is initiated when agonists such as histamine [1]. bradykinin [2-4]. leukotrienes i5. 6i. angiotensin [7]. cytokines [8-111. thrombin [41. or gr:~ th factors [12-14] activate specific phospholipases causing the release of arachidonate from membranes. Released arachidonate is converted to PGH 2 by prostaglandin H (PGH) synthase. the central enzyme in the prostaglandin biosynthetic pathway (see Ref. 15 for a review of the physical aspects of this enzyme). and then.,True,d2IO63sAAAAJ:qjMakFHDy7sC,796,https://www.sciencedirect.com/science/article/pii/000527609190032D,139806759649468791,/scholar?cites=139806759649468791,,,0,0,0
103835,Different intracellular locations for prostaglandin endoperoxide H synthase-1 and− 2,1995,Ikuo Morita and Melvin Schindler and Martha K Regier and James C Otto and Takamitsu Hori and David L DeWitt and William L Smith,270,Journal of Biological Chemistry,18,10902-10908,Elsevier,The subcellular locations of prostaglandin endoperoxide synthase-1 and −2 (PGHS-1 and −2) were determined by quantitative confocal fluorescence imaging microscopy in murine 3T3 cells and human and bovine endothelial cells using immunocytofluorescence with isozyme-specific antibodies. In all of the cell types examined. PGHS-1 immunoreactivity was found equally distributed in the endoplasmic reticulum (ER) and nuclear envelope (NE). PGHS-2 immunoreactivity was also present in the ER and NE. However. PGHS-2 staining was twice as concentrated in the NE as in the ER. A histofluorescence staining method was developed to localize cyclooxygenase/peroxidase activity. In quiescent 3T3 cells. which express only PGHS-1. histofluorescent staining was most concentrated in the perinuclear cytoplasmic region. In contrast. histochemical staining for PGHS-2 activity was about equally intense in the nucleus …,True,d2IO63sAAAAJ:IjCSPb-OGe4C,720,https://www.sciencedirect.com/science/article/pii/S0021925817481476,2106711853073340980,/scholar?cites=2106711853073340980,,https://www.sciencedirect.com/science/article/pii/S0021925817481476,0,0,0
103836,Characterization of inducible cyclooxygenase in rat brain,1995,Christopher D Breder and David Dewitt and Richard P Kraig,355,Journal of Comparative Neurology,2,296-315,Wiley Subscription Services. Inc.. A Wiley Company,Considerable debate exists regarding the cellular source of prostaglandins in the mammalian central nervous system (CNS). At least two forms of prostaglandin endoperoxide synthase. or cyclooxygenase (COX). the principal enzyme in the biosynthesis of these mediators. are known to exist. Both forms have been identified in the CNS. but only the distribution of COX 1 has been mapped in detail. In this study. we used Western blot analysis and immunohistochemistry to describe the biochemical characterization and anatomical distribution of the second. mitogen‐inducible form of this enzyme. COX 2 in the rat brain.COX 2‐like immunoreactive (COX 2‐ir) staining occurred in dendrites and cell bodies of neurons. structures that are typically postsynaptic. It was noted in distinct portions of specific cortical laminae and subcortical nuclei. The distribution in the CNS was quite different from COX 1. COX 2‐ir neurons were …,True,d2IO63sAAAAJ:zYLM7Y9cAGgC,615,https://onlinelibrary.wiley.com/doi/abs/10.1002/cne.903550208,15901646275017735484,/scholar?cites=15901646275017735484,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2807124/,0,0,0
103837,Differential inhibition of human prostaglandin endoperoxide H synthases-1 and-2 by nonsteroidal anti-inflammatory drugs.,1994,Odette Laneuville and Debra K Breuer and David L Dewitt and Tim Hla and Colin D Funk and William L Smith,271,Journal of Pharmacology and Experimental Therapeutics,2,927-934,American Society for Pharmacology and Experimental Therapeutics,ABBREVIATIONS: DMEM. Dulbecco’s modified Eagle medium; 6-MNA. 6-methoxy-2-napthylacetic acid; AA. arachidonic acid; DHA. docosahexaenoic acid; PGHS. PGH synthase; NSAID. nonsteroidal anti-inflammatory drug; LPS. lipopolysaccharide; PG. prostaglandin; COX. cyclooxy-genase; POX. peroxidase.,True,d2IO63sAAAAJ:Tyk-4Ss8FVUC,576,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.877.1860&rep=rep1&type=pdf,12249833110605661841,/scholar?cites=12249833110605661841,,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.877.1860&rep=rep1&type=pdf,0,0,0
103838,Prostaglandin and thromboxane biosynthesis,1991,William L Smith and Lawrence J Marnett and David L DeWitt,49,,3,153-179,Pergamon,We describe the enzymological regulation of the formation of prostaglandin (PG) D2. PGE2. PGF2α. 9α. 11β-PGF2. PGI2 (prostacyclin). and thromboxane (Tx) A2 from arachidonic acid. We discuss the three major steps in prostanoid formation: (a) arachidonate mobilization from monophosphatidylinositol involving phospholipase C. diglyceride lipase. and monoglyceride lipase and from phosphatidylcholine involving phospholipase A2; (b) formation of prostaglandin endoperoxides (PGG2 and PGH2) catalyzed by the cyclooxygenase and peroxidase activities of PGH synthase; and (c) synthesis of PGD2. PGE2. PGF2α. 9α. 11β-PGF2. PGI2. and TxA2 from PGH2. We also include information on the roles of aspirin and other nonsteroidal anti-inflammatory drugs. dexamethasone and other anti-inflammatory steroids. platelet-derived growth factor (PDGF). and interleukin-1 in prostaglandin metabolism.,True,d2IO63sAAAAJ:Y0pCki6q_DkC,542,https://www.sciencedirect.com/science/article/pii/016372589190054P,5119962239017706829,/scholar?cites=5119962239017706829,,,0,0,0
103839,The aspirin and heme-binding sites of ovine and murine prostaglandin endoperoxide synthases.,1990,David L DeWitt and EA El-Harith and Stacey A Kraemer and Martha J Andrews and Eveline F Yao and Robert L Armstrong and William L Smith,265,Journal of Biological Chemistry,9,5192-5198,Elsevier,"Acetylation of Ser-530 of sheep prostaglandin endoperoxide (PGG/H) synthase by aspirin causes irreversible inactivation of the cyclooxygenase activity of the enzyme. To determine the catalytic function of the hydroxyl group of Ser-530. we used site-directed mutagenesis to replace Ser-530 with an alanine. Cos-1 cells transfected with expression vectors containing the native (Ser-530) or mutant (Ala-530) cDNAs for sheep PGG/H synthase expressed comparable cyclooxygenase and hydroperoxidase activities. Km values for arachidonate (8 microM) and ID50 values for reversible inhibition by the cyclooxygenase inhibitors. flurbiprofen (5 microM). flufenamate (20 microM). and aspirin (20 mM). were also the same for both native and mutant PGG/H synthases; however. only the native enzyme was irreversibly inactivated by aspirin. Thus. the ""active site"" Ser-530 of PGG/H synthase is not essential for catalysis or …",True,d2IO63sAAAAJ:W7OEmFMy1HYC,510,https://www.sciencedirect.com/science/article/pii/S0021925819341055,31161270850256089,/scholar?cites=31161270850256089,,https://www.sciencedirect.com/science/article/pii/S0021925819341055,0,0,0
103840,Antioxidant and cyclooxygenase inhibitory phenolic compounds from Ocimum sanctum Linn.,2000,MA Kelm and MG Nair and GM Strasburg and DL DeWitt,7,Phytomedicine,1,7-13,Urban & Fischer,Anti-oxidant bioassay-directed extraction of the fresh leaves and stems of Ocimum sanctum and purification of the extract yielded the following compounds; cirsilineol [1]. cirsimaritin [2]. isothymusin [3]. isothymonin [4]. apigenin [5]. rosmarinic acid [6]. and appreciable quantities of eugenol. The structures of compounds 1–6 were established using spectroscopic methods. Compounds 1 and 5 were isolated previously from O. sanctum whereas compounds 2 and 3 are here identified for the first time from O. sanctum. Eugenol. a major component of the volatile oil. and compounds 1.3.4. and 6 demonstrated good antioxidant activity at 10-μM concentrations. Anti-inflammatory activity or cyclooxygenase inhibitory activity of these compounds were observed. Eugenol demonstrated 97% cyclooxygenase-1 inhibitory activity when assayed at 1000-μM concentrations. Compounds 1.2. and 4–6 displayed 37. 50. 37.65. and 58 …,True,d2IO63sAAAAJ:eQOLeE2rZwMC,474,https://www.sciencedirect.com/science/article/pii/S094471130080015X,16220289657186932724,/scholar?cites=16220289657186932724,,,0,0,0
