,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091824,Regulation and function of NF-κB transcription factors in the immune system,2009,"['S Vallabhapurapu', 'M Karin']",aKuSlfsAAAAJ | xVvyb1gAAAAJ,,,,,,The mammalian Rel/NF-κB family of transcription factors. including RelA. c-Rel. RelB. NF-κB1 (p50 and its precursor p105). and NF-κB2 (p52 and its precursor p100). plays a central role in the immune system by regulating several processes ranging from the development,False,,2553,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.021908.132641,,"/scholar?cites=14248489693260201639&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091825,Pathogen recognition and inflammatory signaling in innate immune defenses,2009,['TH Mogensen'],,,,,,,The innate immune system constitutes the first line of defense against invading microbial pathogens and relies on a large family of pattern recognition receptors (PRRs). which detect distinct evolutionarily conserved structures on pathogens. termed pathogen-associated,False,,2414,https://cmr.asm.org/content/22/2/240.short,,"/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en",https://cmr.asm.org/content/cmr/22/2/240.full.pdf,0,0,0
1091826,NF-κB signaling in inflammation,2017,"['T Liu', 'L Zhang', 'D Joo', 'SC Sun']", |  | 9_vPjOcAAAAJ | rrfl7UsAAAAJ,,,,,,The transcription factor NF-κB regulates multiple aspects of innate and adaptive immune functions and serves as a pivotal mediator of inflammatory responses. NF-κB induces the expression of various pro-inflammatory genes. including those encoding cytokines and,False,,1764,https://www.nature.com/articles/sigtrans201723,,"/scholar?cites=5097350091362732147&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/sigtrans201723,0,0,0
1091827,Macrophages. innate immunity and cancer: balance. tolerance. and diversity,2010,"['A Mantovani', 'A Sica']",3uRAVYIAAAAJ | HubPtkgAAAAJ,,,,,,Smouldering inflammation is a component of the tumor microenvironment and represents the 7 th hallmark of cancer. Tumor-associated macrophages (TAM) have served as a paradigm for cancer promoting inflammation. Tumor-associated macrophages orchestrate,False,,1351,https://www.sciencedirect.com/science/article/pii/S0952791510000105,,"/scholar?cites=17415445828810028632&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091828,Fluid resuscitation in septic shock: a positive fluid balance and elevated central venous pressure are associated with increased mortality,2011,"['JH Boyd', 'J Forbes', 'T Nakada', 'KR Walley']", |  | hRx0tI0AAAAJ | ,,,,,,Objective: To determine whether central venous pressure and fluid balance after resuscitation for septic shock are associated with mortality. Design: We conducted a retrospective review of the use of intravenous fluids during the first 4 days of care. Setting,False,,1316,https://journals.lww.com/ccmjournal/FullText/2011/02000/Fluid_resuscitation_in_septic_shock__A_positive.3.aspx,,"/scholar?cites=967384159809486248&as_sdt=5,33&sciodt=0,33&hl=en",http://files.dia-mundial-de-la-sepsis-pemex.webnode.mx/200000065-5fe6f60e1f/Fluid%20resuscitation%20in%20septic%20shock.%20A%20positive%20flui%20balance%20and%20elevated%20cvp%20are%20associated%20to%20increased%20mortality.pdf,0,0,0
1091829,MicroRNAs: new regulators of immune cell development and function,2008,"['D Baltimore', 'MP Boldin', ""RM O'connell"", 'DS Rao']", |  | OsqwxfIAAAAJ | md5wRdoAAAAJ,,,,,,Decades of research went into understanding immune cell development and function without awareness that consideration of a key element. microRNA (miRNA). was lacking. The discovery of miRNAs as regulators of developmental events in model organisms,False,,1123,https://www.nature.com/articles/ni.f.209.pdf?origin=ppub,,"/scholar?cites=1352937563125340012&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Dinesh_Rao3/publication/51419478_MicroRNAs_New_regulators_of_immune_cell_development_and_function/links/0fcfd50edddc8e2e80000000/MicroRNAs-New-regulators-of-immune-cell-development-and-function.pdf,0,0,0
1091830,Inflammation and pregnancy,2009,"['JR Challis', 'CJ Lockwood', 'L Myatt', 'JE Norman']",yoY1A7sAAAAJ | FxLLsMAAAAAJ |  | 364yWZcAAAAJ,,,,,,Inflammation is a process by which tissues respond to various insults. It is characterized by upregulation of chemokines. cytokines. and pattern recognition receptors that sense microbes and tissue breakdown products. During pregnancy. the balance of Th1 (cell,False,,817,https://link.springer.com/article/10.1177/1933719108329095,,"/scholar?cites=3310873283967114607&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Charles_Lockwood/publication/23999201_Inflammation_and_Pregnancy/links/54a5843e0cf257a63608d2d6/Inflammation-and-Pregnancy.pdf,0,0,0
1091831,microRNA regulation of inflammatory responses,2012,"[""RM O'Connell"", 'DS Rao']",OsqwxfIAAAAJ | md5wRdoAAAAJ,,,,,,The mammalian inflammatory response is a rapid and complex physiological reaction to noxious stimuli including microbial pathogens. Although inflammation plays a valuable role in combating infection. its dysregulation often occurs in people and can cause a variety of,False,,787,https://www.annualreviews.org/doi/abs/10.1146/annurev-immunol-020711-075013,,"/scholar?cites=11017894846290970857&as_sdt=5,33&sciodt=0,33&hl=en",https://www.roswellpark.org/sites/default/files/tomasi_paper_for_lecture_2_5-8-14_annurev-immunol-_o_connell.pdf,0,0,0
1091832,The NLRP3 inflammasome protects against loss of epithelial integrity and mortality during experimental colitis,2010,"['MH Zaki', 'KL Boyd', 'P Vogel', 'MB Kastan', 'M Lamkanfi']",7T0f_LMAAAAJ |  | l7zCFUcAAAAJ |  | JYG5yfQAAAAJ,,,,,,Decreased expression of the Nlrp3 protein is associated with susceptibility to Crohn's disease. However. the role of Nlrp3 in colitis has not been characterized. Nlrp3 interacts with the adaptor protein ASC to activate caspase-1 in inflammasomes. which are protein,False,,750,https://www.sciencedirect.com/science/article/pii/S1074761310000865,,"/scholar?cites=14298359941457155943&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761310000865,0,0,0
1091833,Toll-like receptor 4 and high-mobility group box-1 are involved in ictogenesis and can be targeted to reduce seizures,2010,"['M Maroso', 'S Balosso', 'T Ravizza', 'J Liu', 'E Aronica']", |  |  |  | ,,,,,,Brain inflammation is a major factor in epilepsy. but the impact of specific inflammatory mediators on neuronal excitability is incompletely understood. Using models of acute and chronic seizures in C57BL/6 mice. we discovered a proconvulsant pathway involving high,False,,742,https://www.nature.com/articles/nm.2127.pdf?origin=ppub,,"/scholar?cites=17080646265711451767&as_sdt=5,33&sciodt=0,33&hl=en",https://www.openaccessrepository.it/record/21726/files/fulltext.pdf,0,0,0
1091834,Pathogen recognition in the innate immune response,2009,"['H Kumar', 'T Kawai', 'S Akira']",FmH7LksAAAAJ |  | 0TG2laoAAAAJ,,,,,,Immunity against microbial pathogens primarily depends on the recognition of pathogen components by innate receptors expressed on immune and non-immune cells. Innate receptors are evolutionarily conserved germ-line-encoded proteins and include TLRs (Toll,False,,660,https://portlandpress.com/biochemj/article-abstract/420/1/1/44538,,"/scholar?cites=6035854020802549052&as_sdt=5,33&sciodt=0,33&hl=en",https://pdfs.semanticscholar.org/ded6/d108752360f2084cf7e936c2e736f4575951.pdf,0,0,0
1091835,Regulation of tissue homeostasis by NF-κB signalling: implications for inflammatory diseases,2009,['M Pasparakis'],iVWqjUAAAAAJ,,,,,,The nuclear factor-κB (NF-κB) signalling pathway regulates immune responses and is implicated in the pathogenesis of many inflammatory diseases. Given the well established pro-inflammatory functions of NF-κB. inhibition of this pathway would be expected to have,False,,554,https://www.nature.com/articles/nri2655,,"/scholar?cites=8378001520674898904&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091836,Convergence and amplification of toll-like receptor (TLR) and receptor for advanced glycation end products (RAGE) signaling pathways via high mobility group B1 …,2008,"['JR van Beijnum', 'WA Buurman', 'AW Griffioen']",EQeqcSkAAAAJ |  | ZEEEehIAAAAJ,,,,,,Sustained proinflammatory responses in rheumatoid arthritis. atherosclerosis. and diabetic retinopathy. as well as in cancer. are often associated with increased angiogenesis that contributes to tissue disruption and disease progression. High mobility group B1 (HMGB1),False,,554,https://link.springer.com/content/pdf/10.1007/s10456-008-9093-5.pdf,,"/scholar?cites=3124515970900093563&as_sdt=5,33&sciodt=0,33&hl=en",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.322.5371&rep=rep1&type=pdf,0,0,0
1091837,Para-inflammation in the aging retina,2009,"['H Xu', 'M Chen', 'JV Forrester']",i-mQGOsAAAAJ | ACbUOsEAAAAJ | ,,,,,,Para-inflammation is a tissue adaptive response to noxious stress or malfunction and has characteristics that are intermediate between basal and inflammatory states (Medzhitov. 2008). The physiological purpose of para-inflammation is to restore tissue functionality and,False,,548,https://www.sciencedirect.com/science/article/pii/S1350946209000342,,"/scholar?cites=2947461616163670532&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091838,Persistent inflammation and immunosuppression: a common syndrome and new horizon for surgical intensive care,2012,"['LF Gentile', 'AG Cuenca', 'PA Efron', 'D Ang']", |  |  | AgXL6AYAAAAJ,,,,,,Surgical intensive care unit (ICU) stay of greater than ten days is often described by the experienced intensivist as a 'complicated clinical course'. and is frequently attributed to persistent immune dysfunction.'Systemic inflammatory response syndrome'(SIRS) followed,False,,529,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3705923/,,"/scholar?cites=9726973249327889482&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3705923/,0,0,0
1091839,Caspase signalling controls microglia activation and neurotoxicity,2011,"['MA Burguillos', 'T Deierborg', 'E Kavanagh', 'A Persson']",Q3dp-dAAAAAJ | YvTx2EcAAAAJ | c2d1FiEAAAAJ | IhNQeg8AAAAJ,,,,,,Activation of microglia and inflammation-mediated neurotoxicity are suggested to play a decisive role in the pathogenesis of several neurodegenerative disorders. Activated microglia release pro-inflammatory factors that may be neurotoxic. Here we show that the,False,,504,https://www.nature.com/articles/nature09788,,"/scholar?cites=7577226100908362300&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Patrik_Brundin2/publication/50352004_Caspase_signaling_controls_microglia_activation_and_neurotoxicity/links/0c9605151cb1a7f9b9000000.pdf,0,0,0
