,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1210111,Molecular routes to metal carbides. nitrides. and oxides. 2. Studies of the ammonolysis of metal dialkylamides and hexamethyldisilylamides,1996,David V Baxter and Malcolm H Chisholm and Gennaro J Gama and Vincent F DiStasi and Andrew L Hector and Ivan P Parkin,8,Chemistry of materials,6,1222-1228,American Chemical Society,Ammonolysis of metal amides M(NR2)n. where M = a group 4. 5. or 6 transition metal. M2(NMe2)6. where M = Mo. W. and metal hexamethyldisilylamides M(N(SiMe3)2)n. where M = Ti. V. Cr. Mn. Co. Cu. La. Y. and Sn have been carried out in hydrocarbon solvents. The initially formed products are hydrocarbon-insoluble powders wherein the metal retains its original oxidation state. Elemental analysis of these powders reveals a dramatic loss of NR2 ligands as evidenced by relatively low C and H content. Thermogravimetric analysis coupled with mass spectroscopy indicates that these powders readily eliminate amine (HNR2) and ammonia to form metal nitrides upon heating. typically in the temperature range 200−400 °C. Upon further heating. redox reactions may occur with the evolution of N2 gas leading to more thermodynamically stable nitrides or the metal. i.e.. where M = Fe. Co. Cu. The nitrogen content of the …,True,_a4Aav0AAAAJ:u5HHmVD_uO8C,88,https://pubs.acs.org/doi/full/10.1021/cm950499+,7129802910966823595,/scholar?cites=7129802910966823595,,https://www.academia.edu/download/32962213/Chem_Mater.pdf,0,0,0
1210112,Optimal achieved blood pressure in acute intracerebral hemorrhage: INTERACT2,2015,Hisatomi Arima and Emma Heeley and Candice Delcourt and Yoichiro Hirakawa and Xia Wang and Mark Woodward and Thompson Robinson and Christian Stapf and Mark Parsons and Pablo M Lavados and Yining Huang and Jiguang Wang and John Chalmers and Craig S Anderson and INTERACT2 Investigators,84,Neurology,5,464-471,Wolters Kluwer Health. Inc. on behalf of the American Academy of Neurology,To investigate the effects of intensive blood pressure (BP) lowering according to baseline BP levels and optimal achieved BP levels in patients with acute intracerebral hemorrhage (ICH).INTERACT2 was an open. blinded endpoint. randomized controlled trial in 2.839 patients with ICH within 6 hours of onset and elevated systolic BP (SBP) (150–220 mm Hg) who were allocated to receive intensive (target SBP <140 mm Hg within 1 hour. with lower limit of 130 mm Hg for treatment cessation) or guideline-recommended (target SBP <180 mm Hg) BP-lowering treatment. Outcome was physical function across all 7 levels of the modified Rankin Scale at 90 days.Analysis of the randomized comparisons showed that intensive BP lowering produced comparable benefits on physical function at 90 days in 5 subgroups defined by baseline SBP of <160. 160–169. 170–179. 180–189. and ≥190 …,True,_a4Aav0AAAAJ:YOwf2qJgpHMC,83,https://n.neurology.org/content/84/5/464.short,302941380960300319,/scholar?cites=302941380960300319,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4336065/,0,0,0
1210113,The structures of europium (III)-and uranium (IV) derivatives of [P 5 w 3o o 110] 15-: Evidence for “cryptohydration”,1996,Michael H Dickman and Gennaro J Gama and Kee-Chan Kim and Michael T Pope,7,Journal of Cluster Science,4,567-583,Kluwer Academic Publishers-Plenum Publishers,The crystal structures of (Nh4)11.5K0.5[ Eu(OH2)P5W30O110] ·24 H2O. K5H5 [Eu(OH2)P5W30O110] ·31 H2O. and (NH4)11[U(OH2)P5Wn30O110 ·12 H2O have been determined. In each case. the anion has the overall virtual C5v symmetry previously observed for the sodium derivative. [NaP5W30 110]14- The encrypted Eu3+ and U4+cations lie on the C5 axis. but are displaced further than the Na+ from the equatorial plane defined by the five phosphorus atoms. Only minor differences are observed between the structures of the two salts of the europium derivative. although solutions of these display31P NMR spectra with chemical shifts differing by 10 ppm. provisionally attributed to the effects of protonation of the anion. The most significant feature of the three new structures is the presence of a water molecule within the central cavity and coor-dinated to the Eu3+ or U4+ cation.The coordination spheres of …,True,_a4Aav0AAAAJ:u-x6o8ySG0sC,59,https://link.springer.com/article/10.1007/BF01165802,17147737914004794964,/scholar?cites=17147737914004794964,,,0,0,0
1210114,Intracerebral hemorrhage location and outcome among INTERACT2 participants,2017,Candice Delcourt and Shoichiro Sato and Shihong Zhang and Else Charlotte Sandset and Danni Zheng and Xiaoying Chen and Maree L Hackett and Hisatomi Arima and Jun Hata and Emma Heeley and Rustam Al-Shahi Salman and Thompson Robinson and Leo Davies and Pablo M Lavados and Richard I Lindley and Christian Stapf and John Chalmers and Craig S Anderson and INTERACT2 Investigators,88,Neurology,15,1408-1414,Wolters Kluwer Health. Inc. on behalf of the American Academy of Neurology,To clarify associations between intracerebral hemorrhage (ICH) location and clinical outcomes among participants of the main phase Intensive Blood Pressure Reduction in Acute Cerebral Hemorrhage Trial (INTERACT2).Associations between ICH sites and poor outcomes (death [6] or major disability [3–5] of modified Rankin Scale) and European Quality of Life Scale (EQ-5D) utility scores at 90 days were assessed in logistic regression models.Of 2.066 patients included in the analyses. associations were identified between ICH sites and poor outcomes: involvement of posterior limb of internal capsule increased risks of death or major disability (odds ratio [OR] 2.10) and disability (OR 1.81); thalamic involvement increased risks of death or major disability (OR 2.24) and death (OR 1.97). Involvement of the posterior limb of the internal capsule. thalamus. and infratentorial sites were each …,True,_a4Aav0AAAAJ:qxL8FJ1GzNcC,53,https://n.neurology.org/content/88/15/1408.short,11465136624764798327,/scholar?cites=11465136624764798327,,https://n.neurology.org/content/neurology/88/15/1408.full.pdf,0,0,0
1210115,Slow Proton Exchange in Aqueous Solution. Consequences of Protonation and Hydration within the Central Cavity of Preyssler Anion Derivatives.[| M (H2O)|⊃ P5W30O110] n,1999,Kee-Chan Kim and Michael T Pope and Gennaro J Gama and Michael H Dickman,121,Journal of the American Chemical Society,48,11164-11170,American Chemical Society,Redetermination of the crystal structure of the ammonium salt of the Preyssler anion. [NaP5W30O110]14- (Na). at low temperature. reveals that a water molecule is coordinated to the encrypted (sodium) cation. a feature that had been previously observed in structures of normal and acid salts of the europium(III) derivatives (Eu and HEu) and the normal salt of the uranium(IV) derivative (U). The crystal structures of (NH4)13[Ca(H2O)P5W30O110]·35H2O (Ca). K6H7[Ca(H2O)P5W30O110]·45H2O (HCa). (NH4)12[Y(H2O)P5W30O110]·30H2O (Y). K6H6[Y(H2O)P5W30O110]·40H2O (HY). and K6H5[U(H2O)P5W30O110]·30H2O (HU) have also been determined. The structures reveal that the encrypted cations become more displaced from the equator of the anion as the charge of the cation increases. Evidence that these heteropolyanions can be protonated inside the central cylindrical cavity is provided by observation …,True,_a4Aav0AAAAJ:d1gkVwhDpl0C,49,https://pubs.acs.org/doi/abs/10.1021/ja992105b,11583866258240576898,/scholar?cites=11583866258240576898,,https://www.academia.edu/download/32962309/JACS_Preyssler_1999.pdf,0,0,0
1210116,Low pressure chemical vapor deposition of metallic films of iron. manganese. cobalt. copper. germanium and tin employing bis (trimethyl) silylamido complexes. M (N (SiMe3) 2) n,1995,David V Baxter and Malcolm H Chisholm and Gennaro J Gama and Andrew L Hector and Ivan P Parkin,1,Chemical Vapor Deposition,2,49-51,WILEY‐VCH Verlag GmbH,The deposition of metallic films by chemical vapor deposition. in contrast to the use of physical methods such as evaporation or sputtering. offers the potential advantage of conformal coverage and substrate selectivity in microelectronics applications. Here. the title compounds have been used to deposit high‐purity metal films and can be seen as substrate‐selective precursors.,True,_a4Aav0AAAAJ:2osOgNQ5qMEC,40,https://onlinelibrary.wiley.com/doi/abs/10.1002/cvde.19950010203,13419497286073928288,/scholar?cites=13419497286073928288,,https://www.academia.edu/download/49160797/cvde.1995001020320160927-2914-l9vsy7.pdf,0,0,0
1210117,Synthesis of methyl acetate from methanol catalyzed by [(η5-C5H5)(phosphine) 2RuX] and [(η5-C5H5)(phosphine) 2Ru (SnX3)](X= F. Cl. Br): ligand effect,2000,Patricia A Robles-Dutenhefner and Edmilson M Moura and Gennaro J Gama and Helmuth GL Siebald and Elena V Gusevskaya,164,Journal of Molecular Catalysis A: Chemical,1-2,39-47,Elsevier,Monometallic Ru and heterobimetallic complexes containing RuSn bonds. [(η5-C5H5) P2RuX] and [(η5-C5H5)P2Ru(SnX3)]. where P=PPh3. PPh2Me. P2=1.2-bis(diphenilphosphine) ethane (dppe). and X=F. Cl. Br. were synthesized and characterized. These complexes were tested as catalysts in a single-step methanol conversion to acetic acid (methyl acetate) in the absence of CO. All complexes showed a high selectivity with their catalytic activity being strongly dependent on the nature of the ligands P and X. The effect of the ligand P showed the order of PPh3>PPh2Me≅dppe and the halogen effect: F>Cl≅Br and SnF3>SnCl3≅SnBr3. Heterobimetallic complexes showed ca. doubled activities compared to their monometallic analogues. indicating the importance of the RuSn bond in a catalytic active specie. The order of catalytic activities followed the increase in the positive charge on the ruthenium atom …,True,_a4Aav0AAAAJ:9yKSN-GCB0IC,31,https://www.sciencedirect.com/science/article/pii/S1381116900002028,3483152429155343272,/scholar?cites=3483152429155343272,,https://www.academia.edu/download/32962301/J_Mol_Catalysis_A___Chemical_2000.pdf,0,0,0
1210118,Estimated GFR and the effect of intensive blood pressure lowering after acute intracerebral hemorrhage,2016,Danni Zheng and Shoichiro Sato and Hisatomi Arima and Emma Heeley and Candice Delcourt and Yongjun Cao and John Chalmers and Craig S Anderson and CS Anderson and J Chalmers and H Arima and S Davis and E Heeley and Y Huang and P Lavados and B Neal and MW Parsons and R Lindley and L Morgenstern and T Robinson and C Stapf and C Tzourio and JG Wang and S Chen and XY Chen and L Cui and Z Liu and C Lu and J Wang and S Wu and E Xu and Q Yang and C Zhang and J Zhang and R Beer and E Schmutzhard and P Redondo and M Kaste and L Soinne and T Tatlisumak and K Wartenberg and S Ricci and K Klijn and E Azevedo and A Chamorro and M Arnold and U Fischer and S Kaul and J Pandian and H Boyini and S Singh and AA Rabinstein and C Estol and G Silva and VV Olavarria and TG Robinson and RJ Simes and M-G Bousser and G Hankey and K Jamrozik and SC Johnston and S Li and K Bailey and T Cheung and C Delcourt and S Chintapatla and E Ducasse and T Erho and J Hata and B Holder and E Knight and M Leroux and T Sassé and E Odgers and R Walsh and Z Wolfowicz and G Chen and S Fuentes and B Peng and H-M Schneble and M-X Wang and L Billot and S Heritier and Q Li and M Woodward and S Abimbola and S Anderson and E Chan and G Cheng and P Chmielnik and S Leighton and J-Y Liu and B Rasmussen and A Saxena and S Tripathy and M Armenis and MA Baig and B Naidu and G Starzec and S Steley and A Moles and A Ruiz and M Zimmermann and J Marinho and S Alves and R Angelim and J Araujo and L Kawakami and C Bustos and F Gonzalez and P Munoz Venturelli and X Chen and R Jia and N Li and S Qu and Y Shu and A Song and J Sun and J Xiao and Y Zhao and Q Huang and E Vicaut and A Chamam and M-C Viaud and C Dert and U Fiedler and V Jovis and S Kabla and S Marchand and A Pena and V Rochaud and K Mallikarjuna and N Hasan and E Berge and EC Sandset and AS Forårsveen and D Richardson and T Kumar and S Lewin and N Poulter and J Field and A Anjum and A Wilson and H Perelmuter and AM Agarie and AG Barboza and LA Recchia and IF Miranda and SG Rauek and RJ Duplessis,68,American Journal of Kidney Diseases,1,94-102,WB Saunders,The kidney-brain interaction has been a topic of growing interest. Past studies of the effect of kidney function on intracerebral hemorrhage (ICH) outcomes have yielded inconsistent findings. Although the second. main phase of the Intensive Blood Pressure Reduction in Acute Cerebral Hemorrhage Trial (INTERACT2) suggests the effectiveness of early intensive blood pressure (BP) lowering in improving functional recovery after ICH. the balance of potential benefits and harms of this treatment in those with decreased kidney function remains uncertain.Secondary analysis of INTERACT2. which randomly assigned patients with ICH with elevated systolic BP (SBP) to intensive (target SBP < 140 mm Hg) or contemporaneous guideline-based (target SBP < 180 mm Hg) BP management.2.823 patients from 144 clinical hospitals in 21 countries.Admission estimated …,True,_a4Aav0AAAAJ:aqlVkmm33-oC,20,https://www.sciencedirect.com/science/article/pii/S0272638616001475,7618778555601972189,/scholar?cites=7618778555601972189,,https://www.sciencedirect.com/science/article/pii/S0272638616001475,0,0,0
1210119,Nanostructure composites,2006,Alan Johnson and Karen Winey and Gennaro Gama and Michael Biercuk and James Hone and Reto Haggenmueller,,,,,,Compositions comprising a highly dispersed mixture of nanostructures and polymeric materials in a solvent or suspension medium. composites made therefrom having enhanced mechanical. thermal and electronic properties. and methods for making such composites are provided.,True,_a4Aav0AAAAJ:0EnyYjriUFMC,19,https://patents.google.com/patent/US20060155043A1/en,3547984865634762056,/scholar?cites=3547984865634762056,,https://patentimages.storage.googleapis.com/7d/44/23/ef02a8e57709cd/US20060155043A1.pdf,0,0,0
1210120,Phosphorescent/fluorescent compositions and methods,2012,Thomas Mahany and William Yen and Gennaro J Gama,,,,,,"BACKGROUNDPersistent phosphorescence was discovered in the 11"" cen tury in China and Japan and in the 16’century in Europe (Shionoya. S.(1998) in Phosphor Handbook. Shionoya. S: and Yen. WM;(eds.). CRC Press. Inc.. Boca Raton. New York. p. 3). The phenomenon involves two kinds of active centers. emitters and traps. Emitters are centers capable of emitting radiation after excitation of the center. Traps do not emit radiation. but store excitation energy and release it gradually to the emitter. Emitter centers can be created through the addition of activators. ie. Small amounts of intentionally added impurity atoms orions. to the host matrix. Co-activators are additional. intentionally-added impurity ions which may affect (improve or modify) the emission of an activator. For example. a co-activator can be added to form trapping centers that can increase the persistence time of the phosphor.",True,_a4Aav0AAAAJ:roLk4NBRz8UC,17,https://patents.google.com/patent/US8236199B2/en,4862872920482216444,/scholar?cites=4862872920482216444,,https://patentimages.storage.googleapis.com/60/40/e2/60fbf16bac602c/US8236199.pdf,0,0,0
