,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091928,Toll-like receptors,2003,"['K Takeda', 'T Kaisho', 'S Akira']", |  | 0TG2laoAAAAJ,,,,,,The innate immune system in drosophila and mammals senses the invasion of microorganisms using the family of Toll receptors. stimulation of which initiates a range of host defense mechanisms. In drosophila antimicrobial responses rely on two signaling,False,,6942,https://www.annualreviews.org/doi/full/10.1146/annurev.immunol.21.120601.141126,,"/scholar?cites=9860043691267068964&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091929,Toll-like receptors: critical proteins linking innate and acquired immunity,2001,"['S Akira', 'K Takeda', 'T Kaisho']",0TG2laoAAAAJ |  | ,,,,,,Recognition of pathogens is mediated by a set of germline-encoded receptors that are referred to as pattern-recognition receptors (PRRs). These receptors recognize conserved molecular patterns (pathogen-associated molecular patterns). which are shared by large,False,,5677,https://www.nature.com/articles/ni0801_675,,"/scholar?cites=2318363379468454381&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091930,Toll-like receptors and innate immunity,2001,['R Medzhitov'],7oY-qF4AAAAJ,,,,,,Toll-like receptors have a crucial role in the detection of microbial infection in mammals and insects. In mammals. these receptors have evolved to recognize conserved products unique to microbial metabolism. This specificity allows the Toll proteins to detect the presence of,False,,4850,https://www.nature.com/articles/nri35100529,,"/scholar?cites=9503037147658237939&as_sdt=5,33&sciodt=0,33&hl=en",http://minf.vub.ac.be/~chrisvs/PapersMCD11.pdf,0,0,0
1091931,Species-specific recognition of single-stranded RNA via toll-like receptor 7 and 8,2004,"['F Heil', 'H Hemmi', 'H Hochrein', 'F Ampenberger']", |  | 4rFTmksAAAAJ | ,,,,,,Double-stranded ribonucleic acid (dsRNA) serves as a danger signal associated with viral infection and leads to stimulation of innate immune cells. In contrast. the immunostimulatory potential of single-stranded RNA (ssRNA) is poorly understood and innate immune,False,,4194,https://science.sciencemag.org/content/303/5663/1526.abstract,,"/scholar?cites=10719852929497121788&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091932,The immunopathogenesis of sepsis,2002,['J Cohen'],,,,,,,Sepsis is a condition that results from a harmful or damaging host response to infection. Many of the components of the innate immune response that are normally concerned with host defences against infection can. under some circumstances. cause cell and tissue,False,,3183,https://www.nature.com/articles/nature01326,,"/scholar?cites=10216054575087577362&as_sdt=5,33&sciodt=0,33&hl=en",http://www.math.pitt.edu/~cbsg/Materials/Cohen_nature01326.pdf,0,0,0
1091933,CpG motifs in bacterial DNA and their immune effects,2002,['AM Krieg'],RrY0SpUAAAAJ,,,,,,Unmethylated CpG motifs are prevalent in bacterial but not vertebrate genomic DNAs. Oligodeoxynucleotides (ODN) containing CpG motifs activate host defense mechanisms leading to innate and acquired immune responses. The recognition of CpG motifs requires,False,,3001,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.20.100301.064842,,"/scholar?cites=12327280973706727085&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Arthur_Krieg/publication/11499671_Krieg_AMCpG_motifs_in_bacterial_DNA_and_their_immune_effects_Annu_Rev_Immunol_20709-760/links/56827fa208ae19758391998c/Krieg-AMCpG-motifs-in-bacterial-DNA-and-their-immune-effects-Annu-Rev-Immunol-20709-760.pdf,0,0,0
1091934,Points of control in inflammation,2002,['C Nathan'],-KMNTS8AAAAJ,,,,,,Inflammation is a complex set of interactions among soluble factors and cells that can arise in any tissue in response to traumatic. infectious. post-ischaemic. toxic or autoimmune injury. The process normally leads to recovery from infection and to healing. However. if targeted,False,,2907,https://www.nature.com/articles/nature01320,,"/scholar?cites=8208868687870045404&as_sdt=5,33&sciodt=0,33&hl=en",http://www.math.pitt.edu/~cbsg/Materials/NathanNature02.pdf,0,0,0
1091935,Quantitative expression of toll-like receptor 1–10 mRNA in cellular subsets of human peripheral blood mononuclear cells and sensitivity to CpG oligodeoxynucleotides,2002,"['V Hornung', 'S Rothenfusser', 'S Britsch']",P2YZnjEAAAAJ |  | ,,,,,,The Toll-like receptor (TLR) 9 is critical for the recognition of immunostimulatory CpG motifs but may cooperate with other TLRs. We analyzed TLR1–10 mRNA expression by using quantitative real-time PCR in highly purified subsets of human PBMC and determined the,False,,2212,https://www.jimmunol.org/content/168/9/4531.short,,"/scholar?cites=17412106949647962439&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/168/9/4531.full.pdf,0,0,0
1091936,IPC: professional type 1 interferon-producing cells and plasmacytoid dendritic cell precursors,2005,['YJ Liu'],EfpBkNAAAAAJ,,,,,,▪ Abstract Type 1 interferon-(α. β. ω)-producing cells (IPCs). also known as plasmacytoid dendritic cell precursors (pDCs). represent 0.2%–0.8% of peripheral blood mononuclear cells in both humans and mice. IPCs display plasma cell morphology. selectively express,False,,1914,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.23.021704.115633,,"/scholar?cites=9508417759166658042&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091937,Therapeutic potential of Toll-like receptor 9 activation,2006,['AM Krieg'],RrY0SpUAAAAJ,,,,,,In the decade since the discovery that mouse B cells respond to certain unmethylated CpG dinucleotides in bacterial DNA. a specific receptor for these'CpG motifs' has been identified. Toll-like receptor 9 (TLR9). and a new approach to immunotherapy has moved into the clinic,False,,1716,https://www.nature.com/articles/nrd2059,,"/scholar?cites=5989831950977292958&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Arthur_Krieg/publication/7018980_Krieg_AM_Therapeutic_potential_of_Toll-like_receptor_9_activation_Nat_Rev_Drug_Discov_5_471-484/links/561431c708aec62244100ff9/Krieg-AM-Therapeutic-potential-of-Toll-like-receptor-9-activation-Nat-Rev-Drug-Discov-5-471-484.pdf,0,0,0
