,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1330494,Techno-economic analysis of combined ammonia-water absorption refrigeration and desalination,2017,Sami M Alelyani and Nicholas W Fette and Ellen B Stechel and Pinchas Doron and Patrick E Phelan,143,Energy Conversion and Management,,493-504,Pergamon,This paper investigates the opportunities for integrating single- and double-stage ammonia-water (NH3–H2O) absorption refrigeration systems with multi-effect distillation (MED) via cascade of rejected heat. Cooling capacity and hourly water production are calculated from thermodynamic properties of the working fluids at different operating conditions using simple models for each of the constituent systems. Additionally. the second law of thermodynamics is applied with the aim of examining the total exergy destruction of the entire stand-alone and combined systems. A cost model is developed as well in order to estimate the total annual cost of the system and the unit production cost (UPC) of both fresh water and cooling. The results indicate that the total exergy destruction of the combined systems. which consist of an MED unit driven by either a single- or double-stage NH3–H2O refrigeration system. decreases by …,True,VS2L9UoAAAAJ:2osOgNQ5qMEC,42,https://www.sciencedirect.com/science/article/pii/S0196890417303023,10374199137106507855,/scholar?cites=10374199137106507855,,,,0,0,0
1330495,Investigation of CoSO4-based Ag nanofluids as spectral beam splitters for hybrid PV/T applications,2019,Xinyue Han and Xiaobin Chen and Qian Wang and Sami M Alelyani and Jian Qu,177,Solar Energy,,387-394,Pergamon,Nanofluid can be used as an effective spectral beam splitter to enhance the performance of hybrid PV/T system. In this work. we innovatively developed CoSO4-based Ag nanofluid which might be utilized as fluid optical filter for hybrid PV/T system with silicon concentrator (CPV) solar cell. Firstly. highly dispersed Ag/CoSO4 nanofluids with various concentrations were prepared. The results from the measured optical transmittance of the prepared nanofluids show that Ag/CoSO4 nanofluid has a strong absorption over a broader spectrum than that of water-based one. Subsequently. the effect of Ag nanofluids filters on the electrical performance of the silicon CPV cell was discussed. Ag/CoSO4 nanofluids produce lower short circuit current and thus lower electrical output than Ag/water nanofluids at the same mass fraction of Ag nanoparticles. whereas they yield higher stagnation temperature than Ag/water nanofluids …,True,VS2L9UoAAAAJ:IjCSPb-OGe4C,37,https://www.sciencedirect.com/science/article/pii/S0038092X1831137X,10256442025946015243,/scholar?cites=10256442025946015243,,,https://www.researchgate.net/profile/Xinyue_Han2/publication/330055903_Investigation_of_CoSO4-based_Ag_nanofluids_as_spectral_beam_splitters_for_hybrid_PVT_applications/links/5f0d13ee4585155a552813d5/Investigation-of-CoSO4-based-Ag-nanofluids-as-spectral-beam-splitters-for-hybrid-PV-T-applications.pdf,0,0,0
1330496,Enhanced thermal properties of Li 2 CO 3–Na 2 CO 3–K 2 CO 3 nanofluids with nanoalumina for heat transfer in high-temperature CSP systems,2017,Zhaoli Zhang and Yanping Yuan and Liping Ouyang and Qinrong Sun and Xiaoling Cao and Sami Alelyani,128,Journal of Thermal Analysis and Calorimetry,3,1783-1792,Springer Netherlands,Nanofluids of Li2CO3–Na2CO3–K2CO3 improved by three nano-Al2O3 samples are firstly prepared by means of two-step aqueous method to enhance thermal properties for high-temperature heat transfer. when used as heat transfer fluids and thermal energy systems for concentrating solar power systems. Specific heat of ternary carbonates containing Al2O3 of 0.2. 0.4. 0.8. 1.0. 1.4 and 2.0 mass% is measured. and nanofluids with 1.0 mass% of 20-nm Al2O3. 1.0 mass% of 50-nm Al2O3 and 0.8 mass% of 80-nm Al2O3 are selected as superior candidates. The maximum enhancement of specific heat is 18.5% in solid and 33.0% in liquid. 17.9% in solid and 22.7% in liquid. 13.2% in solid and 17.5% in liquid for nanofluids containing 20-. 50- and 80-nm Al2O3. Thermal conductivity is. respectively. improved by 23.3. 28.5 and 30.9% under the addition of Al2O3. New chemical bonds and crystals are scarcely …,True,VS2L9UoAAAAJ:d1gkVwhDpl0C,20,https://link.springer.com/article/10.1007/s10973-016-6050-1,7074092035330021831,/scholar?cites=7074092035330021831,,,,0,0,0
1330497,Thermophysical properties enhancement of ternary carbonates with carbon materials for high-temperature thermal energy storage,2017,Zhaoli Zhang and Yanping Yuan and Sami Alelyani and Xiaoling Cao and Patrick E Phelan,155,Solar Energy,,661-669,Pergamon,Ternary carbonates in the form of Li2CO3-Na2CO3-K2CO3 enforced by expanded graphite. graphene nanosheets and multi-walled carbon nanotubes are originally prepared though the solution-evaporation with the purpose of enhancing heat transfer for employment in concentrating solar power. FT-IR. XRD and SEM results indicate that three carbon materials are physically dispersed into composite carbonates with the effect of supporting structural support as well as improved thermal properties. The presence of carbon materials presents a slight effect on the melting and freezing temperature of ternary carbonates. It is apparent that enhancement of carbon materials on the heat transfer of the composite carbonates is mainly manifested in the aspect of thermal conductivity improvement. Expanded graphite. graphene nanosheets and multi-walled carbon nanotubes show respectively the enhancement of …,True,VS2L9UoAAAAJ:qjMakFHDy7sC,19,https://www.sciencedirect.com/science/article/pii/S0038092X17305820,15343374309154348969,/scholar?cites=15343374309154348969,,,,0,0,0
1330498,Spectral characterization of spectrally selective liquid absorption filters and exploring their effects on concentrator solar cells,2019,Xinyue Han and Dengshuai Xue and Jun Zheng and Sami M Alelyani and Xiaobin Chen,131,Renewable Energy,,938-945,Pergamon,Spectrally selective liquid absorption filter can be utilized to enhance performance of PV/T concentrator (CPV/T) systems by splitting solar spectrum into two wavelength bands. In this paper. the optical transmittance of several liquid filters that might be used for CPV/T systems is characterized and their filtering performance is evaluated. The results show that the liquid filters. except for copper sulfate aqueous salt and Valvoline oil. exhibit high transmittance in the wavelength ranges of both silicon concentrator cell and GaAs cell interest. whereas oil filters perform moderate absorption in the NIR range. The effects of these selected liquid filters on the electrical characteristics of concentrator solar cells are reported. Among all selected liquids. oil filters except for Valvoline. and glycols are proved to be the better choices for generating higher cell efficiencies. Finally. a merit function is introduced to evaluate if the liquid filter …,True,VS2L9UoAAAAJ:UeHWp8X0CEIC,17,https://www.sciencedirect.com/science/article/pii/S0960148118309224,11218121816866050015,/scholar?cites=11218121816866050015,,,,0,0,0
1330499,Assessment of a novel heat-driven cycle to produce shaft power and refrigeration,2018,Sami M Alelyani and Jonathan A Sherbeck and Nicholas W Fette and Yuqian Wang and Patrick E Phelan,215,Applied Energy,,751-764,Elsevier,This paper proposes a novel combined cooling and power (CCHP) system based on a composition of a Rankine. gas refrigeration (reverse Brayton). liquid desiccant. ejector. and evaporative cooling cycles. The two proposed configurations. called the original cycle (OC) and the enhanced cycle (EC). utilize heat rejected by the Rankine cycle via its condenser in order to regenerate the liquid desiccant cycle. The desiccant cycle allows the cooling systems to decouple sensible and latent loads. and potentially reduce water consumption relative to pure evaporative cooling. Based on our thermodynamic calculations. the OC and EC are more feasible from an energy-saving viewpoint compared with separate systems that provide the same services for sensible heat ratios (SHR) less than 14% and 39%. respectively. At a fixed heat source input of about 2.4 MWth at 210 °C. the OC is capable of generating 103 kWe of …,True,VS2L9UoAAAAJ:u5HHmVD_uO8C,7,https://www.sciencedirect.com/science/article/pii/S0306261918301600,585668633111078072,/scholar?cites=585668633111078072,,,,0,0,0
1330500,Thermodynamic analysis of a novel sodium hydroxide-water solution absorption refrigeration. heating and power system for low-temperature heat sources,2018,Zhaoli Zhang and Sami M Alelyani and Nan Zhang and Chao Zeng and Yanping Yuan and Patrick E Phelan,222,Applied Energy,,1-12,Elsevier,A novel sodium hydroxide-water solution absorption refrigeration. heating and organic Rankine cycle power system is proposed for low-temperature heat source utilization. The sodium hydroxide-water solution absorption refrigeration is employed as top cycle which directly absorbs heat from low-temperature heat source. While R218 organic Rankine cycle and heating subsystem are adopted to produce power and heating as designed in bottom cycles. Under the considered condition. model results indicate that refrigeration. heating and electricity efficiency are 0.8244. 0.4019 and 0.03437 with the capacity of 945.2. 460.8 and 39.41 kW. respectively. Energy and exergy efficiency of refrigeration. heating and electricity are also theoretically analyzed with various condensation temperature. evaporation temperature. turbine inlet pressure. split ratio and mass fraction of rich sodium hydroxide solution. Sensitivity of …,True,VS2L9UoAAAAJ:u-x6o8ySG0sC,5,https://www.sciencedirect.com/science/article/pii/S0306261918305506,757171131101191108,/scholar?cites=757171131101191108,,,,0,0,0
1330501,Analysis of heat-driven combined cooling and desalination,2016,Sami M Alelyani and Nicholas W Fette and Ellen B Stechel and Pinchas Doron and Patrick E Phelan,50596,,,V06BT08A029,American Society of Mechanical Engineers,This paper investigates the opportunities for integrating thermally driven cooling systems with thermally driven desalination systems via cascade of reject heat. Single- and double-stage ammonia-water (NH3–H2O) absorption refrigeration systems with multi-effect distillation (MED) are selected for this study based on technical limitations and practical considerations. Cooling capacity and hourly water production are calculated from thermodynamic properties of the working fluids at different operating conditions using simple models for each of the constituent systems. Additionally. the second law of thermodynamics is applied with the aim of examining the entropy generation of each component as well as the total exergy destruction of the entire system. The results indicate that the total exergy destruction of the combined systems. which consist of an MED unit driven by either a single- or double-stage NH3–H2O …,True,VS2L9UoAAAAJ:9yKSN-GCB0IC,1,https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2016/50596/V06BT08A029/261846,7348550466506513129,/scholar?cites=7348550466506513129,,,https://asmedc.silverchair.com/IMECE/proceedings-pdf/IMECE2016/50596/V06BT08A029/2496837/v06bt08a029-imece2016-65390.pdf,0,0,0
1330502,Experimental study of an evacuated tube solar adsorption cooling module and its optimal adsorbent bed design,2020,Sami M Alelyani and Weston K Bertrand and Zhaoli Zhang and Patrick E Phelan,211,Solar Energy,,183-191,Pergamon,A novel design is proposed that couples an evacuated tube solar collector and adsorption cooling system in one module. namely. an evacuated tube solar adsorption cooling module. The module is basically a simple adsorption cooling system placed inside an evacuated glass tube with a length of about 180 cm. and an internal diameter of 5.5 cm. One side (top section of the tube) represents the adsorbent bed (generator) and contains the adsorbent. while the other side (bottom section of the tube) represents the condenser/evaporator and contains the refrigerant. In this paper. the module was investigated experimentally to find its optimal adsorbent bed design and results show that the system is promising from energy and cost point of views. Zeolite 13X was examined and it shows an excellent adsorption rate which gives it an advantage over other adsorbents for cooling applications. Additionally. the solar COP of …,True,VS2L9UoAAAAJ:YsMSGLbcyi4C,0,https://www.sciencedirect.com/science/article/pii/S0038092X20309762,,,,,,0,0,0
1330503,Solar adsorption heat pump and evacuated tube adsorption heat pump and desalination system,2019,Sami Alelyani and Patrick Phelan and Shahnawaz Sinha,,,,,,A system includes an evacuated tube solar adsorption heat pump (ETSAHP) module. The ETSAHP module includes a transparent or semi-transparent tube configured to receive heat input from solar energy. the tube having a hollow interior. a top section. and a bottom section opposite the top section. an adsorbent bed comprising a plurality of adsorbent beads and positioned at the top section of the tube and configured to absorb solar energy. an adsorbent bed cage configured to contain the adsorbent bed at the top section of the tube. a threshold configured to stabilize the adsorbent container within the tube. and a condenser/evaporator positioned at the bottom section of the tube and spaced apart from the adsorbent bed.,True,VS2L9UoAAAAJ:Tyk-4Ss8FVUC,0,https://patents.google.com/patent/US20190309998A1/en,,,,,https://patentimages.storage.googleapis.com/70/0c/ee/e2f6f48bb7f9b2/US20190309998A1.pdf,0,0,0
1330504,Investigation of Heat-driven Polygeneration and Adsorption Cooling Systems,2018,Sami M Alelyani,,,,,,Air-conditioning and refrigeration systems are one of the most crucial systems in anyone’s house and car these days. Energy resources are becoming more scarce and expensive. Most of the currently used refrigerants have brought an international concern about global warming. The search for more efficient cooling/refrigeration systems with environmental friendly refrigerants has become more and more important so as to reduce greenhouse gas emissions and ensure sustainable and affordable energy systems. The most widely used air-conditioning and refrigeration system. based on the vapor compression cycle. is driven by converting electricity into mechanical work which is a high quality type of energy. However. these systems can instead be possibly driven by heat. be made solid-state (ie. thermoelectric cooling). consist entirely of a gaseous working fluid (ie. reverse Brayton cycle). etc. This research explores several thermally driven cooling systems in order to understand and further overcome some of the major drawbacks associated with their performance as well as their high capital costs. In the second chapter. we investigate the opportunities for integrating single-and double-stage ammonia-water (NH3–H2O) absorption refrigeration systems with multi-effect distillation (MED) via cascade of rejected heat for largescale plants. Similarly. in the third chapter. we explore a new polygeneration cooling-power cycle’s performance based on Rankine. reverse Brayton. ejector. and liquid desiccant cycles to produce power. cooling. and possibly fresh water for various configurations. Different configurations are considered from an energy …,True,VS2L9UoAAAAJ:Y0pCki6q_DkC,0,https://core.ac.uk/download/pdf/161995310.pdf,,,,,https://core.ac.uk/download/pdf/161995310.pdf,0,0,0
1330505,Parametric study of an integrated organic Rankine/reverse Brayton refrigeration cycle and multiple-effect desalination unit.,2018,Sami M Alelyani and Jonathan A Sherbeck and ZhaoLi Zhang and Weston K Bertrand and Patrick E Phelan,136,Desalination and Water Treatment,,7-19,Balaban Publishers-Desalination Publications,This study explores the opportunity of a combined cooling cooling Subject Category: Techniques. Methodologies and Equipment,True,VS2L9UoAAAAJ:zYLM7Y9cAGgC,0,https://www.cabdirect.org/cabdirect/abstract/20193126222,,,,,,0,0,0
1330506,Effects of n-propylbenzene addition to n-dodecane on soot formation and aggregate structure in a laminar coflow diffusion flame,2017,Tongfeng Zhang and Liyun Zhao and Murray J Thomson,36,Proceedings of the Combustion Institute,1,1339-1347,Elsevier,The effects of n-propylbenzene addition to n-dodecane on soot formation and aggregate structure in a laminar coflow diffusion flame is investigated. The goal is to gain insight on the influence of n-propylbenzene addition to n-dodecane on the underlying mechanisms of soot formation processes. The methane laminar coflow diffusion flame doped with pure n-dodecane establishes the base environment in this study. n-Propylbenzene is mixed into n-dodecane at three levels: 15%. 30% and 45% in mole fraction. The inlet total carbon flow rate is held constant for all of the flames. The combined laser extinction and two-angle elastic light scattering method is used to measure soot volume fraction. primary particle diameter and number density. As expected. soot volume fraction is shown to increase at all heights in the flames with increasing mole fraction of n-propylbenzene in the liquid fuel mixture. The differences in …,True,iZFoOeAAAAAJ:9yKSN-GCB0IC,35,https://www.sciencedirect.com/science/article/pii/S1540748916300268,9152910701368260508,/scholar?cites=9152910701368260508,,,,0,0,0
1330507,Characteristics of flame modes for a conical bluff body burner with a central fuel jet,2013,Haojie Tang and Dong Yang and Tongfeng Zhang and Min Zhu,135,Journal of engineering for gas turbines and power,9,,American Society of Mechanical Engineers Digital Collection,Bluff body stabilized nonpremixed flames are usually used as pilot flames in leanpremixed combustors. Experiments are conducted to investigate the characteristics of the flame. Typical flame modes are investigated in both stable and unstable conditions. The flow structures. the reaction zone. and the dynamics of unstable flames are measured with particle image velocimetry (PIV). intensified charge-coupled device (ICCD) and a highspeed camera. respectively. based on which the inherent mechanisms that influence the configuration and stabilization of the flame are analyzed. Stable flames are apparently influenced by the mixing characteristics in the recirculation zone. Flame detachment. a typical phenomenon of stable flames in a turbulent air flow. can be explained by the distribution of fuel concentration in the recirculation zone. The Reynolds number of air has different effects on different parts of the flame …,True,iZFoOeAAAAAJ:u5HHmVD_uO8C,24,https://asmedigitalcollection.asme.org/gasturbinespower/article/135/9/091507/373667,4811770857681736042,/scholar?cites=4811770857681736042,,,,0,0,0
1330508,The distillation curve and sooting propensity of a typical jet fuel,2019,Chiara Saggese and Ajay V Singh and Xin Xue and Carson Chu and Mohammad Reza Kholghy and Tongfeng Zhang and Joaquin Camacho and Jennifer Giaccai and J Houston Miller and Murray J Thomson and Chih-Jen Sung and Hai Wang,235,Fuel,,350-362,Elsevier,Real jet fuels are complex mixtures of many organic components. some of which are aromatic compounds. Towards the high-temperature end of the distillation curve. some of the fuel components are multi-ring compounds. A small amount of these high molecular weight species in the fuel could impact soot nucleation in practical engines especially when the fuel is injected as a spray. This work aims to highlight the variation of the sooting propensity of jet fuels as a function of distillate fractions and to examine the validity of a surrogate fuel in emulating soot production from real fuels. Particle size distribution functions and soot volume fractions are studied in a series of laminar premixed stretch-stabilized ethylene flames doped with Jet A. its various distillate fractions. and the 2nd generation MURI surrogate. Soot formation as a result of doping real jet fuel and its distillate fractions is also investigated in counterflow and …,True,iZFoOeAAAAAJ:UeHWp8X0CEIC,23,https://www.sciencedirect.com/science/article/pii/S0016236118312985,8287723948856712336,/scholar?cites=8287723948856712336,,,https://par.nsf.gov/servlets/purl/10123838,0,0,0
1330509,A numerical study of the effects of n-propylbenzene addition to n-dodecane on soot formation in a laminar coflow diffusion flame,2018,Tongfeng Zhang and Murray J Thomson,190,Combustion and Flame,,416-431,Elsevier,A numerical study is performed to investigate the effects of n-propylbenzene addition to n-dodecane on soot formation in a laminar coflow diffusion flame. The numerical model employed uses a gas-phase kinetic mechanism which describes the pyrolysis and oxidation of the fuel. and the formation of PAHs. The detailed mechanism is moderately reduced and coupled to a sectional soot particle dynamics model to solve the combustion chemistry and soot formation. The model is able to accurately predict the trends observed experimentally with increasing mole fraction of n-propylbenzene in the liquid fuel mixture without any tuning of the model parameters for different cases. Quantitatively. the model underpredicts the increase of soot production with n-propylbenzene addition. which could be attributed to the underprediction of PAH formation or the assumption of a constant soot particle surface reactivity. For the target …,True,iZFoOeAAAAAJ:d1gkVwhDpl0C,17,https://www.sciencedirect.com/science/article/pii/S0010218017304868,9098796166191877155,/scholar?cites=9098796166191877155,,,,0,0,0
1330510,Understanding the formation and growth of polycyclic aromatic hydrocarbons (PAHs) and young soot from n-dodecane in a sooting laminar coflow diffusion flame,2019,Tirthankar Mitra and Tongfeng Zhang and Anton D Sediako and Murray J Thomson,202,Combustion and Flame,,33-42,Elsevier,The mechanistic pathways of PAH formation and growth remain uncertain. In addition. our current understanding of the transformation of PAHs into young soot is limited. The PAHs participating in this transformation remain ambiguous. Simultaneous measurements of PAHs and particles are necessary to better understand how particulates are formed in flames. A comprehensive analysis has been performed on a n-dodecane doped methane coflow diffusion flame. PAHs have been analyzed with GC/MS while the particulates have been collected from the flame centreline for studying under a Transmission Electron Microscope (TEM). The soot measurements from a previous study have been used to complete the comprehensive analysis. The novelty of the current study lies in the fact that it provides quantitative information on the growth of PAHs ranging from naphthalene (A2) to pyrene and fluoranthene (together they …,True,iZFoOeAAAAAJ:IjCSPb-OGe4C,13,https://www.sciencedirect.com/science/article/pii/S0010218018305273,15309798300169274930,/scholar?cites=15309798300169274930,,,,0,0,0
1330511,Detailed investigation of soot formation from jet fuel in a diffusion flame with comprehensive and hybrid chemical mechanisms,2019,Tongfeng Zhang and Liyun Zhao and Mohammad Reza Kholghy and Sébastien Thion and Murray J Thomson,37,Proceedings of the Combustion Institute,2,2037-2045,Elsevier,A numerical and experimental study is performed to investigate soot formation from jet fuel in a laminar coflow diffusion flame. The combustion chemistry of the fuel is simulated using (1) the MURI jet fuel surrogate (Dooley et al. 2012) with a modestly reduced Ranzi mechanism (Ranzi et al. 2012). and (2) the recently proposed HyChem model (Xu et al. 2018) combined with the KAUST PAH mechanism 2 (Wang et al. 2013). The two reaction mechanisms are coupled with a sectional soot model to simulate a coflow diffusion flame of methane doped with the MURI jet fuel surrogate. The combined laser extinction and two-angle elastic light scattering method is used to perform non-intrusive in situ measurements of soot volume fraction. primary particle diameter and number density. The good agreement including soot particle size and number density between the experimental data and the simulation results computed …,True,iZFoOeAAAAAJ:2osOgNQ5qMEC,8,https://www.sciencedirect.com/science/article/pii/S1540748918301950,450439829568165431,/scholar?cites=450439829568165431,,,,0,0,0
