,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1233278,Heat pipe science and technology,1995,Amir Faghri,,,,,Global Digital Press,,True,oaHNpJEAAAAJ:-mN3Mh-tlDkC,2690,,15524307804208255991,/scholar?cites=15524307804208255991,,,,0,0,0
1233279,Heat pipe science and technology,1995,Amir Faghri,,,,978,Taylor and Francis,,True,oaHNpJEAAAAJ:Ak0FvsSvgGUC,2690,,15524307804208255991,/scholar?cites=15524307804208255991,,,,0,0,0
1233280,Transport phenomena in multiphase systems,2006,Amir Faghri and Yuwen Zhang,,,,,Elsevier,,True,oaHNpJEAAAAJ:2osOgNQ5qMEC,590,,320493844430937320,/scholar?cites=320493844430937320,,,,0,0,0
1233281,A variable density single-fluid model for two-phase flow with particular reference to steam-water flow,1960,S Gv Bankoff,82,Journal of Heat Transfer (US),,,Northwestern Univ.. Evanston. Ill.,,True,oaHNpJEAAAAJ:CNPyR2KL9-0C,510,,8264126668637963196,/scholar?cites=8264126668637963196,,,,0,0,0
1233282,Thermal modeling of unlooped and looped pulsating heat pipes,2001,Mohammad B Shafii and Amir Faghri and Yuwen Zhang,123,J. Heat Transfer,6,1159-1172,,,True,oaHNpJEAAAAJ:vbGhcppDl1QC,432,,17461740649546955409,/scholar?cites=17461740649546955409,,,,0,0,0
1233283,Advances and unsolved issues in pulsating heat pipes,2008,Yuwen Zhang and Amir Faghri,29,Heat Transfer Engineering,1,20-44,Taylor & Francis Group,,True,oaHNpJEAAAAJ:dhFuZR0502QC,421,,4989316418282751047,/scholar?cites=4989316418282751047,,,,0,0,0
1233284,Advanced heat and mass transfer,2010,Amir Faghri and Yuwen Zhang and John R Howell,,,,,Global Digital Press,,True,oaHNpJEAAAAJ:LPZeul_q3PIC,343,,14762703076196354138,/scholar?cites=14762703076196354138,,,,0,0,0
1233285,Review and advances of direct methanol fuel cells (DMFCs) part I: Design. fabrication. and testing with high concentration methanol solutions,2013,Xianglin Li and Amir Faghri,226,Journal of Power Sources,,223-240,Elsevier,,True,oaHNpJEAAAAJ:AHdEip9mkN0C,332,,17822646523434329568,/scholar?cites=17822646523434329568,,,,0,0,0
1233286,Challenges and opportunities of thermal management issues related to fuel cell technology and modeling,2005,Amir Faghri and Zhen Guo,48,,19-20,3891-3920,Pergamon,,True,oaHNpJEAAAAJ:UeHWp8X0CEIC,318,,13284666703278956656,/scholar?cites=13284666703278956656,,,,0,0,0
1233287,Flat miniature heat pipes with micro capillary grooves,1999,R Hopkins and A Faghri and D Khrustalev,121,,1,102-109,,,True,oaHNpJEAAAAJ:d1gkVwhDpl0C,309,,12953289379783199711,/scholar?cites=12953289379783199711,,,,0,0,0
1233288,Review and advances in heat pipe science and technology,2012,Amir Faghri,134,,12,,American Society of Mechanical Engineers Digital Collection,,True,oaHNpJEAAAAJ:2tRrZ1ZAMYUC,261,,16327412683677149827,/scholar?cites=16327412683677149827,,,,0,0,0
1233289,Heat transfer in a pulsating heat pipe with open end,2002,Yuwen Zhang and Amir Faghri,45,International Journal of Heat and Mass Transfer,4,755-764,Pergamon,,True,oaHNpJEAAAAJ:IjCSPb-OGe4C,256,,7366353686953566411,/scholar?cites=7366353686953566411,,,,0,0,0
1233290,Heat pipes: review. opportunities and challenges,2014,Amir Faghri,5,,1,,,,True,oaHNpJEAAAAJ:CB2v5VPnA5kC,253,,1180366637659568191,/scholar?cites=1180366637659568191,,,,0,0,0
